"ID","gamedate","Day","Time","League","HomeTeam","AwayTeam","bet_type","HOY.Odds","HOY.SpreadTotal","D.Odds","AUN.Odds","AUN.SpreadTotal","HOY_ImpliedOdds","AUN_ImpliedOdds","D_ImpliedOdds","HOY_ProjOdds1","AUN_ProjOdds1","D_ProjOdds1","HOY_ProjOdds2","AUN_ProjOdds2","D_ProjOdds2","HOY_ProjOdds","AUN_ProjOdds","D_ProjOdds","HOY.Odds_Diff","AUN.Odds_Diff","D.Odds_Diff","Pick","Pick_Odds","Pick_SpreadTotal","Pick_WinProb","Pick_LoseProb","Pick_Edge","Fract_Odds","Kelly_Criteria","EV","bet_type_full","Machine_Odds","KC_tier","run_timestamp"
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","Alt Total",-188,2.5,,155,2.5,0.652777777777778,0.392156862745098,,0.620483810078595,0.379509531478748,,0.571139913371423,0.428860086628577,,0.595811861725009,0.404184809053662,,-0.0569659160527687,0.0120279463085642,,"Under",155,2.5,0.404184809053662,0.595811861725009,0.0120279463085642,1.55,0.0197879116689282,0.306745923081674,"Alternate Total - 2.5",147,"0",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","Alt Total",130,3.5,,-157,3.5,0.434782608695652,0.610894941634241,,0.397894231521774,0.602099110035569,,0.459264610303556,0.540735389696444,,0.428579420912665,0.571417249866006,,-0.00620318778298706,-0.039477691768235,,"Over",130,3.5,0.428579420912665,0.571417249866006,-0.00620318778298706,1.3,-0.0109748706929772,-0.142640026795417,"Alternate Total - 3.5",133,"-0.05",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","Alt Total",225,4,,-285,4,0.307692307692308,0.74025974025974,,0.219717421329428,0.602099110035569,,0.239741707143386,0.544430250897563,,0.229729564236407,0.573264680466566,,-0.0779627434559009,-0.166995059793174,,"Over",225,4,0.229729564236407,0.573264680466566,-0.0779627434559009,2.25,-0.112612851658523,-0.563731609346506,"Alternate Total - 4",335,"-0.15",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","Alt Total",290,4.5,,-380,4.5,0.256410256410256,0.791666666666667,,0.219717421329428,0.780275920227915,,0.242351054820707,0.757648945179293,,0.231034238075068,0.768962432703604,,-0.0253760183351887,-0.0227042339630629,,"Under",-380,4.5,0.768962432703604,0.231034238075068,-0.0227042339630629,0.263157894736842,-0.108980323022702,16.4689253738886,"Alternate Total - 4.5",-333,"-0.15",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","BTTS",-170,,,128,,0.62962962962963,0.43859649122807,,0.612515376378741,0.387484623621259,,0.543429139453238,0.456570860546762,,0.57797225791599,0.42202774208401,,-0.0516573717136399,-0.0165687491440599,,"No",128,,0.42202774208401,0.57797225791599,-0.0165687491440599,1.28,-0.0295130844128566,-0.377767480484565,"Both Teams To Score",137,"-0.05",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","Draw No Bet",-390,,,295,,0.795918367346939,0.253164556962025,,0.536262662806674,0.243857399083154,,0.558977408337502,0.240856395768416,,0.547620035572088,0.242356897425785,,-0.248298331774851,-0.0108076595362402,,"Hoffenheim",295,,0.242356897425785,0.547620035572088,-0.0108076595362402,2.95,-0.0144712729383555,1.67332811833978,"Draw No Bet",313,"-0.05",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","Spread",-108,-1,,-112,1,0.519230769230769,0.528301886792453,,0.31164061450892,0.463730678750668,,0.375747655877227,0.388171396199358,,0.343694135193074,0.425951037475013,,-0.175536634037696,-0.102350849317439,,"Hoffenheim",-112,1,0.425951037475013,0.343694135193074,-0.102350849317439,0.892857142857143,-0.216983800552972,8.10888468891256,"Goal Spread",135,"-0.25",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","Total",-122,3,,102,3,0.54954954954955,0.495049504950495,,0.397894231521774,0.379509531478748,,0.370469950601769,0.3992010928318,,0.384182091061771,0.389355312155274,,-0.165367458487778,-0.105694192795221,,"Under",102,3,0.389355312155274,0.384182091061771,-0.105694192795221,1.02,-0.209315950437594,0.129603273366084,"Total",157,"-0.25",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","TT",-225,0.5,,183,0.5,0.692307692307692,0.353356890459364,,0.714181131776147,0.285818773266229,,0.669225569184449,0.330774430815551,,0.691703350480298,0.30829660204089,,-0.000604341827394106,-0.0450602884184739,,"Over",-225,0.5,0.691703350480298,0.30829660204089,-0.000604341827394106,0.444444444444444,-0.00196411093903104,13.853707050723,"Total Goals O/U - Hoffenheim - 0.5",-224,"-0.05",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","Alt TT",210,1.5,,-260,1.5,0.32258064516129,0.722222222222222,,0.356222463582941,0.643777441459435,,0.363133497484186,0.636866502515814,,0.359677980533563,0.640321971987625,,0.0370973353722732,-0.0819002502345975,,"Over",210,1.5,0.359677980533563,0.640321971987625,0.0370973353722732,2.1,0.0547627331685937,1.15001787132859,"Total Goals O/U - Hoffenheim - 1.5",178,"0.05",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","Alt TT",700,2.5,,-1300,2.5,0.125,0.928571428571429,,0.132069223628857,0.867930681413519,,0.216915412112599,0.783084587887401,,0.174492317870728,0.82550763465046,,0.049492317870728,-0.103063793920968,,"Over",700,2.5,0.174492317870728,0.82550763465046,0.049492317870728,7,0.0565626489951177,3.95938590444636,"Total Goals O/U - Hoffenheim - 2.5",473,"0.05",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","Alt TT",-1000,0.5,,600,0.5,0.909090909090909,0.142857142857143,,0.857647099770662,0.142346336743681,,0.797302098452561,0.202697901547439,,0.827474599111611,0.17252211914556,,-0.0816163099792978,0.0296649762884173,,"Under",600,0.5,0.17252211914556,0.827474599111611,0.0296649762884173,6,0.0346091390031535,2.0765811576175,"Total Goals O/U - RB Leipzig - 0.5",480,"0",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","TT",-193,1.5,,158,1.5,0.658703071672355,0.387596899224806,,0.580144026627337,0.419849409887006,,0.579749181543337,0.420250818456663,,0.579946604085337,0.420050114171835,,-0.078756467587018,0.0324532149470283,,"Under",158,1.5,0.420050114171835,0.579946604085337,0.0324532149470283,1.58,0.0529932244071728,0.837325763061616,"Total Goals O/U - RB Leipzig - 1.5",138,"0.05",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","TT",155,2.5,,-188,2.5,0.392156862745098,0.652777777777778,,0.309648988378985,0.690344448135358,,0.355536860256035,0.644463139743965,,0.33259292431751,0.667403793939661,,-0.0595639384275879,0.0146260161618835,,"Under",-188,2.5,0.667403793939661,0.33259292431751,0.0146260161618835,0.531914893617021,0.0421229265462246,12.9267849165658,"Total Goals O/U - RB Leipzig - 2.5",-201,"0",2022-04-01 00:29:54
"RBLeipzigHoffenheim202204101930",2022-04-10,"Sun","19:30","Bundesliga","RB Leipzig","Hoffenheim","Alt TT",395,3.5,,-550,3.5,0.202020202020202,0.846153846153846,,0.133872999334502,0.866120437179841,,0.206575325171031,0.793424674828969,,0.170224162252766,0.829772556004405,,-0.0317960397674355,-0.0163812901494412,,"Under",-550,3.5,0.829772556004405,0.170224162252766,-0.0163812901494412,0.181818181818182,-0.106478385971368,17.6600544839462,"Total Goals O/U - RB Leipzig - 3.5",-487,"-0.15",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","ML",-140,,320,340,,0.583333333333333,0.227272727272727,0.238095238095238,0.420442133991562,0.350960753354808,0.228597112653629,0.423410239846271,0.328368265085563,0.248221495068166,0.421926186918917,0.339664509220186,0.238409303860898,-0.161407146414417,0.112391781947458,0.000314065765659788,"Sassuolo",340,,0.339664509220186,0.660335490779814,0.112391781947458,3.4,0.145448188402593,4.94523840568816,"3-Way Moneyline",194,"0.1",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Spread",-140,-0.5,,115,0.5,0.583333333333333,0.465116279069767,,0.420442133991562,0.579554645620874,,0.423410239846271,0.576589780021944,,0.421926186918917,0.578072212821409,,-0.161407146414417,0.112955933751641,,"Sassuolo",115,0.5,0.578072212821409,0.421926186918917,0.112955933751641,1.15,0.211178484840025,2.42856857825704,"Alternate Spread - Home: -0.5",-137,"0.2",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Spread",115,-1,,-140,1,0.465116279069767,0.583333333333333,,0.220762428780306,0.579554645620874,,0.285787299020052,0.497868087075261,,0.253274863900179,0.538711366348067,,-0.211841415169589,-0.0446219669852661,,"Sassuolo",-140,1,0.538711366348067,0.253274863900179,-0.0446219669852661,0.714285714285714,-0.107092720764638,8.93296175808317,"Alternate Spread - Home: -1",-117,"-0.15",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Spread",173,-1.5,,-215,1.5,0.366300366300366,0.682539682539683,,0.220762428780306,0.77923435083213,,0.181501202957771,0.818498797042229,,0.201131815869038,0.79886657393718,,-0.165168550431328,0.116326891397497,,"Sassuolo",-215,1.5,0.79886657393718,0.201131815869038,0.116326891397497,0.465116279069767,0.366429707902116,12.3129997805561,"Alternate Spread - Home: -1.5",-397,"0.35",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Spread",330,-2,,-440,2,0.232558139534884,0.814814814814815,,0.094698338449973,0.77923435083213,,0.154222377031151,0.658492886888841,,0.124460357740562,0.718863618860486,,-0.108097781794322,-0.095951195954329,,"Sassuolo",-440,2,0.718863618860486,0.124460357740562,-0.095951195954329,0.227272727272727,-0.518136458153377,12.6648919291896,"Alternate Spread - Home: -2",-256,"-0.55",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Spread",-300,0,,240,0,0.75,0.294117647058824,,0.420442133991562,0.350960753354808,,0.423410239846271,0.328368265085563,,0.421926186918917,0.339664509220186,,-0.328073813081083,0.045546862161362,,"Sassuolo",240,0,0.339664509220186,0.421926186918917,0.045546862161362,2.4,0.0645247213952629,3.93268635209529,"Alternate Spread - Home: 0",194,"0.05",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Spread",-435,0.5,,325,-0.5,0.813084112149533,0.235294117647059,,0.649036026257627,0.350960753354808,,0.671631754782652,0.328368265085563,,0.66033389052014,0.339664509220186,,-0.152750221629393,0.104370391573127,,"Sassuolo",325,-0.5,0.339664509220186,0.66033389052014,0.104370391573127,3.25,0.136484358211012,4.43575764445463,"Alternate Spread - Home: 0.5",194,"0.1",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Total",-650,1.5,,425,1.5,0.866666666666667,0.19047619047619,,0.844092831887867,0.155903947724569,,0.638079854251613,0.361920145748387,,0.74108634306974,0.258912046736478,,-0.125580323596927,0.0684358562602874,,"Under",425,1.5,0.258912046736478,0.74108634306974,0.0684358562602874,4.25,0.0845384106744726,3.59289855560291,"Alternate Total - 1.5",286,"0.05",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Total",-470,2,,345,2,0.824561403508772,0.224719101123595,,0.645029853001346,0.155903947724569,,0.587529919330911,0.181054884037848,,0.616279886166128,0.168479415881208,,-0.208281517342643,-0.0562396852423874,,"Under",345,2,0.168479415881208,0.616279886166128,-0.0562396852423874,3.45,-0.0725410432836591,-0.350259013759604,"Alternate Total - 2",494,"-0.1",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Total",-195,2.5,,160,2.5,0.661016949152542,0.384615384615385,,0.645029853001346,0.354966926611089,,0.638079854251613,0.361920145748387,,0.64155485362648,0.358443536179738,,-0.0194620955260627,-0.0261718484356464,,"Over",-195,2.5,0.64155485362648,0.358443536179738,-0.0194620955260627,0.512820512820513,-0.0574131818018849,13.4051974917697,"Alternate Total - 2.5",-179,"-0.1",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Total",-128,3,,108,3,0.56140350877193,0.480769230769231,,0.424580628799341,0.354966926611089,,0.400142020364224,0.337096211568385,,0.412361324581782,0.346031569089737,,-0.149042184190148,-0.134737661679494,,"Under",108,3,0.346031569089737,0.412361324581782,-0.134737661679494,1.08,-0.259494755827173,-0.386472299648661,"Alternate Total - 3",189,"-0.3",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Total",122,3.5,,-148,3.5,0.45045045045045,0.596774193548387,,0.424580628799341,0.575416150813095,,0.433390366651026,0.566609633348974,,0.428985497725184,0.571012892081034,,-0.0214649527252669,-0.0257613014673529,,"Over",122,3.5,0.428985497725184,0.571012892081034,-0.0214649527252669,1.22,-0.0390591762705677,-0.476505848563104,"Alternate Total - 3.5",133,"-0.05",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Total",215,4,,-270,4,0.317460317460317,0.72972972972973,,0.241480810127243,0.575416150813095,,0.235015176237914,0.54994579944797,,0.238247993182578,0.562680975130532,,-0.079212324277739,-0.167048754599197,,"Over",215,4,0.238247993182578,0.562680975130532,-0.079212324277739,2.15,-0.116055265802269,-0.504477897879887,"Alternate Total - 4",320,"-0.15",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt Total",280,4.5,,-365,4.5,0.263157894736842,0.78494623655914,,0.241480810127243,0.758515969485193,,0.253949509820133,0.746050490179867,,0.247715159973688,0.75228322983253,,-0.015442734763154,-0.0326630067266098,,"Over",280,4.5,0.247715159973688,0.75228322983253,-0.015442734763154,2.8,-0.0209579971785662,-0.586807819062033,"Alternate Total - 4.5",304,"-0.05",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","BTTS",-190,,,145,,0.655172413793103,0.408163265306122,,0.654924378805251,0.345075621194749,,0.594651392620975,0.405348607379025,,0.624787885713113,0.375212114286887,,-0.0303845280799905,-0.0329511510192353,,"Yes",-190,,0.624787885713113,0.375212114286887,-0.0303845280799905,0.526315789473684,-0.0881151314319727,13.376909028582,"Both Teams To Score",-167,"-0.1",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Draw No Bet",-300,,,240,,0.75,0.294117647058824,,0.420442133991562,0.350960753354808,,0.423410239846271,0.328368265085563,,0.421926186918917,0.339664509220186,,-0.328073813081083,0.045546862161362,,"Sassuolo",240,,0.339664509220186,0.421926186918917,0.045546862161362,2.4,0.0645247213952629,3.93268635209529,"Draw No Bet",194,"0.05",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt TT",-950,0.5,,575,0.5,0.904761904761905,0.148148148148148,,0.825167792859197,0.174829886570894,,0.780923287916123,0.219076712083877,,0.80304554038766,0.196953299327386,,-0.101716364374245,0.0488051511792378,,"Under",575,0.5,0.196953299327386,0.80304554038766,0.0488051511792378,5.75,0.0572930035582357,3.29435930744809,"Total Goals O/U - Lazio - 0.5",408,"0.05",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","TT",-180,1.5,,147,1.5,0.642857142857143,0.404858299595142,,0.520274636238599,0.479723043191492,,0.529600117308061,0.470399882691939,,0.52493737677333,0.475061462941715,,-0.117919766083813,0.0702031633465738,,"Under",147,1.5,0.475061462941715,0.52493737677333,0.0702031633465738,1.47,0.117960417323835,1.73402973750991,"Total Goals O/U - Lazio - 1.5",110,"0.1",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","TT",169,2.5,,-210,2.5,0.371747211895911,0.67741935483871,,0.254416667737383,0.745581011692709,,0.311699585081857,0.688300414918143,,0.28305812640962,0.716940713305426,,-0.088689085486291,0.0395213584667163,,"Under",-210,2.5,0.716940713305426,0.28305812640962,0.0395213584667163,0.476190476190476,0.12251621124682,13.1136277876563,"Total Goals O/U - Lazio - 2.5",-253,"0.1",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt TT",425,3.5,,-650,3.5,0.19047619047619,0.866666666666667,,0.0998697215240304,0.900127957906061,,0.162544080210543,0.837455919789457,,0.131206900867287,0.868791938847759,,-0.0592692896089036,0.00212527218109226,,"Under",-650,3.5,0.868791938847759,0.131206900867287,0.00212527218109226,0.153846153846154,0.0159395413581915,17.2163679448512,"Total Goals O/U - Lazio - 3.5",-662,"0",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt TT",-275,0.5,,220,0.5,0.733333333333333,0.3125,,0.793686307770139,0.206312792410117,,0.724458497163581,0.275541502836419,,0.75907240246686,0.240927147623268,,0.0257390691335265,-0.0715728523767316,,"Over",-275,0.5,0.75907240246686,0.240927147623268,0.0257390691335265,0.363636363636364,0.0965215092507244,14.2162205843085,"Total Goals O/U - Sassuolo - 0.5",-315,"0.05",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","TT",169,1.5,,-210,1.5,0.371747211895911,0.67741935483871,,0.468050066639439,0.531949033540817,,0.433488165250188,0.566511834749812,,0.450769115944813,0.549230434145315,,0.0790219040489027,-0.128188920693395,,"Over",169,1.5,0.450769115944813,0.549230434145315,0.0790219040489027,1.69,0.125780427154762,2.1256937180142,"Total Goals O/U - Sassuolo - 1.5",122,"0.1",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt TT",575,2.5,,-950,2.5,0.148148148148148,0.904761904761905,,0.211064156316094,0.788934943864163,,0.210883036948041,0.789116963051959,,0.210973596632067,0.789025953458061,,0.062825448483919,-0.115735951303844,,"Over",575,2.5,0.210973596632067,0.789025953458061,0.062825448483919,5.75,0.073751613437644,4.24072227176325,"Total Goals O/U - Sassuolo - 2.5",374,"0.05",2022-04-01 00:29:54
"LazioSassuolo202204021800",2022-04-02,"Sat","18:00","Serie A","Lazio","Sassuolo","Alt TT",1400,3.5,,-6600,3.5,0.0666666666666667,0.985074626865672,,0.0758585705262492,0.924140529654007,,0.148495601364967,0.851504398635033,,0.112177085945608,0.88782246414452,,0.0455104192789414,-0.0972521627211516,,"Over",1400,3.5,0.112177085945608,0.88782246414452,0.0455104192789414,14,0.0487611635131515,6.82656739093993,"Total Goals O/U - Sassuolo - 3.5",791,"0",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","ML",310,,240,-110,,0.24390243902439,0.523809523809524,0.294117647058824,0.261436106444436,0.47121481794567,0.267349075609895,0.244230098143534,0.456957592104403,0.298812309752063,0.252833102293985,0.464086205025036,0.283080692680979,0.00893066326959457,-0.0597233187844874,-0.0110369543778448,"Salernitana",310,,0.252833102293985,0.747166897706015,0.00893066326959457,3.1,0.0118115223888186,0.366157194053377,"3-Way Moneyline",296,"0",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Alt Spread",300,-0.5,,-400,0.5,0.25,0.8,,0.261436106444436,0.738563544171328,,0.244230098143534,0.755769911790574,,0.252833102293985,0.747166727980951,,0.00283310229398481,-0.0528332720190494,,"Salernitana",300,-0.5,0.252833102293985,0.747166727980951,0.00283310229398481,3,0.00377746972531308,0.113325789010038,"Alternate Spread - Home: -0.5",296,"0",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Alt Spread",195,0,,-245,0,0.338983050847458,0.710144927536232,,0.261436106444436,0.47121481794567,,0.244230098143534,0.456957592104403,,0.252833102293985,0.464086205025036,,-0.0861499485534728,-0.246058722511195,,"Salernitana",195,0,0.252833102293985,0.464086205025036,-0.0861499485534728,1.95,-0.130329409350125,0.28938344448234,"Alternate Spread - Home: 0",296,"-0.15",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Alt Spread",-212,1,,170,-1,0.67948717948718,0.37037037037037,,0.528784832670094,0.230151010634771,,0.478294378520017,0.239264333196882,,0.503539605595055,0.234707671915826,,-0.175947573892124,-0.135662698454544,,"Torino",170,-1,0.234707671915826,0.503539605595055,-0.135662698454544,1.7,-0.215464285780746,-1.0453656333815,"Alternate Spread - Home: 1",326,"-0.25",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Alt Spread",-310,1.5,,250,-1.5,0.75609756097561,0.285714285714286,,0.769848639980993,0.230151010634771,,0.858970529430254,0.141029470569746,,0.814409584705623,0.185590240602258,,0.0583120237300137,-0.100124045112027,,"Salernitana",-310,1.5,0.814409584705623,0.185590240602258,0.0583120237300137,0.32258064516129,0.239079297293056,13.8973933057262,"Alternate Spread - Home: 1.5",-439,"0.2",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Alt Total",-295,1.5,,235,1.5,0.746835443037975,0.298507462686567,,0.695118302590351,0.304881348025412,,0.478439606208581,0.521560393791419,,0.586778954399466,0.413220870908416,,-0.160056488638509,0.114713408221848,,"Under",235,1.5,0.413220870908416,0.586778954399466,0.114713408221848,2.35,0.163527624486465,3.8429009223531,"Alternate Total - 1.5",142,"0.15",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Alt Total",-188,2,,155,2,0.652777777777778,0.392156862745098,,0.434577132204415,0.304881348025412,,0.429322465075382,0.308207810689035,,0.431949798639898,0.306544579357224,,-0.22082797913788,-0.0856122833878744,,"Under",155,2,0.306544579357224,0.431949798639898,-0.0856122833878744,1.55,-0.140846014605858,0.431942993637985,"Alternate Total - 2",226,"-0.15",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Alt Total",188,3,,-230,3,0.347222222222222,0.696969696969697,,0.224717452585888,0.565422518411349,,0.268965362193979,0.51447691754897,,0.246841407389934,0.539949717980159,,-0.100380814832288,-0.157019978989538,,"Over",188,3,0.246841407389934,0.539949717980159,-0.100380814832288,1.88,-0.153774865274995,-0.758878720870837,"Alternate Total - 3",305,"-0.2",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Alt Total",260,3.5,,-330,3.5,0.277777777777778,0.767441860465116,,0.224717452585888,0.775282198029875,,0.312421414663782,0.687578585336218,,0.268569433624835,0.731430391683046,,-0.00920834415294253,-0.0360114687820698,,"Over",260,3.5,0.268569433624835,0.731430391683046,-0.00920834415294253,2.6,-0.0127500149809973,-0.331498642584748,"Alternate Total - 3.5",272,"-0.05",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Alt Total",500,4,,-800,4,0.166666666666667,0.888888888888889,,0.097939739112564,0.775282198029875,,0.171539292761371,0.653596438343445,,0.134739515936968,0.71443931818666,,-0.0319271507296991,-0.174449570702229,,"Over",500,4,0.134739515936968,0.71443931818666,-0.0319271507296991,5,-0.0383125808756389,-0.40741738501822,"Alternate Total - 4",642,"-0.05",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","BTTS",-115,,,-115,,0.534883720930233,0.534883720930233,,0.477433182063146,0.522566817936854,,0.535707562431688,0.464292437568312,,0.506570372247417,0.493429627752583,,-0.0283133486828154,-0.0414540931776495,,"Yes",-115,,0.506570372247417,0.493429627752583,-0.0283133486828154,0.869565217391304,-0.0608736996680533,10.7401444416289,"Both Teams To Score",-103,"-0.1",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Draw No Bet",195,,,-245,,0.338983050847458,0.710144927536232,,0.261436106444436,0.47121481794567,,0.244230098143534,0.456957592104403,,0.252833102293985,0.464086205025036,,-0.0861499485534728,-0.246058722511195,,"Salernitana",195,,0.252833102293985,0.464086205025036,-0.0861499485534728,1.95,-0.130329409350125,0.28938344448234,"Draw No Bet",296,"-0.15",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Spread",-112,0.5,,-108,-0.5,0.528301886792453,0.519230769230769,,0.528784832670094,0.47121481794567,,0.543042417829704,0.456957592104403,,0.535913625249899,0.464086205025036,,0.00761173845744623,-0.0551445642057328,,"Salernitana",-112,0.5,0.535913625249899,0.464086205025036,0.00761173845744623,0.892857142857143,0.016136885529786,10.5569017487794,"Goal Spread",-115,"0",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","Total",105,2.5,,-125,2.5,0.48780487804878,0.555555555555556,,0.434577132204415,0.565422518411349,,0.478439606208581,0.521560393791419,,0.456508369206498,0.543491456101384,,-0.0312965088422827,-0.0120640994541716,,"Under",-125,2.5,0.543491456101384,0.456508369206498,-0.0120640994541716,0.8,-0.0271442237718861,11.1412691760951,"Total",-119,"-0.05",2022-04-01 00:29:54
"SalernitanaTorino202204022045",2022-04-02,"Sat","20:45","Serie A","Salernitana","Torino","TT",-185,0.5,,152,0.5,0.649122807017544,0.396825396825397,,0.62824110687364,0.371758884093225,,0.572495943630498,0.427504056369502,,0.600368525252069,0.399631470231363,,-0.0487542817654747,0.0028060734059665,,"Under",152,0.5,0.399631470231363,0.600368525252069,0.0028060734059665,1.52,0.00465217433094429,0.0707130949960302,"Total Goals O/U - Salernitana - 0.5",150,"0",2022-04-01 00:29:54
