"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate","copyright","totalItems","totalEvents","totalGames","totalGamesInProgress"
663215,"/api/v1.1/game/663215/feed/live","R","2022","2022-06-30T00:05:00Z","2022-06-29",FALSE,1,TRUE,"N","P","N","14-663215-2022-06-29","2022","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,FALSE,FALSE,24,26,48,"0.351",113,"Cincinnati Reds","/api/v1/teams/113",8,TRUE,FALSE,24,29,46,"0.387",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/663215/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662894,"/api/v1.1/game/662894/feed/live","R","2022","2022-06-30T00:40:00Z","2022-06-29",FALSE,1,TRUE,"N","P","N","14-662894-2022-06-29","2022","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,8,TRUE,FALSE,24,46,28,"0.622",119,"Los Angeles Dodgers","/api/v1/teams/119",4,FALSE,FALSE,24,33,43,"0.434",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/662894/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663396,"/api/v1.1/game/663396/feed/live","R","2022","2022-06-30T01:38:00Z","2022-06-29",FALSE,1,TRUE,"N","P","N","14-663396-2022-06-29","2022","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,24,35,39,"0.473",145,"Chicago White Sox","/api/v1/teams/145",4,TRUE,FALSE,24,37,41,"0.474",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/663396/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662983,"/api/v1.1/game/662983/feed/live","R","2022","2022-06-30T17:10:00Z","2022-06-30",FALSE,1,TRUE,"N","P","N","14-662983-2022-06-30","2022","day",NA,9,FALSE,120,5,5,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,FALSE,FALSE,24,43,36,"0.544",142,"Minnesota Twins","/api/v1/teams/142",5,TRUE,FALSE,24,39,34,"0.534",114,"Cleveland Guardians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/662983/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661579,"/api/v1.1/game/661579/feed/live","R","2022","2022-06-30T22:05:00Z","2022-06-30",FALSE,1,TRUE,"N","P","N","14-661579-2022-06-30","2022","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,4,FALSE,FALSE,24,44,33,"0.571",144,"Atlanta Braves","/api/v1/teams/144",14,TRUE,FALSE,24,40,37,"0.519",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/661579/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662788,"/api/v1.1/game/662788/feed/live","R","2022","2022-06-30T22:10:00Z","2022-06-30",FALSE,1,TRUE,"N","P","N","14-662788-2022-06-30","2022","night","Rescheduled from 4/4",9,FALSE,120,1,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,25,56,21,"0.727",147,"New York Yankees","/api/v1/teams/147",2,TRUE,FALSE,25,48,27,"0.64",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/662788/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661105,"/api/v1.1/game/661105/feed/live","R","2022","2022-06-30T23:05:00Z","2022-06-30",FALSE,1,TRUE,"N","P","N","14-661105-2022-06-30","2022","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,7,FALSE,FALSE,26,44,34,"0.564",158,"Milwaukee Brewers","/api/v1/teams/158",8,TRUE,FALSE,25,31,45,"0.408",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/661105/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661726,"/api/v1.1/game/661726/feed/live","R","2022","2022-06-30T23:07:00Z","2022-06-30",FALSE,1,TRUE,"N","P","N","14-661726-2022-06-30","2022","night",NA,9,FALSE,120,5,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,25,40,35,"0.533",139,"Tampa Bay Rays","/api/v1/teams/139",4,TRUE,FALSE,25,43,33,"0.566",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/661726/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663199,"/api/v1.1/game/663199/feed/live","R","2022","2022-07-01T00:05:00Z","2022-06-30",FALSE,1,TRUE,"N","P","N","14-663199-2022-06-30","2022","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,7,FALSE,FALSE,24,26,49,"0.347",113,"Cincinnati Reds","/api/v1/teams/113",15,TRUE,FALSE,24,30,46,"0.395",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/663199/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662733,"/api/v1.1/game/662733/feed/live","R","2022","2022-07-01T02:10:00Z","2022-06-30",FALSE,1,TRUE,"N","P","N","14-662733-2022-06-30","2022","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,25,46,32,"0.59",135,"San Diego Padres","/api/v1/teams/135",3,TRUE,FALSE,25,47,28,"0.627",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/662733/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662150,"/api/v1.1/game/662150/feed/live","R","2022","2022-07-01T02:10:00Z","2022-06-30",FALSE,1,TRUE,"N","P","N","14-662150-2022-06-30","2022","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,6,FALSE,FALSE,25,25,53,"0.321",133,"Oakland Athletics","/api/v1/teams/133",8,TRUE,FALSE,25,37,41,"0.474",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/662150/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663185,"/api/v1.1/game/663185/feed/live","R","2022","2022-07-01T18:20:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-663185-2022-07-01","2022","day",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,FALSE,FALSE,25,43,34,"0.558",111,"Boston Red Sox","/api/v1/teams/111",6,TRUE,FALSE,25,31,46,"0.403",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/663185/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661725,"/api/v1.1/game/661725/feed/live","R","2022","2022-07-01T19:07:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-661725-2022-07-01","2022","day",NA,9,FALSE,NA,5,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,25,40,36,"0.526",139,"Tampa Bay Rays","/api/v1/teams/139",9,TRUE,FALSE,25,44,33,"0.571",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/661725/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661582,"/api/v1.1/game/661582/feed/live","R","2022","2022-07-01T22:05:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-661582-2022-07-01","2022","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,FALSE,FALSE,25,43,36,"0.544",138,"St. Louis Cardinals","/api/v1/teams/138",5,TRUE,FALSE,25,41,37,"0.526",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/661582/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662492,"/api/v1.1/game/662492/feed/live","R","2022","2022-07-01T22:05:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-662492-2022-07-01","2022","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,6,TRUE,FALSE,25,35,40,"0.467",146,"Miami Marlins","/api/v1/teams/146",3,FALSE,FALSE,25,29,50,"0.367",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/662492/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663038,"/api/v1.1/game/663038/feed/live","R","2022","2022-07-01T22:40:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-663038-2022-07-01","2022","night",NA,9,FALSE,NA,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,9,TRUE,FALSE,25,45,33,"0.577",144,"Atlanta Braves","/api/v1/teams/144",1,FALSE,FALSE,25,26,50,"0.342",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/663038/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661104,"/api/v1.1/game/661104/feed/live","R","2022","2022-07-01T23:05:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-661104-2022-07-01","2022","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,19,TRUE,FALSE,26,45,34,"0.57",158,"Milwaukee Brewers","/api/v1/teams/158",2,FALSE,FALSE,25,31,46,"0.403",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/661104/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662834,"/api/v1.1/game/662834/feed/live","R","2022","2022-07-01T23:10:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-662834-2022-07-01","2022","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,TRUE,FALSE,25,28,47,"0.373",118,"Kansas City Royals","/api/v1/teams/118",1,FALSE,FALSE,25,29,46,"0.387",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/662834/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662439,"/api/v1.1/game/662439/feed/live","R","2022","2022-07-01T23:10:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-662439-2022-07-01","2022","night",NA,9,FALSE,145,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,FALSE,FALSE,25,36,39,"0.48",140,"Texas Rangers","/api/v1/teams/140",4,TRUE,FALSE,25,48,29,"0.623",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/662439/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662997,"/api/v1.1/game/662997/feed/live","R","2022","2022-07-02T00:10:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-662997-2022-07-01","2022","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,9,TRUE,FALSE,25,35,42,"0.455",109,"Arizona Diamondbacks","/api/v1/teams/109",3,FALSE,FALSE,25,33,44,"0.429",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/662997/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662748,"/api/v1.1/game/662748/feed/live","R","2022","2022-07-02T00:10:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-662748-2022-07-01","2022","night",NA,9,FALSE,145,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,25,37,42,"0.468",108,"Los Angeles Angels","/api/v1/teams/108",8,TRUE,FALSE,26,49,27,"0.645",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/662748/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661691,"/api/v1.1/game/661691/feed/live","R","2022","2022-07-02T00:10:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-661691-2022-07-01","2022","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,25,35,43,"0.449",110,"Baltimore Orioles","/api/v1/teams/110",3,TRUE,FALSE,25,44,36,"0.55",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/661691/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662609,"/api/v1.1/game/662609/feed/live","R","2022","2022-07-02T02:10:00Z","2022-07-01",FALSE,1,TRUE,"N","P","N","14-662609-2022-07-01","2022","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,25,46,33,"0.582",135,"San Diego Padres","/api/v1/teams/135",5,TRUE,FALSE,25,48,28,"0.632",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/662609/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
