"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"Athletics",14,19.2,0.259,0.106,1.83,0.32,0.769,0.25,0.25,0.5,0.154,88.9,1.47,5.03,4.99,4.98,4.36,0.2,0.33,0.6,0.129,0.406,0.13,0.389,2019-05-18
"Rangers",20,32,0.139,0.073,1.41,0.33,0.604,0.462,0.205,0.333,0.128,86.8,1.66,5.06,5.15,5.54,5.05,0,0.301,0.715,0.077,0.445,0.06,0.35,2019-05-18
"Diamondbacks",17,21,0.253,0.042,1.29,0.413,0.738,0.455,0.333,0.212,0.214,88.8,1.57,5.14,3.5,2.97,3.24,0.2,0.364,0.642,0.131,0.341,0.091,0.379,2019-05-18
"Padres",21,18.1,0.188,0.075,1.47,0.255,0.657,0.397,0.138,0.466,0.111,88.8,1.25,5.4,4.85,5.65,4.69,0,0.344,0.688,0.117,0.416,0.069,0.328,2019-05-18
"Cardinals",20,21.2,0.36,0.079,1.25,0.348,0.57,0.388,0.224,0.388,0.158,89.8,1.2,5.82,3.17,3.11,2.81,0.3,0.323,0.629,0.157,0.418,0.082,0.388,2019-05-18
"Royals",20,23,0.18,0.081,1.96,0.368,0.778,0.407,0.284,0.309,0.2,90,1.83,5.87,5.61,4.94,4.7,0.1,0.261,0.55,0.091,0.459,0.123,0.444,2019-05-18
"Brewers",23,26.2,0.252,0.134,2.03,0.273,0.675,0.423,0.169,0.408,0.207,88.5,1.5,6.08,5.8,5.04,4.63,-0.4,0.341,0.63,0.12,0.373,0.097,0.375,2019-05-18
"Tigers",27,35.2,0.133,0.096,2.27,0.282,0.717,0.48,0.144,0.376,0.191,89.1,1.63,6.31,6.77,6.12,5.48,-0.4,0.303,0.651,0.08,0.437,0.119,0.373,2019-05-18
"Braves",19,20.1,0.168,0.105,2.66,0.333,0.629,0.42,0.232,0.348,0.25,90.3,1.82,6.64,6.95,5.46,5.19,-0.3,0.261,0.579,0.082,0.427,0.101,0.449,2019-05-18
"Orioles",17,19,0.235,0.106,0.47,0.321,0.507,0.377,0.321,0.302,0.063,89.1,1.42,7.11,3.53,4.52,4.4,0.2,0.23,0.588,0.102,0.415,0.019,0.37,2019-05-18
"Nationals",20,19.2,0.177,0.073,3.66,0.311,0.581,0.324,0.162,0.515,0.229,88.4,1.73,10.07,8.3,6.55,4.97,-0.6,0.306,0.583,0.106,0.465,0.101,0.319,2019-05-18
"Dodgers",11,10.1,0.297,0.081,0,0.174,1,0.75,0.05,0.2,0,84.6,0.68,0,1.96,2.73,2.9,0.3,0.375,0.649,0.158,0.443,0,0.174,2019-05-19
"Indians",18,16,0.295,0.016,0,0.286,0.923,0.405,0.286,0.31,0,82.7,0.81,0.56,1.15,2.77,2.76,0.7,0.381,0.82,0.146,0.521,0.024,0.214,2019-05-19
"Mets",12,16,0.276,0.086,0,0.162,0.818,0.444,0.167,0.389,0,85.3,0.69,1.13,2.15,3.89,3.72,0.3,0.256,0.603,0.08,0.465,0,0.27,2019-05-19
"Astros",18,21.2,0.31,0.107,0.42,0.208,0.86,0.469,0.224,0.306,0.067,92,0.92,1.66,2.66,3.44,3.58,0.5,0.344,0.655,0.14,0.389,0.041,0.469,2019-05-19
"Yankees",17,15.2,0.433,0.017,1.15,0.323,0.882,0.636,0.091,0.273,0.222,86.7,0.83,1.72,1.75,1.23,1.41,0.7,0.417,0.683,0.234,0.46,0.061,0.424,2019-05-19
"Red Sox",15,22.2,0.255,0.096,0.79,0.254,0.862,0.475,0.262,0.262,0.125,86.9,1.15,1.99,3.43,3.69,3.91,0.5,0.347,0.628,0.128,0.403,0.033,0.311,2019-05-19
"Reds",21,22.1,0.295,0.034,0.81,0.298,0.833,0.475,0.237,0.288,0.118,86.8,0.99,2.01,2.45,2.8,2.83,0.7,0.374,0.625,0.178,0.381,0.051,0.271,2019-05-19
"White Sox",14,17.2,0.236,0.083,1.02,0.261,0.879,0.447,0.213,0.34,0.125,91,1.13,2.04,3.95,4.28,4.08,0.1,0.379,0.597,0.125,0.41,0.104,0.458,2019-05-19
"Blue Jays",14,17.1,0.279,0.074,0.52,0.233,0.822,0.452,0.262,0.286,0.083,88.1,0.92,2.08,2.64,3.26,3.45,0.3,0.384,0.5,0.116,0.375,0.023,0.318,2019-05-19
"Rockies",20,16.1,0.189,0.108,0.55,0.314,0.805,0.385,0.25,0.365,0.053,92.5,1.53,2.76,3.77,5.28,5.01,0.5,0.267,0.622,0.11,0.447,0.077,0.481,2019-05-19
"Rays",21,26,0.278,0.074,0.69,0.338,0.828,0.456,0.176,0.368,0.08,88.1,1.27,2.77,2.83,3.74,3.53,0.7,0.329,0.556,0.115,0.451,0.014,0.314,2019-05-19
"Phillies",23,26,0.214,0.154,1.04,0.265,0.873,0.408,0.197,0.394,0.107,88.3,1.5,3.12,5.21,5.86,5.38,-0.1,0.306,0.632,0.115,0.396,0.042,0.394,2019-05-19
"Angels",17,24,0.238,0.114,1.13,0.302,0.849,0.333,0.258,0.409,0.111,90,1.42,3.38,4.51,5.12,4.56,0.3,0.289,0.61,0.12,0.444,0.045,0.364,2019-05-19
"Twins",23,23,0.232,0.03,0.39,0.362,0.752,0.457,0.229,0.314,0.045,89.4,1.26,3.52,2.56,3.9,3.48,0.5,0.267,0.616,0.09,0.477,0.043,0.429,2019-05-19
"Marlins",12,11.1,0.294,0.196,0.79,0.4,0.816,0.423,0.308,0.269,0.143,87.7,1.85,3.97,4.36,4.44,5.13,0,0.317,0.608,0.147,0.391,0.077,0.346,2019-05-19
"Rangers",20,29.2,0.148,0.081,1.21,0.306,0.676,0.49,0.186,0.324,0.121,86.7,1.52,4.25,4.93,5.39,4.99,0.1,0.298,0.681,0.082,0.455,0.039,0.343,2019-05-19
"Giants",19,20.1,0.289,0.1,0.89,0.32,0.735,0.373,0.235,0.392,0.1,86.6,1.33,4.43,3.71,4.38,3.77,0.4,0.304,0.656,0.127,0.41,0.058,0.288,2019-05-19
"Cubs",20,18,0.111,0.136,1,0.305,0.78,0.339,0.339,0.322,0.105,89.1,1.72,4.5,5.49,6.15,6.44,-0.2,0.275,0.506,0.042,0.463,0.115,0.393,2019-05-19
"Padres",21,19.2,0.193,0.102,0.92,0.276,0.725,0.475,0.153,0.373,0.091,89,1.37,4.58,4.49,5.39,4.82,0,0.314,0.682,0.123,0.415,0.033,0.333,2019-05-19
"Pirates",22,29,0.29,0.089,1.86,0.314,0.791,0.378,0.23,0.392,0.207,89.4,1.34,4.66,4.66,3.96,3.62,0,0.306,0.581,0.115,0.422,0.079,0.395,2019-05-19
"Diamondbacks",17,24.2,0.29,0.056,1.46,0.385,0.757,0.493,0.319,0.188,0.308,88.5,1.42,4.74,3.66,2.6,2.96,0.3,0.345,0.654,0.124,0.349,0.087,0.406,2019-05-19
"Braves",20,21.1,0.202,0.111,1.69,0.349,0.648,0.478,0.224,0.299,0.2,91.4,1.73,5.48,5.46,4.89,4.74,0.1,0.273,0.596,0.093,0.426,0.09,0.493,2019-05-19
"Cardinals",20,22.2,0.315,0.076,1.19,0.314,0.588,0.407,0.241,0.352,0.158,89.8,1.15,5.56,3.57,3.51,3.19,0.2,0.318,0.609,0.141,0.416,0.074,0.389,2019-05-19
"Athletics",12,13.2,0.246,0.105,1.98,0.294,0.676,0.189,0.324,0.486,0.167,88,1.39,5.93,5.34,5.1,4.6,0.1,0.325,0.614,0.159,0.442,0.162,0.378,2019-05-19
"Orioles",16,18,0.208,0.117,1,0.25,0.586,0.46,0.24,0.3,0.133,88.9,1.28,6,4.71,4.93,4.79,0.1,0.249,0.519,0.105,0.391,0.04,0.34,2019-05-19
"Tigers",26,31,0.127,0.099,2.03,0.267,0.647,0.458,0.14,0.402,0.163,89.5,1.55,6.68,6.54,6.36,5.65,-0.2,0.271,0.669,0.068,0.453,0.12,0.398,2019-05-19
"Royals",17,20,0.194,0.071,2.25,0.385,0.75,0.371,0.314,0.314,0.227,91,1.85,6.75,5.91,4.85,4.46,0,0.258,0.561,0.091,0.469,0.129,0.457,2019-05-19
"Mariners",21,27,0.235,0.121,1.67,0.38,0.622,0.405,0.214,0.381,0.156,87,1.89,7.33,5.21,5.16,4.64,0.1,0.316,0.568,0.122,0.401,0.071,0.381,2019-05-19
"Brewers",22,23.2,0.257,0.076,2.66,0.317,0.556,0.42,0.203,0.377,0.269,89.1,1.48,7.61,5.79,4.13,3.8,-0.2,0.345,0.667,0.141,0.38,0.1,0.371,2019-05-19
"Nationals",19,18.2,0.183,0.075,3.86,0.328,0.581,0.338,0.154,0.508,0.242,88.6,1.82,10.61,8.57,6.52,4.88,-0.6,0.31,0.559,0.103,0.457,0.106,0.333,2019-05-19
"Indians",15,13,0.275,0.02,0,0.306,0.917,0.389,0.306,0.306,0,82.9,0.92,0.69,1.29,2.97,3.01,0.5,0.398,0.843,0.137,0.516,0.028,0.194,2019-05-20
"Astros",17,21,0.293,0.08,0,0.191,0.867,0.532,0.149,0.319,0,93.7,0.71,0.86,1.98,3.4,3.34,0.6,0.33,0.68,0.143,0.415,0.064,0.532,2019-05-20
"Mets",13,17,0.29,0.081,0.53,0.158,0.849,0.421,0.184,0.395,0.067,86.2,0.71,1.59,2.74,3.73,3.51,0.2,0.271,0.597,0.081,0.464,0.026,0.308,2019-05-20
"Red Sox",16,22.1,0.256,0.122,0.81,0.241,0.862,0.464,0.214,0.321,0.111,88,1.16,2.01,3.8,4.24,4.35,0.5,0.329,0.622,0.122,0.398,0.036,0.321,2019-05-20
"Rockies",20,20.1,0.184,0.126,0.89,0.241,0.868,0.45,0.15,0.4,0.083,92.3,1.33,2.21,4.54,5.61,5.31,0.2,0.307,0.552,0.106,0.418,0.1,0.483,2019-05-20
"Rays",21,26.2,0.246,0.088,0.68,0.324,0.753,0.473,0.189,0.338,0.08,89,1.35,2.36,3.21,4.1,4,0.4,0.317,0.526,0.109,0.419,0.026,0.355,2019-05-20
"Dodgers",12,11.1,0.244,0.089,1.59,0.214,0.978,0.593,0.148,0.259,0.286,87.3,1.06,2.38,4.63,3.56,3.8,0.1,0.343,0.644,0.125,0.469,0.033,0.267,2019-05-20
"Yankees",18,21,0.386,0.06,1.29,0.262,0.823,0.533,0.156,0.311,0.214,87.7,0.9,2.57,2.88,2.35,2.31,0.6,0.306,0.614,0.17,0.444,0.067,0.467,2019-05-20
"Blue Jays",14,17.1,0.254,0.085,0.52,0.283,0.806,0.5,0.261,0.239,0.091,89.3,1.15,2.6,2.93,3.44,3.72,0.3,0.378,0.549,0.12,0.381,0.043,0.362,2019-05-20
"Padres",20,20.2,0.198,0.081,0.44,0.25,0.796,0.55,0.133,0.317,0.053,88.8,1.11,2.61,3.36,4.56,4.3,0.2,0.326,0.686,0.125,0.413,0.033,0.328,2019-05-20
"Rangers",20,31,0.158,0.083,0.87,0.271,0.794,0.535,0.182,0.283,0.107,87,1.29,3.19,4.38,4.91,4.72,0.3,0.319,0.692,0.078,0.445,0.02,0.333,2019-05-20
"Phillies",26,28,0.216,0.136,1.29,0.26,0.885,0.39,0.221,0.39,0.133,88,1.43,3.21,5.39,5.67,5.09,-0.2,0.295,0.616,0.118,0.406,0.052,0.39,2019-05-20
"Reds",23,24.2,0.297,0.089,1.46,0.259,0.804,0.452,0.21,0.339,0.19,86.3,1.14,3.28,3.98,3.57,3.5,0.4,0.335,0.624,0.164,0.385,0.081,0.226,2019-05-20
"Angels",17,24,0.252,0.097,0.75,0.306,0.801,0.359,0.203,0.438,0.071,88.4,1.29,3.38,3.76,4.99,4.17,0.4,0.3,0.641,0.125,0.436,0.047,0.328,2019-05-20
"White Sox",15,18.2,0.225,0.075,1.93,0.275,0.825,0.434,0.226,0.34,0.222,89.9,1.29,3.38,5.2,4.33,4.11,0,0.388,0.625,0.128,0.416,0.127,0.418,2019-05-20
"Giants",20,22.2,0.295,0.084,0.79,0.259,0.744,0.418,0.182,0.4,0.091,86.5,1.06,3.57,3.35,4.13,3.51,0.5,0.312,0.642,0.138,0.408,0.054,0.268,2019-05-20
"Diamondbacks",19,23.2,0.316,0.061,1.9,0.321,0.864,0.45,0.267,0.283,0.294,88.7,1.23,3.8,4.1,2.78,2.95,0.1,0.348,0.633,0.13,0.377,0.082,0.41,2019-05-20
"Cardinals",19,23.1,0.308,0.055,1.16,0.296,0.721,0.421,0.228,0.351,0.15,89.7,1.03,3.86,3.26,3.29,3.03,0.2,0.292,0.571,0.116,0.45,0.053,0.368,2019-05-20
"Marlins",12,11.1,0.294,0.196,0.79,0.4,0.816,0.423,0.308,0.269,0.143,87.7,1.85,3.97,4.36,4.44,5.13,0,0.317,0.608,0.147,0.391,0.077,0.346,2019-05-20
"Twins",22,21,0.239,0.054,0.86,0.355,0.735,0.484,0.203,0.313,0.1,89.5,1.38,4.29,3.21,3.87,3.62,0.3,0.255,0.598,0.089,0.468,0.047,0.406,2019-05-20
"Cubs",21,19,0.128,0.116,1.42,0.323,0.799,0.381,0.333,0.286,0.167,87.2,1.74,4.74,5.69,5.52,5.84,-0.2,0.267,0.512,0.046,0.455,0.108,0.385,2019-05-20
"Pirates",21,26.1,0.307,0.105,2.05,0.333,0.784,0.375,0.234,0.391,0.24,88.5,1.44,5.13,5,3.93,3.65,0,0.294,0.57,0.118,0.419,0.091,0.318,2019-05-20
"Mariners",19,26,0.256,0.099,1.38,0.342,0.659,0.364,0.234,0.403,0.129,86.4,1.58,5.54,4.33,4.7,4.13,0.2,0.327,0.579,0.128,0.407,0.065,0.364,2019-05-20
"Athletics",12,13,0.327,0.091,1.38,0.333,0.634,0.219,0.313,0.469,0.133,89,1.31,5.54,3.6,3.89,3.39,0.3,0.378,0.673,0.193,0.466,0.125,0.438,2019-05-20
"Braves",20,21.1,0.194,0.112,2.11,0.355,0.656,0.433,0.224,0.343,0.217,91.4,1.78,5.91,6.17,5.26,4.96,-0.2,0.285,0.561,0.104,0.412,0.104,0.507,2019-05-20
"Brewers",22,23.2,0.275,0.069,2.28,0.311,0.551,0.403,0.194,0.403,0.222,89.2,1.35,6.85,5.03,4,3.55,0,0.351,0.667,0.155,0.378,0.09,0.358,2019-05-20
"Orioles",16,19.2,0.187,0.121,0.92,0.288,0.514,0.475,0.262,0.262,0.125,90.6,1.53,6.86,4.79,5.09,5.02,0.1,0.271,0.56,0.095,0.409,0.049,0.41,2019-05-20
"Royals",17,18.1,0.222,0.067,2.45,0.375,0.75,0.328,0.311,0.361,0.227,90.5,1.75,6.87,6.05,4.89,4.14,0,0.288,0.578,0.097,0.454,0.164,0.443,2019-05-20
"Tigers",26,33.1,0.126,0.086,2.16,0.275,0.622,0.483,0.155,0.362,0.19,89.8,1.53,7.02,6.54,5.93,5.41,-0.3,0.313,0.649,0.075,0.444,0.128,0.419,2019-05-20
"Nationals",20,22.2,0.206,0.065,2.78,0.324,0.616,0.405,0.162,0.432,0.219,87.8,1.59,7.94,6.61,5.4,4.32,-0.3,0.291,0.607,0.098,0.456,0.08,0.307,2019-05-20
"Astros",17,21,0.289,0.053,0,0.22,0.867,0.52,0.18,0.3,0,91.9,0.71,0.86,1.69,3.11,3.04,0.8,0.356,0.711,0.159,0.416,0.06,0.46,2019-05-21
"Mets",18,22,0.256,0.073,0.41,0.189,0.843,0.396,0.226,0.377,0.05,86,0.77,1.64,2.85,4.07,3.8,0.3,0.294,0.61,0.084,0.474,0.019,0.296,2019-05-21
"Red Sox",20,26.1,0.282,0.117,0.68,0.217,0.868,0.468,0.194,0.339,0.095,87.2,1.03,1.71,3.37,3.96,4.01,0.7,0.333,0.602,0.139,0.401,0.032,0.29,2019-05-21
"Rockies",20,20.1,0.184,0.126,0.89,0.241,0.868,0.45,0.15,0.4,0.083,92.3,1.33,2.21,4.54,5.61,5.31,0.2,0.307,0.552,0.106,0.418,0.1,0.483,2019-05-21
"Padres",24,23.2,0.224,0.102,0.38,0.234,0.82,0.563,0.125,0.313,0.05,88.5,1.1,2.28,3.3,4.43,4.27,0.3,0.31,0.653,0.124,0.397,0.031,0.308,2019-05-21
"Indians",17,15.1,0.29,0.032,0.59,0.308,0.833,0.4,0.275,0.325,0.077,83.7,0.98,2.35,2.5,3.34,2.98,0.5,0.333,0.774,0.117,0.475,0.05,0.225,2019-05-21
"Rays",21,26.2,0.246,0.088,0.68,0.324,0.753,0.473,0.189,0.338,0.08,89,1.35,2.36,3.21,4.1,4,0.4,0.317,0.526,0.109,0.419,0.026,0.355,2019-05-21
"Dodgers",12,11.1,0.244,0.089,1.59,0.214,0.978,0.593,0.148,0.259,0.286,87.3,1.06,2.38,4.63,3.56,3.8,0.1,0.343,0.644,0.125,0.469,0.033,0.267,2019-05-21
"Yankees",22,26.1,0.339,0.083,1.03,0.259,0.847,0.508,0.148,0.344,0.143,88.1,1.03,2.39,3.14,3.24,2.99,0.6,0.315,0.596,0.151,0.434,0.049,0.426,2019-05-21
"Reds",23,24.2,0.297,0.089,1.46,0.259,0.804,0.452,0.21,0.339,0.19,86.3,1.14,3.28,3.98,3.57,3.5,0.4,0.335,0.624,0.164,0.385,0.081,0.226,2019-05-21
"White Sox",17,23.1,0.212,0.061,2.31,0.292,0.89,0.435,0.203,0.362,0.24,88.8,1.33,3.47,5.66,4.45,4.11,-0.1,0.388,0.616,0.107,0.433,0.113,0.38,2019-05-21
"Giants",22,25.2,0.278,0.093,1.05,0.242,0.784,0.391,0.203,0.406,0.115,87.2,1.09,3.51,3.92,4.41,3.8,0.4,0.324,0.667,0.141,0.415,0.062,0.292,2019-05-21
"Diamondbacks",18,21.2,0.318,0.08,2.08,0.271,0.889,0.481,0.212,0.308,0.313,88.9,1.15,3.74,4.6,3.07,3.14,0.1,0.37,0.614,0.131,0.376,0.094,0.396,2019-05-21
"Phillies",24,26,0.214,0.125,1.38,0.227,0.796,0.42,0.188,0.391,0.148,87.7,1.27,3.81,5.44,5.51,4.94,-0.1,0.269,0.589,0.103,0.408,0.057,0.329,2019-05-21
"Angels",19,28,0.23,0.098,0.96,0.312,0.788,0.4,0.225,0.375,0.1,88.3,1.39,3.86,4.11,4.85,4.4,0.2,0.308,0.598,0.127,0.436,0.038,0.363,2019-05-21
"Cardinals",19,23.1,0.308,0.055,1.16,0.296,0.721,0.421,0.228,0.351,0.15,89.7,1.03,3.86,3.26,3.29,3.03,0.2,0.292,0.571,0.116,0.45,0.053,0.368,2019-05-21
"Marlins",12,11.1,0.294,0.196,0.79,0.4,0.816,0.423,0.308,0.269,0.143,87.7,1.85,3.97,4.36,4.44,5.13,0,0.317,0.608,0.147,0.391,0.077,0.346,2019-05-21
"Athletics",13,12,0.32,0.1,2.25,0.269,0.833,0.345,0.207,0.448,0.231,91.2,1.25,4.5,5.05,3.95,3.47,-0.1,0.347,0.68,0.155,0.455,0.138,0.483,2019-05-21
"Twins",22,21.2,0.24,0.063,0.83,0.344,0.709,0.47,0.242,0.288,0.105,88.5,1.38,4.57,3.26,3.8,3.7,0.4,0.256,0.583,0.089,0.45,0.03,0.364,2019-05-21
"Blue Jays",17,21.1,0.213,0.096,1.69,0.311,0.795,0.438,0.266,0.297,0.211,90.6,1.5,4.64,5.04,4.38,4.46,0.1,0.381,0.543,0.117,0.401,0.092,0.415,2019-05-21
"Cubs",24,23,0.136,0.107,1.57,0.324,0.808,0.382,0.303,0.316,0.167,86.5,1.7,4.7,5.69,5.51,5.63,-0.3,0.31,0.553,0.059,0.427,0.09,0.372,2019-05-21
"Rangers",23,34,0.167,0.08,1.32,0.292,0.721,0.532,0.189,0.279,0.161,87.1,1.41,4.76,4.89,4.79,4.58,0.1,0.31,0.687,0.076,0.457,0.036,0.342,2019-05-21
"Pirates",18,22.1,0.313,0.094,2.01,0.353,0.769,0.389,0.259,0.352,0.263,88.1,1.43,5.24,4.78,3.56,3.44,0.1,0.296,0.552,0.116,0.425,0.071,0.339,2019-05-21
"Braves",21,22.1,0.198,0.109,2.01,0.344,0.656,0.42,0.217,0.362,0.2,91.4,1.7,5.64,5.95,5.26,4.89,-0.1,0.279,0.564,0.099,0.422,0.101,0.507,2019-05-21
"Brewers",17,19.2,0.262,0.06,2.29,0.308,0.632,0.404,0.211,0.386,0.227,88.5,1.32,5.95,5.04,3.96,3.58,0,0.361,0.69,0.16,0.39,0.088,0.333,2019-05-21
"Mariners",19,25,0.248,0.071,1.44,0.333,0.573,0.355,0.25,0.395,0.133,87.5,1.44,6.12,4.13,4.44,3.89,0.4,0.323,0.575,0.122,0.415,0.079,0.395,2019-05-21
"Tigers",23,28.1,0.14,0.093,1.91,0.283,0.628,0.474,0.175,0.351,0.176,88.9,1.55,6.67,6.07,5.71,5.32,-0.2,0.314,0.643,0.084,0.431,0.133,0.408,2019-05-21
"Royals",17,18.1,0.222,0.067,2.45,0.375,0.75,0.328,0.311,0.361,0.227,90.5,1.75,6.87,6.05,4.89,4.14,0,0.288,0.578,0.097,0.454,0.164,0.443,2019-05-21
"Nationals",23,25.2,0.217,0.067,2.45,0.32,0.633,0.432,0.16,0.407,0.212,88.5,1.52,7.01,6.14,5.15,4.17,-0.3,0.296,0.617,0.099,0.461,0.073,0.354,2019-05-21
"Orioles",19,22.2,0.176,0.12,1.59,0.3,0.465,0.419,0.27,0.311,0.174,89.6,1.68,8.34,5.82,5.54,5.27,0,0.269,0.583,0.093,0.42,0.054,0.365,2019-05-21
"Astros",16,19,0.286,0.043,0,0.234,0.857,0.532,0.17,0.298,0,91.1,0.74,0.95,1.58,3.05,2.95,0.7,0.354,0.714,0.155,0.419,0.064,0.447,2019-05-22
"Marlins",13,13.2,0.352,0.13,0.66,0.296,0.753,0.357,0.321,0.321,0.111,85.5,1.17,1.98,2.92,3.28,3.52,0.4,0.346,0.593,0.116,0.37,0.071,0.286,2019-05-22
"Red Sox",19,25.1,0.262,0.117,0.36,0.258,0.804,0.476,0.222,0.302,0.053,87.7,1.14,2.13,3.14,4.11,4.17,0.7,0.302,0.583,0.112,0.404,0.016,0.302,2019-05-22
"Padres",25,23.1,0.274,0.105,0.39,0.228,0.805,0.614,0.105,0.281,0.063,87.6,1.03,2.31,2.96,3.76,3.72,0.5,0.297,0.621,0.124,0.401,0.034,0.293,2019-05-22
"Mets",21,23,0.236,0.079,0.39,0.22,0.777,0.397,0.276,0.328,0.053,86.1,0.91,2.35,3,4.07,4.05,0.4,0.305,0.64,0.077,0.476,0.017,0.283,2019-05-22
"Yankees",23,30.1,0.309,0.073,0.89,0.254,0.827,0.527,0.162,0.311,0.13,86.1,0.99,2.37,3.08,3.3,3.11,0.7,0.313,0.61,0.141,0.438,0.041,0.351,2019-05-22
"Diamondbacks",17,19.2,0.338,0.078,1.37,0.262,0.886,0.477,0.227,0.295,0.231,88.5,1.02,2.75,3.47,2.8,2.94,0.2,0.365,0.584,0.14,0.373,0.067,0.356,2019-05-22
"Rockies",16,16.1,0.192,0.151,1.1,0.217,0.891,0.521,0.104,0.375,0.111,92.9,1.41,2.76,5.11,5.71,5.5,0,0.303,0.562,0.109,0.434,0.125,0.5,2019-05-22
"Indians",16,16.1,0.262,0.031,1.1,0.31,0.864,0.409,0.273,0.318,0.143,87,1.04,2.76,3.46,3.57,3.24,0.4,0.312,0.738,0.119,0.44,0.068,0.318,2019-05-22
"White Sox",18,22.1,0.161,0.075,1.61,0.269,0.897,0.471,0.176,0.353,0.167,87.6,1.3,2.82,5.14,4.95,4.83,-0.1,0.387,0.72,0.1,0.452,0.056,0.31,2019-05-22
"Giants",21,21.2,0.273,0.08,0.83,0.245,0.802,0.37,0.241,0.389,0.095,90,1.02,2.91,3.44,4.17,3.7,0.4,0.326,0.625,0.137,0.389,0.036,0.327,2019-05-22
"Dodgers",14,12,0.204,0.082,1.5,0.242,0.893,0.545,0.182,0.273,0.222,88.3,1.17,3,4.71,4.04,4.18,0.1,0.32,0.673,0.116,0.513,0.029,0.314,2019-05-22
"Reds",23,23.2,0.313,0.104,1.52,0.25,0.794,0.429,0.232,0.339,0.211,86.3,1.14,3.42,4.14,3.54,3.55,0.4,0.305,0.563,0.165,0.415,0.089,0.232,2019-05-22
"Athletics",15,15.1,0.259,0.069,1.76,0.194,0.816,0.385,0.179,0.436,0.176,87.9,0.91,3.52,4.58,4.25,3.76,0.2,0.361,0.69,0.162,0.453,0.128,0.41,2019-05-22
"Rays",21,30.2,0.216,0.101,0.59,0.333,0.679,0.484,0.215,0.301,0.071,87.6,1.53,3.82,3.47,4.44,4.44,0.4,0.32,0.554,0.104,0.415,0.021,0.305,2019-05-22
"Cardinals",16,20.1,0.284,0.049,1.33,0.32,0.707,0.415,0.226,0.358,0.158,90.3,1.13,4.43,3.61,3.55,3.22,0.2,0.283,0.568,0.118,0.471,0.057,0.396,2019-05-22
"Pirates",18,24.1,0.272,0.107,1.48,0.339,0.789,0.383,0.267,0.35,0.19,87.5,1.44,4.44,4.53,4.11,4.03,0.1,0.308,0.534,0.108,0.415,0.048,0.317,2019-05-22
"Phillies",25,23.1,0.198,0.132,1.54,0.238,0.764,0.485,0.197,0.318,0.19,86.2,1.41,4.63,5.96,5.52,5.12,-0.3,0.283,0.613,0.102,0.406,0.06,0.299,2019-05-22
"Twins",21,21.1,0.255,0.064,0.84,0.328,0.687,0.46,0.238,0.302,0.105,88.7,1.31,4.64,3.17,3.72,3.58,0.3,0.279,0.585,0.095,0.454,0.048,0.349,2019-05-22
"Braves",22,21,0.215,0.075,1.71,0.361,0.669,0.431,0.246,0.323,0.19,88.7,1.57,4.71,4.93,4.44,4.21,0,0.314,0.591,0.104,0.42,0.062,0.385,2019-05-22
"Rangers",21,29.2,0.188,0.078,1.82,0.273,0.728,0.489,0.191,0.319,0.2,87.5,1.35,4.85,5.24,4.62,4.47,0.1,0.319,0.703,0.082,0.464,0.043,0.319,2019-05-22
"Cubs",26,25,0.133,0.097,1.44,0.337,0.775,0.412,0.294,0.294,0.16,86.3,1.72,5.04,5.41,5.32,5.47,-0.3,0.3,0.558,0.06,0.428,0.08,0.368,2019-05-22
"Blue Jays",16,21,0.234,0.106,2.57,0.304,0.854,0.393,0.246,0.361,0.273,91.7,1.57,5.14,6.26,4.63,4.45,-0.1,0.373,0.574,0.124,0.4,0.129,0.435,2019-05-22
"Brewers",17,20.2,0.274,0.06,2.18,0.255,0.625,0.482,0.143,0.375,0.238,87,1.11,5.66,4.86,3.74,3.39,0.1,0.353,0.667,0.151,0.395,0.089,0.304,2019-05-22
"Angels",21,25,0.211,0.096,1.44,0.356,0.722,0.377,0.234,0.39,0.133,88.7,1.64,5.76,4.93,5.24,4.62,0,0.317,0.614,0.112,0.449,0.052,0.364,2019-05-22
"Tigers",23,29.1,0.146,0.092,1.84,0.261,0.636,0.458,0.146,0.396,0.158,89.2,1.43,6.14,5.91,5.83,5.31,-0.1,0.356,0.654,0.093,0.443,0.122,0.418,2019-05-22
"Mariners",21,25.2,0.215,0.083,1.75,0.342,0.583,0.381,0.262,0.357,0.167,87.7,1.64,7.01,5.01,4.8,4.37,0.1,0.313,0.57,0.118,0.415,0.083,0.393,2019-05-22
"Orioles",21,26.2,0.194,0.105,1.35,0.309,0.469,0.471,0.235,0.294,0.16,88.8,1.58,7.76,5.05,4.97,4.76,0.1,0.271,0.565,0.093,0.417,0.047,0.353,2019-05-22
"Royals",13,14.1,0.189,0.068,3.14,0.383,0.75,0.308,0.288,0.404,0.238,90.8,1.95,8.16,7.47,5.85,4.62,-0.1,0.279,0.541,0.106,0.441,0.192,0.481,2019-05-22
"Nationals",25,25.1,0.244,0.081,2.84,0.352,0.587,0.423,0.167,0.41,0.25,88.7,1.7,8.53,6.61,5.02,4.03,-0.6,0.292,0.585,0.111,0.457,0.089,0.392,2019-05-22
