"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","copyright","totalItems","totalEvents","totalGames","totalGamesInProgress","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
565163,"/api/v1.1/game/565163/feed/live","R","2019","2019-06-22T18:20:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-565163-2019-06-22","2019","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,25,37,40,".481",121,"New York Mets","/api/v1/teams/121",2,FALSE,FALSE,26,41,35,".539",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/565163/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566214,"/api/v1.1/game/566214/feed/live","R","2019","2019-06-22T20:05:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-566214-2019-06-22","2019","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,25,38,39,".494",135,"San Diego Padres","/api/v1/teams/135",6,TRUE,FALSE,25,35,40,".467",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/566214/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565062,"/api/v1.1/game/565062/feed/live","R","2019","2019-06-22T20:05:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-565062-2019-06-22","2019","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,25,28,49,".364",141,"Toronto Blue Jays","/api/v1/teams/141",7,FALSE,FALSE,25,42,36,".538",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/565062/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567097,"/api/v1.1/game/567097/feed/live","R","2019","2019-06-22T20:05:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-567097-2019-06-22","2019","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,25,29,46,".387",146,"Miami Marlins","/api/v1/teams/146",3,FALSE,FALSE,25,39,37,".513",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/567097/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566125,"/api/v1.1/game/566125/feed/live","R","2019","2019-06-22T20:07:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-566125-2019-06-22","2019","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,25,44,33,".571",139,"Tampa Bay Rays","/api/v1/teams/139",4,TRUE,FALSE,26,42,37,".532",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/566125/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565354,"/api/v1.1/game/565354/feed/live","R","2019","2019-06-22T20:10:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-565354-2019-06-22","2019","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,25,26,47,".356",116,"Detroit Tigers","/api/v1/teams/116",2,TRUE,FALSE,25,41,35,".539",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/565354/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566412,"/api/v1.1/game/566412/feed/live","R","2019","2019-06-22T20:10:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-566412-2019-06-22","2019","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,25,22,55,".286",110,"Baltimore Orioles","/api/v1/teams/110",4,FALSE,FALSE,26,34,47,".420",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/566412/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567589,"/api/v1.1/game/567589/feed/live","R","2019","2019-06-22T20:10:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-567589-2019-06-22","2019","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,25,36,39,".480",113,"Cincinnati Reds","/api/v1/teams/113",6,TRUE,FALSE,25,41,36,".532",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/567589/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565840,"/api/v1.1/game/565840/feed/live","R","2019","2019-06-22T23:15:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-565840-2019-06-22","2019","day",NA,9,FALSE,145,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,25,40,36,".526",115,"Colorado Rockies","/api/v1/teams/115",5,TRUE,FALSE,25,53,25,".679",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/565840/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565934,"/api/v1.1/game/565934/feed/live","R","2019","2019-06-22T23:15:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-565934-2019-06-22","2019","night",NA,9,FALSE,145,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,13,TRUE,FALSE,25,45,32,".584",144,"Atlanta Braves","/api/v1/teams/144",9,FALSE,FALSE,25,37,39,".487",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/565934/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567498,"/api/v1.1/game/567498/feed/live","R","2019","2019-06-22T23:15:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-567498-2019-06-22","2019","night",NA,9,FALSE,145,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,25,48,30,".615",117,"Houston Astros","/api/v1/teams/117",7,TRUE,FALSE,25,49,27,".645",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/567498/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566804,"/api/v1.1/game/566804/feed/live","R","2019","2019-06-23T01:05:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-566804-2019-06-22","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,25,36,38,".486",145,"Chicago White Sox","/api/v1/teams/145",6,TRUE,FALSE,25,41,36,".532",140,"Texas Rangers","/api/v1/teams/140",13,"Globe Life Park in Arlington","/api/v1/venues/13","/api/v1/game/566804/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564867,"/api/v1.1/game/564867/feed/live","R","2019","2019-06-23T02:10:00Z","2019-06-22",FALSE,1,TRUE,"N","P","N","14-564867-2019-06-22","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,25,33,42,".440",137,"San Francisco Giants","/api/v1/teams/137",4,FALSE,FALSE,25,38,40,".487",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/564867/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565063,"/api/v1.1/game/565063/feed/live","R","2019","2019-06-23T17:05:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-565063-2019-06-23","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,25,29,49,".372",141,"Toronto Blue Jays","/api/v1/teams/141",1,FALSE,FALSE,25,42,37,".532",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/565063/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567098,"/api/v1.1/game/567098/feed/live","R","2019","2019-06-23T17:05:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-567098-2019-06-23","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,25,30,46,".395",146,"Miami Marlins","/api/v1/teams/146",4,FALSE,FALSE,25,39,38,".506",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/567098/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565355,"/api/v1.1/game/565355/feed/live","R","2019","2019-06-23T17:10:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-565355-2019-06-23","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,25,26,48,".351",116,"Detroit Tigers","/api/v1/teams/116",8,TRUE,FALSE,25,42,35,".545",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/565355/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566215,"/api/v1.1/game/566215/feed/live","R","2019","2019-06-23T17:35:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-566215-2019-06-23","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,10,FALSE,FALSE,25,38,40,".487",135,"San Diego Padres","/api/v1/teams/135",11,TRUE,FALSE,25,36,40,".474",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/566215/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565935,"/api/v1.1/game/565935/feed/live","R","2019","2019-06-23T17:35:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-565935-2019-06-23","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,25,46,32,".590",144,"Atlanta Braves","/api/v1/teams/144",3,FALSE,FALSE,25,37,40,".481",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/565935/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567499,"/api/v1.1/game/567499/feed/live","R","2019","2019-06-23T18:05:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-567499-2019-06-23","2019","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,25,49,30,".620",117,"Houston Astros","/api/v1/teams/117",4,FALSE,FALSE,25,49,28,".636",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/567499/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567590,"/api/v1.1/game/567590/feed/live","R","2019","2019-06-23T18:10:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-567590-2019-06-23","2019","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,25,36,40,".474",113,"Cincinnati Reds","/api/v1/teams/113",7,TRUE,FALSE,25,42,36,".538",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/567590/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565742,"/api/v1.1/game/565742/feed/live","R","2019","2019-06-23T18:15:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-565742-2019-06-23","2019","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,25,50,27,".649",142,"Minnesota Twins","/api/v1/teams/142",6,TRUE,FALSE,25,27,51,".346",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/565742/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565164,"/api/v1.1/game/565164/feed/live","R","2019","2019-06-23T18:20:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-565164-2019-06-23","2019","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,25,37,41,".474",121,"New York Mets","/api/v1/teams/121",5,TRUE,FALSE,26,42,35,".545",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/565164/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566805,"/api/v1.1/game/566805/feed/live","R","2019","2019-06-23T19:05:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-566805-2019-06-23","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,25,36,39,".480",145,"Chicago White Sox","/api/v1/teams/145",7,TRUE,FALSE,25,42,36,".538",140,"Texas Rangers","/api/v1/teams/140",13,"Globe Life Park in Arlington","/api/v1/venues/13","/api/v1/game/566805/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566126,"/api/v1.1/game/566126/feed/live","R","2019","2019-06-23T20:07:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-566126-2019-06-23","2019","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,25,45,33,".577",139,"Tampa Bay Rays","/api/v1/teams/139",2,FALSE,FALSE,26,42,38,".525",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/566126/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565841,"/api/v1.1/game/565841/feed/live","R","2019","2019-06-23T20:10:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-565841-2019-06-23","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,25,40,37,".519",115,"Colorado Rockies","/api/v1/teams/115",6,TRUE,FALSE,25,54,25,".684",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/565841/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566413,"/api/v1.1/game/566413/feed/live","R","2019","2019-06-23T20:10:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-566413-2019-06-23","2019","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,25,22,56,".282",110,"Baltimore Orioles","/api/v1/teams/110",13,TRUE,FALSE,26,35,47,".427",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/566413/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564868,"/api/v1.1/game/564868/feed/live","R","2019","2019-06-23T20:10:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-564868-2019-06-23","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,25,33,43,".434",137,"San Francisco Giants","/api/v1/teams/137",3,TRUE,FALSE,25,39,40,".494",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/564868/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566607,"/api/v1.1/game/566607/feed/live","R","2019","2019-06-23T23:05:00Z","2019-06-23",FALSE,1,TRUE,"N","P","N","14-566607-2019-06-23","2019","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,26,39,40,".494",108,"Los Angeles Angels","/api/v1/teams/108",4,FALSE,FALSE,25,40,37,".519",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/566607/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567099,"/api/v1.1/game/567099/feed/live","R","2019","2019-06-24T23:05:00Z","2019-06-24",FALSE,1,TRUE,"N","P","N","14-567099-2019-06-24","2019","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,FALSE,FALSE,26,37,42,".468",121,"New York Mets","/api/v1/teams/121",13,TRUE,FALSE,26,40,38,".513",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/567099/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567500,"/api/v1.1/game/567500/feed/live","R","2019","2019-06-24T23:05:00Z","2019-06-24",FALSE,1,TRUE,"N","P","N","14-567500-2019-06-24","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,FALSE,FALSE,26,29,50,".367",141,"Toronto Blue Jays","/api/v1/teams/141",10,TRUE,FALSE,26,50,28,".641",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/567500/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565356,"/api/v1.1/game/565356/feed/live","R","2019","2019-06-24T23:10:00Z","2019-06-24",FALSE,1,TRUE,"N","P","N","14-565356-2019-06-24","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,26,27,52,".342",118,"Kansas City Royals","/api/v1/teams/118",3,TRUE,FALSE,26,43,35,".551",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/565356/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565064,"/api/v1.1/game/565064/feed/live","R","2019","2019-06-24T23:10:00Z","2019-06-24",FALSE,1,TRUE,"N","P","N","14-565064-2019-06-24","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,26,36,40,".474",145,"Chicago White Sox","/api/v1/teams/145",6,TRUE,FALSE,26,43,37,".538",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/565064/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565165,"/api/v1.1/game/565165/feed/live","R","2019","2019-06-25T00:05:00Z","2019-06-24",FALSE,1,TRUE,"N","P","N","14-565165-2019-06-24","2019","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,26,46,33,".582",144,"Atlanta Braves","/api/v1/teams/144",8,TRUE,FALSE,27,43,35,".551",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/565165/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564869,"/api/v1.1/game/564869/feed/live","R","2019","2019-06-25T01:40:00Z","2019-06-24",FALSE,1,TRUE,"N","P","N","14-564869-2019-06-24","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,26,54,26,".675",119,"Los Angeles Dodgers","/api/v1/teams/119",8,TRUE,FALSE,26,40,40,".500",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/564869/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566507,"/api/v1.1/game/566507/feed/live","R","2019","2019-06-25T02:05:00Z","2019-06-24",FALSE,1,TRUE,"N","P","N","14-566507-2019-06-24","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,26,41,37,".526",115,"Colorado Rockies","/api/v1/teams/115",0,FALSE,FALSE,26,33,44,".429",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/566507/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564968,"/api/v1.1/game/564968/feed/live","R","2019","2019-06-25T23:05:00Z","2019-06-25",FALSE,1,TRUE,"N","P","N","14-564968-2019-06-25","2019","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,26,39,40,".494",135,"San Diego Padres","/api/v1/teams/135",3,FALSE,FALSE,26,22,57,".278",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/564968/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567100,"/api/v1.1/game/567100/feed/live","R","2019","2019-06-25T23:05:00Z","2019-06-25",FALSE,1,TRUE,"N","P","N","14-567100-2019-06-25","2019","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,26,37,43,".463",121,"New York Mets","/api/v1/teams/121",7,TRUE,FALSE,26,41,38,".519",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/567100/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567501,"/api/v1.1/game/567501/feed/live","R","2019","2019-06-25T23:05:00Z","2019-06-25",FALSE,1,TRUE,"N","P","N","14-567501-2019-06-25","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,26,29,51,".363",141,"Toronto Blue Jays","/api/v1/teams/141",4,TRUE,FALSE,26,51,28,".646",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/567501/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565357,"/api/v1.1/game/565357/feed/live","R","2019","2019-06-25T23:10:00Z","2019-06-25",FALSE,1,TRUE,"N","P","N","14-565357-2019-06-25","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,26,28,52,".350",118,"Kansas City Royals","/api/v1/teams/118",6,FALSE,FALSE,26,43,36,".544",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/565357/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565547,"/api/v1.1/game/565547/feed/live","R","2019","2019-06-25T23:10:00Z","2019-06-25",FALSE,1,TRUE,"N","P","N","14-565547-2019-06-25","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,26,43,36,".544",140,"Texas Rangers","/api/v1/teams/140",3,FALSE,FALSE,26,26,49,".347",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/565547/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565065,"/api/v1.1/game/565065/feed/live","R","2019","2019-06-25T23:10:00Z","2019-06-25",FALSE,1,TRUE,"N","P","N","14-565065-2019-06-25","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,26,36,41,".468",145,"Chicago White Sox","/api/v1/teams/145",6,TRUE,FALSE,26,44,37,".543",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/565065/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567397,"/api/v1.1/game/567397/feed/live","R","2019","2019-06-25T23:10:00Z","2019-06-25",FALSE,1,TRUE,"N","P","N","14-567397-2019-06-25","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,26,38,40,".487",120,"Washington Nationals","/api/v1/teams/120",1,FALSE,FALSE,26,30,47,".390",146,"Miami Marlins","/api/v1/teams/146",4169,"Marlins Park","/api/v1/venues/4169","/api/v1/game/567397/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565166,"/api/v1.1/game/565166/feed/live","R","2019","2019-06-26T00:05:00Z","2019-06-25",FALSE,1,TRUE,"N","P","N","14-565166-2019-06-25","2019","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,26,47,33,".588",144,"Atlanta Braves","/api/v1/teams/144",2,FALSE,FALSE,27,43,36,".544",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/565166/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565644,"/api/v1.1/game/565644/feed/live","R","2019","2019-06-26T00:10:00Z","2019-06-25",FALSE,1,TRUE,"N","P","N","14-565644-2019-06-25","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,26,36,41,".468",134,"Pittsburgh Pirates","/api/v1/teams/134",5,TRUE,FALSE,26,50,30,".625",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/565644/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
