"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","LD.","GB.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"SEA",310,295,0.249,0.092,0.9763,0.2573,0.713,0.216,0.409,0.374,0.11,87.5405,1.1458,3.661,3.8478,3.9189,3.6409,1.4924,0.346,0.64,0.127,0.396,0.069,0.347,2024-07-17
"NYM",311,340.1,0.269,0.105,1.1636,0.2988,0.676,0.176,0.454,0.368,0.13,88.269,1.331,4.2047,4.0832,3.8509,3.5692,1.4487,0.314,0.61,0.121,0.416,0.079,0.38,2024-07-17
"HOU",306,340.2,0.242,0.094,1.0832,0.2819,0.746,0.196,0.435,0.368,0.12,88.5411,1.2593,3.725,4.0647,4.0136,3.7261,1.3137,0.311,0.571,0.114,0.403,0.067,0.387,2024-07-17
"KCR",305,303.1,0.189,0.095,0.8604,0.2998,0.711,0.176,0.46,0.362,0.086,88.8813,1.4044,4.2132,4.139,4.566,4.3175,1.2362,0.283,0.596,0.094,0.43,0.07,0.39,2024-07-17
"CHC",295,346,0.241,0.108,0.9624,0.2881,0.711,0.178,0.447,0.374,0.105,88.2186,1.3324,4.0058,4.0278,4.1758,3.906,1.0521,0.298,0.614,0.113,0.413,0.084,0.376,2024-07-17
"CHW",320,367.2,0.228,0.111,1.1505,0.3045,0.673,0.198,0,0.401,0.111,87.8709,1.4687,4.7244,4.4448,4.5184,4.1442,0.8463,0.297,0.597,0.111,0.415,0.07,0.348,2024-07-17
"DET",290,349,0.22,0.089,0.9542,0.2789,0.683,0.2,0.434,0.359,0.103,89.1719,1.2579,4.1003,3.9602,4.133,3.8974,0.7908,0.334,0.633,0.123,0.407,0.07,0.39,2024-07-17
"LAA",300,350,0.217,0.105,1.1571,0.2604,0.676,0.184,0.41,0.405,0.113,89.147,1.2743,4.5257,4.5522,4.5915,4.1953,0.6693,0.29,0.588,0.108,0.421,0.08,0.392,2024-07-17
"ARI",315,381.1,0.191,0.091,1.1329,0.2889,0.722,0.211,0.451,0.337,0.123,89.1159,1.3636,4.2955,4.4803,4.3824,4.2295,0.2413,0.31,0.623,0.102,0.432,0.077,0.397,2024-07-17
"COL",288,353.2,0.183,0.1,1.1197,0.3324,0.649,0.211,0.453,0.335,0.11,88.4183,1.6145,5.8275,4.6538,4.6311,4.509,-0.1523,0.287,0.589,0.095,0.422,0.064,0.384,2024-07-17
"TBR",325,363.2,0.219,0.093,1.3116,0.2735,0.708,0.171,0.407,0.42,0.121,88.5969,1.2896,4.3309,4.5909,4.509,4.0165,-0.4863,0.311,0.621,0.11,0.427,0.08,0.371,2024-07-17
"TOR",331,341.1,0.2,0.088,1.6084,0.2723,0.697,0,0.405,0.394,0.152,89.6453,1.333,4.8252,4.9858,4.4345,4.1259,-1.8693,0.315,0.604,0.099,0.422,0.093,0.423,2024-07-17
"CLE",345,357,0.266,0.084,0.6807,0.2602,0.784,0.21,0.436,0.352,0.084,88.2103,1.0588,2.6218,3.1777,3.5413,3.3237,4.8643,0.324,0.622,0.127,0.412,0.053,0.368,2024-07-18
"PHI",298,306.1,0.264,0.07,0.9402,0.3076,0.711,0.2,0.434,0.358,0.107,88.9394,1.247,3.79,3.4864,3.5993,3.2865,4.7167,0.33,0.598,0.123,0.433,0.07,0.396,2024-07-18
"BOS",285,363.2,0.233,0.07,0.9404,0.2919,0.685,0.203,0.411,0.385,0.09,87.7938,1.2126,3.6627,3.5487,3.8534,3.5629,4.5736,0.32,0.621,0.108,0.452,0.068,0.357,2024-07-18
"CIN",317,344.1,0.245,0.085,0.9409,0.2904,0.752,0.202,0.385,0.412,0.092,87.4267,1.2343,3.4501,3.6747,4.0193,3.6236,4.2924,0.329,0.611,0.116,0.417,0.067,0.352,2024-07-18
"MIA",333,383.2,0.226,0,0.7272,0.2951,0.679,0.198,0.444,0.356,0.079,88.1123,1.2902,3.9644,3.6018,4.0844,3.8278,4.1364,0.32,0.598,0.1,0.428,0.07,0.377,2024-07-18
"MIN",308,328.2,0.248,0.088,0.8215,0.2704,0.711,0.196,0.426,0.377,0.09,87.6165,1.1684,3.5051,3.6077,3.9392,3.5897,3.3723,0.308,0.621,0.123,0.428,0.068,0.346,2024-07-18
"WSN",330,341.1,0.225,0.08,0.9756,0.2991,0.701,0.222,0.433,0.344,0.11,89.4557,1.2861,4.0342,3.8052,3.8844,3.7342,3.0199,0.334,0.633,0.114,0.434,0.065,0.407,2024-07-18
"ATL",275,309,0.244,0.073,0.932,0.2805,0.784,0.19,0.423,0.385,0.098,87.8858,1.1489,2.9417,3.5225,3.7616,3.4688,2.8183,0.331,0.626,0.126,0.434,0.059,0.352,2024-07-18
"BAL",321,336.1,0.237,0.091,0.8831,0.2652,0.688,0.178,0.444,0.377,0.095,89.1921,1.1774,3.8266,3.779,4.0499,3.7431,2.7792,0.302,0.6,0.109,0.437,0.071,0.386,2024-07-18
"PIT",292,342,0.238,0.097,0.8158,0.3042,0.667,0.183,0.416,0.399,0.08,88.145,1.348,4.3947,3.7425,4.2574,3.8377,2.6261,0.32,0.587,0.115,0.413,0.083,0.368,2024-07-18
"LAD",316,376.2,0.224,0.086,1.0991,0.2522,0.744,0.195,0.388,0.416,0.107,88.0979,1.1496,3.4168,4.1674,4.2978,3.8852,2.5228,0.316,0.623,0.11,0.434,0.08,0.365,2024-07-18
"STL",306,345,0.216,0.078,0.9391,0.287,0.737,0.179,0.479,0.34,0.106,89.0432,1.2406,3.4957,3.7694,3.8986,3.7377,2.3543,0.34,0.651,0.119,0.427,0.069,0.38,2024-07-18
"SDP",324,346.2,0.232,0.078,1.0644,0.3003,0.709,0.18,0.449,0.37,0.11,88.1913,1.2808,4.1798,3.8559,3.9147,3.6263,2.2253,0.331,0.626,0.12,0.436,0.07,0.39,2024-07-18
"MIL",310,397.1,0.22,0.083,1.1099,0.2662,0.789,0.204,0.43,0.363,0.121,88.949,1.193,3.3523,4.1229,4.057,3.8337,2.0478,0.311,0.631,0.103,0.442,0.086,0.412,2024-07-18
"TEX",277,333.1,0.243,0.113,1.053,0.2829,0.719,0.199,0.446,0.353,0.12,88.5931,1.338,4.347,4.1955,4.1124,3.9394,1.9986,0.303,0.572,0.121,0.404,0.07,0.384,2024-07-18
"NYY",302,337.2,0.229,0.092,0.9062,0.2686,0.723,0.178,0.47,0.35,0.1,88.7432,1.2231,3.465,3.9424,4.1111,3.8028,1.9147,0.327,0.637,0.116,0.402,0.066,0.386,2024-07-18
"OAK",313,368.2,0.229,0.097,0.8788,0.287,0.73,0.193,0.45,0.355,0.1,87.2934,1.2722,3.6618,3.9938,4.1885,3.8975,1.7681,0.317,0.598,0.114,0.426,0.06,0.338,2024-07-18
"SFG",342,402,0.236,0.08,1.0075,0.312,0.695,0.189,0.487,0.323,0.122,88.533,1.3184,4.3209,3.7809,3.7098,3.5304,1.7114,0.301,0.617,0.112,0.429,0.078,0.39,2024-07-18
"SEA",310,295,0.249,0.092,0.9763,0.2573,0.713,0.216,0.409,0.374,0.11,87.5405,1.1458,3.661,3.8478,3.9189,3.6409,1.4924,0.346,0.64,0.127,0.396,0.069,0.347,2024-07-18
"NYM",311,340.1,0.269,0.105,1.1636,0.2988,0.676,0.176,0.454,0.368,0.13,88.269,1.331,4.2047,4.0832,3.8509,3.5692,1.4487,0.314,0.61,0.121,0.416,0.079,0.38,2024-07-18
"HOU",306,340.2,0.242,0.094,1.0832,0.2819,0.746,0.196,0.435,0.368,0.12,88.5411,1.2593,3.725,4.0647,4.0136,3.7261,1.3137,0.311,0.571,0.114,0.403,0.067,0.387,2024-07-18
"KCR",305,303.1,0.189,0.095,0.8604,0.2998,0.711,0.176,0.46,0.362,0.086,88.8813,1.4044,4.2132,4.139,4.566,4.3175,1.2362,0.283,0.596,0.094,0.43,0.07,0.39,2024-07-18
"CHC",295,346,0.241,0.108,0.9624,0.2881,0.711,0.178,0.447,0.374,0.105,88.2186,1.3324,4.0058,4.0278,4.1758,3.906,1.0521,0.298,0.614,0.113,0.413,0.084,0.376,2024-07-18
"CHW",320,367.2,0.228,0.111,1.1505,0.3045,0.673,0.198,0,0.401,0.111,87.8709,1.4687,4.7244,4.4448,4.5184,4.1442,0.8463,0.297,0.597,0.111,0.415,0.07,0.348,2024-07-18
"DET",290,349,0.22,0.089,0.9542,0.2789,0.683,0.2,0.434,0.359,0.103,89.1719,1.2579,4.1003,3.9602,4.133,3.8974,0.7908,0.334,0.633,0.123,0.407,0.07,0.39,2024-07-18
"LAA",300,350,0.217,0.105,1.1571,0.2604,0.676,0.184,0.41,0.405,0.113,89.147,1.2743,4.5257,4.5522,4.5915,4.1953,0.6693,0.29,0.588,0.108,0.421,0.08,0.392,2024-07-18
"ARI",315,381.1,0.191,0.091,1.1329,0.2889,0.722,0.211,0.451,0.337,0.123,89.1159,1.3636,4.2955,4.4803,4.3824,4.2295,0.2413,0.31,0.623,0.102,0.432,0.077,0.397,2024-07-18
"COL",288,353.2,0.183,0.1,1.1197,0.3324,0.649,0.211,0.453,0.335,0.11,88.4183,1.6145,5.8275,4.6538,4.6311,4.509,-0.1523,0.287,0.589,0.095,0.422,0.064,0.384,2024-07-18
"TBR",325,363.2,0.219,0.093,1.3116,0.2735,0.708,0.171,0.407,0.42,0.121,88.5969,1.2896,4.3309,4.5909,4.509,4.0165,-0.4863,0.311,0.621,0.11,0.427,0.08,0.371,2024-07-18
"TOR",331,341.1,0.2,0.088,1.6084,0.2723,0.697,0,0.405,0.394,0.152,89.6453,1.333,4.8252,4.9858,4.4345,4.1259,-1.8693,0.315,0.604,0.099,0.422,0.093,0.423,2024-07-18
"CLE",345,357,0.266,0.084,0.6807,0.2602,0.784,0.21,0.436,0.352,0.084,88.2103,1.0588,2.6218,3.1777,3.5413,3.3237,4.8643,0.324,0.622,0.127,0.412,0.053,0.368,2024-07-19
"PHI",298,306.1,0.264,0.07,0.9402,0.3076,0.711,0.2,0.434,0.358,0.107,88.9394,1.247,3.79,3.4864,3.5993,3.2865,4.7167,0.33,0.598,0.123,0.433,0.07,0.396,2024-07-19
"BOS",285,363.2,0.233,0.07,0.9404,0.2919,0.685,0.203,0.411,0.385,0.09,87.7938,1.2126,3.6627,3.5487,3.8534,3.5629,4.5736,0.32,0.621,0.108,0.452,0.068,0.357,2024-07-19
"CIN",317,344.1,0.245,0.085,0.9409,0.2904,0.752,0.202,0.385,0.412,0.092,87.4267,1.2343,3.4501,3.6747,4.0193,3.6236,4.2924,0.329,0.611,0.116,0.417,0.067,0.352,2024-07-19
"MIA",333,383.2,0.226,0,0.7272,0.2951,0.679,0.198,0.444,0.356,0.079,88.1123,1.2902,3.9644,3.6018,4.0844,3.8278,4.1364,0.32,0.598,0.1,0.428,0.07,0.377,2024-07-19
"MIN",308,328.2,0.248,0.088,0.8215,0.2704,0.711,0.196,0.426,0.377,0.09,87.6165,1.1684,3.5051,3.6077,3.9392,3.5897,3.3723,0.308,0.621,0.123,0.428,0.068,0.346,2024-07-19
"WSN",330,341.1,0.225,0.08,0.9756,0.2991,0.701,0.222,0.433,0.344,0.11,89.4557,1.2861,4.0342,3.8052,3.8844,3.7342,3.0199,0.334,0.633,0.114,0.434,0.065,0.407,2024-07-19
"ATL",275,309,0.244,0.073,0.932,0.2805,0.784,0.19,0.423,0.385,0.098,87.8858,1.1489,2.9417,3.5225,3.7616,3.4688,2.8183,0.331,0.626,0.126,0.434,0.059,0.352,2024-07-19
"BAL",321,336.1,0.237,0.091,0.8831,0.2652,0.688,0.178,0.444,0.377,0.095,89.1921,1.1774,3.8266,3.779,4.0499,3.7431,2.7792,0.302,0.6,0.109,0.437,0.071,0.386,2024-07-19
"PIT",292,342,0.238,0.097,0.8158,0.3042,0.667,0.183,0.416,0.399,0.08,88.145,1.348,4.3947,3.7425,4.2574,3.8377,2.6261,0.32,0.587,0.115,0.413,0.083,0.368,2024-07-19
"LAD",316,376.2,0.224,0.086,1.0991,0.2522,0.744,0.195,0.388,0.416,0.107,88.0979,1.1496,3.4168,4.1674,4.2978,3.8852,2.5228,0.316,0.623,0.11,0.434,0.08,0.365,2024-07-19
"STL",306,345,0.216,0.078,0.9391,0.287,0.737,0.179,0.479,0.34,0.106,89.0432,1.2406,3.4957,3.7694,3.8986,3.7377,2.3543,0.34,0.651,0.119,0.427,0.069,0.38,2024-07-19
"SDP",324,346.2,0.232,0.078,1.0644,0.3003,0.709,0.18,0.449,0.37,0.11,88.1913,1.2808,4.1798,3.8559,3.9147,3.6263,2.2253,0.331,0.626,0.12,0.436,0.07,0.39,2024-07-19
"MIL",310,397.1,0.22,0.083,1.1099,0.2662,0.789,0.204,0.43,0.363,0.121,88.949,1.193,3.3523,4.1229,4.057,3.8337,2.0478,0.311,0.631,0.103,0.442,0.086,0.412,2024-07-19
"TEX",277,333.1,0.243,0.113,1.053,0.2829,0.719,0.199,0.446,0.353,0.12,88.5931,1.338,4.347,4.1955,4.1124,3.9394,1.9986,0.303,0.572,0.121,0.404,0.07,0.384,2024-07-19
"NYY",302,337.2,0.229,0.092,0.9062,0.2686,0.723,0.178,0.47,0.35,0.1,88.7432,1.2231,3.465,3.9424,4.1111,3.8028,1.9147,0.327,0.637,0.116,0.402,0.066,0.386,2024-07-19
"OAK",313,368.2,0.229,0.097,0.8788,0.287,0.73,0.193,0.45,0.355,0.1,87.2934,1.2722,3.6618,3.9938,4.1885,3.8975,1.7681,0.317,0.598,0.114,0.426,0.06,0.338,2024-07-19
"SFG",342,402,0.236,0.08,1.0075,0.312,0.695,0.189,0.487,0.323,0.122,88.533,1.3184,4.3209,3.7809,3.7098,3.5304,1.7114,0.301,0.617,0.112,0.429,0.078,0.39,2024-07-19
"SEA",310,295,0.249,0.092,0.9763,0.2573,0.713,0.216,0.409,0.374,0.11,87.5405,1.1458,3.661,3.8478,3.9189,3.6409,1.4924,0.346,0.64,0.127,0.396,0.069,0.347,2024-07-19
"NYM",311,340.1,0.269,0.105,1.1636,0.2988,0.676,0.176,0.454,0.368,0.13,88.269,1.331,4.2047,4.0832,3.8509,3.5692,1.4487,0.314,0.61,0.121,0.416,0.079,0.38,2024-07-19
"HOU",306,340.2,0.242,0.094,1.0832,0.2819,0.746,0.196,0.435,0.368,0.12,88.5411,1.2593,3.725,4.0647,4.0136,3.7261,1.3137,0.311,0.571,0.114,0.403,0.067,0.387,2024-07-19
"KCR",305,303.1,0.189,0.095,0.8604,0.2998,0.711,0.176,0.46,0.362,0.086,88.8813,1.4044,4.2132,4.139,4.566,4.3175,1.2362,0.283,0.596,0.094,0.43,0.07,0.39,2024-07-19
"CHC",295,346,0.241,0.108,0.9624,0.2881,0.711,0.178,0.447,0.374,0.105,88.2186,1.3324,4.0058,4.0278,4.1758,3.906,1.0521,0.298,0.614,0.113,0.413,0.084,0.376,2024-07-19
"CHW",320,367.2,0.228,0.111,1.1505,0.3045,0.673,0.198,0,0.401,0.111,87.8709,1.4687,4.7244,4.4448,4.5184,4.1442,0.8463,0.297,0.597,0.111,0.415,0.07,0.348,2024-07-19
"DET",290,349,0.22,0.089,0.9542,0.2789,0.683,0.2,0.434,0.359,0.103,89.1719,1.2579,4.1003,3.9602,4.133,3.8974,0.7908,0.334,0.633,0.123,0.407,0.07,0.39,2024-07-19
"LAA",300,350,0.217,0.105,1.1571,0.2604,0.676,0.184,0.41,0.405,0.113,89.147,1.2743,4.5257,4.5522,4.5915,4.1953,0.6693,0.29,0.588,0.108,0.421,0.08,0.392,2024-07-19
"ARI",315,381.1,0.191,0.091,1.1329,0.2889,0.722,0.211,0.451,0.337,0.123,89.1159,1.3636,4.2955,4.4803,4.3824,4.2295,0.2413,0.31,0.623,0.102,0.432,0.077,0.397,2024-07-19
"COL",288,353.2,0.183,0.1,1.1197,0.3324,0.649,0.211,0.453,0.335,0.11,88.4183,1.6145,5.8275,4.6538,4.6311,4.509,-0.1523,0.287,0.589,0.095,0.422,0.064,0.384,2024-07-19
"TBR",325,363.2,0.219,0.093,1.3116,0.2735,0.708,0.171,0.407,0.42,0.121,88.5969,1.2896,4.3309,4.5909,4.509,4.0165,-0.4863,0.311,0.621,0.11,0.427,0.08,0.371,2024-07-19
"TOR",331,341.1,0.2,0.088,1.6084,0.2723,0.697,0,0.405,0.394,0.152,89.6453,1.333,4.8252,4.9858,4.4345,4.1259,-1.8693,0.315,0.604,0.099,0.422,0.093,0.423,2024-07-19
"CLE",348,360.1,0.266,0.083,0.6744,0.2598,0.785,0.209,0.43,0.352,0.084,88.1894,1.0546,2.5976,3.1609,3.5338,3.3157,5.0098,0.324,0.622,0.127,0.413,0.053,0.367,2024-07-20
"PHI",302,309.2,0.264,0.078,0.93,0.3117,0.707,0.206,0.437,0.355,0.106,88.9432,1.2594,3.8654,3.4603,3.5818,3.2766,4.8922,0.33,0.598,0.123,0.433,0.069,0.399,2024-07-20
"CIN",320,347.2,0.247,0.08,0.9319,0.2899,0.751,0.202,0.385,0.412,0.092,87.3748,1.2282,3.443,3.6439,3.9939,3.5994,4.4058,0.329,0.61,0.116,0.417,0.066,0.352,2024-07-20
"BOS",288,365.2,0.232,0.071,0.9599,0.2915,0.681,0.203,0.4,0.387,0.096,87.7943,1.2197,3.7411,3.5958,3.884,3.5867,4.3603,0.324,0.622,0.108,0.452,0.06,0.356,2024-07-20
"MIA",338,388,0.226,0.09,0.7423,0.2936,0.681,0.198,0.443,0.357,0.08,88.1449,1.2887,3.9665,3.6304,4.0975,3.8397,4.0814,0.319,0.598,0.11,0.428,0.071,0.38,2024-07-20
"MIN",308,328.2,0.248,0.088,0.8215,0.2704,0.711,0.196,0.426,0.377,0.09,87.6165,1.1684,3.5051,3.6077,3.9392,3.5897,3.3723,0.308,0.621,0.123,0.428,0.068,0.346,2024-07-20
"WSN",335,344.1,0.226,0.082,0.9671,0.301,0.696,0.221,0.435,0.342,0.109,89.3753,1.2953,4.1036,3.7909,3.8738,3.7268,3.0547,0.333,0.631,0.114,0.432,0.065,0.407,2024-07-20
"BAL",323,339.1,0.238,0.09,0.8752,0.2637,0.689,0.177,0.44,0.376,0.095,89.2081,1.167,3.7927,3.7588,4.0318,3.72,2.8472,0.301,0.601,0.11,0.437,0.071,0.387,2024-07-20
"ATL",275,309,0.244,0.073,0.932,0.2805,0.784,0.19,0.423,0.385,0.098,87.8858,1.1489,2.9417,3.5225,3.7616,3.4688,2.8183,0.331,0.626,0.126,0.434,0.059,0.352,2024-07-20
"PIT",297,347.1,0.238,0.09,0.8033,0.306,0.671,0.183,0.418,0.398,0.08,88.1566,1.3503,4.3532,3.7193,4.2437,3.8233,2.7477,0.325,0.589,0.116,0.414,0.082,0.369,2024-07-20
"LAD",320,380.2,0.226,0.085,1.0876,0.2535,0.746,0.197,0.387,0.415,0.1,88.0771,1.1454,3.3809,4.1253,4.2624,3.8532,2.7227,0.316,0.626,0.11,0.434,0.08,0.365,2024-07-20
"STL",306,345,0.216,0.078,0.9391,0.287,0.737,0.179,0.479,0.34,0.106,89.0432,1.2406,3.4957,3.7694,3.8986,3.7377,2.3543,0.34,0.651,0.119,0.427,0.069,0.38,2024-07-20
"SDP",328,348.2,0.232,0.078,1.0583,0.303,0,0.181,0.447,0.37,0.111,88.1847,1.2906,4.3107,3.8519,3.9235,3.6287,2.2714,0.33,0.626,0.12,0.434,0.072,0.391,2024-07-20
"MIL",310,397.1,0.22,0.083,1.1099,0.2662,0.789,0.204,0.43,0.363,0.121,88.949,1.193,3.3523,4.1229,4.057,3.8337,2.0478,0.311,0.631,0.103,0.442,0.086,0.412,2024-07-20
"NYY",305,340.2,0.23,0.091,0.8982,0.2679,0.724,0.179,0.469,0.35,0.102,88.7528,1.2153,3.4344,3.9121,4.0882,3.7822,2.027,0.32,0.636,0.117,0.403,0.065,0.38,2024-07-20
"TEX",280,337.1,0.243,0.112,1.0672,0.2816,0.717,0.199,0.442,0.357,0.123,88.6087,1.334,4.3755,4.2129,4.1281,3.9439,1.9075,0.302,0.57,0.121,0.4,0.07,0.382,2024-07-20
"OAK",317,372,0.229,0.098,0.871,0.2853,0.735,0.192,0.45,0.356,0,87.3093,1.2661,3.629,3.981,4.1862,3.8958,1.8052,0.316,0.598,0.114,0.42,0.067,0.338,2024-07-20
"SEA",312,297,0.252,0.093,0.9697,0.257,0.714,0.21,0.408,0.375,0.11,87.5372,1.1414,3.6364,3.8197,3.8954,3.6155,1.5744,0.346,0.639,0.128,0.39,0.06,0.347,2024-07-20
"NYM",315,343.1,0.27,0.106,1.1534,0.2991,0.677,0.176,0.456,0.367,0.134,88.3125,1.3311,4.1942,4.0636,3.8376,3.5624,1.5066,0.314,0.611,0.121,0.415,0.078,0.388,2024-07-20
"HOU",309,343.2,0.242,0.093,1.0737,0.28,0.746,0.195,0.434,0.37,0.118,88.543,1.2483,3.6925,4.0394,4.0064,3.7141,1.4239,0.312,0.571,0.114,0.403,0.06,0.386,2024-07-20
"SFG",346,405,0.235,0.081,1.0667,0.3131,0.69,0.188,0.485,0.325,0.12,88.5667,1.3333,4.4444,3.8825,3.7418,3.5501,1.2603,0.301,0.619,0.112,0.429,0.079,0.392,2024-07-20
"CHC",298,350.1,0.242,0.107,0.9505,0.2882,0.714,0.177,0.446,0.375,0.103,88.171,1.3273,3.9562,3.9971,4.1649,3.8922,1.1686,0.298,0.614,0.113,0.41,0.083,0.37,2024-07-20
"KCR",307,305.1,0.189,0.094,0.8843,0.3,0.713,0.175,0.461,0.363,0.088,88.8741,1.405,4.2151,4.1621,4.5586,4.3061,1.1293,0.28,0.596,0.094,0.434,0.074,0.39,2024-07-20
"CHW",321,371,0.227,0.11,1.1402,0.3042,0.675,0.19,0.4,0.402,0.11,87.914,1.4636,4.6819,4.4225,4.5159,4.1395,0.9312,0.297,0.597,0.111,0.415,0.076,0.35,2024-07-20
"DET",295,352.1,0.219,0.088,0.9707,0.2786,0.684,0.205,0.434,0.36,0.104,89.1253,1.2573,4.1126,3.9839,4.1396,3.903,0.7215,0.33,0.63,0.12,0.4,0.069,0.3,2024-07-20
"LAA",304,354.2,0.216,0.105,1.1927,0.2623,0.67,0.184,0.411,0.4,0.116,89.0346,1.2857,4.6438,4.6016,4.5927,4.1994,0.4578,0.297,0.59,0.108,0.42,0.08,0.38,2024-07-20
"ARI",319,384.2,0.192,0.092,1.1231,0.2906,0.724,0.211,0.45,0.337,0.122,89.0932,1.37,4.2816,4.4637,4.3824,4.2289,0.3419,0.309,0.623,0.102,0.431,0.076,0.396,2024-07-20
"COL",291,356.2,0.185,0.105,1.1103,0.3324,0.651,0.211,0.454,0.334,0.117,88.4436,1.6093,5.7785,4.6216,4.6034,4.4835,-0.0082,0.287,0.591,0.095,0.422,0.063,0.385,2024-07-20
"TBR",328,366.2,0.219,0.093,1.3009,0.2733,0.708,0.172,0.407,0.42,0.12,88.6,1.29,4.32,4.5792,4.5104,4.0216,-0.4677,0.312,0.62,0.11,0.426,0.08,0.369,2024-07-20
"TOR",334,343.2,0.206,0.088,1.5975,0.2711,0.697,0.2,0.405,0.394,0.151,89.6458,1.324,4.7924,4.956,4.4172,4.1086,-1.7767,0.315,0.604,0.099,0.422,0.093,0.422,2024-07-20
"CLE",352,365.2,0.266,0.083,0.7138,0.2591,0.784,0.208,0.43,0.353,0.088,88.3111,1.0556,2.5843,3.2075,3.5328,3.31,5.0077,0.322,0.621,0.126,0.414,0.054,0.371,2024-07-21
"PHI",305,312,0.264,0.078,0.9519,0.3102,0.706,0.206,0.437,0.356,0.108,88.9658,1.2596,3.8942,3.4966,3.59,3.2856,4.737,0.33,0.6,0.12,0.434,0.071,0.398,2024-07-21
"CIN",323,349.1,0.246,0.084,0.9275,0.2906,0.751,0.201,0.387,0.411,0.091,87.3516,1.2309,3.4523,3.6503,4.0072,3.6088,4.443,0.329,0.611,0.116,0.417,0.066,0.351,2024-07-21
"MIA",342,392,0.226,0.09,0.7347,0.2934,0.684,0.199,0.44,0.357,0.08,88.1794,1.2883,3.926,3.6206,4.0983,3.8429,4.2106,0.319,0,0.11,0.428,0.07,0.38,2024-07-21
"BOS",292,370,0.232,0.073,0.973,0.2939,0.683,0.204,0.407,0.388,0.097,87.8414,1.2378,3.7459,3.6395,3.9095,3.6152,4.1894,0.324,0.619,0.109,0.452,0,0.357,2024-07-21
"MIN",314,333.2,0.246,0.087,0.8092,0.2722,0.698,0.195,0.429,0.375,0.089,87.6343,1.1748,3.5604,3.598,3.9473,3.6074,3.5036,0.307,0.619,0.122,0.43,0.068,0.345,2024-07-21
"WSN",340,351.1,0.226,0.08,0.9734,0.2993,0.701,0.22,0.436,0.34,0.11,89.41,1.2894,4.0474,3.7984,3.8727,3.7258,3.1181,0.332,0.633,0.113,0.431,0.065,0.408,2024-07-21
"ATL",281,317,0.24,0.073,0.9369,0.283,0.78,0.191,0.423,0.385,0.099,87.9254,1.1546,2.9811,3.5166,3.7469,3.4568,2.9549,0.331,0.627,0.127,0.433,0.061,0.353,2024-07-21
"BAL",327,342.1,0.239,0.092,0.8676,0.265,0.689,0.178,0.445,0.375,0.095,89.206,1.1743,3.8121,3.7507,4.0302,3.7229,2.8887,0.3,0.599,0.109,0.43,0.07,0.386,2024-07-21
"PIT",299,349.1,0.24,0.096,0.8244,0.3054,0.672,0.182,0.418,0.39,0.082,88.2035,1.3454,4.354,3.7304,4.2233,3.8007,2.7033,0.325,0.59,0.116,0.414,0.083,0.371,2024-07-21
"LAD",326,387.1,0.226,0.085,1.1153,0.2544,0.743,0.197,0.388,0.414,0.11,88.0958,1.1515,3.4389,4.1708,4.2618,3.8524,2.5672,0.316,0.623,0.111,0.434,0.083,0.366,2024-07-21
"STL",310,350,0.216,0.078,0.9514,0.286,0.738,0.177,0.479,0.342,0.106,89.0234,1.24,3.4714,3.7922,3.9126,3.7486,2.2999,0.342,0.649,0.119,0.426,0.069,0.379,2024-07-21
"SDP",330,350.2,0.231,0.077,1.0523,0.3011,0,0.18,0.446,0.372,0.109,88.1948,1.2833,4.2861,3.848,3.9364,3.6374,2.2752,0.33,0.625,0.12,0.434,0.07,0.389,2024-07-21
"MIL",316,403.1,0.219,0.083,1.1157,0.2653,0.78,0.204,0.431,0.364,0.121,88.9266,1.1926,3.3471,4.1359,4.0688,3.8454,1.9933,0.312,0.63,0.102,0.441,0.086,0.411,2024-07-21
"NYY",307,345.1,0.229,0.092,0.9122,0.2666,0.723,0.18,0.468,0.35,0.103,88.7433,1.2162,3.4662,3.9425,4.1005,3.7984,1.9651,0.328,0.638,0.117,0.402,0.06,0.38,2024-07-21
"OAK",320,375.2,0.229,0.098,0.8625,0.2837,0.736,0.192,0.448,0.358,0.098,87.2806,1.2591,3.5936,3.9651,4.1884,3.8964,1.8819,0.316,0.597,0.114,0.425,0.06,0.339,2024-07-21
"NYM",318,346.1,0.27,0.106,1.1434,0.2997,0.679,0.176,0.456,0.366,0.134,88.3116,1.3282,4.1578,4.0298,3.8102,3.5398,1.7026,0.314,0.612,0.122,0.415,0.078,0.387,2024-07-21
"HOU",313,347,0.244,0.094,1.0634,0.2788,0.748,0.194,0.432,0.372,0.117,88.5646,1.2421,3.6571,4.0282,4.0129,3.7086,1.504,0.312,0.57,0.115,0.403,0.067,0.387,2024-07-21
"TEX",284,344.1,0.242,0.114,1.1239,0.2811,0.725,0.198,0.435,0.365,0.126,88.6016,1.3475,4.3911,4.3369,4.202,3.9861,1.4548,0.302,0.569,0.121,0.403,0.072,0.383,2024-07-21
"SFG",348,407,0.237,0.081,1.0614,0.3125,0.69,0.189,0.484,0.326,0.127,88.5593,1.3268,4.4226,3.8594,3.723,3.532,1.3974,0.302,0.619,0.112,0.429,0.079,0.39,2024-07-21
