"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","LD.","GB.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"MIL",91,107,22.2,8.7,1.2617,0.3267,76.9,21.6,41.4,36.8,13.1,89.3219,1.4486,4.1215,4.3117,4.0153,3.75,0.7799,32.4,60.2,10.8,43.1,7.2,40.8,2024-05-22
"SDP",83,94,24.5,7,1.1489,0.2672,78.9,16.6,45.7,37,12.3,86.7798,1.117,3.4468,3.7605,3.579,3.2546,0.6157,33,60.8,12.4,45,6.5,30,2024-05-22
"HOU",77,97.2,25.1,8.7,0.9215,0.249,84.4,19.7,47.4,32.8,12,88.38,1.0853,2.4881,3.8193,3.7055,3.3379,0.5748,29,51.7,11.3,40.1,5.4,36.8,2024-05-22
"WSN",91,93.1,19.7,0,1.0607,0.2586,68,24.3,41,33.9,11.9,89.7978,1.2214,4.05,4.2471,4.1268,4.0369,0.5167,31.8,63.2,11,43.6,6.9,44.5,2024-05-22
"TEX",75,88,23.9,13,0.8182,0.2939,62,21.7,45,32.9,10.3,88.1677,1.4205,5.4205,4.1435,4.215,4.0728,0.4965,27.2,56.7,11.6,41.2,5.9,35.5,2024-05-22
"STL",83,96,22.7,7,1.2188,0.2939,70,18,48.1,33.8,14.1,89.0095,1.2292,4.3125,3.9977,3.6099,3.3923,0.4464,35.1,66.1,12,43.5,7.2,36.3,2024-05-22
"CHW",91,101,23.4,10.9,1.2475,0.2724,74.3,17.9,39.7,42.2,11.8,87.8532,1.3366,4.0099,4.5396,4.411,3.9211,0.3764,29.6,57,12,42,8.1,32.6,2024-05-22
"ATL",74,80.1,21.4,8.1,1.0083,0.3047,78.8,18,38.2,43,8.6,87.9165,1.3444,3.0249,3.8406,4.2385,3.8291,0.3756,32.8,61.1,12.1,43,7.4,33,2024-05-22
"SFG",97,108.1,25.7,9.3,0.9138,0.3231,72.2,20.5,51.9,27.4,13.2,88.1075,1.3938,3.9046,3.6143,3.3917,3.2409,0.3559,32.3,61.9,11.7,43,6.8,38.6,2024-05-22
"PIT",77,85.2,24.5,12,0.9455,0.2946,71.9,19,36.3,44.5,8.7,88.7817,1.4241,4.2023,4.1941,4.5505,4.0177,0.2686,29.5,52.7,10.1,38.8,10.7,38,2024-05-22
"NYM",88,97,27,12.8,0.9278,0.2974,72.9,17,47,35.4,11.7,85.8765,1.3608,3.433,3.8961,3.811,3.6548,0.2397,31.2,60.5,12.7,40.2,5.3,31,2024-05-22
"DET",74,83.2,20,7.6,0.9681,0.308,61.6,23.3,44.7,31.9,10.9,90.7994,1.3626,5.1633,3.9443,3.9497,3.7856,0.1891,36.2,68.4,12.5,40.9,6.5,42.4,2024-05-22
"TOR",88,76.2,20.3,7.6,1.2913,0.2974,68.7,23.8,40.1,35.9,12.7,90.7513,1.3826,4.5783,4.2652,4.0067,3.8392,0.1575,31.6,58.4,10.2,44.1,8.2,46.9,2024-05-22
"KCR",79,83.1,18.9,8.7,1.08,0.2851,71.7,19,43.6,37,10.6,88.4816,1.32,4.32,4.3195,4.3752,4.1201,0.1359,27,63.4,7.8,44.2,7.9,38.4,2024-05-22
"MIN",83,88.1,22.1,10,0.917,0.3036,65.6,23.3,40.7,35.9,9.8,87.2704,1.4038,5.0943,4.1624,4.3134,3.9356,0.0756,29.6,61.9,11.1,42.9,7,35.5,2024-05-22
"LAA",86,93.1,23,10.9,1.2536,0.3024,66.2,20.3,37.9,41.7,11.9,89.6027,1.425,5.1107,4.4935,4.3556,3.8785,0.0472,29.7,58.2,10.9,42.4,7.2,37.1,2024-05-22
"COL",70,88.1,17.2,12,0.8151,0.3092,70.8,21.2,42.1,36.5,8.1,87.4586,1.5623,4.5849,4.5699,4.9816,4.8624,-0.0541,29.9,62.4,9.4,41.7,5.5,35.5,2024-05-22
"TBR",85,98,23.4,8.5,1.1939,0.2362,75.6,14.3,41.5,44.1,11.1,88.4301,1.102,3.3061,4.3476,4.3331,3.6238,-0.0558,29.7,62.4,10.3,43.7,7.8,35.5,2024-05-22
"ARI",78,94.2,19,10.8,1.331,0.3015,70.1,21,42.8,36.1,13.5,88.7304,1.4894,5.2289,4.9498,4.5857,4.3794,-0.2023,30,62.3,9.9,43,8.3,38.8,2024-05-22
"BAL",89,88.2,20.6,11.6,0.9135,0.2044,78,17.3,46.3,36.3,10.7,89.8764,1.0827,2.7406,4.3728,4.4102,4.2644,-0.2407,27,58.3,10.8,41.6,7.2,40,2024-05-22
"CLE",98,99.1,25.9,5.4,0.5436,0.2692,69.9,22.6,44.1,33.2,6.8,88.4938,0.9866,2.8993,2.771,3.2547,2.9072,1.8801,37.2,61,12.5,42.6,7.1,37.9,2024-05-23
"BOS",85,99.1,23.4,8.5,0.453,0.2926,71,19.8,42.2,37.8,4.8,87.5961,1.198,3.2617,3.0126,3.8435,3.5815,1.6984,31.9,60.3,10.4,44.6,6.1,34.9,2024-05-23
"LAD",80,93,23.7,7.2,0.7742,0.2373,84.3,24.1,37,38.7,8,88.2133,0.9677,1.9355,3.3693,3.6834,3.4325,1.5009,34.4,66.4,11.6,42.7,7.3,37,2024-05-23
"PHI",81,83.1,24.7,6.3,0.864,0.292,73.7,22.4,44,33.1,10.3,88.3677,1.152,3.132,3.3355,3.411,3.1265,1.4111,33.7,62.9,12,45.2,7.2,40.1,2024-05-23
"CHC",80,96.1,25.2,8.5,0.9343,0.3142,66.1,21.8,40.3,37.7,9,88.3946,1.3287,4.2976,3.6314,3.7985,3.3949,1.036,32.8,63,12.5,41.4,12.1,36,2024-05-23
"CIN",86,89.2,25.8,7.4,1.1041,0.306,70.8,24.2,35.5,40.1,11.4,87.3895,1.2268,4.2156,3.7457,3.6844,3.2299,0.9221,34.1,60,13.3,43,4.9,32.9,2024-05-23
"NYY",79,84.2,24.7,8.6,0.7441,0.2477,75.9,17.8,45.5,36.6,8.5,90.6329,1.0748,2.7638,3.4978,3.8103,3.4191,0.9186,31.8,65,12.2,41.4,6.6,43.1,2024-05-23
"MIA",96,113.1,20.6,8.3,0.8735,0.2892,69.2,0,45.4,34.5,9.6,88.8082,1.2882,4.05,3.9994,4.1784,3.8292,0.9054,33,60.5,11.1,42,7.1,41.3,2024-05-23
"SEA",82,80,23.6,9.2,0.675,0.2986,64.9,22.1,38.4,39.3,6,87.9693,1.3,4.5,3.4935,4.0762,3.6728,0.8772,35.7,65.7,12.4,37.9,7.9,37.4,2024-05-23
"MIL",90,105.1,22.1,8.3,1.2816,0.3232,77.4,21.3,41.1,37,13.1,89.5088,1.4146,4.1867,4.3017,4.0007,3.7123,0.7937,32.6,60.9,10.8,43.4,7.3,40.3,2024-05-23
"OAK",87,114.2,23.6,8.3,0.9419,0.2908,69.1,18,48.8,33,11.5,87.4056,1.2297,4.0814,3.7365,3.6752,3.4336,0.7563,31.4,64.1,11.4,42.9,6.2,32.3,2024-05-23
"WSN",93,96,20,8.7,1.0313,0.2593,68.5,23.7,41.3,34.8,11.3,89.928,1.2083,4.0313,4.1539,4.1116,3.99,0.6553,31.8,62.9,11.1,43.7,7.1,44.8,2024-05-23
"HOU",80,100.2,20,8.7,0.894,0.246,84.7,19.6,46.9,33.4,11.4,88.4225,1.0728,2.4139,3.7892,3.7357,3.3658,0.6382,29.5,52.6,11.3,40.3,5.7,36.6,2024-05-23
"SDP",83,94.1,24.5,7,1.1449,0.2632,78.7,16.6,45.7,37,12.3,86.7018,1.1025,3.4346,3.7584,3.5775,3.2546,0.5932,33.1,60.3,12.5,44.9,6.1,38.6,2024-05-23
"CHW",90,101.1,24.5,11,1.1546,0.283,74.9,18.1,38.1,43.6,10.8,87.7873,1.352,3.9079,4.3475,4.3759,3.8187,0.5536,29.1,56.9,12,41.9,8.2,33,2024-05-23
"SFG",99,112,26.9,9.1,0.9643,0.3243,73.3,20.6,51,27.5,14.2,88.04,1.3661,3.7768,3.5542,3.2356,3.0957,0.5041,32.5,62.6,12,42.9,7.1,38.9,2024-05-23
"DET",74,83.2,20.2,7.9,0.8606,0.312,58.4,23,44.9,32,9.7,90.9199,1.3745,5.4861,3.8009,3.9617,3.7913,0.3697,36.3,69,12.2,41,6.5,43.4,2024-05-23
"STL",82,97,21.9,7.2,1.2062,0.291,69.6,17.9,48.5,33.4,13.9,89.016,1.2371,4.3608,4.061,3.692,3.4875,0.3189,34,65,12,43.2,7.4,37.7,2024-05-23
"ATL",71,78,21,8.2,1.0385,0.31,78.8,17.9,38,44,8.7,87.8207,1.3846,3.1154,3.9384,4.3298,3.9073,0.2588,32.6,61.2,12,44.1,7.5,32.7,2024-05-23
"TEX",78,92.2,24,13.4,0.9712,0.2887,61,21,45.7,33,12,88.3312,1.446,5.536,4.4061,4.2707,4.133,0.2542,27.3,55.8,11.6,40.9,6,36.5,2024-05-23
"PIT",78,86.2,24.9,12,0.9346,0.3114,69.4,20.8,35.3,43.8,8.7,89.0132,1.4885,4.4654,4.1589,4.5112,3.999,0.2442,29.6,52.1,10.2,38.9,10.9,38.8,2024-05-23
"NYM",88,96,27.7,13,0.9375,0.3117,71.6,17.9,46.2,35.8,11.6,86.1634,1.4167,3.75,3.9456,3.8746,3.6759,0.2332,31.7,0,13,39.6,5.3,32.7,2024-05-23
"ARI",79,100.1,20,10.8,1.0764,0.2958,71.4,21,43,35.9,11.3,88.8015,1.4252,4.6645,4.489,4.4474,4.2539,0.1418,29.5,62,10,43.1,7.7,39.1,2024-05-23
"TOR",87,75.2,20.2,8,1.3084,0.2926,67.3,23.7,40.6,35.5,13,90.6833,1.3877,4.6388,4.3462,4.0464,3.8892,0.1199,31,57.7,10,43.8,8.3,46.2,2024-05-23
"LAA",85,92.1,24.1,10.8,1.2671,0.3061,65.9,20.1,38.3,41.4,12.1,89.4576,1.4296,5.1661,4.4756,4.3052,3.8293,0.1043,30.1,59.1,11,42.4,7.3,36.8,2024-05-23
"MIN",87,90.2,22,9.7,0.9926,0.3016,60,23.6,41.4,34.8,11.1,87.0821,1.3787,5.1618,4.1803,4.1683,3.8286,0.0824,30,62.7,11.3,43,6.4,34.7,2024-05-23
"KCR",81,83.1,17.8,8.9,1.08,0.292,70.1,17.6,44.2,38,10,88.7213,1.38,4.644,4.4275,4.5691,4.2793,0.0456,26.9,63.2,7.7,44.7,8,38.8,2024-05-23
"TBR",88,100,23.3,8.3,1.26,0.2405,73.2,15.3,42.3,42.3,12,88.1933,1.12,3.51,4.3535,4.195,3.5914,-0.0046,30.7,63.4,10.4,44,7.9,34.4,2024-05-23
"COL",71,88.1,17.4,13.1,0.8151,0.305,70.8,21.5,41.5,36.9,8.1,87.1373,1.5623,4.483,4.6152,5.0269,4.9138,-0.0967,29.8,62.7,9,41.4,5.6,33.7,2024-05-23
"BAL",88,90.1,0,10.8,0.8967,0.2076,74.6,16.5,45.4,38,9.7,89.9691,1.0738,2.7897,4.2727,4.4362,4.2579,-0.2309,28.4,58.3,10.9,42.4,6.5,40.4,2024-05-23
"BOS",83,97.1,23.6,8,0.3699,0.2943,70.9,20,42.4,37.2,4,87.5703,1.1712,3.1438,2.825,3.7476,3.4966,1.8596,32.1,60,10.3,44.8,5.9,34.5,2024-05-24
"CLE",95,96.2,25.1,5,0.5586,0.2674,69.3,22.4,44.4,33,6,88.5355,1.0034,2.9793,2.8332,3.3154,2.9928,1.7365,36,61.3,12,42.9,7,38.2,2024-05-24
"PHI",79,80.1,25.4,6.8,0.6722,0.2977,73.6,21.4,45.2,33.3,8.2,88.0178,1.1577,2.9129,3.0439,3.3746,3.1063,1.5982,34.7,63.7,13.1,44.8,6.7,38.9,2024-05-24
"LAD",76,88.2,23.8,6.1,0.812,0.2379,82.8,24.6,37.2,38,9,88.3136,0.9361,2.0301,3.3014,3.55,3.2988,1.5701,35.1,67.3,11.7,43.4,7.6,37.8,2024-05-24
"CHC",80,98.1,25.5,8.3,1.0068,0.3195,65.5,20.6,40.2,39.1,10.1,88.5306,1.3424,4.4847,3.6723,3.7912,3.3398,1.0058,33.1,63.7,12.6,41.8,11.9,36.8,2024-05-24
"OAK",89,116.2,24.4,8.4,0.9257,0.3,66,18.8,48.5,32,11.5,87.5278,1.2514,4.2429,3.5978,3.5375,3.3528,0.9994,31.8,64.6,12,43.6,6.2,32.9,2024-05-24
"CIN",87,89,26.4,7.8,1.1124,0.3084,68.5,24.4,35.6,39.9,11.8,87.85,1.236,4.3483,3.7278,3.6177,3.2061,0.9443,33.8,64.1,13,43.4,5.4,34.4,2024-05-24
"MIA",94,111,20.7,8.3,0.8919,0.2871,68,20.1,45,34.7,9.8,89.0291,1.2793,4.1351,3.9994,4.1563,3.8245,0.9104,33.2,59.9,11.2,42.3,7.3,41.7,2024-05-24
"CHW",90,103,24,11.3,0.9612,0.2825,75,18.4,38.9,42,9.3,87.9184,1.3398,3.6699,4.1144,4.367,3.8579,0.834,29,57.9,12,41.3,7.8,33.5,2024-05-24
"NYY",78,83.2,24.6,8.8,0.753,0.2581,77,18.3,46.6,34.9,8.9,90.4885,1.1235,2.7968,3.5738,3.8215,3.4376,0.7953,32,65.3,12.2,40.8,6.2,42.8,2024-05-24
"SEA",83,80.2,22,9,0.6694,0.3026,63.7,21.4,38,39.9,6.5,87.8756,1.3512,4.7975,3.6146,4.2635,3.8433,0.789,35.1,64.6,12.3,38,8.1,38,2024-05-24
"WSN",88,92.1,20.8,8.4,0.9747,0.2549,68.7,23.6,41.9,34.3,11.1,89.6459,1.1588,3.8014,3.9774,3.9656,3.8447,0.7739,32.5,62,11.4,43.3,6.7,44.1,2024-05-24
"MIL",88,102.1,22,8.3,1.3192,0.3229,77.5,22,40.6,37.2,13.6,89.3628,1.4169,4.2215,4.3455,3.9796,3.6967,0.7452,32.8,60.8,10.9,43.4,7.5,40.2,2024-05-24
"HOU",78,97.2,24.8,8.2,0.8294,0.252,84.9,20,46.8,33,10.7,88.4364,1.0648,2.3959,3.6657,3.6996,3.3199,0.7339,29,52.2,11.2,40.9,5.4,37.2,2024-05-24
"SDP",84,95,25.8,7.5,1.2316,0.2552,78.5,16.3,43.8,39.8,10,86.6818,1.0842,3.5053,3.8488,3.5775,3.2017,0.5509,32.3,60.3,12,44,6.7,37,2024-05-24
"ATL",76,82.2,21.4,8.1,0.9798,0.3013,79.2,17.2,37,45.4,8.1,87.9853,1.3306,2.9395,3.8088,4.3168,3.8597,0.4709,32.4,60.7,12.1,44.5,7.6,33,2024-05-24
"STL",80,92.1,21.7,7.4,1.0722,0.2795,71.4,17.9,49.6,32.4,12.9,88.7351,1.1913,3.8989,3.8908,3.6606,3.5044,0.4526,34.4,65.2,12.1,43,6.4,36.9,2024-05-24
"SFG",102,118.1,26.5,9,1.0648,0.3141,73.2,20,50.6,28.8,15,88.5008,1.3437,3.8789,3.7435,3.3312,3.1553,0.4072,32,61.6,11.9,42.9,7.9,39.2,2024-05-24
"DET",73,82.1,20,7.9,0.8745,0.32,55.5,23.4,42.9,33.5,9,91.4725,1.4211,6.0121,3.8358,4.0688,3.8605,0.3976,36,68.1,12.3,41.2,6.5,44.5,2024-05-24
"TBR",85,97,23.6,8.6,1.1134,0.2441,73.1,15.1,42.4,42.4,10.7,88.313,1.1237,3.3402,4.1332,4.1788,3.5938,0.3267,30.3,63,10.3,44.3,7.5,34.2,2024-05-24
"TEX",77,92.2,24.5,12.9,1.0683,0.2899,61.4,22.2,45.3,32.3,13.7,87.9492,1.4353,5.6331,4.4385,4.1319,4.0029,0.2386,27.9,54,11.6,40.5,6,34.9,2024-05-24
"ARI",78,97.1,20.1,10,1.1096,0.3007,70.7,20.9,42.5,36.5,11.4,88.826,1.4486,4.8082,4.5099,4.4524,4.2617,0.1492,29.6,63,10,42.9,7.9,38.8,2024-05-24
"NYM",86,94,27.8,13,0.9574,0.308,72.5,18.4,46.7,34.7,12.3,86.1558,1.4149,3.6383,4.0052,3.8565,3.6968,0.1179,31,60.3,13.2,39.3,5.1,33.3,2024-05-24
"TOR",88,77.1,19.3,7.9,1.2802,0.2881,67.6,23.8,41.1,34.9,12.9,90.5498,1.3707,4.5388,4.372,4.0972,3.9703,0.0782,31,58,10,44.2,8,46.1,2024-05-24
"LAA",81,88.1,23.3,11,1.2226,0.3067,64.8,0,38,41,11.5,89.3298,1.4491,5.2981,4.5133,4.4337,3.9489,0.0179,29.6,59.2,11,42.7,7,36,2024-05-24
"KCR",78,78.2,18.3,9,1.1441,0.3038,69.6,18.2,43.7,38,10.6,88.7692,1.4364,4.9195,4.491,4.5499,4.2369,0.0107,27.1,62.7,7.9,44.5,8,39.6,2024-05-24
"PIT",80,87.2,24.3,12.2,1.1293,0.322,67.9,21.2,33.8,44,0,89.2784,1.5513,5.0304,4.4439,4.6099,4.0468,-0.0108,29.6,51.3,10.1,39,11.7,40,2024-05-24
"MIN",83,85.2,21,10,1.0506,0.3,64.9,23.5,42.2,34.1,11,87.282,1.4008,5.2529,4.3342,4.2211,3.9221,-0.0767,29.4,63,11,43.5,6,35,2024-05-24
"BAL",90,90.2,19.3,10,0.8934,0.2181,71.7,16.4,44.9,38.5,9.3,90.0214,1.125,3.1765,4.3237,4.5498,4.3541,-0.2091,28.7,59.9,11.1,42.6,6.3,40,2024-05-24
"COL",74,88,10,13,1.125,0.3295,68.7,21.9,41.3,36.6,10,87.1709,1.7273,5.3182,5.1662,5.1689,5.0309,-0.8042,29.4,60,9.6,41.2,6.9,33.4,2024-05-24
"BOS",83,98,22.6,8.6,0.3673,0.2978,71.5,19.7,42.4,37.7,3.8,87.5046,1.2245,3.2143,2.9598,3.9346,3.6797,1.7449,31.2,58.8,9.9,44,5.4,34,2024-05-25
"CLE",95,96,25.3,5,0.6563,0.251,70.9,20.6,45.5,33.8,8,88.4657,0.9583,2.8125,2.9873,3.3374,2.9805,1.5989,36,60.8,11.9,43,7.3,37.9,2024-05-25
"PHI",80,82.1,20,6.5,0.7652,0.2752,78.3,20.6,47.5,31.8,9.8,88.1274,1.081,2.2955,3.1921,3.322,3.0738,1.4453,35.7,65.1,13.5,44.9,6.2,38.2,2024-05-25
"LAD",78,89,24.6,7.4,0.9101,0.2422,81,25.4,36,38.1,10.3,88.307,1,2.427,3.5705,3.656,3.3511,1.3186,33.7,66.1,11.7,42.8,8.1,37,2024-05-25
"OAK",89,117,24.3,8.8,0.7692,0.2935,67.9,18.8,48.7,32.3,9.7,87.3162,1.2308,3.8462,3.4427,3.5925,3.4196,1.201,32.4,64.7,12,43.2,5.9,32.1,2024-05-25
"CHC",76,95,25.7,8.6,0.9474,0.323,64.4,20,40,39,9.6,88.648,1.3579,4.5474,3.5856,3.7852,3.3562,1.1389,32.6,63,12.8,41.9,11.9,37.4,2024-05-25
"WSN",86,90,21.4,8.2,0.9,0.2428,70.1,22.8,43.7,33.3,10.8,88.8597,1.0889,3.4,3.8102,3.8311,3.7206,0.8475,31.7,63.3,11.4,43.5,5.9,42.4,2024-05-25
"MIA",89,104.2,20.3,8.1,0.9459,0.2848,66.8,19.8,44.6,35,10,88.7791,1.2803,4.3854,4.0989,4.2243,3.8579,0.7896,33.6,60.1,11.2,42.3,7.6,41.2,2024-05-25
"MIL",87,106,22.3,8,1.3585,0.3311,78,22.4,40.3,37.1,14,89.2173,1.434,4.2453,4.3511,3.9292,3.6517,0.7827,32.2,61,10.8,43.4,7.6,39,2024-05-25
"SFG",99,114.1,28,9,0.9446,0.3163,74.3,20.4,49,30,13.1,88.7932,1.312,3.5423,3.4496,3.2252,3.0291,0.7543,31.7,61.1,12.3,42.7,8.1,40,2024-05-25
"NYY",78,83,25.1,8.9,0.759,0.2629,77,18.7,47.9,33.3,9.5,90.2703,1.1325,2.8193,3.5531,3.7165,3.3667,0.7518,31.6,65,12.6,41.2,6.3,42.2,2024-05-25
"CHW",91,103.1,23.7,11.4,0.9581,0.2694,73.4,19.3,39,41.5,9.4,87.9441,1.3065,3.7452,4.1596,4.3837,3.9487,0.7504,28.3,56,11.5,41.9,7,33.6,2024-05-25
"SEA",82,78.2,23,9.6,0.8008,0.3,64.8,20.8,38.9,40.2,7.8,87.8016,1.3475,4.8051,3.7028,4.1665,3.7945,0.711,34.9,64.4,12.5,37.9,8.8,37.8,2024-05-25
"HOU",78,96.1,24.7,8.3,0.8408,0.2571,84.1,20.9,45.4,33,10.5,88.8755,1.09,2.5225,3.6937,3.743,3.3565,0.6837,29,52.7,11.4,41,5.5,38.1,2024-05-25
"CIN",85,88.2,25.8,8.3,1.218,0.2965,69.8,23.6,34.3,42,12.2,87.7675,1.2406,4.3647,4.0232,3.8469,3.3545,0.6766,32.8,63.4,12.5,43.7,7.1,35.2,2024-05-25
"SDP",83,95.1,25.9,7.7,1.1329,0.2583,77.6,16.7,44.2,39,12.2,86.8379,1.0909,3.493,3.7204,3.5565,3.2067,0.6425,31.7,60.2,12.5,44.7,6.7,38.8,2024-05-25
"STL",77,89.1,22,7.3,1.1082,0.2805,70.5,17.7,49.6,32.6,13.2,88.7707,1.1978,4.0299,3.9047,3.6347,3.4644,0.4532,34.6,65.1,12.3,43.6,6.6,38.1,2024-05-25
"DET",74,83.1,19.6,8.3,0.756,0.3242,57.2,22.9,43.6,33.3,8,91.1132,1.452,5.832,3.7435,4.1469,3.9423,0.4286,35.3,66.3,12.1,41.4,6.4,43.7,2024-05-25
"ATL",75,83.2,20.9,8,1.0757,0.3033,77.4,10,34,47,8.4,88.0601,1.3506,3.4422,4.028,4.4943,3.942,0.3266,32.5,60.7,12,44.3,7.8,33.4,2024-05-25
"ARI",78,98.1,20.1,10.1,1.0983,0.295,71.6,20.4,42.9,36.6,11.3,88.7931,1.3932,4.5763,4.435,4.3926,4.1639,0.2028,29.5,62.5,10,43,7.9,38.9,2024-05-25
"TOR",88,76.2,20,8.2,1.2913,0.29,67.6,23.5,40.7,35.7,12.9,90.577,1.3826,4.5783,4.3696,4.0924,3.9382,0.1393,30,57.2,10.3,43.4,7.4,46.2,2024-05-25
"TEX",77,91.1,23,13.7,1.0839,0.2899,62,22.7,44.7,32.5,13.7,88.2343,1.4891,5.7153,4.6654,4.3543,4.2526,0.0413,27.7,54.6,11.4,40.2,6,34.9,2024-05-25
"KCR",76,76,17.2,9,1.0658,0.2974,69.1,18.2,41,40.6,9.1,88.923,1.4211,4.8553,4.4856,4.7931,4.425,0.0243,27,62.8,8.2,44.4,9.1,40.2,2024-05-25
"LAA",80,89.2,23.6,10.9,1.3048,0.2958,66.4,18.9,39.1,41,12.2,88.9952,1.4164,5.0186,4.5264,4.3349,3.8968,-0.0113,30.4,58.7,11.4,40,7.5,35.9,2024-05-25
"MIN",84,86.2,21.4,10.2,1.0385,0.2951,64.9,23.2,41.7,34.9,11.4,87.237,1.3962,5.1923,4.3435,4.2814,4.0068,-0.0175,28.9,62.8,10.7,43,7,35.8,2024-05-25
"BAL",89,90,18.7,10.7,0.8,0.2172,72,16.4,44.9,38.5,8.3,90.0646,1.1111,3.1,4.2213,4.5936,4.4075,-0.0814,29.8,59.7,10.7,42.4,6.3,40.8,2024-05-25
"PIT",78,82.2,24,12.7,1.1976,0.3198,64.9,20.6,33.6,45.6,10.3,89.2052,1.5726,5.4435,4.5588,4.6656,4.1342,-0.0943,29.7,52.6,9.7,38.7,12.8,41.6,2024-05-25
"NYM",86,92.2,26,13.1,1.0683,0.3142,70.6,19,45.7,35.1,13.2,86.2172,1.4568,4.1763,4.2334,3.9732,3.7924,-0.1589,31.3,59.3,13,39.4,5.9,33.7,2024-05-25
"TBR",84,96,22.6,0,1.3125,0.2578,73,16.4,41,42.3,12.3,88.257,1.2188,3.75,4.6018,4.392,3.7643,-0.2182,30,62.7,10.4,44.7,7.7,32.9,2024-05-25
"COL",75,88.1,17.9,13.4,1.1208,0.3295,69.2,22.1,40.9,36,10,87.0793,1.7094,5.2981,5.068,5.0707,4.91,-0.7037,29.8,60,9,41.2,6.9,33.4,2024-05-25
"BOS",81,97.1,23.5,8.1,0.4623,0.2948,71.6,20.6,42,36.5,5,87.4551,1.2021,3.3288,2.9689,3.7579,3.5161,1.7452,31,59.4,10,45.8,6.2,34,2024-05-26
"CLE",92,94,26,5.8,0.6702,0.2521,72.2,21.3,44.3,34.2,8.2,88.4732,0.9574,2.6809,2.952,3.2791,2.9409,1.6764,35.6,60.3,11.9,43.5,7.6,37.3,2024-05-26
"PHI",81,82.1,25.1,6.5,0.7652,0.2831,77.7,20,48.6,31.2,0,88.1819,1.1053,2.4049,3.1678,3.2803,3.0336,1.4055,36.2,65.9,13.7,44.5,6.1,38,2024-05-26
"CHC",78,94,26.3,8.1,0.9574,0.3463,62,21.7,39.3,38.9,9.6,88.8697,1.4149,4.9787,3.4627,3.6644,3.2286,1.2659,32.3,63,13.1,42,11.9,38,2024-05-26
"OAK",89,116.2,24.2,8.7,0.7714,0.2913,67.4,19.2,48,31.8,9,87.2158,1.2171,3.8571,3.4349,3.5606,3.3982,1.1865,32.5,64.9,12,43.7,5.9,31.6,2024-05-26
"LAD",77,88.1,23.6,7.7,0.917,0.2411,82.5,26.3,35.9,37.7,10.4,88.6466,1.0189,2.3434,3.6982,3.7682,3.5051,1.0823,33,65.1,11.2,42.3,8.1,37.7,2024-05-26
"WSN",87,91,21,7.9,0.8901,0.2346,70,21.6,44.5,33.7,10.7,89.1815,1.044,3.2637,3.7809,3.8173,3.6555,0.9457,32,64.5,11.3,44.1,5.9,42.8,2024-05-26
"MIA",92,107.2,20,8,0.9195,0.281,67.1,19.6,45.3,35,10,88.5806,1.2446,4.2632,4.0073,4.1292,3.75,0.9107,33.5,59.9,11.4,42.1,7.5,40.6,2024-05-26
"HOU",78,95.2,24.4,9.1,0.7526,0.251,85,21.6,45.3,32.9,9.7,88.8358,1.0976,2.2578,3.6348,3.7754,3.4858,0.8345,29.1,53.5,11.6,40.8,5.5,37.8,2024-05-26
"MIL",85,109.1,21.6,8.2,1.3171,0.3237,76.4,22.8,0,37.1,13.4,89.4173,1.4268,4.3628,4.3691,4.0257,3.7573,0.7709,32.5,62.1,10.7,43.2,7.3,39.6,2024-05-26
"SDP",80,92.1,26.4,7.6,1.0722,0.2456,81.1,16.8,43.2,39.9,11.5,86.8951,1.0289,3.0217,3.5984,3.5233,3.1485,0.761,31.9,59.6,12.5,45,6.6,38.9,2024-05-26
"CIN",86,88.2,25.8,8.3,1.218,0.2965,69.5,23.6,34.7,41.6,12.3,87.438,1.2406,4.3647,3.9894,3.7969,3.3438,0.7336,33.2,63.6,12.5,43.5,6.7,34.4,2024-05-26
"SFG",104,119.1,28,9.2,0.9804,0.3082,75.2,20.3,49.2,30.4,13.5,88.8517,1.2989,3.4693,3.5206,3.2567,3.0615,0.7324,31.1,60.3,12.3,42.4,8.1,39.9,2024-05-26
"CHW",90,103,23.9,11.8,0.9612,0.2677,72.6,19.1,39.3,41.5,9.5,88.5681,1.3204,3.8447,4.1726,4.3835,3.9816,0.6749,28.6,56.2,11,41.9,8.9,34.6,2024-05-26
"SEA",82,77.2,23,9.7,0.8112,0.3056,63.8,20.7,39.1,40,8,88.103,1.3648,5.0987,3.7358,4.1686,3.8051,0.6578,34.9,65,12.9,37.4,8.9,39.4,2024-05-26
"NYY",78,84,25,9.1,0.8571,0.2558,77.3,17.9,47.9,34,10.5,90.2903,1.131,2.8929,3.7149,3.7728,3.4007,0.5319,31.8,66,12.5,41,7.1,42.1,2024-05-26
"DET",77,86,19.4,8.1,0.7326,0.3245,58.3,22.9,44,32.9,7.8,90.9167,1.4419,5.6512,3.7017,4.1258,3.9354,0.5238,35.3,66,12.1,41.5,6.2,43.7,2024-05-26
"STL",80,92.1,21.5,7.2,1.0722,0.295,70.1,18.5,49.8,31,12.9,89.0657,1.2563,4.0939,3.8691,3.639,3.491,0.4994,34,64.9,12.1,43.5,6.6,38.9,2024-05-26
