"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","LD.","GB.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"HOU",18,17.1,0.323,0.044,1.0385,0.275,0.774,0.11,0.404,0.476,0,90.5927,0.9231,2.0769,2.8203,3.065,2.3732,0.26,0.418,0.544,0.203,0.374,0.095,0.38,2024-09-01
"PHI",22,23.1,0.239,0.054,1.9286,0.2069,0.941,0.145,0.467,0.387,0.208,91.27,0.9429,3.0857,4.9665,3.736,3.2801,0.1993,0.372,0.717,0.111,0.456,0.12,0.476,2024-09-01
"SFG",19,22.2,0.26,0.127,0.3971,0.3333,0.854,0.148,0.592,0.259,0.071,85.3659,1.3676,2.3824,3.3871,3.7474,3.6866,0.1874,0.31,0.61,0.093,0,0.018,0.272,2024-09-01
"STL",23,22,0.182,0.075,0.8182,0.303,0.698,0.223,0.4,0.373,0,87.7399,1.3182,4.5,3.8938,4.4301,4.2182,0.1314,0.356,0.677,0.121,0.45,0.073,0.294,2024-09-01
"TOR",14,15,0.32,0.018,1.2,0.1562,0.967,0.242,0.484,0.272,0.222,87.0956,0.5333,1.2,3.0331,2.207,1.9864,0.1049,0.354,0.603,0.135,0.457,0.088,0.352,2024-09-01
"ARI",19,21.1,0.233,0.055,1.2656,0.2833,0.779,0.274,0.419,0.306,0.157,92.6367,1.1719,3.7969,3.8696,3.3881,3.3226,0.0984,0.435,0.566,0.138,0.418,0.079,0.571,2024-09-01
"LAA",20,21,0.285,0.175,0.8571,0.2093,0.815,0.068,0.454,0.477,0.095,88.8047,1.2857,3.4286,4.7855,5.0594,4.4475,0.084,0.294,0.549,0.135,0.372,0.066,0.266,2024-09-01
"WSN",23,23.2,0.202,0.063,1.1408,0.2923,0.887,0.161,0.397,0.441,0,90.5869,1.1831,1.9014,4.0961,4.3648,3.9105,0.0792,0.327,0.702,0.105,0.47,0.058,0.441,2024-09-01
"ATL",20,21.2,0.247,0.061,1.6615,0.3387,0.606,0.184,0.353,0.461,0.133,88.1434,1.4308,5.8154,4.3203,4.0139,3.4041,0.0736,0.362,0.67,0.14,0.429,0.075,0.363,2024-09-01
"BAL",22,22,0.252,0.09,1.2273,0.2037,0.786,0.14,0.403,0.456,0.115,89.6721,1,2.8636,4.0301,4.0443,3.6363,0.0258,0.248,0.609,0.075,0.41,0.105,0.421,2024-09-01
"DET",21,32,0.22,0,1.4063,0.1852,0.9,0.162,0.488,0.348,0.166,86.0206,0.8125,1.4063,4.1665,3.5527,3.3161,0.0192,0.362,0.658,0.111,0.43,0.058,0.337,2024-09-01
"NYY",19,18.2,0.179,0.059,0.9643,0.1224,0.76,0.122,0.55,0.326,0.12,88.022,0.6429,1.4464,3.9165,3.8196,3.7982,0.0018,0.318,0.656,0.101,0.423,0.078,0.372,2024-09-01
"BOS",20,24,0.1,0,1.875,0.2817,0.652,0.189,0.52,0.283,0.238,90.3963,1.2083,3.75,4.9165,3.5312,3.4081,-0.0803,0.304,0.6,0.075,0.477,0.039,0.342,2024-09-01
"COL",24,24.2,0.245,0.072,2.1892,0.3235,0.664,0.191,0.493,0.315,0.26,90.0208,1.4595,5.8378,5.234,3.4817,3.3157,-0.1183,0.306,0.654,0.136,0.409,0.081,0.47,2024-09-01
"SEA",17,16,0.322,0.08,2.25,0.1562,NA,0.171,0.285,0.542,0.21,88.629,0.875,2.8125,5.0415,3.587,2.8801,-0.1968,0.325,0.564,0.137,0.375,0.138,0.361,2024-09-01
"OAK",21,17.1,0.172,0.149,1.0385,0.3704,0.62,0.16,0.464,0.37,0.095,84.8684,2.0192,7.7885,5.7049,6.0368,5.3254,-0.2652,0.251,0.505,0.116,0.416,NA,0.303,2024-09-01
"PIT",22,24,0.186,0.141,1.875,0.439,0.428,0.247,0.447,0.305,0.192,87.7562,2.5,13.5,6.5415,5.4712,4.9841,-0.271,0.315,0.574,0.107,0.373,0.08,0.356,2024-09-01
"TBR",17,25.2,0.234,0.104,2.1039,0.3134,0.773,0.18,0.361,0.458,0.181,86.6135,1.5195,5.2597,5.8548,4.7598,4.0298,-0.2982,0.257,0.652,0.11,0.45,0.109,0.356,2024-09-01
"NYM",22,17.1,0.223,0.104,1.5577,0.1707,0.724,0.227,0.34,0.431,0.157,87.5972,0.9808,4.1538,5.0703,4.4777,4.1614,-0.3091,0.316,0.611,0.109,0.36,0.068,0.363,2024-09-01
"CLE",29,30.2,0.186,0.067,1.4674,0.2826,0.722,0.187,0.395,0.416,0.12,89.7207,1.3043,4.6957,4.8295,4.6821,4.1187,-0.3729,0.333,0.626,0.126,0.452,0.113,0.391,2024-09-01
"CIN",29,38,0.203,0.09,3.3158,0.3455,0.647,0.15,0.363,0.479,0.241,90.4527,1.7895,8.5263,7.4033,4.9217,4.268,-1.1583,0.33,0.67,0.107,0.43,0.12,0.467,2024-09-01
"MIA",23,29,0.324,0.078,0.6207,0.2879,0.661,0.19,0.432,0.373,0,90.9028,1.0345,3.7241,2.4423,2.8492,2.6831,1.0116,0.273,0.578,0.115,0.448,0.058,0.426,2024-09-02
"TEX",19,26,0.194,0.053,1.0385,0.358,0.833,0.18,0.445,0.373,0.096,86.8528,1.4615,3.1154,3.7819,4.0846,3.7791,0.6958,0.337,0.64,0.11,0.4,0.071,0.357,2024-09-02
"MIL",19,24.2,0.263,0.063,0.3649,0.2258,0.776,0.158,0.396,0.444,0.035,90.4464,0.8514,1.8243,2.5178,3.7071,3.1899,0.5829,0.268,0.673,0.086,0.42,0.095,0.38,2024-09-02
"CHW",23,36.2,0.246,0.08,0.7364,0.381,0.776,0.185,0.453,0.361,0.076,87.7744,1.5273,3.6818,3.1938,3.7383,3.478,0.5194,0.314,0.617,0.124,0.4,0.083,0.333,2024-09-02
"KCR",26,28.1,0.19,0.082,0.3176,0.2791,0.635,0.18,0.348,0.465,0.02,87.238,1.2353,4.4471,3.1665,4.8423,4.3509,0.5085,0.355,0.644,0.103,0.422,0.08,0.264,2024-09-02
"LAA",20,21,0.302,0.151,0,0.25,0.925,0.116,0.488,0.395,NA,87.3469,1.1429,0.8571,2.976,4.2,3.8664,0.4923,0.31,0.581,0.134,0.372,NA,0.227,2024-09-02
"LAD",24,26,0.227,0.09,0.3462,0.2958,0.714,0.217,0.391,0.391,0.03,91.3185,1.2308,3.4615,3.2434,4.3136,3.892,0.4704,0.281,0.636,0.097,0.416,0.097,0.444,2024-09-02
"COL",25,27.2,0.252,0.08,0.6506,0.3158,0.701,0.194,0.519,0.285,0.09,88.0328,1.3012,3.5783,3.1303,3.3929,3.3178,0.4215,0.308,0.647,0.137,0.394,0.051,0.435,2024-09-02
"PHI",22,24.1,0.247,0.082,1.4795,0.2203,0.934,0.177,0.435,0.387,0.166,90.5786,1.0274,2.589,4.5637,3.918,3.5332,0.3856,0.34,0.67,0.133,0.442,0.111,0.476,2024-09-02
"DET",20,31.2,0.241,0.025,1.1368,0.1875,0.919,0.166,0.488,0.345,0.137,88.2572,0.6947,1.1368,3.4191,3.1617,2.8878,0.3817,0.33,0.706,0,0.454,0.059,0.36,2024-09-02
"SDP",23,25.2,0.236,0.081,0.7013,0.3099,0.807,0.154,0.436,0.408,0.06,87.6278,1.2857,3.1558,3.4392,4.1346,3.662,0.3583,0.323,0.645,0.123,0.434,0.027,0.328,2024-09-02
"ARI",19,21.2,0.219,0.054,0.8308,0.2698,0.765,0.265,0.39,0.343,0.09,92.0043,1.1077,3.3231,3.3511,3.6864,3.5332,0.333,0.395,0.549,0.112,0.394,0.076,0.538,2024-09-02
"CHC",22,23.2,0.314,0.138,1.1408,0.3889,0.733,0.232,0.482,0.285,0.187,92.0606,1.6479,4.9437,4.0961,3.4704,3.5125,0.2782,0.289,0.592,0.152,0.421,0.087,0.508,2024-09-02
"NYM",21,17.1,0.265,0.093,0.5192,0.1538,0.714,0.2,0.32,0.42,0.058,85.4503,0.75,2.5962,3.1665,3.8994,3.5411,0.2699,0.343,0.64,0.134,0.361,0.02,0,2024-09-02
"SFG",19,20.2,0.285,0.142,0.4355,0.2979,0.898,0.127,0.574,0.297,0.071,83.8612,1.3065,1.7419,3.2149,3.6101,3.789,0.2477,0.308,0.595,0.088,0.388,0.02,0.333,2024-09-02
"MIN",22,26.2,0.17,0.08,0.3375,0.3933,0.693,0.233,0.444,0.322,0.034,90.0953,1.7625,5.0625,3.4665,4.6233,4.3558,0.2295,0.324,0.66,0.112,0.437,0.088,0.444,2024-09-02
"BAL",21,21,0.228,0.096,0.4286,0.2182,0.816,0.16,0.428,0.41,0.043,88.2761,1,2.1429,3.1189,4.1558,3.9321,0.2134,0.244,0.626,0.075,0.407,0.071,0.392,2024-09-02
"STL",24,24,0.227,0.089,0.75,0.303,0.684,0.2,0.432,0.358,0.083,88.0354,1.2917,4.5,3.5831,4.0118,3.817,0.1685,0.343,0.594,0.118,0.415,0.088,0.352,2024-09-02
"WSN",24,22.2,0.1,0,0.7941,0.3803,0.62,0.219,0.369,0.41,0.066,91.1406,1.6324,5.5588,3.9165,4.7706,4.3679,0.1397,0.314,0,0.101,0.464,0.068,0.452,2024-09-02
"SEA",18,17.1,0.338,0.032,1.5577,0.1429,NA,0.162,0.297,0.54,0.1,86.6413,0.5769,2.0769,3.5126,3.0073,2.2516,0.1153,0.32,0.548,0.123,0.399,0.105,0.315,2024-09-02
"HOU",19,18,0.293,0,1.5,0.3043,0.773,0.183,0.428,0.387,0.157,90.632,1.1111,3,3.5554,2.9847,2.5891,0.1042,0.459,0.626,0.193,0.363,0.1,0.367,2024-09-02
"TOR",17,18,0.2,0.044,1,0.1591,0.714,0.222,0.466,0.311,0.142,87.9869,0.6667,2,3.5554,3.2869,2.9777,0.0371,0.356,0.617,0.126,0.439,0.065,0.347,2024-09-02
"ATL",23,23.2,0.2,0,1.5211,0.2833,0.696,0.174,0.333,0.492,0.12,89.8889,1.2254,4.1831,4.2228,4.0062,3.3815,0.0204,0.384,0.6,0.158,0.445,0.093,0.421,2024-09-02
"NYY",21,19.2,0.164,0.03,1.8305,0.2542,0.487,0.133,0.5,0.316,0.21,91.7826,1.1186,5.0339,4.9461,3.7628,3.6876,-0.1103,0.3,0.645,0.081,0.438,0.111,0.46,2024-09-02
"CLE",29,30.2,0.179,0.067,1.1739,0.2796,0.721,0.187,0.406,0.406,0.102,89.8118,1.2717,4.4022,4.5687,4.7959,4.1951,-0.2036,0.32,0.619,0.125,0.442,0.103,0.391,2024-09-02
"TBR",19,28.2,0.198,0.12,1.5698,0.2658,0.777,0.158,0.37,0.463,0.131,86.7598,1.4651,4.3953,5.4688,5.2057,4.7738,-0.2083,0.296,0.61,0.1,0.412,0.083,0.321,2024-09-02
"BOS",21,25,0.209,0.047,2.16,0.2714,0.593,0.202,0.486,0.31,0.26,91.2658,1.2,4.68,5.3665,3.6375,3.4143,-0.2384,0.298,0.657,0.1,0.449,0.065,0.407,2024-09-02
"OAK",21,18.2,0.177,0.145,0.9643,0.3833,0.586,0.12,0.451,0.419,0.076,85.7054,2.0893,8.1964,5.4701,6.1832,5.2508,-0.2467,0.258,0,0.117,0.412,0.032,0.29,2024-09-02
"PIT",21,23.2,0.16,0.152,2.2817,0.4074,0.447,0.258,0.423,0.317,0.222,88.9815,2.493,13.6901,7.6031,6.0323,5.5161,-0.4028,0.304,0.549,0.098,0.37,0.09,0.379,2024-09-02
"CIN",29,40.1,0.197,0.087,2.9008,0.3103,0.627,0.166,0.37,0.46,0.224,90.5228,1.6116,7.8099,6.8359,4.8201,4.2796,-0.8237,0.31,0.664,0.106,0.439,0.108,0.426,2024-09-02
"MIA",21,26.1,0.326,0.067,0.6835,0.3115,0.634,0.193,0.435,0.37,0.08,91.5763,1.0633,4.1013,2.369,2.7023,2.5277,0.9897,0.28,0.596,0.117,0.45,0.063,0.444,2024-09-03
"TEX",20,30,0.204,0.05,1.2,0.3587,0.816,0.178,0.421,0,0.105,87.0497,1.4667,3.6,3.9998,4.1817,3.7128,0.6472,0.322,0.651,0.103,0.434,0.072,0.37,2024-09-03
"DET",20,33.2,0.236,0.023,0.802,0.2333,0.798,0.141,0.478,0.38,0.085,88.2658,0.802,1.3366,2.8992,3.3126,2.9816,0.6334,0.35,0.692,0.104,0.464,0.053,0.344,2024-09-03
"MIL",21,28.1,0.284,0.082,0.3176,0.209,0.805,0.161,0.382,0.455,0.032,89.695,0.8471,1.5882,2.4959,3.6914,3.184,0.6293,0.27,0.669,0.089,0.426,0.088,0.367,2024-09-03
"CHW",24,37.1,0.2,0.097,0.4821,0.4107,0.716,0.21,0.473,0.315,0.055,88.0724,1.7411,4.3393,3.1397,3.9013,3.706,0.5745,0.301,0.577,0.127,0.395,0.061,0.35,2024-09-03
"LAA",20,21,0.302,0.151,0,0.25,0.925,0.116,0.488,0.395,NA,87.3469,1.1429,0.8571,2.976,4.2,3.8664,0.4923,0.31,0.581,0.134,0.372,NA,0.227,2024-09-03
"LAD",29,29.1,0.226,0.085,0.6136,0.3253,0.671,0.219,0.414,0.365,0.066,91.5302,1.3636,4.6023,3.5074,4.1674,3.8117,0.4791,0.288,0.632,0.097,0.41,0.094,0.458,2024-09-03
"SDP",23,25.2,0.252,0.084,0.7013,0.2985,0.86,0.161,0.441,0.397,0.074,87.6673,1.2078,2.4545,3.3613,3.9389,3.5008,0.4085,0.3,0.663,0.13,0.435,0.043,0.318,2024-09-03
"ARI",22,26.2,0.205,0.059,1.0125,0.3171,0.64,0.285,0.36,0.345,0.103,91.2288,1.35,5.4,3.729,3.9108,3.7767,0.326,0.383,0.555,0.105,0.412,0.07,0.529,2024-09-03
"NYM",23,19.1,0.291,0.097,0.4655,0.1463,0.753,0.238,0.357,0.404,0.058,85.0088,0.7241,2.3276,3.063,3.7201,3.2655,0.3153,0.319,0.638,0.136,0.358,0.023,0.285,2024-09-03
"MIN",24,25,0.18,0.076,0.72,0.3902,0.687,0.202,0.464,0.333,0.071,90.2745,1.72,5.4,3.7665,4.4199,4.061,0.2879,0.338,0.615,0.112,0.424,0.083,0.464,2024-09-03
"BAL",23,25,0.218,0.083,0.36,0.2121,0.78,0.164,0.447,0.388,0.038,87.2193,0.92,2.16,2.9665,4.019,3.8589,0.2874,0.256,0.604,0.072,0.414,0.059,0.343,2024-09-03
"WSN",21,17.2,0.202,0.088,0,0.4,0.566,0,0.418,0.381,NA,89.9696,1.6415,5.6038,2.7136,4.5109,4.1346,0.2873,0.323,0.645,0.104,0.444,0.036,0.418,2024-09-03
"PHI",18,20.1,0.265,0.084,1.7705,0.2292,0.923,0.156,0.392,0.45,0.173,91.4523,1.082,3.0984,4.8878,4.0407,3.4092,0.2844,0.356,0.662,0.135,0.438,0.134,0.461,2024-09-03
"SFG",19,20.2,0.285,0.142,0.4355,0.2979,0.898,0.127,0.574,0.297,0.071,83.8612,1.3065,1.7419,3.2149,3.6101,3.789,0.2477,0.308,0.595,0.088,0.388,0.02,0.333,2024-09-03
"KCR",24,23,0.191,0.06,0.7826,0.2958,0.551,0.164,0.342,0.493,0.055,88.8937,1.2609,5.8696,3.5578,4.794,4.1389,0.2159,0.354,0.656,0.106,0.414,0.109,0.342,2024-09-03
"COL",21,23.2,0.23,0.086,0.7606,0.3235,0.673,0.173,0.521,0.304,0.095,88.322,1.3944,4.1831,3.5045,3.7476,3.5923,0.2003,0.288,0.644,0.11,0.392,0.057,0.471,2024-09-03
"ATL",20,19.2,0.292,0.097,0.9153,0.2917,0.66,0.183,0.326,0.489,0.083,89.227,1.2203,3.661,3.2682,3.7913,3.3259,0.1447,0.38,0.682,0.154,0.439,0.1,0.3,2024-09-03
"HOU",17,18,0.282,0.038,1.5,0.3469,0.858,0.211,0.423,0.365,0.157,89.3339,1.2778,3,3.5554,2.9847,2.6786,0.1336,0.443,0.628,0.168,0.372,0.096,0.346,2024-09-03
"CLE",22,20.2,0.188,0.077,0.4355,0.2787,0.724,0.18,0.475,0.344,0.047,91.3639,1.2097,3.9194,3.7471,4.6545,4.0709,0.0906,0.309,0.633,0.128,0.434,0.08,0.451,2024-09-03
"CHC",21,23.1,0.314,0.133,1.5429,0.3774,0.718,0.163,0.49,0.345,0.21,91.9665,1.6286,5.4,4.4951,3.4977,3.4602,0.089,0.269,0.58,0.137,0.43,0.087,0.473,2024-09-03
"TOR",16,16.2,0.2,0.046,1.08,0.1463,0.686,0.214,0.452,0.333,0.142,87.5446,0.66,2.16,3.7065,3.4166,3.0482,-0.0159,0.362,0.62,0.124,0.428,0.069,0.348,2024-09-03
"NYY",21,20.1,0.19,0.035,1.7705,0.3115,0.49,0.12,0.548,0.322,0,92.3988,1.2787,5.7541,4.5927,3.5226,3.3954,-0.0372,0.33,0.654,0.088,0.425,0.107,0.507,2024-09-03
"SEA",19,17.1,0.328,0.046,2.0769,0.1429,NA,0.157,0.315,0.526,0,86.7297,0.6923,2.5962,4.4357,3.1803,2.4525,-0.0663,0.322,0.562,0.13,0.413,0.128,0.333,2024-09-03
"STL",22,22.1,0.265,0.122,1.209,0.3158,0.59,0.237,0.389,0.372,0.136,89.5924,1.4776,6.4478,4.1963,3.9395,3.8639,-0.0666,0.331,0.581,0.126,0.4,0.116,0.383,2024-09-03
"PIT",21,21.1,0.19,0.152,1.6875,0.3281,0.52,0.242,0.424,0.333,0.181,89.766,1.9219,8.8594,6.1196,5.2414,5.1465,-0.0699,0.34,0.561,0.116,0.373,0.088,0.397,2024-09-03
"BOS",18,22,0.28,0.048,2.0455,0.2449,0.733,0.226,0.43,0.339,0.277,92.1359,0.9545,4.0909,4.7119,2.9945,2.7717,-0.0802,0.273,0.707,0.113,0.459,0.074,0.46,2024-09-03
"OAK",25,22.1,0.216,0.162,0.806,0.3594,0.62,0.151,0.439,0.409,0.074,85.311,1.9254,6.8507,5.0023,5.6661,5.0229,-0.1833,0.24,0.504,0.12,0.404,0.03,0.287,2024-09-03
"TBR",22,31.2,0.188,0.115,1.7053,0.2584,0.797,0.161,0.354,0.483,0.133,87.3487,1.4211,4.2632,5.5981,5.2835,4.7967,-0.2496,0.293,0.608,0.102,0.415,0.084,0.347,2024-09-03
"CIN",33,46.2,0.202,0.091,2.5071,0.303,0.656,0.177,0.368,0.453,0.203,90.1634,1.5429,6.9429,6.2736,4.7258,4.2591,-0.6866,0.302,0.65,0.099,0.434,0.11,0.42,2024-09-03
"MIL",23,31.1,0.27,0.091,0,0.2,0.703,0.135,0.432,0.432,NA,89.6244,0.8298,1.1489,2.209,3.7532,3.3623,0.905,0,0.67,0.096,0.416,0,0.3,2024-09-04
"MIA",20,22,0.315,0.08,0.4091,0.2963,0.593,0.148,0.518,0.333,0.055,91.1691,1.1364,4.0909,2.2119,2.8581,2.7961,0.8086,0.279,0.63,0.115,0.43,0.036,0.472,2024-09-04
"LAD",31,31.1,0.215,0.061,0.5745,0.2921,0.635,0.204,0.386,0.409,0.055,91.6058,1.1489,4.3085,3.2622,4.1696,3.7062,0.598,0.295,0.623,0.1,0.417,0.076,0.45,2024-09-04
"DET",17,29.2,0.238,0.026,0.9101,0.25,0.779,0.158,0.451,0.39,0.093,88.8789,0.8764,1.5169,2.9642,3.2806,3.0194,0.5554,0.35,0.672,0.107,0.465,0.06,0.361,2024-09-04
"TEX",21,30,0.176,0.058,1.2,0.3878,0.754,0.207,0.445,0.346,0.114,87.5297,1.6667,4.8,4.2998,4.3305,4.0263,0.5466,0.303,0.62,0.08,0.435,0.068,0.372,2024-09-04
"WSN",20,18,0.266,0.093,0,0.3617,0.5,0.255,0.297,0.446,NA,88.7547,1.3333,5,2.2776,4.0416,3.5633,0.3813,0.331,0.653,0.108,0.431,0.042,0.361,2024-09-04
"CHW",24,34.2,0.225,0.109,0.5192,0.3714,0.704,0.205,0.457,0.336,0.055,87.0296,1.7019,4.1538,3.5126,4.3328,4.0716,0.3733,0.287,0.542,0.119,0.395,0.074,0.355,2024-09-04
"LAA",22,22,0.26,0.159,0.4091,0.26,0.849,0.1,0.4,0,0,88.0786,1.3182,2.0455,3.9392,4.7229,4.3953,0.3534,0.318,0.606,0.128,0.39,0.019,0.254,2024-09-04
"SDP",18,21,0.258,0.089,0.4286,0.3091,0.827,0.181,0,0.418,0.043,87.2415,1.2381,2.5714,3.0236,4.0606,3.5299,0.3528,0.33,0.64,0.134,0.419,0.017,0.321,2024-09-04
"NYM",22,20,0.315,0.123,0.45,0.0789,0.661,0.205,0.35,0.435,0.058,88.0696,0.65,2.7,3.1665,3.8017,3.3599,0.3364,0.329,0.643,0.147,0.34,0.051,0.333,2024-09-04
"MIN",21,22.2,0.235,0.068,0.7941,0.3788,0.73,0.205,0.47,0.323,0.09,89.8348,1.5,4.7647,3.5194,3.8399,3.414,0.2808,0.319,0.578,0.1,0.427,0.044,0.455,2024-09-04
"STL",24,26.1,0.318,0.118,1.0253,0.2759,0.659,0.186,0.457,0.355,0.142,87.583,1.2152,4.443,3.5842,3.309,3.2252,0.2619,0.36,0.618,0.1,0,0.114,0.37,2024-09-04
"ARI",24,24.2,0.2,0.071,1.4595,0.375,0.538,0.31,0.337,0.351,0.153,91.0951,1.5811,7.6622,3.9773,3.4629,3.4079,0.2354,0.375,0.526,0.12,0.432,0.092,0,2024-09-04
"SEA",18,15.2,0.344,0.06,1.1489,0.1613,0.978,0.12,0.406,0.468,0.133,86.378,0.7021,1.7234,3.2303,3.0184,2.4048,0.2071,0.324,0.56,0.142,0.405,0.06,0.3,2024-09-04
"BAL",21,22,0.197,0.09,0.4091,0.2167,0.776,0.163,0.475,0.36,0.045,85.6513,1,2.4545,3.3028,4.2239,4.1713,0.1996,0.282,0.569,0.082,0.404,0.049,0.311,2024-09-04
"CLE",21,19.2,0.195,0.073,0.4576,0.2321,0.833,0.142,0,0.357,0,91.4296,1.0169,2.2881,3.5733,4.4499,3.9251,0.1714,0.292,0.609,0.125,0.435,0.087,0.456,2024-09-04
"PHI",22,26.2,0.247,0.082,2.025,0.2308,0.932,0.16,0.366,0.464,0.181,89.7887,1.125,3.375,5.304,4.2501,3.6176,0.165,0.361,0.63,0.135,0.44,0.154,0.422,2024-09-04
"COL",20,23.1,0.211,0.12,0.3857,0.2879,0.773,0.19,0.53,0.272,0.055,87.2721,1.4143,2.7,3.7665,4.3757,4.2945,0.1591,0.292,0.644,0.108,0.37,0.014,0.477,2024-09-04
"SFG",18,23,0.285,0.109,0.7826,0.2642,0.862,0.129,0.574,0.296,0.12,82.4021,1.1304,2.3478,3.3404,3.2618,3.2891,0.1415,0.331,0.648,0.099,0.392,0.018,0.29,2024-09-04
"CHC",20,23.1,0.281,0.126,1.5429,0.3393,0.7,0.157,0.473,0.368,0.19,90.8835,1.5429,5.4,4.7093,3.8416,3.7087,0.0441,0.2,0.553,0.122,0.45,0,0.433,2024-09-04
"HOU",15,15,0.261,0.046,1.8,0.3171,0.886,0.181,0.477,0.34,0,89.2279,1.2667,3,4.2998,3.2118,2.8958,0.0382,0.432,0.63,0.16,0.362,0.09,0.34,2024-09-04
"PIT",19,20.1,0.189,0.126,1.7705,0.3279,0.559,0.25,0.38,0.365,0.173,90.6778,1.7705,8.4098,5.7239,4.8768,4.8134,0.0164,0.367,0.589,0.115,0.403,0.076,0,2024-09-04
"ATL",17,16.1,0.349,0.12,1.102,0.1613,0.901,0.093,0.37,0.531,0.117,89.0988,0.9184,1.6531,3.5338,3.5157,3.0824,-0.0591,0.3,0.666,0.145,0.433,0.121,0.393,2024-09-04
"BOS",16,18.1,0.315,0.054,2.4545,0.3,0.533,0.227,0.363,0.409,0.277,93.0467,1.1455,6.3818,5.021,2.9601,2.5488,-0.1199,0.276,0.698,0.123,0.44,0.111,0.444,2024-09-04
"OAK",21,21.2,0.237,0.168,0.8308,0.3091,0.635,0.16,0.392,0.446,0,85.6327,1.6615,5.8154,4.9203,5.465,4.8873,-0.152,0.246,0.554,0.122,0.394,0.035,0.263,2024-09-04
"NYY",22,19.2,0.19,0.067,2.2881,0.3607,0.461,0.138,0.538,0.323,0.238,92.8289,1.678,8.2373,5.658,3.9674,3.7701,-0.1525,0.322,0.696,0.093,0.393,0.136,0,2024-09-04
"KCR",24,19,0.175,0.065,1.4211,0.3651,0.519,0.181,0.378,0.439,0.103,89.3887,1.6842,9,4.956,5.2111,4.2798,-0.2055,0.34,0.67,0.113,0.395,0.106,0.348,2024-09-04
"CIN",28,41.2,0.19,0.078,2.16,0.2941,0.608,0.18,0.35,0.46,0.172,90.1181,1.416,6.696,5.7345,4.7192,4.2858,-0.2858,0.307,0.674,0.093,0.434,0.108,0.41,2024-09-04
"TOR",20,17.1,0.181,0.09,1.5577,0.24,0.62,0.2,0.442,0.307,0.187,89.2534,1.2692,5.1923,5.5319,4.6776,4.3172,-0.3851,0.38,0.597,0.12,0.381,0.075,0.452,2024-09-04
"TBR",20,30.2,0.175,0.106,1.7609,0.2414,0.833,0.16,0.369,0.467,0.139,87.1742,1.337,4.1087,5.6773,5.254,4.8148,-0.5135,0.33,0.618,0.114,0.414,0.08,0.354,2024-09-04
"MIL",23,34.1,0.292,0.107,0,0.1429,0.769,0.106,0.453,0.4,NA,89.82,0.7282,0.2621,2.2636,3.7169,3.3749,1.0295,0.298,0.684,0.096,0.428,0.051,0.376,2024-09-05
"MIA",22,23,0.333,0.096,0.3913,0.2692,0.575,0.132,0.528,0.339,0.055,89.8183,1.0435,3.913,2.21,2.8281,2.7498,0.8832,0.277,0.591,0.123,0.412,0.037,0.43,2024-09-05
"NYM",22,21.2,0.324,0.09,0,0.1628,0.87,0.279,0.325,0.395,NA,88.0163,0.6462,0.8308,2.1049,3.2913,2.8521,0.6684,0.351,0.688,0.161,0.358,0.023,0.348,2024-09-05
"WSN",21,18.1,0.259,0.074,0,0.4151,0.517,0.264,0.28,0.452,NA,87.5267,1.5273,5.8909,2.021,4.0004,3.4582,0.5938,0.325,0.691,0.103,0.449,0.037,0.339,2024-09-05
"CHW",23,31,0.263,0.128,0.2903,0.3908,0.732,0.215,0.465,0.318,0.035,86.3193,1.7419,3.7742,3.102,4.0483,3.9016,0.4197,0.286,0.513,0.124,0.383,0.056,0.329,2024-09-05
"PHI",21,25.2,0.2,0,1.0519,0.2203,0.917,0.177,0.403,0.419,0.115,87.9425,0.974,2.1039,3.673,3.6851,3.293,0.4192,0.363,0.6,0.148,0.428,0.112,0.403,2024-09-05
"LAD",28,30,0.183,0.068,0.6,0.3226,0.606,0.2,0.347,0.402,0.054,91.6579,1.3667,5.4,3.6331,4.6313,4.2082,0.414,0.287,0.61,0.094,0.412,0.073,0.463,2024-09-05
"DET",19,28,0.207,0.063,0.6429,0.2405,0.793,0.126,0.48,0.392,0.064,89.0138,1,1.6071,3.2022,3.9476,3.7261,0.4041,0.331,0.648,0.096,0.452,0.074,0.35,2024-09-05
"LAA",21,21.1,0.244,0.148,0.4219,0.283,0.854,0.15,0.43,0.415,0.045,87.3905,1.4063,2.1094,4.0102,4.9601,4.4825,0.3532,0.32,0.595,0.114,0.394,0.018,0.24,2024-09-05
"STL",23,26,0.327,0.127,1.0385,0.2857,0.671,0.172,0.448,0.379,0.136,87.848,1.2692,4.5,3.628,3.4074,3.2699,0.2995,0.36,0.572,0.14,0.382,0.118,0.372,2024-09-05
"CLE",20,19.2,0.243,0.073,0.4576,0.25,0.833,0.153,0,0.346,0.055,90.7585,1.0169,2.2881,3.1665,3.8893,3.3741,0.2407,0.308,0.658,0.126,0.433,0.094,0.43,2024-09-05
"SDP",22,25.2,0.259,0.096,0.7013,0.2381,0.839,0.171,0.359,0.468,0.066,87.6807,1.0519,2.4545,3.4782,4.2325,3.6444,0.1848,0.35,0.62,0.15,0.427,0.015,0.353,2024-09-05
