Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Kendall Graveman","HOU",3,3,,4.15845,62,0,2,13,62,270,58,31,29,7,28,,3,62,9.02989,4.03952,2.23539,1.07,0.230162,0.102963,0.12719909846782684,0.243237,1.38662,0.299608,0.726314,,,4.30524,0.184474,0.2355,999,,,,"15514"
"Víctor Arano","WSN",2,2,,4.13626,42,0,0,0,42,180,40,21,19,5,16,,2,40,8.67814,3.37521,2.57114,1.139,0.224764,0.0874181,0.13734599202871323,0.246687,1.3285,0.298062,0.723405,,,4.24647,0.182446,0.217174,999,,,,"15915"
"Ryan Thompson","ARI",3,3,,4.16223,58,0,0,10,58,250,59,29,27,6,21,,3,48,7.49371,3.21404,2.33156,0.967,0.193088,0.082815,0.11027276515960693,0.260661,1.37558,0.307034,0.712278,,,4.20141,0.182315,0.221486,999,,,,"16647"
"Carlos Hernández","KCR",3,3,,4.05222,58,0,2,9,58,248,53,28,26,7,23,,2,60,9.31266,3.60388,2.58406,1.122,0.242129,0.093701,0.14842835813760757,0.238132,1.31379,0.294717,0.729591,,,4.12023,0.182274,0.329707,999,,,,"22713"
"Josh Taylor","KCR",2,2,,3.8954,48,0,0,4,48,206,45,22,21,5,20,,2,48,8.99212,3.66191,2.45558,1.003,0.233095,0.0949248,0.1381707414984703,0.242263,1.33649,0.300065,0.73524,,,4.05297,0.179932,0.243075,999,,,,"17359"
"Jacob Misiorowski","MIL",2,3,,4.75585,17,5,0,1,40,176,37,22,21,6,19,,3,40,9.05352,4.38935,2.06261,1.395,0.226724,0.109921,0.11680299043655396,0.242719,1.42901,0.289378,0.713695,,,4.93428,0.179695,0.196529,999,,,,"sa3020644"
"Ty Madden","DET",2,2,,4.40459,20,3,0,1,35,153,35,19,17,5,13,,2,32,8.13007,3.20555,2.53625,1.278,0.209421,0.082571,0.12684975564479828,0.250185,1.33552,0.291845,0.71358,,,4.49146,0.178737,0.15086,999,,,,"sa3018141"
"Josh Staumont",,1,1,,4.00376,28,0,0,0,28,121,24,13,12,4,13,,1,32,10.3006,4.33768,2.37467,1.129,0.265525,0.111815,0.1537095010280609,0.225475,1.33495,0.289498,0.739921,,,4.17868,0.178732,0.254789,999,,,,"18335"
"Michael McGreevy","STL",1,1,,4.51003,3,3,0,0,18,80,21,10,9,2,5,,1,11,5.45356,2.42919,2.24501,1.17,0.140398,0.0625378,0.07786015421152115,0.279351,1.39052,0.302428,0.699668,,,4.64654,0.176729,0.160117,999,,,,"sa3017598"
"Kirby Yates","TEX",3,3,,4.2029,62,0,2,14,62,269,54,31,29,8,30,,3,71,10.3507,4.40174,2.3515,1.21,0.264633,0.112538,0.15209541469812393,0.22979,1.364,0.293496,0.734785,,,4.31811,0.174699,0.353665,999,,,,"9073"
"Jake Eder","CHW",2,3,,4.94144,6,6,0,0,37,165,37,22,20,6,17,,2,31,7.53652,4.21637,1.78744,1.485,0.187911,0.105128,0.08278238773345947,0.257031,1.4786,0.288678,0.714451,,,5.30446,0.173613,0.205947,999,,,,"sa3014917"
"Chayce McDermott","BAL",3,3,,4.4313,26,5,0,1,49,213,45,26,24,7,23,,2,49,9.07161,4.32936,2.09537,1.311,0.230401,0.109957,0.1204439029097557,0.237506,1.39533,0.285106,0.728231,,,4.70855,0.172952,0.237045,999,,,,"sa3017420"
"Ian Gibaut","CIN",3,3,,4.54925,60,0,1,12,60,261,59,32,30,9,25,,3,58,8.73454,3.76876,2.31761,1.35,0.223216,0.0963127,0.12690306454896927,0.25222,1.3985,0.300198,0.721198,,,4.654,0.172091,0.307533,999,,,,"17871"
"Anthony Veneziano","KCR",1,2,,4.70759,14,3,0,1,29,129,31,17,15,4,12,,2,23,7.08406,3.52111,2.01188,1.265,0.179229,0.0890854,0.09014402329921722,0.263284,1.43081,0.297607,0.705346,,,4.83752,0.168318,0.208422,999,,,,"27453"
"Justin Wilson",,2,2,,4.10913,48,0,0,0,48,207,45,24,22,6,20,,2,47,8.73193,3.68302,2.37086,1.144,0.225089,0.09494,0.13014930486679077,0.244018,1.351,0.294941,0.732062,,,4.31972,0.165189,0.247751,999,,,,"4301"
"Tom Cosgrove","SDP",3,3,,4.13716,62,0,1,12,62,269,57,31,29,8,27,,3,60,8.6581,3.91304,2.21263,1.194,0.221455,0.100087,0.12136812508106232,0.239266,1.35695,0.286106,0.735742,,,4.52537,0.164451,0.13274,999,,,,"23443"
"Anthony Bass",,2,2,,4.21625,42,0,0,0,42,182,41,21,20,6,16,,2,40,8.53918,3.51407,2.43,1.207,0.218603,0.0899601,0.1286424919962883,0.24889,1.3644,0.296735,0.730433,,,4.38226,0.163958,0.21702,999,,,,"7982"
"Jared Shuster","CHW",3,4,,5.15502,10,10,0,0,53,237,57,33,31,9,22,,2,38,6.34245,3.7519,1.69047,1.594,0.158843,0.0939643,0.06487907469272614,0.268709,1.48877,0.287969,0.707171,,,5.49063,0.163892,0.154997,999,,,,"27472"
"Sean Newcomb","OAK",3,3,,3.99486,60,0,2,10,60,261,52,29,27,7,31,,3,62,9.32899,4.72443,1.97463,1.017,0.238304,0.120683,0.11762106418609619,0.23105,1.39736,0.289155,0.740132,,,4.37235,0.162065,0.188292,999,,,,"16943"
"Ben Lively","CLE",3,3,,4.34984,41,3,0,1,56,241,57,29,27,9,16,,3,49,7.87327,2.50037,3.14884,1.369,0.204428,0.0649215,0.13950621336698532,0.255724,1.28914,0.293464,0.715159,,,4.45655,0.161329,0.103615,999,,,,"14932"
"Alec Marsh","KCR",2,2,,4.87633,11,5,0,1,33,145,33,19,18,5,15,,2,30,8.17808,4.03519,2.02669,1.307,0.205014,0.101157,0.10385715216398239,0.256717,1.45679,0.300321,0.70076,,,4.83777,0.16123,0.317206,999,,,,"27451"
"Grant Anderson","TEX",3,3,,4.28558,58,0,0,10,58,251,56,30,28,8,23,,3,55,8.59522,3.54848,2.42222,1.232,0.220706,0.091117,0.12958872318267822,0.24674,1.35168,0.294271,0.723578,,,4.46533,0.15982,0.108452,999,,,,"20546"
"Brett Martin",,2,2,,4.05534,40,0,0,0,40,173,40,20,18,4,15,,1,33,7.47027,3.44896,2.16595,0.99,0.191737,0.0885233,0.10321378707885742,0.258507,1.3943,0.303272,0.72788,,,4.27828,0.15847,0.207066,999,,,,"17369"
"Ronel Blanco","HOU",3,3,,4.06663,60,0,0,12,60,256,54,29,27,8,24,,2,64,9.5655,3.60188,2.6557,1.222,0.249022,0.0937688,0.15525300055742264,0.236118,1.30489,0.29204,0.73488,,,4.20415,0.1521,0.255125,999,,,,"19407"
"Hogan Harris","OAK",2,2,,4.38734,24,3,0,1,39,170,37,20,19,5,18,,2,35,7.95209,4.10154,1.93881,1.211,0.20355,0.104987,0.09856265783309937,0.245801,1.39838,0.286875,0.723323,,,4.75436,0.150015,0.108286,999,,,,"21520"
"Blake Treinen","LAD",3,2,,4.0313,48,0,0,4,48,205,45,23,22,6,17,,2,48,9.00279,3.20783,2.80651,1.149,0.234773,0.0836531,0.15112019330263138,0.244453,1.29932,0.298708,0.727543,,,4.1248,0.148735,0.125098,999,,,,"12572"
"Wilmer Flores","DET",2,2,,4.0885,23,2,0,1,30,130,30,15,14,4,10,,2,26,7.88814,2.83009,2.78725,1.057,0.204618,0.0734124,0.1312059834599495,0.254055,1.30868,0.300316,0.713211,,,4.13881,0.148469,0.107102,999,,,,"sa3015223"
"Freddy Tarnok","OAK",2,3,,4.48902,28,3,0,1,43,187,40,23,22,7,18,,2,40,8.34674,3.82354,2.18299,1.368,0.214028,0.0980434,0.11598429828882217,0.241881,1.36041,0.281002,0.721913,,,4.7719,0.148161,0.108735,999,,,,"23324"
"Anthony Molina","COL",3,5,,5.52264,49,5,0,1,72,318,86,47,44,13,22,,3,47,5.87726,2.74446,2.1415,1.62,0.147311,0.0687888,0.07852253317832947,0.291955,1.49873,0.311369,0.678168,,,5.3211,0.147017,0.24913,999,,,,"sa3009727"
"Lou Trivino",,2,2,,4.0936,32,0,0,0,32,138,30,16,15,4,13,,2,31,8.78754,3.75024,2.34319,1.06,0.226425,0.0966309,0.12979397922754288,0.24415,1.35601,0.298402,0.72535,,,4.2281,0.146072,0.165358,999,,,,"15043"
"Chase Anderson",,5,7,,5.25756,18,18,0,0,94,415,99,58,55,17,38,,5,72,6.93159,3.63788,1.90539,1.64,0.173829,0.09123,0.0825989693403244,0.265303,1.45903,0.288604,0.697165,,,5.44782,0.143707,0.311206,999,,,,"6895"
"Mitch White","TOR",3,3,,4.17918,46,2,0,1,53,226,51,26,25,7,18,,2,49,8.41776,3.08754,2.72636,1.24,0.218528,0.0801537,0.13837409764528275,0.246056,1.30184,0.290774,0.723169,,,4.32585,0.142859,0.186013,999,,,,"19225"
"Michael Tonkin","NYM",3,3,,4.09498,58,0,0,10,58,247,54,28,26,8,20,,3,59,9.13034,3.08357,2.96096,1.24,0.238302,0.0804811,0.15782053023576736,0.241081,1.27491,0.292653,0.72713,,,4.18723,0.142297,0.133916,999,,,,"10315"
"Darren McCaughan","SEA",3,3,,4.40676,39,3,0,1,54,232,56,29,27,9,13,,3,43,7.14637,2.09479,3.4115,1.486,0.186249,0.0545943,0.13165422528982162,0.257941,1.25903,0.285195,0.714695,,,4.6673,0.141416,0.0630412,999,,,,"20038"
"Chad Kuhl",,4,6,,5.27848,16,16,0,0,88,392,92,55,51,15,40,,4,73,7.46051,4.13433,1.80453,1.554,0.185435,0.102761,0.08267401903867722,0.264164,1.50552,0.295234,0.698095,,,5.37192,0.137995,0.228429,999,,,,"14975"
"Beau Brieske","DET",3,3,,4.16307,64,0,1,10,64,272,62,32,30,9,20,,2,60,8.41729,2.77651,3.0316,1.259,0.219785,0.072498,0.14728721231222153,0.247934,1.27772,0.292632,0.723108,,,4.24152,0.137542,0.167557,999,,,,"26079"
"Joey Wentz","DET",3,3,,4.18625,46,2,0,1,52,225,50,26,24,7,20,,2,51,8.80848,3.35723,2.62374,1.25,0.227827,0.0868331,0.14099392294883728,0.243644,1.3211,0.291743,0.730326,,,4.31715,0.137077,0.144334,999,,,,"19962"
"Owen White","TEX",4,6,,5.09092,35,11,0,1,89,395,96,54,50,14,36,,5,67,6.76476,3.64697,1.8549,1.456,0.168466,0.0908224,0.077643983066082,0.269294,1.48358,0.296534,0.698183,,,5.22665,0.136868,0.266311,999,,,,"22273"
"Scott Effross","NYY",3,3,,4.06578,60,0,0,13,60,257,58,29,27,8,19,,3,56,8.34824,2.87445,2.90429,1.222,0.216776,0.07464,0.14213616400957108,0.247368,1.28663,0.292071,0.72823,,,4.27144,0.136029,0.183198,999,,,,"18384"
"Buck Farmer",,2,3,,4.4282,51,0,0,0,51,223,48,27,25,7,22,,2,50,8.73644,3.80404,2.29662,1.293,0.222391,0.0968339,0.12555725127458572,0.24364,1.37197,0.289595,0.721983,,,4.58707,0.133602,0.0985001,999,,,,"14814"
"Carmen Mlodzinski","PIT",3,3,,4.38224,65,0,1,15,65,283,64,34,32,8,27,,3,59,8.23103,3.72038,2.21242,1.162,0.210257,0.0950349,0.11522183567285538,0.251307,1.39287,0.297969,0.717413,,,4.46072,0.131184,0.278508,999,,,,"27572"
"Sean Reid-Foley","NYM",3,2,,3.81809,51,0,0,4,51,219,43,23,22,6,24,,2,61,10.7763,4.20928,2.56013,1.072,0.278867,0.108927,0.16994034498929977,0.221656,1.30707,0.291562,0.745139,,,3.92929,0.131004,0.157618,999,,,,"17034"
"Liam Hendriks",,1,0,,3.45847,10,0,0,0,10,41,8,4,4,1,3,,0,12,10.8812,2.54016,4.28366,1.138,0.294639,0.068782,0.22585661709308624,0.219916,1.11465,0.28819,0.749562,,,3.43562,0.130763,0.162628,999,,,,"3548"
"Huascar Brazoban","MIA",2,2,,3.94505,48,0,0,4,48,207,43,23,21,5,22,,2,51,9.63624,4.20482,2.29171,0.96,0.248294,0.108344,0.13994956761598587,0.234633,1.3586,0.299315,0.730448,,,4.03959,0.128907,0.157697,999,,,,"6107"
"Joe Rock","COL",1,1,,5.49199,3,3,0,0,18,83,21,12,11,3,8,,1,14,6.8288,3.74781,1.82208,1.518,0.168824,0.0926544,0.07616925239562988,0.282955,1.55652,0.31318,0.686234,,,5.3255,0.124611,0.148569,999,,,,"sa3017755"
"Richard Bleier",,2,2,,4.2416,36,0,0,0,36,156,40,19,17,4,10,,2,23,5.75693,2.59702,2.21674,1.02,0.147377,0.0664838,0.08089344203472137,0.277189,1.39905,0.30651,0.712793,,,4.45112,0.124421,0.0766788,999,,,,"7803"
"Kyle Nelson","ARI",2,2,,4.113,48,0,0,4,48,207,45,24,22,6,20,,2,48,8.93674,3.71061,2.40843,1.128,0.230668,0.095775,0.13489249348640442,0.242749,1.34663,0.296264,0.730229,,,4.26574,0.12441,0.120924,999,,,,"20515"
"Zach Jackson","OAK",3,3,,4.09634,56,0,0,9,56,244,48,27,25,7,29,,2,63,10.0963,4.6746,2.15982,1.131,0.257904,0.11941,0.13849391788244247,0.224452,1.36977,0.285184,0.73916,,,4.32823,0.120944,0.153734,999,,,,"19493"
"Shawn Dubin","HOU",2,1,,4.09393,23,2,0,1,30,130,28,15,14,4,13,,1,31,9.30693,3.75874,2.47608,1.13,0.240532,0.0971425,0.14338983595371246,0.239537,1.33623,0.296439,0.728026,,,4.21209,0.119772,0.103404,999,,,,"24977"
"Ian Anderson","ATL",1,1,,4.27818,8,2,0,1,15,65,15,8,7,2,6,,0,14,8.62621,3.60267,2.3944,1.138,0.220623,0.0921413,0.1284814327955246,0.252007,1.38583,0.304014,0.721356,,,4.28281,0.119072,0.0949286,999,,,,"19951"
"Brent Suter",,3,3,,4.23994,68,0,0,0,68,297,70,35,32,9,26,,3,56,7.39669,3.43685,2.15217,1.134,0.187876,0.0872959,0.1005798950791359,0.258869,1.40466,0.298618,0.727997,,,4.51979,0.118662,0.241261,999,,,,"13942"
"Mick Abel","PHI",2,3,,5.03998,28,5,0,1,51,226,50,30,28,8,25,,3,46,8.08489,4.48706,1.80182,1.495,0.201686,0.111934,0.08975157886743546,0.251692,1.48,0.287601,0.708684,,,5.28201,0.116737,0.113924,999,,,,"sa3014534"
"Adam Ottavino",,3,3,,4.41371,64,0,0,0,64,279,61,34,31,8,27,,4,61,8.59942,3.84138,2.23863,1.063,0.219094,0.09787,0.12122425436973572,0.247924,1.38635,0.300866,0.702532,,,4.35202,0.116617,0.110251,999,,,,"1247"
"Mitchell Parker","WSN",1,2,,4.72795,13,3,0,1,28,126,28,16,15,4,14,,1,25,7.87747,4.49867,1.75106,1.377,0.198315,0.113254,0.08506109565496445,0.249305,1.46685,0.285564,0.722552,,,5.0978,0.115509,0.178707,999,,,,"sa3014973"
"Jeff Criswell","COL",2,3,,5.86343,6,6,0,0,37,167,42,25,24,7,16,,2,28,6.75933,3.86808,1.74746,1.768,0.166504,0.0952834,0.07122097164392471,0.281194,1.56541,0.303834,0.678984,,,5.7229,0.113814,0.277403,999,,,,"sa3014435"
"Andre Jackson","PIT",3,3,,4.31899,56,0,0,10,56,244,53,29,27,7,25,,2,53,8.58703,3.98003,2.15753,1.169,0.21916,0.101579,0.1175810843706131,0.24441,1.38915,0.29281,0.723487,,,4.47288,0.112919,0.144739,999,,,,"21298"
"Dylan Dodd","ATL",2,2,,4.60308,20,3,0,1,35,152,38,19,18,5,11,,1,27,6.93916,2.69597,2.5739,1.383,0.178248,0.0692519,0.10899583250284195,0.268588,1.37136,0.299475,0.711573,,,4.71573,0.112378,0.18123,999,,,,"29928"
"Matt Barnes",,2,2,,4.42474,48,0,0,0,48,210,46,25,24,6,21,,2,47,8.79819,3.99735,2.20101,1.186,0.223083,0.101355,0.12172794342041016,0.24626,1.40167,0.297148,0.71744,,,4.4946,0.112204,0.137834,999,,,,"12863"
"Jacob Lopez","TBR",2,2,,3.89693,26,2,0,1,33,142,30,16,14,4,13,,2,34,9.11173,3.52311,2.58627,1.123,0.237055,0.0916588,0.1453959196805954,0.235893,1.29445,0.289215,0.737724,,,4.18079,0.111904,0.188527,999,,,,"25098"
"Tejay Antone","CIN",2,2,,4.32726,50,0,0,4,50,216,47,26,24,7,21,,2,51,9.10897,3.7298,2.44222,1.274,0.234809,0.096146,0.13866331428289413,0.246269,1.36213,0.299173,0.726475,,,4.45726,0.111837,0.14384,999,,,,"16233"
"Eli Morgan","CLE",3,3,,4.0973,58,0,0,11,58,245,54,28,26,9,18,,2,60,9.35985,2.72006,3.44104,1.361,0.245852,0.071447,0.1744048297405243,0.238925,1.23151,0.28836,0.730711,,,4.16307,0.111127,0.161802,999,,,,"20203"
"Luke Little","CHC",3,2,,3.47579,52,0,0,7,52,224,42,22,20,5,28,,3,63,10.9466,4.78696,2.28675,0.86,0.282787,0.123663,0.15912383794784546,0.215941,1.3314,0.294466,0.758724,,,3.86046,0.111114,0.173071,999,,,,"28036"
"Jake Latz","TEX",3,3,,3.93655,57,0,0,7,57,244,50,27,25,8,23,,2,62,9.80522,3.69193,2.65585,1.24,0.254173,0.0957028,0.1584698110818863,0.230931,1.29588,0.286772,0.748303,,,4.22066,0.1087,0.0976054,999,,,,"21306"
"Gordon Graceffo","STL",1,1,,4.80399,3,3,0,0,18,81,20,11,10,3,7,,1,13,6.42802,3.26423,1.96923,1.368,0.163343,0.0829478,0.08039552718400955,0.267532,1.42448,0.293234,0.702238,,,5.01372,0.106455,0.0644472,999,,,,"sa3016849"
"Jackson Wolf","PIT",2,3,,4.64699,28,3,0,1,43,189,45,24,22,7,15,,2,35,7.2929,3.03636,2.40186,1.412,0.186484,0.0776415,0.10884223133325577,0.259506,1.36669,0.290883,0.711723,,,4.81041,0.106296,0.172904,999,,,,"29832"
"Nick Anderson","KCR",3,3,,4.52138,60,0,1,11,60,259,61,32,30,9,20,,2,52,7.7479,3.06564,2.52734,1.327,0.199121,0.0787871,0.12033437937498093,0.256845,1.35387,0.294827,0.712913,,,4.58531,0.105598,0.160972,999,,,,"18337"
"Ryan Rolison","COL",1,1,,5.64308,3,3,0,0,18,83,22,12,12,3,7,,1,13,6.50595,3.40326,1.91168,1.63,0.161059,0.0842502,0.07680901885032654,0.287717,1.54739,0.312713,0.681047,,,5.43698,0.104937,0.14855,999,,,,"sa3008244"
"DJ Herz","WSN",2,2,,4.3605,27,2,0,1,34,151,30,18,17,5,19,,2,37,9.7609,5.04367,1.93528,1.224,0.245985,0.127106,0.11887939274311066,0.230314,1.433,0.286818,0.735823,,,4.71479,0.103789,0.117335,999,,,,"sa3011680"
"Colin Poche","TBR",3,3,,4.17079,63,0,1,15,63,269,56,31,29,9,26,,2,66,9.38609,3.69046,2.54334,1.33,0.243934,0.0959108,0.14802297949790955,0.231929,1.29787,0.280605,0.736866,,,4.43246,0.10105,0.188794,999,,,,"19403"
"Jose Cuas","CHC",3,3,,4.21956,62,0,0,13,62,271,58,31,29,7,29,,4,61,8.92277,4.25339,2.09781,1.064,0.227035,0.108225,0.11881015449762344,0.243452,1.40608,0.29921,0.72492,,,4.4065,0.100677,0.302672,999,,,,"17701"
"Derek Law",,2,3,,4.32229,50,0,0,0,50,218,50,26,24,6,20,,2,44,7.86467,3.57532,2.19971,1.152,0.200724,0.0912503,0.10947376489639282,0.254508,1.39319,0.298124,0.720202,,,4.49236,0.10024,0.148275,999,,,,"13133"
"Zach McAllister",,1,1,,4.34656,26,0,0,0,26,112,25,13,13,4,10,,2,25,8.60421,3.4595,2.48713,1.256,0.221128,0.0889091,0.13221924006938934,0.245666,1.33767,0.292201,0.717863,,,4.48616,0.100192,0.134275,999,,,,"2895"
"Phil Bickford","NYM",3,3,,4.38972,62,0,0,13,62,269,57,32,30,9,26,,3,65,9.40862,3.79277,2.48067,1.329,0.240966,0.0971373,0.14382816851139069,0.23805,1.34268,0.288983,0.724225,,,4.489,0.0988319,0.00533474,999,,,,"18519"
"Bryce Jarvis","ARI",2,2,,4.52217,35,2,0,1,42,184,42,23,21,5,17,,2,37,7.86709,3.6585,2.15036,1.171,0.200413,0.0931998,0.10721343010663986,0.257377,1.41363,0.301503,0.709482,,,4.5438,0.0984607,0.0895075,999,,,,"27477"
"Brad Hand",,3,3,,4.29984,52,0,0,0,52,226,49,27,25,7,22,,3,51,8.78334,3.78012,2.32356,1.194,0.224463,0.0966031,0.12786006182432175,0.243982,1.36335,0.293953,0.723018,,,4.47212,0.098316,0.158191,999,,,,"9111"
"Victor González","NYY",3,2,,3.68667,50,0,0,4,50,215,46,22,20,5,21,,3,49,8.8263,3.75561,2.35016,0.941,0.228307,0.0971449,0.131161630153656,0.239636,1.33406,0.296383,0.744979,,,4.06242,0.0980134,0.194245,999,,,,"16408"
"Jarlín García",,2,2,,4.24462,49,0,0,0,49,211,48,25,23,7,17,,2,45,8.33233,3.19638,2.6068,1.279,0.215437,0.0826439,0.13279257714748383,0.249905,1.33014,0.293938,0.729061,,,4.43868,0.0978117,0.198094,999,,,,"18282"
"Yunior Marte","PHI",2,2,,4.11393,48,0,0,1,48,207,45,24,22,6,20,,2,46,8.65733,3.76149,2.30157,1.112,0.222782,0.0967957,0.1259859949350357,0.244706,1.3609,0.296032,0.728648,,,4.33051,0.097493,0.0635627,999,,,,"14416"
"Madison Bumgarner",,4,6,,5.41412,15,15,0,0,80,358,89,51,48,15,29,,4,58,6.48499,3.19835,2.0276,1.696,0.161332,0.0795678,0.0817640870809555,0.273471,1.46436,0.292585,0.689091,,,5.49684,0.0958408,0.115546,999,,,,"5524"
"Brandon Bielak","HOU",3,2,,4.2628,43,2,0,1,50,215,50,26,24,6,18,,2,44,7.94875,3.17762,2.50148,1.15,0.205778,0.0822627,0.12351574748754501,0.25595,1.34852,0.301457,0.715162,,,4.35791,0.0953996,0.0863454,999,,,,"19866"
"Bryan Hoeing","MIA",2,2,,4.441,26,2,0,1,33,143,36,18,16,4,10,,1,25,6.73203,2.6334,2.5564,1.144,0.172155,0.0673428,0.1048121452331543,0.271816,1.38212,0.307167,0.703676,,,4.42142,0.0949379,0.0837364,999,,,,"26304"
"Keegan Akin","BAL",2,2,,3.54019,38,0,0,1,38,159,34,16,15,5,12,,1,40,9.50725,2.75469,3.4513,1.148,0.253103,0.0733357,0.17976770550012589,0.233176,1.19986,0.289233,0.757871,,,3.82213,0.0937247,0.103239,999,,,,"19362"
"Dylan Covey","PHI",3,3,,4.29354,55,0,0,4,55,239,56,28,26,7,21,,2,46,7.52641,3.50553,2.14701,1.114,0.192258,0.0895471,0.10271116346120834,0.259289,1.40535,0.301602,0.720308,,,4.48736,0.0934663,0.120793,999,,,,"14825"
"Ryan Bergert","SDP",1,1,,4.7782,3,3,0,0,18,81,18,10,10,3,8,,1,16,7.5635,3.80926,1.98556,1.435,0.191524,0.0964584,0.0950651466846466,0.254488,1.42211,0.286966,0.712054,,,5.0359,0.0924259,0.117043,999,,,,"sa3017418"
"Lucas Gilbreath","COL",2,2,,4.62148,48,0,0,4,48,212,47,26,25,6,24,,2,49,9.14591,4.57384,1.99961,1.206,0.229664,0.114854,0.11481007188558578,0.252311,1.48417,0.309786,0.719953,,,4.63463,0.0917881,0.199243,999,,,,"21290"
"Mason Montgomery","TBR",2,2,,4.67766,5,5,0,0,28,121,27,15,14,4,12,,1,24,7.91546,3.81637,2.07408,1.422,0.2007,0.0967659,0.10393430292606354,0.250334,1.40296,0.285741,0.717015,,,4.96512,0.0898845,0.220173,999,,,,"sa3017306"
"Steven Wilson","SDP",3,3,,4.37091,64,0,2,14,64,277,56,33,31,10,28,,3,68,9.61102,3.91369,2.45574,1.455,0.247003,0.100582,0.1464211791753769,0.229369,1.31568,0.275471,0.73525,,,4.67048,0.0884441,0.047169,999,,,,"20353"
"Bowden Francis","TOR",2,2,,4.32748,40,2,0,1,47,201,43,24,23,8,15,,3,47,8.95002,2.86419,3.1248,1.537,0.233596,0.0747555,0.15884045511484146,0.237158,1.2391,0.276002,0.728721,,,4.60896,0.0883276,0.0810531,999,,,,"20548"
"Pierson Ohl","MIN",2,2,,4.44647,35,2,0,1,42,180,45,22,21,6,9,,2,33,7.11979,2.00913,3.54371,1.384,0.185685,0.0523984,0.13328628614544868,0.264163,1.27888,0.295567,0.705234,,,4.46463,0.0860926,0.0687006,999,,,,"sa3017977"
"Isaiah Campbell","BOS",2,2,,4.33257,48,0,0,4,48,208,47,25,23,6,19,,2,46,8.60955,3.65269,2.35705,1.115,0.220787,0.0936713,0.1271161362528801,0.251934,1.38494,0.304799,0.715226,,,4.29179,0.0841087,0.110235,999,,,,"25551"
"Trevor Richards","TOR",3,3,,3.8607,54,0,0,7,54,231,46,25,23,8,23,,2,64,10.6676,3.8474,2.77268,1.302,0.277595,0.100118,0.17747731506824493,0.221756,1.27207,0.282379,0.760262,,,4.14893,0.0828001,0.0828854,999,,,,"19309"
"Kyle Nicolas","PIT",2,3,,4.4396,42,2,0,1,49,215,46,26,24,7,22,,3,50,9.11158,4.0674,2.24015,1.252,0.231629,0.103399,0.1282297968864441,0.239912,1.37876,0.290489,0.719631,,,4.56139,0.0827951,0.113343,999,,,,"27775"
"Cody Morris","CLE",2,2,,3.81535,48,0,0,4,48,204,41,22,20,6,21,,2,54,10.104,3.87658,2.60641,1.099,0.26405,0.101308,0.16274192929267883,0.227093,1.28916,0.290426,0.743245,,,4.01202,0.0826591,0.146125,999,,,,"25388"
"Amir Garrett",,2,2,,4.08264,41,0,0,0,41,180,36,20,19,5,23,,2,46,10.0586,5.02494,2.00173,1.056,0.255264,0.127522,0.12774275243282318,0.229308,1.42458,0.294534,0.741586,,,4.34697,0.0773883,0.266472,999,,,,"14375"
"Jimmy Joyce","SEA",1,1,,4.24782,2,2,0,0,9,40,9,5,4,1,3,,1,7,7.2614,3.24357,2.23871,1.079,0.185328,0.0827836,0.10254476964473724,0.258126,1.37347,0.297926,0.712467,,,4.48624,0.0772664,0.0491838,999,,,,"sa3016914"
"Jose Hernandez","PIT",3,3,,4.12447,52,0,0,6,52,226,48,26,24,6,24,,2,53,9.15103,4.09512,2.23462,1.115,0.233656,0.104562,0.1290939748287201,0.23865,1.37478,0.293317,0.733299,,,4.32472,0.0772119,0.0649726,999,,,,"22318"
"Génesis Cabrera","TOR",3,3,,4.17676,63,0,1,16,63,274,57,31,29,9,28,,3,63,9.06433,4.05063,2.23776,1.229,0.231946,0.103651,0.12829511612653732,0.237109,1.36067,0.287031,0.737007,,,4.52115,0.0771225,0.287749,999,,,,"17490"
"Jorge Alcala","MIN",3,3,,4.13702,58,0,0,10,58,249,54,29,27,8,23,,2,60,9.28249,3.52029,2.63686,1.189,0.240004,0.091019,0.14898494631052017,0.240545,1.32093,0.295236,0.728455,,,4.20591,0.0760055,0.116264,999,,,,"19459"
"Jesse Scholtens","CHW",2,2,,4.61904,30,2,0,1,37,160,38,20,19,6,11,,2,30,7.38535,2.76659,2.66948,1.52,0.189449,0.0709684,0.11848022043704987,0.260294,1.34407,0.289917,0.71764,,,4.85583,0.0751538,0.0800706,999,,,,"19205"
"Nick Sandlin","CLE",3,3,,4.14737,60,0,0,13,60,259,54,30,28,8,27,,3,62,9.23569,4.11943,2.24198,1.151,0.237973,0.106144,0.13182907551527023,0.236331,1.35732,0.290943,0.730574,,,4.38215,0.0746898,0.107296,999,,,,"20517"
"Cristian Mena","CHW",1,1,,5.13949,3,3,0,0,18,82,19,11,11,3,8,,1,15,7.37378,3.95127,1.86618,1.596,0.184425,0.098825,0.08560040593147278,0.262262,1.47816,0.290603,0.706906,,,5.36271,0.0739866,0.0725869,999,,,,"sa3015302"
