Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Liam Hicks","TEX",5,19,16,4,3,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.230459,0.115502,0.22129,0.521947,0.330551,0.339314,0.301847,0.669865,0.108855,3.72413,0.289804,-0.00322566,-0.0346806,2.07587,-0.26354,87.847,-0.0379063,0,-0.31749381124973297,0.375,0.0707837,999,,,,"sa3017400"
"Connor Norby","BAL",5,21,19,5,3,1,0,1,2,2,2,0,5,0,0,0,,0,0,0.251506,0.0745004,0.221735,0.335988,0.313251,0.400896,0.30999,0.714147,0.14939,3.96569,0.302436,-0.002,-0.031757,2.4125,-0.14623,98.2076,-0.033757,0,-0.07885674014687538,0.07500000298023224,0.0707632,999,,,,"sa3017019"
"José Iglesias","NYM",16,70,65,16,12,3,0,1,7,7,3,0,12,1,1,0,,1,0,0.25217,0.0427995,0.166992,0.256297,0.2915,0.350384,0.280958,0.641884,0.0982138,3.55122,0.293055,-0.04,-0.117565,6.35385,-2.17525,78.0406,-0.157565,0.085,-2.0618687868118286,0.3850000128149986,0.0705255,999,,,,"10231"
"Pedro Pagés","STL",8,32,29,6,4,1,0,1,3,3,3,0,8,0,0,0,,0,0,0.218998,0.0850006,0.248473,0.342092,0.292006,0.34463,0.280807,0.636636,0.125632,3.36949,0.274863,-0.00537849,-0.0509589,2.90062,-0.998393,75.7189,-0.0563374,0,-1.0189170390367508,0.625,0.0694001,999,,,,"sa3010339"
"Victor Scott II","STL",8,35,32,8,6,1,0,1,4,3,2,0,7,0,0,0,,2,1,0.252589,0.0613014,0.189407,0.32365,0.306565,0.360715,0.293143,0.667279,0.108125,6.5238,0.301395,0,0.0589043,3.53113,-0.733419,83.9886,0.0589043,0,-0.6353435143828392,0.125,0.0679792,999,,,,"sa3019838"
"Blake Perkins","MIL",13,56,48,11,7,2,0,1,6,5,6,0,15,0,0,0,,1,0,0.217374,0.112499,0.274396,0.409989,0.310658,0.35415,0.295187,0.664809,0.136776,4.76046,0.286255,0.043,-0.0493933,5.74485,-1.07843,82.7946,-0.00639328,0.469,-1.2000270779244602,-0.030999988317489624,0.067436,999,,,,"19921"
"Brady House","WSN",13,56,52,13,8,3,0,1,6,6,3,0,15,1,0,0,,1,0,0.244348,0.0496007,0.269079,0.184335,0.288584,0.385632,0.29201,0.674216,0.141284,4.06513,0.314052,-0.009,-0.0767274,5.59709,-1.22618,80.5062,-0.0857274,0,-1.4381208047270775,0.20000000298023224,0.0667286,999,,,,"sa3017694"
"Mike Ford",,58,252,218,48,29,9,1,10,29,31,27,0,67,3,2,1,,1,0,0.221063,0.108,0.265701,0.406472,0.314166,0.406471,0.314325,0.720637,0.185408,2.744,0.266245,-0.383,-0.440122,29.8573,-0.847479,97.4175,-0.823122,0,-1.6161236763000488,-6.300000190734863,0.06544,999,,,,"15585"
"Johnathan Rodriguez","CLE",10,42,38,9,5,2,0,1,5,5,3,0,13,0,0,0,,0,0,0.236798,0.0725998,0.307121,0.236388,0.29768,0.41183,0.305246,0.70951,0.175032,3.65436,0.313812,-0.003,-0.0625544,4.6595,-0.457951,94.7271,-0.0655544,0,-0.3309123292565346,-0.44999998807907104,0.0644249,999,,,,"sa3004147"
"Alika Williams","PIT",11,49,44,10,7,2,0,1,5,5,4,0,11,1,0,0,,0,0,0.23465,0.0760995,0.217365,0.350099,0.299968,0.350242,0.287037,0.650211,0.115592,3.85617,0.287718,-0.015,-0.0742397,4.69509,-1.27527,76.1639,-0.0892397,0.177,-1.536174327135086,0.5019999742507935,0.0632918,999,,,,"27604"
"Matt Duffy",,44,189,171,44,33,8,0,3,19,18,13,0,38,3,1,1,,1,1,0.255317,0.067,0.203025,0.330008,0.314057,0.349979,0.293983,0.664035,0.0946616,3.32255,0.312789,-0.208,-0.323562,19.1999,-3.82868,83.5528,-0.531562,-1.401,-4.319387197494507,-1.4760000109672546,0.0632105,999,,,,"13836"
"Austin Shenton","TBR",5,21,18,4,2,1,0,1,2,2,2,0,7,0,0,0,,0,0,0.226121,0.110401,0.317154,0.348097,0.318174,0.391131,0.310745,0.709305,0.16501,2.77005,0.315023,-0.005,-0.0360552,2.42566,-0.133072,101.008,-0.0410552,0,-0.015702515840530396,-0.07500000298023224,0.0621031,999,,,,"sa3009869"
"Vinny Capra","MIL",8,35,31,7,5,2,0,1,4,3,4,0,7,0,0,0,,0,0,0.242336,0.104399,0.209436,0.498476,0.327695,0.350672,0.302798,0.678366,0.108336,3.79447,0.299892,-0.011,-0.0592664,3.81176,-0.452782,87.8969,-0.0702664,-0.225,-0.5950533077120781,1.4901161193847656e-8,0.0595321,999,,,,"25040"
"Nick Martini","CIN",16,70,61,15,10,3,0,2,8,8,7,0,18,1,1,0,,0,0,0.241393,0.1006,0.251,0.400795,0.329251,0.406485,0.32225,0.735735,0.165092,3.41097,0.298506,-0.097,-0.133463,8.7544,0.22531,96.0549,-0.230463,-0.324,-0.572577178478241,-1.273999959230423,0.0536026,999,,,,"12005"
"Oliver Dunn","MIL",11,49,42,9,5,2,0,1,5,5,5,0,16,0,0,0,,1,0,0.209457,0.1115,0.330188,0.337687,0.303736,0.353264,0.29053,0.657001,0.143808,4.65881,0.301843,-0.011,-0.0644784,4.83721,-1.13315,79.6724,-0.0754784,0,-1.309436209499836,0.17499999701976776,0.0532939,999,,,,"sa3010595"
"Trey Mancini",,62,266,237,57,36,12,0,8,30,30,22,1,68,3,2,1,,1,0,0.240149,0.0839999,0.255696,0.328515,0.312432,0.396672,0.308459,0.709104,0.156523,2.60841,0.300251,-0.502,-0.462348,30.22,-2.19058,93.419,-0.964348,-0.386526,-3.0974255800247192,-5.4365264773368835,0.0513215,999,,,,"15149"
"Joey Votto",,109,469,403,88,54,18,1,16,53,54,54,0,131,8,3,1,,1,0,0.218253,0.115,0.278325,0.413185,0.31942,0.385063,0.310594,0.704483,0.166809,2.794,0.277393,-1.626,-0.85843,54.1144,-3.03047,94.8747,-2.48443,-0.920478,-5.413514614105225,-10.045477569103241,0.0493756,999,,,,"4314"
"José Tena","CLE",13,56,51,12,8,3,0,1,5,5,3,0,16,1,0,0,,1,0,0.231601,0.0624998,0.284651,0.219567,0.285079,0.344731,0.276604,0.62981,0.11313,4.24487,0.313569,-0.019,-0.0762013,4.88057,-1.9427,74.8746,-0.0952013,-0.183,-1.7811107262969017,0.36699995398521423,0.0487157,999,,,,"23691"
"Troy Johnston","MIA",39,168,149,36,24,8,1,5,19,18,14,1,37,2,1,1,,2,1,0.244348,0.0854001,0.222416,0.383965,0.318088,0.396392,0.311214,0.71448,0.152044,4.32487,0.293954,-0.054,-0.221242,19.4707,-0.999076,93.3164,-0.275242,0,-1.666288286447525,-3.5999999046325684,0.0454317,999,,,,"sa3010899"
"Willie Calhoun","LAA",6,28,25,6,4,1,0,1,3,3,2,0,4,0,0,0,,0,0,0.257374,0.0832996,0.159251,0.523071,0.323564,0.42915,0.325086,0.752714,0.171777,2.89775,0.275068,-0.05,-0.0505414,3.5677,0.156065,104.452,-0.100541,-0.248,0.04881633073091507,-0.5480000078678131,0.0450863,999,,,,"17838"
"Corey Julks","HOU",16,70,63,15,10,3,0,2,8,8,6,0,17,1,1,0,,2,1,0.236613,0.0819003,0.249119,0.32876,0.304637,0.388271,0.301224,0.692908,0.151657,4.95646,0.293014,-0.033,-0.0335724,7.53201,-0.997084,90.6849,-0.0665724,-0.0413,-0.8478706479072571,-1.0912999510765076,0.0437899,999,,,,"20311"
"José Rodríguez","CHW",15,63,59,14,10,3,0,2,6,7,3,0,13,0,0,0,,2,1,0.238112,0.0443994,0.199208,0.222879,0.274961,0.376179,0.280896,0.651141,0.138067,4.81942,0.272521,0,-0.0337369,5.71521,-1.96097,74.7411,-0.0337369,-0.054,-1.9404600784182549,0.22100000455975533,0.041983,999,,,,"24388"
"Ryan Kreidler","DET",8,35,31,7,4,1,0,1,4,3,3,0,10,0,0,0,,1,0,0.215147,0.0951007,0.287627,0.330639,0.298906,0.351074,0.288131,0.64998,0.135927,4.56224,0.285394,0.01,-0.0317161,3.38543,-0.879117,80.466,-0.0217161,-0.308,-0.8409174866974354,0.06700000166893005,0.0414064,999,,,,"25867"
"Dane Myers","MIA",8,35,32,8,6,1,0,1,4,4,2,0,9,0,0,0,,1,0,0.255296,0.0635012,0.254278,0.249732,0.310677,0.398596,0.308468,0.709273,0.1433,4.6506,0.322598,-0.002,-0.0381629,3.9766,-0.287951,91.4757,-0.0401629,0.038,-0.40977461636066437,-0.38700001686811447,0.039417,999,,,,"22054"
"Jair Camargo","MIN",5,19,18,4,2,1,0,1,2,2,1,0,6,0,0,0,,0,0,0.214435,0.0568013,0.336786,0.168657,0.264831,0.372608,0.275771,0.637439,0.158172,3.6428,0.293004,-0.00322566,-0.0248172,1.66006,-0.679347,73.4828,-0.0280429,0,-0.6380883771926165,0.375,0.0388149,999,,,,"sa917333"
"Dillon Dingler","DET",5,19,17,4,2,1,0,0,2,2,1,0,6,0,0,0,,0,0,0.210903,0.0771011,0.30572,0.252196,0.283238,0.348896,0.278194,0.632134,0.137993,3.81668,0.286175,-0.00322566,-0.0278095,1.69869,-0.640716,73.5783,-0.0310352,0,-0.6388829126954079,0.375,0.0387356,999,,,,"sa3014528"
"Kenedy Corona","HOU",10,42,38,8,5,2,0,1,5,5,3,0,12,0,0,0,,1,0,0.221059,0.0708997,0.280599,0.252672,0.282019,0.364633,0.281524,0.646652,0.143573,5.35063,0.285424,-0.003,-0.0314571,3.83207,-1.28539,77.0308,-0.0344571,0,-1.190375905483961,0.15000000596046448,0.0385518,999,,,,"sa3009845"
"Luken Baker","STL",6,28,25,6,3,1,0,1,3,4,3,0,7,0,0,0,,0,0,0.237708,0.0939015,0.262664,0.357496,0.314005,0.437487,0.323419,0.751492,0.19978,2.29778,0.28303,-0.029,-0.0474901,3.52894,0.117308,104.285,-0.0764901,-0.00025,0.07215429097414017,-0.6502499761700165,0.0374492,999,,,,"21497"
"Chad Wallach",,19,77,68,14,9,3,0,2,8,8,7,0,24,1,1,1,,0,0,0.199991,0.0849998,0.30718,0.276709,0.274949,0.335705,0.269956,0.610654,0.135715,3.74495,0.267936,-0.0784912,-0.114196,6.26937,-3.08827,67.1771,-0.192687,-0.0731151,-3.264350116252899,1.426884949207306,0.0368023,999,,,,"17161"
"Darick Hall","PHI",6,28,25,6,3,1,0,1,3,4,2,0,7,0,0,0,,0,0,0.237829,0.0863004,0.253552,0.340365,0.309835,0.444631,0.323118,0.754466,0.206802,3.12744,0.277926,-0.016,-0.0446969,3.52195,0.110312,101.219,-0.0606969,-0.02025,-0.018404971808195114,-0.5702500119805336,0.0363963,999,,,,"19717"
"Payton Henry","TOR",3,13,12,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.228367,0.0652997,0.27102,0.240941,0.289807,0.357122,0.284179,0.646928,0.128754,3.37661,0.295228,-0.00538206,-0.0192223,1.19609,-0.363515,79.4137,-0.0246043,0.0086113,-0.3403387311846018,0.25861129630357027,0.0361719,999,,,,"22164"
"Andre Lipcius","DET",5,21,18,4,3,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.243637,0.104099,0.198755,0.523755,0.326343,0.363772,0.305755,0.690115,0.120135,3.38163,0.293171,0,-0.0381379,2.33863,-0.220098,92.6816,-0.0381379,-0.218,-0.22228629142045975,-0.14299999177455902,0.0347223,999,,,,"25822"
"Wade Meckler","SFG",3,14,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.256465,0.0919998,0.238166,0.386285,0.330921,0.358784,0.306328,0.689705,0.102319,4.61672,0.334871,0.006,-0.0222605,1.56575,-0.140073,94.2412,-0.0162605,0.024,-0.11614040285348892,-0.0260000042617321,0.0333738,999,,,,"31490"
"James Wood","WSN",13,56,50,11,7,3,0,2,6,6,5,0,18,1,0,0,,1,0,0.226441,0.0832991,0.3253,0.256068,0.29658,0.399693,0.301689,0.696273,0.173252,4.72997,0.311358,-0.009,-0.0636784,6.04724,-0.776036,86.9947,-0.0726784,0,-0.9749262034893036,-0.6000000238418579,0.0331432,999,,,,"sa3016870"
"Alan Trejo","COL",47,203,187,46,29,11,1,6,22,23,12,0,47,2,2,1,,3,1,0.245324,0.0567001,0.232303,0.244079,0.294106,0.401596,0.300457,0.695702,0.156272,4.48995,0.29675,-0.059,-0.304663,21.7135,-3.02083,71.605,-0.363663,-0.258,-7.504607200622559,0.9170000851154327,0.0325424,999,,,,"20056"
"Tirso Ornelas","SDP",37,161,144,34,23,8,0,3,16,16,13,0,36,1,1,1,,2,1,0.233065,0.0826002,0.226308,0.36499,0.300456,0.356265,0.288948,0.65672,0.123199,3.62421,0.287741,-0.012,-0.246775,15.6822,-3.93467,84.0576,-0.258775,0,-3.4385639429092407,-1.725000023841858,0.0319012,999,,,,"sa3004048"
"Ryan McKenna","BAL",11,49,44,10,6,2,0,1,5,5,4,0,16,1,0,0,,1,0,0.219458,0.0854001,0.31672,0.269639,0.293428,0.355287,0.28556,0.648715,0.135829,4.67651,0.30661,0.068,-0.0565806,4.63498,-1.33538,81.2745,0.0114194,-0.034,-1.0879940399900079,-0.2589999958872795,0.0316925,999,,,,"19928"
"Charles Leblanc","LAA",5,21,18,4,3,1,0,1,2,2,2,0,7,0,0,0,,0,0,0.223875,0.101398,0.316955,0.319913,0.308357,0.367438,0.297141,0.675795,0.143563,3.99892,0.312655,0.002,-0.0330332,2.18841,-0.370322,85.0828,-0.0310332,-0.074,-0.40638584829866886,0.0010000020265579224,0.0307237,999,,,,"19813"
"Eric Hosmer",,53,231,208,54,38,10,0,6,25,27,18,1,44,2,2,1,,1,1,0.260416,0.08,0.191843,0.417008,0.32381,0.402322,0.314923,0.726132,0.141905,2.94283,0.301183,-0.709,-0.427631,27.4838,-0.662213,97.8248,-1.13663,-1.4263,-1.7489059567451477,-5.801303029060364,0.0306934,999,,,,"3516"
"Jimmy Herron","COL",11,49,44,11,7,2,0,1,6,5,4,0,11,1,0,0,,2,1,0.244205,0.086101,0.231179,0.372443,0.316971,0.39506,0.310757,0.712031,0.150855,5.5493,0.299252,-0.016,-0.0181459,5.66038,-0.309981,78.5105,-0.0341459,0,-1.3386385068297386,-0.025000005960464478,0.0304384,999,,,,"sa3008183"
"Jared Young","STL",8,35,31,7,5,1,0,1,4,4,3,0,9,0,0,0,,0,0,0.233692,0.0899988,0.256406,0.351001,0.312072,0.392501,0.30661,0.704573,0.158808,4.39837,0.291552,-0.015,-0.0539494,3.92257,-0.341973,93.0165,-0.0689494,-0.091,-0.37175098806619644,-0.5160000026226044,0.030345,999,,,,"20404"
"Logan Driscoll","TBR",5,19,17,4,2,1,0,0,2,2,1,0,6,0,0,0,,0,0,0.212025,0.0638026,0.291423,0.218935,0.272118,0.330484,0.265747,0.602602,0.118459,3.70898,0.285219,-0.00537611,-0.0272065,1.50022,-0.839192,69.8184,-0.0325826,0,-0.7269294001162052,0.375,0.0299558,999,,,,"sa3009882"
"Kyle Stowers","BAL",3,14,12,3,2,1,0,1,2,2,1,0,4,0,0,0,,0,0,0.228446,0.0962996,0.299743,0.321274,0.31152,0.414133,0.314983,0.725653,0.185688,3.81205,0.29552,-0.006,-0.0227165,1.66638,-0.0394383,101.668,-0.0287165,-0.027,-0.0007349532097578049,-0.17700000666081905,0.0297085,999,,,,"26151"
"Jorge Barrosa","ARI",13,56,49,11,8,2,0,1,6,5,5,0,12,1,0,0,,1,1,0.228304,0.0965009,0.213576,0.451833,0.308507,0.351089,0.292371,0.659596,0.122785,5.36799,0.280111,0,-0.088525,5.61388,-1.20939,80.9077,-0.088525,0,-1.4130635038018227,-0.19999998807907104,0.0293403,999,,,,"sa3005524"
"Trayce Thompson",,8,35,30,6,3,1,0,1,4,4,4,0,13,0,0,0,,0,0,0.197819,0.112101,0.375546,0.298501,0.295652,0.373946,0.293975,0.669597,0.176127,3.84632,0.289547,-0.002,-0.0461101,3.55532,-0.709229,86.7675,-0.0481101,0.095,-0.6218680664896965,-0.2800000011920929,0.0289373,999,,,,"9952"
"Adrian Del Castillo","ARI",5,19,17,4,2,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.209722,0.0885989,0.286228,0.30954,0.285753,0.335094,0.275267,0.620847,0.125372,3.77899,0.281014,-0.00107522,-0.0291518,1.65202,-0.687384,69.4415,-0.0302271,0,-0.7570893038064241,0.375,0.0271073,999,,,,"sa3016957"
"Dustin Harris","TEX",8,35,31,7,5,1,0,1,4,4,3,0,9,0,0,0,,1,0,0.229041,0.0961999,0.257937,0.372959,0.309702,0.377028,0.30068,0.686731,0.147988,5.57412,0.289676,-0.003,-0.0101284,3.75021,-0.514338,87.038,-0.0131284,0,-0.5567201189696789,-0.375,0.0256708,999,,,,"sa3010279"
"Logan Porter","KCR",2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.222572,0.113997,0.271094,0.420507,0.319448,0.34711,0.298312,0.666559,0.124539,2.80332,0.295619,-0.00643709,-0.0120769,0.673164,-0.106639,83.6306,-0.018514,-0.00965563,-0.14404357224702835,0.11534437164664268,0.0239136,999,,,,"20626"
"Billy McKinney","PIT",13,56,49,11,7,2,0,2,6,6,6,0,15,1,0,0,,0,0,0.226565,0.1024,0.269558,0.379881,0.312253,0.388207,0.305523,0.700461,0.161642,3.97156,0.288573,-0.074,-0.0913598,6.22557,-0.5977,88.5567,-0.16536,0.124,-0.9592425674200058,-0.7260000258684158,0.0221428,999,,,,"15654"
"Nick Sogard","BOS",3,14,12,3,2,1,0,0,2,1,1,0,3,0,0,0,,0,0,0.241201,0.103697,0.207203,0.500459,0.32543,0.350742,0.300628,0.676172,0.109542,4.85609,0.298148,-0.003,-0.019839,1.49947,-0.206346,83.2342,-0.022839,0,-0.30408393777906895,0.05000000074505806,0.0220952,999,,,,"sa1169919"
"Roman Anthony","BOS",8,35,30,7,4,2,0,1,4,3,4,0,10,0,0,0,,0,0,0.229907,0.106699,0.28353,0.376324,0.317832,0.366868,0.30303,0.6847,0.136962,4.35733,0.312491,-0.008,-0.0532531,3.81851,-0.446036,84.8993,-0.0612531,0,-0.6945360861718655,-0.2750000059604645,0.0218999,999,,,,"sa3020211"
"César Salazar","HOU",5,19,17,3,2,1,0,0,2,2,1,0,5,0,0,0,,0,0,0.204397,0.0729025,0.237567,0.306871,0.278877,0.324535,0.268556,0.603412,0.120138,4.28494,0.252113,-0.00537611,-0.0230383,1.54501,-0.7944,68.042,-0.0284144,-0.0365575,-0.7636275980621576,0.33844247460365295,0.0195845,999,,,,"21587"
"Livan Soto","LAA",18,77,68,15,11,3,0,1,7,6,7,0,20,1,1,1,,1,0,0.216374,0.0893,0.256084,0.348713,0.2915,0.311354,0.270313,0.602854,0.0949798,3.73762,0.284715,0.02,-0.119411,6.30848,-3.07352,66.4871,-0.0994114,0.242,-3.191379226744175,0.7669999748468399,0.019122,999,,,,"22471"
"Nathan Martorella","SDP",13,56,49,11,7,2,0,2,6,6,5,0,13,1,0,0,,0,0,0.227032,0.0956997,0.225142,0.425065,0.306757,0.373574,0.299286,0.680331,0.146542,3.26189,0.27099,0,-0.0907927,5.93549,-0.887789,90.9879,-0.0907927,0,-0.7160155698657036,-1,0.0190742,999,,,,"sa3019978"
"Jake Lamb",,18,77,67,15,10,3,0,2,8,8,8,0,22,1,1,0,,0,0,0.222113,0.105,0.285159,0.368214,0.312694,0.368491,0.301444,0.681184,0.146377,2.90983,0.292134,-0.077,-0.138546,8.29928,-1.08273,88.6378,-0.215546,-0.477,-1.2816268801689148,-1.1520000100135803,0.0185186,999,,,,"13329"
"Chase Strumpf","CHC",5,21,18,4,2,1,0,1,2,2,2,0,8,0,0,0,,0,0,0.19529,0.112101,0.359891,0.311486,0.29674,0.34588,0.286535,0.64262,0.15059,3.53485,0.289374,-0.005,-0.033115,2.00343,-0.555297,78.1863,-0.038115,0,-0.6056167595088482,0.07500000298023224,0.0184098,999,,,,"sa3010845"
"Yunior Severino","MIN",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.226688,0.0751043,0.332054,0.226181,0.291987,0.407926,0.302486,0.699913,0.181239,3.78041,0.308157,-0.001,-0.0103318,0.760539,-0.09237,91.9995,-0.0113318,0,-0.07843583542853594,0.02500000037252903,0.0183874,999,,,,"sa3003185"
"Estevan Florial","NYY",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.222444,0.101795,0.323614,0.314557,0.305911,0.386281,0.301114,0.692191,0.163837,5.37587,0.308133,-0.001,-0.00229954,0.752563,-0.100347,91.8174,-0.00329954,-0.013,-0.07193049229681492,0.012000000104308128,0.0177398,999,,,,"19151"
"Everson Pereira","NYY",3,14,13,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.233398,0.0709019,0.311457,0.227646,0.294796,0.396922,0.299969,0.691718,0.163524,4.73367,0.313848,-0.001,-0.0150287,1.49182,-0.214003,91.024,-0.0160287,0.013,-0.16660017892718315,-0.13700000569224358,0.0171576,999,,,,"23695"
"Justin Foscue","TEX",2,7,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.23146,0.0952011,0.189915,0.501283,0.314938,0.378595,0.305319,0.693533,0.147135,4.6249,0.266973,-0.001,-0.0113602,0.777008,-0.0759011,90.2531,-0.0123602,0,-0.09411205258220434,0.02500000037252903,0.0168242,999,,,,"sa3014527"
"Kyle McCann","OAK",8,32,29,5,3,1,0,1,3,3,2,0,12,0,0,0,,0,0,0.185474,0.0750995,0.374273,0.200654,0.254646,0.315811,0.252478,0.570458,0.130337,3.16027,0.277302,-0.00860558,-0.0414235,2.14774,-1.75127,60.6841,-0.050029,0,-1.5575071647763252,0.625,0.0154283,999,,,,"sa1159677"
"Forrest Wall","ATL",11,49,44,10,7,2,0,1,6,5,4,0,14,1,0,0,,3,1,0.23673,0.0848997,0.275538,0.308123,0.308642,0.345058,0.289666,0.6537,0.108328,6.92058,0.323108,-0.005,0.132447,4.80206,-1.1683,77.9087,0.127447,-0.176,-1.2135726064443588,-0.3009999990463257,0.0153877,999,,,,"16496"
"Zach Humphreys","LAA",3,13,11,2,2,0,0,0,1,1,1,0,4,0,0,0,,0,0,0.20779,0.0934038,0.27372,0.341238,0.287861,0.315852,0.270349,0.603713,0.108063,4.49324,0.277496,-0.00322924,-0.0166218,1.04906,-0.510541,66.5121,-0.019851,0,-0.5334578640758991,0.25,0.0151005,999,,,,"sa3016853"
"Chadwick Tromp","ATL",3,13,12,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.213244,0.0779026,0.256249,0.304012,0.278074,0.357372,0.278154,0.635446,0.144127,3.3042,0.261017,-0.0107641,-0.0184182,1.13204,-0.427561,70.1917,-0.0291824,-0.0150698,-0.5018608998507261,0.23493023216724396,0.0149976,999,,,,"16953"
"Jacob Hurtubise","CIN",2,7,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.249502,0.119805,0.213635,0.56079,0.356979,0.366048,0.324574,0.723027,0.116545,6.02251,0.31238,-0.002,-0.00477037,0.888951,0.0360419,97.6129,-0.00677037,0,-0.027470897417515516,-0.07500000298023224,0.0135557,999,,,,"sa3014820"
"Hunter Feduccia","LAD",2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.210198,0.0931991,0.273818,0.340368,0.287457,0.344836,0.279089,0.632293,0.134638,3.20486,0.270921,-0.0021457,-0.0102235,0.570992,-0.208811,74.609,-0.0123692,0,-0.21368534304201603,0.125,0.0128926,999,,,,"sa3007872"
"Harold Castro",,44,189,177,46,35,9,0,2,18,18,8,0,42,1,1,1,,1,0,0.261621,0.0439999,0.220212,0.199807,0.296756,0.355171,0.284515,0.651927,0.0935501,2.97234,0.326841,-0.069,-0.329443,17.7137,-5.31486,77.0996,-0.398443,-0.904,-5.6724467277526855,-0.6289999485015869,0.0127475,999,,,,"14691"
"David Hensley","HOU",3,14,12,3,2,1,0,0,1,1,2,0,4,0,0,0,,0,0,0.217378,0.113902,0.306819,0.371234,0.310921,0.32825,0.287207,0.639171,0.110872,4.87239,0.313621,-0.008,-0.0197933,1.34342,-0.362394,80.9694,-0.0277933,-0.052,-0.34703063033521175,-0.0020000003278255463,0.0126274,999,,,,"25111"
"Tyler Fitzgerald","SFG",6,28,26,6,4,1,0,1,3,3,2,0,9,0,0,0,,1,0,0.221172,0.0609986,0.305347,0.199768,0.27673,0.364506,0.27874,0.641236,0.143334,5.93838,0.29925,-0.006,0.00888802,2.48996,-0.921677,75.7468,0.00288802,-0.089,-0.8384029269218445,0.010999999940395355,0.0125889,999,,,,"26208"
"Maverick Handley","BAL",2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.204609,0.0952946,0.279254,0.341247,0.29375,0.31087,0.272827,0.60462,0.106262,4.11459,0.275593,-0.0021457,-0.00911689,0.537706,-0.242097,72.449,-0.0112626,0,-0.22253883723169565,0.125,0.0119568,999,,,,"sa3010848"
"Dominic Fletcher","ARI",79,343,310,77,51,15,3,6,34,36,25,0,83,4,3,2,,4,2,0.247356,0.0736001,0.242208,0.303872,0.309558,0.380571,0.30126,0.690129,0.133215,4.82803,0.315501,-0.13,-0.622447,36.9173,-4.87525,86.8671,-0.752447,0.338878,-6.332957327365875,-5.236122220754623,0.0112798,999,,,,"26149"
"Gilberto Celestino","PIT",2,7,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.238444,0.109601,0.205359,0.533702,0.329065,0.350857,0.303862,0.679922,0.112412,4.21974,0.293505,-0.011,-0.010947,0.768541,-0.0843681,87.4433,-0.021947,-0.023,-0.1308379378169775,0.0020000003278255463,0.0109265,999,,,,"20233"
"Mike Brosseau","KCR",10,42,38,9,6,2,0,1,5,4,3,0,11,1,0,0,,0,0,0.229142,0.0743001,0.25789,0.288108,0.297432,0.375631,0.294727,0.673063,0.146489,3.87275,0.286418,-0.053,-0.0595471,4.2926,-0.824854,81.1459,-0.112547,-0.413,-1.0613737404346466,-0.262999951839447,0.0102322,999,,,,"19683"
"Brett Sullivan","SDP",11,45,40,9,6,2,0,1,5,4,3,0,8,0,0,0,,1,0,0.233946,0.0765011,0.174132,0.439328,0.297358,0.357009,0.286872,0.654368,0.123063,4.31577,0.268626,-0.0247223,-0.0449492,4.2865,-1.17212,82.6657,-0.0696715,-0.233249,-1.031734973192215,0.6417507231235504,0.00997079,999,,,,"18217"
"Heliot Ramos","SFG",3,14,13,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.233656,0.0750012,0.276404,0.271347,0.297437,0.387275,0.297655,0.684712,0.153619,4.85607,0.301626,-0.001,-0.0202769,1.46491,-0.240913,88.427,-0.0212769,-0.008,-0.22199701704084873,-0.1580000063404441,0.00965538,999,,,,"22515"
"Matt Rudick","NYM",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.227111,0.11,0.227871,0.482729,0.324177,0.356818,0.303234,0.680994,0.129707,4.04927,0.280733,-0.002,-0.00994185,0.764888,-0.0880216,92.9742,-0.0119419,0,-0.07286931946873665,-0.07500000298023224,0.00902871,999,,,,"sa3017334"
"Oscar Gonzalez","NYY",2,7,7,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.257699,0.0408943,0.231532,0.176625,0.292206,0.424947,0.306243,0.717153,0.167248,3.70465,0.306256,0,-0.0108451,0.782381,-0.0705283,95.3725,-0.0108451,-0.026,-0.04965775739401579,-0.10100000351667404,0.0086927,999,,,,"20970"
