"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"Yankees",78,95.2,0.25,0.098,0.94,0.271,0.716,0.479,0.192,0.33,0.116,87,1.23,3.86,3.83,4.2,3.98,1.1,0.318,0.635,0.114,0.393,0.046,0.33,2020-08-24
"Rays",118,141.1,0.243,0.083,0.96,0.314,0.708,0.434,0.23,0.337,0.114,87.7,1.31,3.88,3.72,4.14,3.91,2,0.329,0.633,0.123,0.44,0.053,0.355,2020-08-24
"Nationals",89,94.1,0.244,0.102,1.24,0.279,0.767,0.419,0.238,0.342,0.146,88.2,1.33,4.01,4.33,4.35,4.16,0.7,0.312,0.578,0.121,0.424,0.072,0.337,2020-08-24
"Astros",98,113,0.223,0.128,1.04,0.316,0.737,0.397,0.234,0.369,0.108,87.8,1.58,4.14,4.56,5.12,4.78,0.7,0.256,0.554,0.108,0.434,0.073,0.35,2020-08-24
"Brewers",85,109.2,0.309,0.095,1.48,0.295,0.706,0.408,0.221,0.371,0.182,87.4,1.26,4.19,4.14,3.75,3.4,1.3,0.312,0.534,0.127,0.376,0.085,0.342,2020-08-24
"Angels",119,128.2,0.227,0.099,0.98,0.291,0.667,0.376,0.218,0.406,0.094,88.7,1.34,4.34,4.05,4.86,4.37,1.1,0.277,0.583,0.106,0.424,0.063,0.356,2020-08-24
"Orioles",106,130.1,0.242,0.104,0.9,0.281,0.67,0.476,0.21,0.314,0.117,88.8,1.28,4.35,4,4.35,4.14,1.6,0.29,0.569,0.106,0.418,0.059,0.366,2020-08-24
"Tigers",105,123.1,0.202,0.067,1.24,0.263,0.701,0.466,0.209,0.325,0.142,89.9,1.18,4.52,4.38,4.46,4.13,0.9,0.302,0.585,0.109,0.416,0.062,0.4,2020-08-24
"Mets",89,102.2,0.264,0.096,1.23,0.316,0.73,0.471,0.205,0.324,0.156,85.3,1.37,4.56,4.1,4.01,3.81,0.9,0.337,0.602,0.143,0.4,0.068,0.304,2020-08-24
"Marlins",91,95,0.185,0.116,1.71,0.262,0.755,0.429,0.213,0.358,0.178,88.1,1.44,4.83,5.88,5.46,5.05,-1.1,0.287,0.59,0.084,0.391,0.084,0.361,2020-08-24
"Rangers",100,103.1,0.241,0.133,1.31,0.259,0.669,0.399,0.192,0.41,0.135,88.4,1.38,4.96,4.86,5.04,4.65,0.3,0.256,0.569,0.101,0.427,0.108,0.392,2020-08-24
"Diamondbacks",98,104.2,0.24,0.124,1.55,0.297,0.733,0.428,0.207,0.366,0.17,87.6,1.5,5.16,5.12,4.84,4.52,-0.2,0.282,0.587,0.103,0.409,0.079,0.33,2020-08-24
"Rockies",84,88.2,0.206,0.088,1.12,0.325,0.63,0.433,0.205,0.361,0.116,89.1,1.44,5.28,4.42,4.87,4.41,0.9,0.286,0.582,0.111,0.426,0.079,0.365,2020-08-24
"Cubs",84,86.1,0.262,0.132,1.88,0.279,0.735,0.42,0.232,0.348,0.231,90.6,1.47,5.42,5.58,4.61,4.38,-0.5,0.297,0.569,0.126,0.373,0.115,0.438,2020-08-24
"Padres",109,119,0.223,0.098,1.59,0.276,0.661,0.424,0.199,0.377,0.163,88.5,1.35,5.45,5.05,4.84,4.36,0,0.301,0.675,0.111,0.438,0.07,0.378,2020-08-24
"Pirates",101,111.2,0.248,0.132,1.05,0.315,0.629,0.434,0.205,0.361,0.119,89.5,1.54,5.48,4.52,4.89,4.53,0.3,0.287,0.539,0.123,0.376,0.089,0.393,2020-08-24
"Reds",78,87,0.302,0.121,1.76,0.258,0.631,0.39,0.195,0.414,0.195,87.6,1.3,5.59,4.98,4.37,3.81,0.1,0.295,0.614,0.136,0.384,0.085,0.36,2020-08-24
"Giants",121,120.1,0.179,0.109,1.87,0.274,0.675,0.376,0.205,0.419,0.161,88.8,1.5,5.68,5.98,5.76,5.1,-2.1,0.274,0.595,0.087,0.43,0.082,0.346,2020-08-24
"Mariners",98,113.1,0.226,0.126,1.67,0.264,0.703,0.38,0.19,0.43,0.154,89.2,1.44,5.72,5.61,5.51,4.75,-0.8,0.248,0.561,0.11,0.407,0.079,0.38,2020-08-24
"Red Sox",111,137.2,0.247,0.097,1.57,0.336,0.665,0.431,0.25,0.319,0.192,88.4,1.52,5.75,4.73,4.22,4.04,-0.4,0.318,0.625,0.122,0.417,0.081,0.376,2020-08-24
"Phillies",78,75.1,0.218,0.089,1.91,0.42,0.597,0.413,0.282,0.306,0.208,89.3,1.98,8,5.28,4.49,4.25,0.2,0.354,0.605,0.122,0.397,0.094,0.417,2020-08-24
"Dodgers",120,123.2,0.254,0.085,0.51,0.233,0.814,0.503,0.194,0.303,0.074,86.3,0.96,1.82,3.07,3.8,3.72,2.2,0.344,0.598,0.114,0.438,0.026,0.298,2020-08-25
"Athletics",102,122.1,0.255,0.084,0.66,0.254,0.865,0.413,0.184,0.403,0.07,89.2,1.08,1.99,3.15,4.23,3.85,2.4,0.308,0.627,0.13,0.437,0.052,0.357,2020-08-25
"Indians",85,88.2,0.3,0.073,0.71,0.275,0.776,0.39,0.21,0.4,0.083,87.7,1.02,2.64,3.02,3.82,3.24,1.9,0.315,0.591,0.133,0.438,0.07,0.318,2020-08-25
"Blue Jays",112,125.2,0.265,0.126,0.57,0.283,0.711,0.387,0.216,0.397,0.064,88.3,1.31,3.15,3.42,4.51,4.28,2.6,0.284,0.538,0.124,0.382,0.059,0.332,2020-08-25
"Cardinals",60,67.1,0.258,0.122,1.34,0.169,0.729,0.432,0.16,0.407,0.152,89.2,1.02,3.34,4.69,4.65,4.29,0.2,0.288,0.55,0.12,0.417,0.079,0.36,2020-08-25
"Braves",101,125.1,0.243,0.088,0.93,0.297,0.773,0.415,0.225,0.36,0.104,88.6,1.28,3.38,3.76,4.33,4,1.3,0.307,0.65,0.109,0.408,0.066,0.337,2020-08-25
"Twins",102,127,0.274,0.076,1.49,0.298,0.842,0.352,0.223,0.425,0.149,86.8,1.22,3.4,4.14,4.13,3.58,1.8,0.303,0.634,0.133,0.434,0.083,0.348,2020-08-25
"White Sox",106,115,0.251,0.079,0.86,0.286,0.739,0.452,0.247,0.301,0.117,87.9,1.18,3.68,3.53,3.86,3.72,1.5,0.321,0.571,0.127,0.402,0.044,0.346,2020-08-25
"Royals",115,119,0.244,0.109,1.44,0.3,0.789,0.425,0.212,0.363,0.161,89.7,1.42,3.71,4.83,4.67,4.26,-0.2,0.297,0.583,0.117,0.411,0.076,0.401,2020-08-25
"Yankees",78,95.2,0.25,0.098,0.94,0.271,0.716,0.479,0.192,0.33,0.116,87,1.23,3.86,3.83,4.2,3.98,1.1,0.318,0.635,0.114,0.393,0.046,0.33,2020-08-25
"Rays",122,144.2,0.238,0.086,1,0.31,0.7,0.441,0.225,0.334,0.119,87.8,1.32,3.92,3.84,4.2,3.99,1.8,0.328,0.632,0.121,0.44,0.056,0.356,2020-08-25
"Astros",99,115,0.225,0.128,1.02,0.316,0.741,0.398,0.231,0.371,0.107,87.7,1.57,4.07,4.51,5.09,4.75,0.7,0.259,0.553,0.109,0.432,0.072,0.348,2020-08-25
"Brewers",88,112.2,0.315,0.095,1.44,0.292,0.708,0.407,0.219,0.374,0.178,87.4,1.23,4.07,4.03,3.69,3.34,1.5,0.312,0.531,0.128,0.376,0.084,0.338,2020-08-25
"Nationals",94,99.2,0.241,0.102,1.26,0.295,0.762,0.416,0.242,0.342,0.146,88.4,1.39,4.24,4.37,4.4,4.2,0.7,0.313,0.582,0.124,0.427,0.074,0.347,2020-08-25
"Orioles",106,130.1,0.242,0.104,0.9,0.281,0.67,0.476,0.21,0.314,0.117,88.8,1.28,4.35,4,4.35,4.14,1.6,0.29,0.569,0.106,0.418,0.059,0.366,2020-08-25
"Mets",89,102.2,0.264,0.096,1.23,0.316,0.73,0.471,0.205,0.324,0.156,85.3,1.37,4.56,4.1,4.01,3.81,0.9,0.337,0.602,0.143,0.4,0.068,0.304,2020-08-25
"Angels",125,134,0.225,0.102,0.94,0.289,0.649,0.374,0.217,0.408,0.09,88.9,1.34,4.57,4.06,4.95,4.44,1.1,0.271,0.58,0.105,0.425,0.068,0.365,2020-08-25
"Tigers",109,129,0.203,0.068,1.33,0.267,0.703,0.473,0.205,0.322,0.153,89.9,1.19,4.67,4.52,4.46,4.11,0.7,0.304,0.584,0.108,0.414,0.065,0.404,2020-08-25
"Rangers",102,106.1,0.245,0.133,1.27,0.263,0.682,0.396,0.194,0.41,0.132,88.4,1.39,4.82,4.77,5,4.62,0.5,0.255,0.575,0.102,0.423,0.105,0.393,2020-08-25
"Diamondbacks",101,109.2,0.234,0.123,1.48,0.295,0.739,0.423,0.2,0.377,0.157,87.5,1.49,5.01,5.08,4.97,4.58,-0.2,0.28,0.573,0.101,0.408,0.075,0.327,2020-08-25
"Marlins",97,99,0.181,0.12,1.73,0.263,0.742,0.431,0.226,0.343,0.186,88.1,1.47,5.09,5.98,5.47,5.13,-1.2,0.285,0.589,0.082,0.389,0.09,0.367,2020-08-25
"Rockies",87,91.2,0.205,0.085,1.08,0.325,0.639,0.436,0.201,0.363,0.111,89.2,1.43,5.11,4.34,4.86,4.39,1.1,0.286,0.585,0.111,0.432,0.076,0.37,2020-08-25
"Cubs",86,88.1,0.266,0.13,1.83,0.275,0.735,0.423,0.233,0.344,0.231,90.5,1.44,5.3,5.46,4.51,4.31,-0.4,0.296,0.573,0.126,0.375,0.114,0.437,2020-08-25
"Padres",109,119,0.223,0.098,1.59,0.276,0.661,0.424,0.199,0.377,0.163,88.5,1.35,5.45,5.05,4.84,4.36,0,0.301,0.675,0.111,0.438,0.07,0.378,2020-08-25
"Pirates",101,111.2,0.248,0.132,1.05,0.315,0.629,0.434,0.205,0.361,0.119,89.5,1.54,5.48,4.52,4.89,4.53,0.3,0.287,0.539,0.123,0.376,0.089,0.393,2020-08-25
"Reds",80,88.2,0.303,0.119,1.73,0.254,0.631,0.39,0.192,0.418,0.191,87.5,1.27,5.48,4.91,4.35,3.78,0.2,0.295,0.609,0.136,0.382,0.084,0.36,2020-08-25
"Giants",121,120.1,0.179,0.109,1.87,0.274,0.675,0.376,0.205,0.419,0.161,88.8,1.5,5.68,5.98,5.76,5.1,-2.1,0.274,0.595,0.087,0.43,0.082,0.346,2020-08-25
"Mariners",98,113.1,0.226,0.126,1.67,0.264,0.703,0.38,0.19,0.43,0.154,89.2,1.44,5.72,5.61,5.51,4.75,-0.8,0.248,0.561,0.11,0.407,0.079,0.38,2020-08-25
"Red Sox",111,137.2,0.247,0.097,1.57,0.336,0.665,0.431,0.25,0.319,0.192,88.4,1.52,5.75,4.73,4.22,4.04,-0.4,0.318,0.625,0.122,0.417,0.081,0.376,2020-08-25
"Phillies",78,75.1,0.218,0.089,1.91,0.42,0.597,0.413,0.282,0.306,0.208,89.3,1.98,8,5.28,4.49,4.25,0.2,0.354,0.605,0.122,0.397,0.094,0.417,2020-08-25
"Athletics",105,126.1,0.257,0.082,0.64,0.253,0.867,0.413,0.188,0.398,0.069,89.1,1.06,1.92,3.07,4.15,3.79,2.5,0.312,0.628,0.13,0.436,0.053,0.359,2020-08-26
"Dodgers",127,130.1,0.256,0.081,0.62,0.238,0.796,0.505,0.195,0.301,0.091,86.6,0.97,2,3.15,3.72,3.63,2.2,0.347,0.594,0.118,0.44,0.03,0.304,2020-08-26
"Indians",88,91.2,0.296,0.073,0.69,0.274,0.783,0.39,0.206,0.404,0.08,87.6,1.01,2.55,3.02,3.88,3.29,1.9,0.316,0.59,0.131,0.438,0.068,0.315,2020-08-26
"Braves",101,125.1,0.243,0.088,0.93,0.297,0.773,0.415,0.225,0.36,0.104,88.6,1.28,3.38,3.76,4.33,4,1.3,0.307,0.65,0.109,0.408,0.066,0.337,2020-08-26
"Cardinals",62,69.1,0.261,0.121,1.3,0.182,0.73,0.443,0.162,0.395,0.152,89.1,1.05,3.38,4.6,4.57,4.25,0.3,0.284,0.543,0.118,0.419,0.077,0.361,2020-08-26
"Blue Jays",116,129.2,0.261,0.125,0.56,0.29,0.696,0.389,0.21,0.401,0.061,88.6,1.33,3.4,3.44,4.6,4.32,2.7,0.283,0.542,0.124,0.383,0.06,0.342,2020-08-26
"Royals",121,125.1,0.244,0.111,1.36,0.296,0.799,0.428,0.206,0.366,0.153,89.7,1.4,3.52,4.77,4.71,4.29,-0.1,0.299,0.58,0.119,0.41,0.073,0.405,2020-08-26
"Twins",104,130,0.273,0.08,1.52,0.298,0.836,0.356,0.224,0.421,0.154,86.9,1.24,3.53,4.24,4.16,3.63,1.7,0.302,0.633,0.132,0.433,0.084,0.349,2020-08-26
"White Sox",106,115,0.251,0.079,0.86,0.286,0.739,0.452,0.247,0.301,0.117,87.9,1.18,3.68,3.53,3.86,3.72,1.5,0.321,0.571,0.127,0.402,0.044,0.346,2020-08-26
"Yankees",78,95.2,0.25,0.098,0.94,0.271,0.716,0.479,0.192,0.33,0.116,87,1.23,3.86,3.83,4.2,3.98,1.1,0.318,0.635,0.114,0.393,0.046,0.33,2020-08-26
"Rays",124,146.2,0.238,0.085,0.98,0.31,0.704,0.441,0.227,0.332,0.118,87.8,1.32,3.87,3.81,4.17,3.97,1.9,0.327,0.634,0.122,0.441,0.055,0.358,2020-08-26
"Brewers",91,115.2,0.32,0.094,1.4,0.287,0.708,0.409,0.215,0.376,0.175,87.4,1.2,3.97,3.93,3.62,3.27,1.7,0.314,0.532,0.131,0.375,0.086,0.341,2020-08-26
"Orioles",109,133,0.241,0.105,0.88,0.283,0.68,0.474,0.211,0.316,0.114,88.8,1.29,4.26,3.99,4.37,4.16,1.6,0.29,0.572,0.105,0.416,0.061,0.364,2020-08-26
"Astros",108,122.2,0.225,0.131,1.03,0.321,0.727,0.402,0.229,0.368,0.108,87.6,1.61,4.4,4.56,5.12,4.8,0.7,0.252,0.55,0.107,0.433,0.07,0.347,2020-08-26
"Nationals",99,103.2,0.236,0.106,1.22,0.298,0.748,0.412,0.241,0.347,0.137,88.5,1.43,4.43,4.38,4.52,4.31,0.7,0.311,0.573,0.124,0.43,0.074,0.348,2020-08-26
"Mets",93,109.2,0.257,0.097,1.15,0.304,0.722,0.483,0.195,0.322,0.146,85.4,1.34,4.51,4.08,4.1,3.88,1,0.337,0.596,0.141,0.396,0.063,0.313,2020-08-26
"Angels",128,141.1,0.222,0.102,0.96,0.282,0.651,0.387,0.208,0.404,0.092,88.7,1.32,4.52,4.1,4.95,4.46,1,0.274,0.586,0.105,0.424,0.067,0.351,2020-08-26
"Tigers",113,132.1,0.208,0.066,1.36,0.263,0.705,0.471,0.205,0.325,0.157,90,1.17,4.62,4.51,4.4,4.04,0.7,0.304,0.591,0.109,0.416,0.066,0.406,2020-08-26
"Marlins",102,104.1,0.175,0.114,1.64,0.263,0.753,0.44,0.225,0.335,0.179,88.2,1.45,4.83,5.85,5.44,5.11,-1.1,0.287,0.593,0.082,0.393,0.085,0.367,2020-08-26
"Rangers",105,109,0.245,0.135,1.24,0.264,0.674,0.396,0.196,0.407,0.129,88.4,1.4,4.95,4.77,5.03,4.64,0.5,0.251,0.574,0.103,0.422,0.103,0.394,2020-08-26
"Rockies",91,95.2,0.208,0.088,1.03,0.324,0.651,0.445,0.205,0.35,0.111,89.2,1.43,4.99,4.31,4.81,4.38,1.2,0.289,0.587,0.112,0.429,0.073,0.371,2020-08-26
"Diamondbacks",106,113.2,0.234,0.128,1.43,0.298,0.741,0.418,0.199,0.383,0.149,87.7,1.51,4.99,5.06,5.05,4.65,-0.2,0.277,0.573,0.102,0.411,0.079,0.334,2020-08-26
"Pirates",103,116.2,0.249,0.127,1,0.314,0.638,0.434,0.199,0.367,0.112,89.8,1.51,5.25,4.37,4.84,4.46,0.5,0.291,0.545,0.126,0.378,0.091,0.404,2020-08-26
"Reds",82,90.2,0.306,0.117,1.69,0.25,0.631,0.389,0.19,0.421,0.187,87.6,1.25,5.36,4.8,4.3,3.72,0.3,0.294,0.607,0.136,0.383,0.083,0.359,2020-08-26
"Giants",130,127.1,0.182,0.111,1.77,0.271,0.679,0.379,0.206,0.415,0.155,88.6,1.48,5.37,5.81,5.69,5.07,-1.9,0.274,0.586,0.089,0.431,0.079,0.345,2020-08-26
"Cubs",91,95,0.263,0.127,1.8,0.279,0.722,0.419,0.236,0.346,0.224,90.4,1.43,5.4,5.37,4.5,4.29,-0.4,0.298,0.577,0.125,0.375,0.109,0.44,2020-08-26
"Padres",113,123,0.226,0.096,1.54,0.281,0.664,0.422,0.201,0.377,0.158,88.4,1.36,5.41,4.94,4.8,4.31,0.1,0.301,0.672,0.111,0.436,0.068,0.372,2020-08-26
"Mariners",102,117.1,0.223,0.128,1.61,0.261,0.712,0.381,0.186,0.433,0.148,89.1,1.43,5.52,5.57,5.58,4.81,-0.7,0.248,0.564,0.108,0.407,0.079,0.375,2020-08-26
"Red Sox",115,143.1,0.248,0.097,1.57,0.334,0.677,0.435,0.248,0.317,0.194,88.5,1.51,5.59,4.71,4.17,4.01,-0.3,0.314,0.625,0.121,0.419,0.08,0.377,2020-08-26
"Phillies",83,79.1,0.215,0.087,1.93,0.414,0.607,0.417,0.274,0.308,0.207,89.3,1.95,7.71,5.3,4.5,4.26,0.1,0.35,0.608,0.119,0.401,0.093,0.422,2020-08-26
"Athletics",108,129.1,0.262,0.082,0.63,0.25,0.868,0.411,0.186,0.402,0.067,89,1.04,1.88,3.02,4.11,3.75,2.8,0.312,0.631,0.132,0.436,0.053,0.355,2020-08-27
"Dodgers",127,130.1,0.256,0.081,0.62,0.238,0.796,0.505,0.195,0.301,0.091,86.6,0.97,2,3.15,3.72,3.63,2.2,0.347,0.594,0.118,0.44,0.03,0.304,2020-08-27
"Indians",91,94.2,0.291,0.071,0.67,0.272,0.777,0.379,0.203,0.419,0.074,87.4,1,2.57,3,3.98,3.33,2,0.316,0.593,0.132,0.442,0.069,0.312,2020-08-27
"Blue Jays",120,136.2,0.256,0.125,0.59,0.278,0.705,0.403,0.199,0.398,0.065,88.8,1.3,3.29,3.53,4.62,4.36,2.6,0.28,0.542,0.124,0.386,0.056,0.347,2020-08-27
"Braves",103,127.1,0.24,0.087,0.92,0.296,0.776,0.42,0.223,0.358,0.102,88.8,1.27,3.32,3.75,4.35,4.02,1.4,0.307,0.651,0.108,0.408,0.07,0.344,2020-08-27
"Cardinals",64,72.1,0.258,0.122,1.37,0.19,0.725,0.438,0.153,0.409,0.153,88.9,1.09,3.61,4.73,4.67,4.3,0.2,0.284,0.532,0.119,0.419,0.078,0.352,2020-08-27
"Royals",128,130.1,0.246,0.118,1.31,0.301,0.791,0.43,0.199,0.37,0.146,89.7,1.44,3.66,4.77,4.8,4.36,0,0.294,0.574,0.117,0.41,0.076,0.406,2020-08-27
"White Sox",109,118,0.252,0.077,0.92,0.283,0.743,0.453,0.244,0.303,0.124,87.8,1.17,3.66,3.58,3.84,3.7,1.5,0.32,0.572,0.129,0.402,0.046,0.35,2020-08-27
"Twins",108,132.1,0.274,0.082,1.5,0.302,0.822,0.353,0.228,0.419,0.152,86.9,1.25,3.67,4.23,4.18,3.65,1.7,0.304,0.632,0.134,0.431,0.083,0.343,2020-08-27
"Rays",128,151.1,0.242,0.083,0.95,0.307,0.702,0.443,0.229,0.329,0.116,87.7,1.29,3.75,3.71,4.09,3.9,2.2,0.331,0.638,0.124,0.442,0.054,0.357,2020-08-27
"Yankees",80,97.2,0.254,0.096,1.01,0.275,0.714,0.477,0.192,0.331,0.125,87.1,1.24,3.96,3.87,4.14,3.91,1.1,0.317,0.638,0.115,0.394,0.049,0.327,2020-08-27
"Brewers",91,115.2,0.32,0.094,1.4,0.287,0.708,0.409,0.215,0.376,0.175,87.4,1.2,3.97,3.93,3.62,3.27,1.7,0.314,0.532,0.131,0.375,0.086,0.341,2020-08-27
"Orioles",114,137,0.244,0.108,0.92,0.277,0.691,0.472,0.209,0.32,0.119,88.8,1.29,4.2,4.08,4.41,4.19,1.6,0.29,0.57,0.106,0.415,0.062,0.361,2020-08-27
"Nationals",102,106.2,0.233,0.105,1.18,0.301,0.751,0.405,0.243,0.352,0.131,88.6,1.43,4.3,4.36,4.59,4.33,0.7,0.31,0.574,0.125,0.432,0.071,0.348,2020-08-27
"Astros",108,122.2,0.225,0.131,1.03,0.321,0.727,0.402,0.229,0.368,0.108,87.6,1.61,4.4,4.56,5.12,4.8,0.7,0.252,0.55,0.107,0.433,0.07,0.347,2020-08-27
"Angels",128,141.1,0.222,0.102,0.96,0.282,0.651,0.387,0.208,0.404,0.092,88.7,1.32,4.52,4.1,4.95,4.46,1,0.274,0.586,0.105,0.424,0.067,0.351,2020-08-27
"Mets",96,111.2,0.255,0.101,1.13,0.311,0.714,0.472,0.203,0.325,0.141,85.6,1.38,4.67,4.1,4.18,3.97,1,0.335,0.593,0.141,0.395,0.062,0.319,2020-08-27
"Tigers",119,138.1,0.204,0.067,1.37,0.267,0.705,0.47,0.208,0.322,0.158,90.3,1.19,4.68,4.55,4.43,4.09,0.6,0.304,0.591,0.108,0.414,0.075,0.42,2020-08-27
"Marlins",105,108.1,0.169,0.117,1.58,0.26,0.755,0.442,0.223,0.335,0.173,88.1,1.44,4.74,5.83,5.51,5.22,-1.1,0.287,0.589,0.082,0.394,0.082,0.369,2020-08-27
"Rangers",110,112.2,0.248,0.134,1.2,0.269,0.683,0.401,0.197,0.401,0.127,88.6,1.41,4.87,4.69,4.98,4.58,0.6,0.253,0.581,0.103,0.421,0.1,0.402,2020-08-27
"Diamondbacks",110,118.2,0.235,0.126,1.52,0.306,0.735,0.428,0.193,0.38,0.159,87.8,1.54,5.23,5.15,5,4.6,-0.3,0.28,0.568,0.103,0.411,0.081,0.332,2020-08-27
"Pirates",104,118.2,0.247,0.125,1.06,0.314,0.638,0.44,0.195,0.365,0.119,89.9,1.51,5.31,4.45,4.83,4.45,0.4,0.291,0.548,0.125,0.381,0.089,0.408,2020-08-27
"Reds",82,90.2,0.306,0.117,1.69,0.25,0.631,0.389,0.19,0.421,0.187,87.6,1.25,5.36,4.8,4.3,3.72,0.3,0.294,0.607,0.136,0.383,0.083,0.359,2020-08-27
"Giants",130,127.1,0.182,0.111,1.77,0.271,0.679,0.379,0.206,0.415,0.155,88.6,1.48,5.37,5.81,5.69,5.07,-1.9,0.274,0.586,0.089,0.431,0.079,0.345,2020-08-27
"Rockies",95,98.2,0.201,0.091,1,0.329,0.633,0.434,0.209,0.357,0.104,89.4,1.48,5.38,4.38,5,4.51,1.3,0.289,0.584,0.113,0.428,0.083,0.377,2020-08-27
"Padres",113,123,0.226,0.096,1.54,0.281,0.664,0.422,0.201,0.377,0.158,88.4,1.36,5.41,4.94,4.8,4.31,0.1,0.301,0.672,0.111,0.436,0.068,0.372,2020-08-27
"Mariners",102,117.1,0.223,0.128,1.61,0.261,0.712,0.381,0.186,0.433,0.148,89.1,1.43,5.52,5.57,5.58,4.81,-0.7,0.248,0.564,0.108,0.407,0.079,0.375,2020-08-27
"Red Sox",118,147.2,0.244,0.097,1.52,0.336,0.665,0.437,0.251,0.312,0.189,88.6,1.52,5.73,4.67,4.2,4.05,-0.3,0.311,0.627,0.119,0.419,0.077,0.379,2020-08-27
"Cubs",95,98,0.258,0.123,1.74,0.302,0.699,0.42,0.24,0.34,0.213,90.5,1.5,5.79,5.27,4.5,4.29,-0.3,0.301,0.573,0.125,0.377,0.11,0.447,2020-08-27
"Phillies",85,81.1,0.219,0.085,1.88,0.414,0.612,0.422,0.274,0.304,0.207,89.4,1.93,7.52,5.17,4.4,4.19,0.2,0.348,0.606,0.119,0.402,0.095,0.425,2020-08-27
"Athletics",108,129.1,0.262,0.082,0.63,0.25,0.868,0.411,0.186,0.402,0.067,89,1.04,1.88,3.02,4.11,3.75,2.8,0.312,0.631,0.132,0.436,0.053,0.355,2020-08-28
"Dodgers",134,137.1,0.26,0.082,0.59,0.234,0.804,0.512,0.19,0.298,0.088,86.8,0.96,1.9,3.09,3.67,3.6,2.5,0.349,0.594,0.118,0.437,0.029,0.306,2020-08-28
"Indians",91,94.2,0.291,0.071,0.67,0.272,0.777,0.379,0.203,0.419,0.074,87.4,1,2.57,3,3.98,3.33,2,0.316,0.593,0.132,0.442,0.069,0.312,2020-08-28
"Blue Jays",120,136.2,0.256,0.125,0.59,0.278,0.705,0.403,0.199,0.398,0.065,88.8,1.3,3.29,3.53,4.62,4.36,2.6,0.28,0.542,0.124,0.386,0.056,0.347,2020-08-28
"Braves",103,127.1,0.24,0.087,0.92,0.296,0.776,0.42,0.223,0.358,0.102,88.8,1.27,3.32,3.75,4.35,4.02,1.4,0.307,0.651,0.108,0.408,0.07,0.344,2020-08-28
"Cardinals",68,76.1,0.252,0.118,1.3,0.202,0.707,0.435,0.168,0.398,0.145,88.9,1.11,3.54,4.61,4.65,4.31,0.3,0.289,0.545,0.119,0.426,0.072,0.34,2020-08-28
"Royals",128,130.1,0.246,0.118,1.31,0.301,0.791,0.43,0.199,0.37,0.146,89.7,1.44,3.66,4.77,4.8,4.36,0,0.294,0.574,0.117,0.41,0.076,0.406,2020-08-28
"White Sox",109,118,0.252,0.077,0.92,0.283,0.743,0.453,0.244,0.303,0.124,87.8,1.17,3.66,3.58,3.84,3.7,1.5,0.32,0.572,0.129,0.402,0.046,0.35,2020-08-28
"Twins",108,132.1,0.274,0.082,1.5,0.302,0.822,0.353,0.228,0.419,0.152,86.9,1.25,3.67,4.23,4.18,3.65,1.7,0.304,0.632,0.134,0.431,0.083,0.343,2020-08-28
"Rays",128,151.1,0.242,0.083,0.95,0.307,0.702,0.443,0.229,0.329,0.116,87.7,1.29,3.75,3.71,4.09,3.9,2.2,0.331,0.638,0.124,0.442,0.054,0.357,2020-08-28
"Yankees",80,97.2,0.254,0.096,1.01,0.275,0.714,0.477,0.192,0.331,0.125,87.1,1.24,3.96,3.87,4.14,3.91,1.1,0.317,0.638,0.115,0.394,0.049,0.327,2020-08-28
"Orioles",114,137,0.244,0.108,0.92,0.277,0.691,0.472,0.209,0.32,0.119,88.8,1.29,4.2,4.08,4.41,4.19,1.6,0.29,0.57,0.106,0.415,0.062,0.361,2020-08-28
"Brewers",96,121.2,0.314,0.101,1.48,0.296,0.713,0.397,0.223,0.38,0.18,87.5,1.27,4.22,4.16,3.78,3.43,1.5,0.313,0.537,0.131,0.373,0.088,0.34,2020-08-28
"Nationals",102,106.2,0.233,0.105,1.18,0.301,0.751,0.405,0.243,0.352,0.131,88.6,1.43,4.3,4.36,4.59,4.33,0.7,0.31,0.574,0.125,0.432,0.071,0.348,2020-08-28
"Astros",108,122.2,0.225,0.131,1.03,0.321,0.727,0.402,0.229,0.368,0.108,87.6,1.61,4.4,4.56,5.12,4.8,0.7,0.252,0.55,0.107,0.433,0.07,0.347,2020-08-28
"Angels",128,141.1,0.222,0.102,0.96,0.282,0.651,0.387,0.208,0.404,0.092,88.7,1.32,4.52,4.1,4.95,4.46,1,0.274,0.586,0.105,0.424,0.067,0.351,2020-08-28
"Mets",96,111.2,0.255,0.101,1.13,0.311,0.714,0.472,0.203,0.325,0.141,85.6,1.38,4.67,4.1,4.18,3.97,1,0.335,0.593,0.141,0.395,0.062,0.319,2020-08-28
"Tigers",119,138.1,0.204,0.067,1.37,0.267,0.705,0.47,0.208,0.322,0.158,90.3,1.19,4.68,4.55,4.43,4.09,0.6,0.304,0.591,0.108,0.414,0.075,0.42,2020-08-28
"Marlins",105,108.1,0.169,0.117,1.58,0.26,0.755,0.442,0.223,0.335,0.173,88.1,1.44,4.74,5.83,5.51,5.22,-1.1,0.287,0.589,0.082,0.394,0.082,0.369,2020-08-28
