"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date","url"
"HOU",22,21.1,0.256,0.1,1.69,0.278,0.625,0.483,0.207,0.31,0.222,87,1.31,5.06,4.94,3.87,3.75,-0.2,0.346,0.567,0.149,0.385,0.086,0.328,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"SDP",19,23.1,0.25,0.111,0.77,0.348,0.682,0.448,0.179,0.373,0.08,88.7,1.59,5.4,3.87,4.48,4.04,0.3,0.298,0.574,0.13,0.399,0.029,0.382,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"LAA",22,23.1,0.24,0.05,1.16,0.338,0.59,0.382,0.25,0.368,0.12,84.9,1.29,5.4,4.04,4.1,3.46,0.2,0.326,0.57,0.092,0.39,0.044,0.279,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"SFG",17,19.2,0.198,0.081,1.83,0.276,0.561,0.475,0.213,0.311,0.211,89.3,1.37,5.49,5.38,4.3,4.14,0,0.309,0.64,0.113,0.445,0.097,0.371,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"LAD",21,21.2,0.237,0.072,0,0.379,0.576,0.394,0.182,0.424,0,87.8,1.48,5.82,2.38,4.47,3.76,0.5,0.315,0.577,0.119,0.429,0.076,0.364,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"DET",20,28.1,0.127,0.063,2.54,0.25,0.671,0.424,0.152,0.424,0.19,90.9,1.38,6.04,7,5.72,5.01,-0.8,0.309,0.571,0.078,0.43,0.07,0.42,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"OAK",20,25.2,0.124,0.149,1.4,0.272,0.604,0.274,0.274,0.452,0.105,88.5,1.71,6.31,6.71,7.07,6.4,-0.5,0.265,0.471,0.068,0.359,0.094,0.306,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"MIA",19,23,0.202,0.111,2.35,0.197,0.602,0.299,0.194,0.507,0.176,88.9,1.26,6.65,6.61,5.61,4.84,-0.3,0.255,0.444,0.086,0.396,0.134,0.388,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"NYM",20,21,0.198,0.104,2.14,0.339,0.69,0.418,0.209,0.373,0.2,87.8,1.71,6.86,6.11,4.94,4.57,-0.1,0.273,0.604,0.092,0.392,0.119,0.373,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"COL",18,23,0.217,0.075,0.78,0.408,0.602,0.556,0.181,0.264,0.105,88.2,1.7,7.04,3.83,4.04,3.65,0.2,0.274,0.594,0.084,0.435,0.096,0.466,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"WSN",21,22.2,0.158,0.079,1.99,0.296,0.607,0.434,0.145,0.421,0.156,89.2,1.5,7.15,6.04,5.46,4.77,-0.2,0.292,0.564,0.098,0.463,0.118,0.434,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"CIN",19,18.1,0.227,0.08,0.98,0.397,0.53,0.5,0.293,0.207,0.167,89.7,1.75,7.36,3.94,3.58,3.61,0.2,0.332,0.591,0.118,0.393,0.05,0.383,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"CHW",21,22.2,0.228,0.14,1.99,0.369,0.625,0.343,0.214,0.443,0.161,89.3,1.99,8.34,6.35,5.69,4.79,-0.1,0.274,0.526,0.096,0.432,0.071,0.343,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
"MIL",21,22.1,0.205,0.091,0,0.23,1,0.517,0.2,0.283,0,84.4,0.99,0,3,4.25,4.14,0.3,0.234,0.58,0.087,0.374,0.016,0.295,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"TBR",16,23,0.218,0.08,0.39,0.19,0.918,0.458,0.153,0.39,0.043,84,0.83,1.17,3.49,4.57,4.05,0.3,0.344,0.632,0.097,0.386,0.034,0.254,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"NYY",18,24.1,0.304,0.108,0.74,0.281,0.882,0.508,0.237,0.254,0.133,88.2,1.19,2.22,3.41,3.35,3.35,0.4,0.317,0.539,0.126,0.39,0.119,0.373,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"TEX",16,22,0.267,0.07,0.82,0.222,0.714,0.339,0.125,0.536,0.067,88.5,0.91,2.45,3.45,4.5,3.58,0.2,0.289,0.547,0.114,0.409,0.071,0.304,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"STL",18,17.1,0.267,0.053,1.04,0.347,0.842,0.49,0.235,0.275,0.143,89.6,1.33,2.6,3.29,3.11,3.05,0.1,0.339,0.693,0.116,0.41,0.078,0.431,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"BOS",19,23,0.19,0.09,0.39,0.261,0.769,0.559,0.103,0.338,0.043,88.2,1.22,2.74,3.75,4.83,4.31,0.2,0.349,0.65,0.087,0.408,0.014,0.357,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"SEA",28,24.1,0.28,0.15,0,0.295,0.647,0.492,0.115,0.393,0,87.1,1.4,2.96,2.91,4.53,4.3,0.5,0.35,0.673,0.135,0.436,0.016,0.328,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"PIT",18,24.2,0.23,0.08,0.36,0.254,0.703,0.412,0.265,0.324,0.045,90.6,1.05,3.28,3.16,4.1,3.9,0.6,0.333,0.66,0.104,0.4,0.059,0.441,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"BAL",19,19,0.316,0.063,1.42,0.348,0.859,0.286,0.286,0.429,0.143,92.8,1.26,3.32,3.62,3.37,2.91,0.3,0.318,0.646,0.117,0.457,0.102,0.51,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"MIN",15,16,0.292,0.092,1.13,0.263,0.658,0.525,0.175,0.3,0.167,88.1,1.13,3.38,3.78,3.38,3.27,0.2,0.284,0.554,0.105,0.419,0.05,0.35,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"CLE",21,21,0.272,0.152,1.29,0.265,0.784,0.373,0.196,0.431,0.136,88.8,1.43,3.43,5.02,4.88,4.47,0,0.296,0.609,0.116,0.463,0.154,0.442,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"ARI",16,20.1,0.28,0.122,1.33,0.222,0.808,0.5,0.188,0.313,0.2,93,1.13,3.54,4.68,3.97,3.83,-0.1,0.263,0.512,0.137,0.407,0.125,0.5,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"CHC",16,19.1,0.244,0.064,0.93,0.255,0.714,0.442,0.192,0.365,0.105,88.5,1.03,3.72,3.72,3.98,3.57,0.2,0.268,0.641,0.111,0.449,0.113,0.434,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"PHI",21,23,0.253,0.141,1.17,0.268,0.799,0.386,0.246,0.368,0.143,89.3,1.39,3.91,4.88,4.68,4.51,0.2,0.286,0.596,0.124,0.439,0.085,0.356,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"ATL",28,28.1,0.224,0.103,0.95,0.27,0.692,0.419,0.176,0.405,0.1,89,1.24,4.13,4.32,4.68,4.31,0.2,0.33,0.56,0.11,0.387,0.091,0.377,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"TOR",25,21.2,0.276,0.08,1.66,0.216,0.69,0.327,0.182,0.491,0.148,89.8,1.02,4.15,4.7,4.34,3.56,0.2,0.34,0.667,0.147,0.398,0.109,0.436,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"COL",18,23.2,0.208,0.099,0,0.362,0.667,0.603,0.147,0.25,0,87.6,1.48,4.18,3.03,4.2,3.99,0.5,0.286,0.584,0.093,0.427,0.043,0.435,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"NYM",21,21,0.278,0.1,1.71,0.327,0.779,0.411,0.232,0.357,0.2,88,1.43,4.71,4.79,3.87,3.65,0.1,0.275,0.644,0.113,0.392,0.107,0.339,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"SDP",18,21,0.222,0.121,0,0.344,0.657,0.429,0.222,0.349,0,88.2,1.62,5.14,3.17,4.88,4.54,0.5,0.295,0.556,0.119,0.393,0,0.344,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"HOU",18,17,0.26,0.11,1.06,0.318,0.613,0.435,0.239,0.326,0.133,86.4,1.41,5.29,4.11,4.03,3.93,0.1,0.335,0.562,0.153,0.387,0.109,0.348,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"LAD",20,19.2,0.22,0.066,0,0.381,0.594,0.349,0.238,0.413,0,88.5,1.53,5.95,2.59,4.76,3.97,0.4,0.304,0.593,0.11,0.436,0.079,0.381,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"LAA",20,24,0.26,0.048,1.13,0.373,0.552,0.414,0.286,0.3,0.143,83.8,1.38,6,3.66,3.46,3.19,0.4,0.344,0.587,0.097,0.384,0.043,0.257,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"OAK",20,23.2,0.15,0.168,1.9,0.227,0.697,0.239,0.225,0.535,0.132,89.1,1.61,6.08,7.34,7.22,6.56,-0.4,0.238,0.505,0.064,0.346,0.127,0.324,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"KCR",19,21.2,0.255,0.092,1.66,0.333,0.657,0.274,0.226,0.5,0.129,89.3,1.52,6.23,4.74,4.69,4,0,0.324,0.582,0.14,0.438,0.109,0.375,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"WSN",23,22.2,0.192,0.091,1.59,0.292,0.634,0.42,0.145,0.435,0.133,89.7,1.41,6.35,5.48,5.35,4.56,0,0.296,0.596,0.101,0.471,0.101,0.478,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"SFG",17,19.2,0.241,0.069,1.83,0.321,0.491,0.458,0.22,0.322,0.211,90,1.42,6.41,4.83,3.77,3.59,0.1,0.321,0.69,0.128,0.442,0.117,0.417,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"CHW",21,22.1,0.276,0.105,1.21,0.356,0.621,0.339,0.21,0.452,0.107,89.2,1.57,6.45,4.44,4.74,3.79,0.2,0.289,0.6,0.102,0.436,0.065,0.355,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"MIA",16,19,0.213,0.101,2.84,0.278,0.664,0.367,0.217,0.417,0.24,86.9,1.58,6.63,7.09,5.14,4.45,-0.3,0.272,0.551,0.083,0.418,0.117,0.383,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"DET",15,21.2,0.156,0.063,2.91,0.254,0.66,0.419,0.149,0.432,0.219,91.1,1.38,6.65,7.19,5.41,4.68,-0.6,0.286,0.542,0.069,0.426,0.095,0.459,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
"CIN",17,16.1,0.288,0.088,1.65,0.468,0.468,0.5,0.28,0.22,0.273,91.2,1.96,8.82,4.26,2.98,3.18,0.1,0.345,0.638,0.124,0.386,0.1,0.44,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-04&enddate=2023-04-10"
