"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date","url"
"TBR",43,52,0.242,0.114,0.69,0.238,0.798,0.412,0.153,0.435,0.07,88.9,1.15,2.94,4.08,4.82,4.17,0.3,0.279,0.566,0.1,0.43,0.067,0.388,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"MIN",31,33,0.246,0.063,1.64,0.284,0.927,0.484,0.129,0.387,0.167,89.5,1.21,3,4.7,4.07,3.43,0.1,0.331,0.57,0.129,0.429,0.085,0.415,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"CIN",46,52.1,0.185,0.093,1.2,0.214,0.824,0.371,0.159,0.47,0.099,88.7,1.11,3.1,4.86,5.28,4.65,0.6,0.288,0.579,0.11,0.41,0.099,0.368,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"SDP",37,43.1,0.238,0.083,1.45,0.233,0.816,0.533,0.15,0.318,0.206,85.6,1.04,3.53,4.78,3.92,3.63,-0.1,0.352,0.601,0.122,0.431,0.091,0.336,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"OAK",39,57.2,0.199,0.118,0.16,0.288,0.704,0.472,0.184,0.344,0.018,89.6,1.34,3.75,3.52,4.83,4.62,0.7,0.264,0.533,0.097,0.439,0.043,0.421,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"HOU",36,40,0.221,0.11,0.9,0.345,0.717,0.388,0.198,0.414,0.083,90.3,1.58,3.83,4.38,4.98,4.37,0.1,0.317,0.552,0.135,0.412,0.12,0.41,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"BOS",48,55.1,0.222,0.091,0.49,0.331,0.668,0.436,0.245,0.319,0.058,86.3,1.41,3.9,3.44,4.23,4,1.1,0.361,0.654,0.12,0.435,0.049,0.319,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"TOR",42,50.2,0.295,0.029,1.6,0.31,0.766,0.38,0.212,0.409,0.161,90.6,1.09,3.91,3.65,3.1,2.65,0.7,0.377,0.594,0.141,0.407,0.094,0.435,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"MIA",38,43.1,0.302,0.093,0.83,0.337,0.725,0.557,0.17,0.274,0.138,88.4,1.29,4.15,3.25,3.11,3.05,0.7,0.321,0.621,0.158,0.419,0.046,0.296,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"NYM",40,45.1,0.255,0.027,1.79,0.328,0.76,0.388,0.149,0.463,0.145,91.8,1.21,4.37,4.14,3.73,3.09,0.2,0.354,0.644,0.132,0.419,0.112,0.493,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"COL",47,54,0.204,0.138,0.83,0.287,0.701,0.471,0.176,0.353,0.093,87.6,1.5,4.5,4.66,5.05,4.87,0.4,0.249,0.592,0.082,0.424,0.084,0.361,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"DET",37,51.1,0.221,0.115,0.7,0.292,0.643,0.421,0.2,0.379,0.073,90.5,1.4,4.56,3.98,4.66,4.4,0.2,0.316,0.593,0.102,0.382,0.068,0.439,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"BAL",38,42,0.289,0.111,1.07,0.364,0.733,0.339,0.268,0.393,0.114,87.5,1.55,4.71,3.85,3.96,3.6,0.5,0.307,0.611,0.124,0.432,0.071,0.375,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"TEX",33,41.1,0.251,0.082,1.31,0.28,0.657,0.405,0.144,0.45,0.12,89.9,1.21,4.79,4.17,4.2,3.67,0.5,0.341,0.614,0.127,0.403,0.062,0.398,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"MIL",44,41.2,0.235,0.131,1.3,0.255,0.684,0.404,0.229,0.367,0.15,88.4,1.37,4.97,5.1,4.75,4.47,-0.4,0.264,0.563,0.108,0.38,0.08,0.339,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"ARI",36,41.1,0.2,0.074,1.31,0.325,0.711,0.421,0.214,0.365,0.13,89.6,1.4,5.01,4.49,4.36,4.11,0.1,0.371,0.64,0.125,0.425,0.111,0.421,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"PHI",39,43,0.199,0.083,1.67,0.275,0.726,0.468,0.175,0.357,0.178,87.7,1.3,5.02,5.21,4.45,4.18,0,0.282,0.58,0.097,0.446,0.086,0.375,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"PIT",40,41,0.173,0.097,1.54,0.359,0.762,0.365,0.182,0.453,0.113,90.5,1.78,5.05,5.59,5.77,4.84,-0.1,0.27,0.566,0.106,0.412,0.094,0.478,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"CHC",34,36,0.273,0.17,1.5,0.318,0.765,0.341,0.22,0.44,0.15,88.5,1.69,5.25,5.36,4.96,4.65,0.2,0.274,0.552,0.136,0.396,0.099,0.385,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"SEA",34,38.1,0.222,0.108,1.64,0.294,0.697,0.452,0.252,0.296,0.206,89.6,1.51,5.63,5.26,4.29,4.2,0,0.333,0.591,0.111,0.399,0.086,0.448,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"LAD",40,44.1,0.242,0.076,1.83,0.333,0.65,0.446,0.208,0.346,0.2,90.5,1.47,5.68,4.97,3.94,3.61,-0.2,0.319,0.606,0.119,0.444,0.121,0.394,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"KCR",33,42.2,0.216,0.1,0.84,0.341,0.596,0.492,0.148,0.359,0.087,88.6,1.55,5.91,3.91,4.4,4.18,0.5,0.336,0.563,0.119,0.426,0.077,0.338,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"STL",33,35,0.222,0.111,1.29,0.33,0.68,0.443,0.142,0.415,0.114,91,1.63,5.91,4.62,4.76,4.34,0,0.278,0.636,0.097,0.467,0.12,0.435,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"WSN",29,35,0.18,0.114,2.06,0.343,0.675,0.414,0.233,0.353,0.195,92,1.83,6.69,6.33,5.22,4.87,-0.4,0.258,0.521,0.097,0.444,0.086,0.491,2023-06-14,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-31&enddate=2023-06-13"
"LAA",42,48.2,0.214,0.121,0.92,0.228,0.895,0.409,0.189,0.402,0.094,90.3,1.21,2.03,4.65,5.05,4.59,0.1,0.319,0.636,0.097,0.42,0.076,0.439,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"SFG",38,57,0.252,0.065,0.47,0.23,0.799,0.457,0.132,0.411,0.048,87.8,0.91,2.05,3.03,4.07,3.43,1,0.32,0.622,0.1,0.463,0.04,0.311,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"NYY",39,38,0.216,0.111,0.71,0.206,0.825,0.485,0.202,0.313,0.097,90.3,1.05,2.13,4.14,4.41,4.3,0.2,0.295,0.536,0.102,0.389,0.08,0.43,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"ATL",40,46.2,0.265,0.054,0.96,0.258,0.85,0.423,0.163,0.415,0.098,90.7,0.99,2.31,3.28,3.62,3.19,0.7,0.329,0.605,0.114,0.412,0.08,0.408,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"MIN",31,34,0.257,0.057,1.06,0.278,0.898,0.527,0.118,0.355,0.121,89,1.09,2.38,3.57,3.58,3.16,0.5,0.333,0.586,0.133,0.441,0.064,0.404,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"TBR",42,52.2,0.25,0.106,0.68,0.233,0.784,0.427,0.137,0.435,0.07,88.8,1.08,2.91,3.86,4.6,3.97,0.6,0.283,0.546,0.103,0.432,0.06,0.398,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"CHW",38,36.1,0.216,0.095,0.99,0.204,0.679,0.495,0.149,0.356,0.111,89.8,1.05,2.97,4.1,4.24,4.1,0.2,0.335,0.601,0.108,0.412,0.039,0.431,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"CLE",44,46.1,0.245,0.094,0.78,0.254,0.723,0.424,0.192,0.384,0.083,90.5,1.14,3.11,3.6,4.12,3.85,0.5,0.307,0.583,0.128,0.43,0.063,0.437,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"SDP",36,43.1,0.245,0.08,1.45,0.222,0.856,0.524,0.143,0.333,0.2,85.3,0.97,3.12,4.71,3.89,3.54,-0.1,0.362,0.613,0.123,0.437,0.094,0.311,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"BAL",35,36,0.283,0.113,0.5,0.348,0.781,0.415,0.213,0.372,0.057,86.6,1.44,3.25,3.16,3.99,3.68,0.7,0.298,0.635,0.121,0.44,0.074,0.383,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"CIN",47,52.1,0.183,0.096,1.2,0.226,0.819,0.392,0.17,0.438,0.104,89.2,1.17,3.27,4.98,5.27,4.67,0.5,0.274,0.589,0.114,0.41,0.092,0.379,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"HOU",35,37.2,0.216,0.102,0.96,0.33,0.668,0.429,0.179,0.393,0.091,90.1,1.51,3.35,4.18,4.65,4.29,0.2,0.321,0.581,0.132,0.419,0.115,0.398,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"OAK",39,57.2,0.2,0.124,0.16,0.305,0.709,0.463,0.201,0.335,0.018,89.4,1.42,3.75,3.59,4.88,4.71,0.7,0.261,0.54,0.1,0.432,0.042,0.418,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"TOR",40,47,0.294,0.026,1.72,0.322,0.778,0.372,0.217,0.411,0.17,91.2,1.13,4.02,3.79,3.09,2.64,0.6,0.381,0.603,0.141,0.408,0.1,0.462,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"BOS",45,53.1,0.216,0.091,0.34,0.329,0.674,0.433,0.255,0.312,0.041,86.4,1.39,4.05,3.24,4.21,4.07,1.2,0.359,0.658,0.116,0.44,0.051,0.312,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"MIA",39,42.2,0.281,0.092,0.84,0.336,0.717,0.563,0.161,0.277,0.129,88.3,1.36,4.22,3.39,3.33,3.22,0.7,0.311,0.638,0.152,0.419,0.053,0.298,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"DET",39,55.1,0.223,0.116,0.81,0.288,0.653,0.419,0.2,0.381,0.085,89.6,1.39,4.55,4.13,4.64,4.39,0.1,0.334,0.603,0.112,0.385,0.07,0.405,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"CHC",32,33,0.28,0.153,1.09,0.338,0.749,0.321,0.25,0.429,0.111,88.3,1.64,4.64,4.49,4.65,4.32,0.6,0.276,0.593,0.143,0.404,0.083,0.333,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
"NYM",42,46.1,0.237,0.041,1.75,0.315,0.733,0.396,0.151,0.453,0.143,91.7,1.25,4.66,4.4,4.03,3.42,0.1,0.334,0.639,0.126,0.412,0.108,0.475,2023-06-15,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-01&enddate=2023-06-14"
