"Team","PA","HR","R","RBI","SB","BB.","K.","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC.","EV","BsR","Off","Def","WAR","LD.","GB.","FB.","HR.FB","O.Swing.","SwStr.","Barrel.","HardHit.","Date","url"
"LAA",836,28,105,104,6,0.093,0.228,0.156,0.284,0.24,0.324,0.396,0.319,103,89.9,-1,1.4,1.9,3.1,0.168,0.445,0.387,0.132,0.31,0.111,0.064,0.425,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"ARI",842,21,110,106,21,0.053,0.205,0.162,0.308,0.261,0.306,0.423,0.318,95,89.1,-0.8,-5.5,5.7,3,0.229,0.441,0.331,0.104,0.316,0.096,0.073,0.384,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"NYY",794,30,93,87,23,0.097,0.246,0.172,0.268,0.227,0.307,0.399,0.311,99,90.1,1.4,0.7,-0.1,2.7,0.201,0.421,0.378,0.155,0.312,0.112,0.103,0.419,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"MIA",799,21,72,71,20,0.074,0.239,0.14,0.311,0.25,0.31,0.391,0.308,93,89.7,-5.1,-11.8,-2.8,1.3,0.211,0.474,0.315,0.124,0.309,0.111,0.068,0.392,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"CHW",832,23,94,92,15,0.067,0.228,0.152,0.291,0.241,0.299,0.393,0.304,93,87.6,0.1,-6.7,-5.4,1.5,0.181,0.48,0.339,0.118,0.376,0.129,0.071,0.344,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"SEA",831,22,98,96,15,0.088,0.243,0.15,0.279,0.226,0.305,0.377,0.303,98,88.9,0.6,-1.8,3,2.9,0.22,0.406,0.374,0.109,0.316,0.103,0.074,0.394,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"MIN",820,25,91,86,1,0.074,0.256,0.152,0.285,0.23,0.3,0.382,0.301,93,89.2,-2.5,-8.9,-0.5,1.7,0.226,0.379,0.394,0.12,0.311,0.125,0.09,0.413,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"SDP",881,27,92,88,9,0.102,0.243,0.162,0.26,0.216,0.301,0.378,0.301,90,89.1,0.2,-10.8,-4.9,1.5,0.168,0.413,0.419,0.115,0.304,0.111,0.091,0.367,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"COL",856,19,86,82,2,0.074,0.25,0.132,0.308,0.243,0.305,0.375,0.301,71,86.6,-4.3,-34.9,-13.6,-1.9,0.228,0.419,0.353,0.095,0.346,0.129,0.056,0.326,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"CLE",856,12,90,80,28,0.105,0.192,0.118,0.279,0.233,0.318,0.351,0.296,88,87.7,3.8,-8,-10,1,0.2,0.442,0.358,0.057,0.342,0.098,0.044,0.331,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"CIN",819,15,88,84,14,0.096,0.263,0.113,0.304,0.231,0.313,0.344,0.296,76,87.6,2.9,-21.6,-12.7,-0.6,0.227,0.401,0.372,0.08,0.287,0.116,0.056,0.328,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"WSN",792,10,76,72,9,0.077,0.183,0.092,0.296,0.248,0.314,0.339,0.294,80,87,-1.9,-21.4,-4.4,0.2,0.197,0.456,0.347,0.051,0.344,0.096,0.04,0.332,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"OAK",821,20,75,73,21,0.086,0.24,0.125,0.276,0.223,0.301,0.348,0.291,90,87.7,-2.8,-12.2,-5.1,1,0.205,0.384,0.411,0.093,0.308,0.114,0.065,0.313,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"KCR",789,17,73,68,13,0.062,0.256,0.127,0.267,0.211,0.268,0.338,0.268,66,90.1,1.4,-30.3,-1.5,-0.6,0.198,0.401,0.401,0.081,0.369,0.135,0.078,0.45,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"DET",749,15,60,59,12,0.079,0.262,0.113,0.268,0.209,0.273,0.323,0.265,67,89.1,-3.4,-31.8,0.1,-0.7,0.17,0.471,0.359,0.086,0.337,0.118,0.071,0.393,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-23"
"TBR",891,48,157,154,18,0.088,0.209,0.249,0.317,0.287,0.36,0.536,0.385,153,90.5,3.6,59.6,1.8,9.1,0.186,0.378,0.436,0.182,0.321,0.112,0.116,0.456,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"CHC",825,28,121,115,24,0.088,0.211,0.168,0.33,0.28,0.349,0.448,0.35,119,88.8,0.5,19.6,-3.3,4.5,0.228,0.436,0.336,0.147,0.296,0.099,0.077,0.395,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"ATL",889,35,117,111,18,0.101,0.251,0.192,0.313,0.256,0.337,0.448,0.345,113,90.9,3.3,17.4,-1.5,4.7,0.192,0.467,0.34,0.181,0.328,0.124,0.116,0.456,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"PHI",881,26,104,100,16,0.076,0.246,0.177,0.348,0.276,0.336,0.453,0.344,113,88.5,-2.8,11.7,-7.6,3.5,0.196,0.439,0.365,0.121,0.336,0.115,0.078,0.38,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"TEX",851,29,145,141,11,0.096,0.217,0.177,0.311,0.264,0.342,0.44,0.343,120,89.4,-1.7,17.9,-1.3,4.5,0.202,0.412,0.386,0.132,0.28,0.099,0.075,0.41,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
