"Team","PA","HR","R","RBI","SB","BB.","K.","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC.","EV","BsR","Off","Def","WAR","LD.","GB.","FB.","HR.FB","O.Swing.","SwStr.","Barrel.","HardHit.","Date","url"
"CLE",1028,24,130,120,21,0.074,0.181,0.147,0.323,0.278,0.338,0.426,0.331,112,87.2,0.3,14.3,-1.3,4.8,0.233,0.42,0.347,0.092,0.348,0.09,0.052,0.334,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"PHI",987,28,130,125,27,0.075,0.234,0.164,0.327,0.266,0.326,0.43,0.326,102,89.5,3.9,6.4,-8.7,3.1,0.223,0.405,0.373,0.113,0.355,0.12,0.082,0.412,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"SEA",964,38,124,119,21,0.087,0.256,0.188,0.297,0.246,0.321,0.434,0.326,113,89.4,0.4,15.3,-1.2,4.7,0.183,0.417,0.399,0.154,0.322,0.122,0.108,0.426,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"BOS",998,24,117,111,22,0.074,0.223,0.154,0.327,0.266,0.328,0.42,0.325,102,88.6,-1,1.1,-12.1,2.3,0.224,0.416,0.36,0.098,0.332,0.106,0.064,0.382,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"LAD",986,33,128,124,15,0.096,0.232,0.17,0.287,0.243,0.327,0.413,0.322,102,89.2,2.9,5.7,-5.4,3.4,0.192,0.388,0.421,0.122,0.308,0.114,0.09,0.417,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"ARI",995,32,124,118,23,0.091,0.215,0.172,0.291,0.249,0.321,0.421,0.322,99,88.8,4.3,2.7,-2.4,3.4,0.162,0.437,0.401,0.119,0.299,0.092,0.07,0.365,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"MIA",992,23,117,111,8,0.075,0.2,0.127,0.321,0.27,0.33,0.397,0.318,100,89.2,-3.3,-2.9,-4.2,2.6,0.223,0.46,0.318,0.103,0.321,0.095,0.063,0.383,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"CHC",973,23,134,129,19,0.08,0.229,0.148,0.31,0.252,0.324,0.4,0.317,97,88.4,3.8,0.7,-1.1,3.3,0.189,0.465,0.346,0.103,0.298,0.104,0.063,0.351,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"MIN",958,36,107,103,13,0.074,0.266,0.177,0.301,0.243,0.308,0.42,0.316,103,89.6,-0.5,2.2,-4.1,3,0.22,0.396,0.384,0.153,0.315,0.124,0.105,0.406,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"DET",1013,33,129,125,5,0.076,0.222,0.173,0.294,0.25,0.308,0.422,0.316,102,89.6,-3.2,-0.4,-0.8,3.3,0.182,0.39,0.428,0.11,0.347,0.123,0.086,0.41,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"TBR",965,27,126,120,27,0.078,0.241,0.154,0.307,0.249,0.313,0.403,0.312,103,89.2,1,4.7,-3.3,3.4,0.184,0.45,0.366,0.115,0.349,0.129,0.066,0.377,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"SFG",999,24,127,122,9,0.094,0.231,0.136,0.301,0.244,0.324,0.381,0.31,94,88.9,0.2,-7.1,5.7,3.2,0.206,0.427,0.367,0.1,0.314,0.115,0.088,0.395,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"TOR",926,24,102,98,17,0.069,0.237,0.145,0.311,0.252,0.31,0.397,0.309,97,90.5,0,-3.6,-1.1,2.7,0.217,0.428,0.355,0.108,0.305,0.11,0.076,0.438,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"COL",930,28,104,98,9,0.074,0.266,0.149,0.311,0.245,0.31,0.394,0.308,77,87.9,-4,-31.3,-6.3,-0.6,0.211,0.45,0.339,0.139,0.36,0.137,0.073,0.36,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"CHW",1025,38,106,103,19,0.069,0.25,0.175,0.28,0.234,0.297,0.409,0.306,94,89.2,-1.8,-9.6,-7,1.8,0.196,0.474,0.33,0.17,0.365,0.136,0.086,0.381,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"WSN",964,22,96,92,16,0.05,0.188,0.147,0.291,0.252,0.294,0.398,0.3,84,87.9,-1.9,-20.6,-10,0.2,0.178,0.451,0.371,0.082,0.367,0.096,0.063,0.333,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"MIL",984,20,116,112,17,0.1,0.253,0.125,0.292,0.226,0.314,0.352,0.297,84,89.3,-1.4,-21.2,7,1.9,0.199,0.426,0.374,0.087,0.287,0.108,0.079,0.387,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"NYY",935,28,101,93,9,0.079,0.2,0.159,0.254,0.225,0.293,0.384,0.295,87,89.2,-2.4,-16.7,2,1.7,0.186,0.445,0.368,0.115,0.315,0.11,0.083,0.42,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"PIT",961,23,104,99,12,0.085,0.243,0.135,0.28,0.226,0.297,0.36,0.291,79,89.2,-2.3,-27,-0.1,0.5,0.191,0.451,0.357,0.103,0.298,0.116,0.069,0.382,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"KCR",966,15,90,86,31,0.071,0.248,0.108,0.302,0.234,0.298,0.342,0.284,76,88.7,0.4,-27.5,3,0.8,0.213,0.445,0.342,0.069,0.337,0.127,0.061,0.382,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"OAK",911,19,90,88,29,0.082,0.255,0.119,0.263,0.208,0.279,0.326,0.269,74,87.2,1.2,-27.3,-5.8,-0.2,0.182,0.426,0.393,0.084,0.311,0.117,0.05,0.318,2023-07-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-08&enddate=2023-07-07"
"ATL",1009,63,172,166,27,0.089,0.185,0.262,0.295,0.286,0.351,0.548,0.381,137,91.5,2.4,48.9,0,8.3,0.184,0.445,0.372,0.234,0.321,0.105,0.121,0.473,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"CIN",1083,47,164,158,49,0.102,0.207,0.211,0.298,0.264,0.353,0.475,0.358,118,89.2,4.7,28.3,-4.9,6,0.199,0.417,0.384,0.172,0.271,0.097,0.083,0.385,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"TEX",1154,45,143,136,15,0.089,0.207,0.202,0.308,0.269,0.337,0.471,0.347,123,90.1,-1.1,29.5,7.3,7.6,0.226,0.359,0.415,0.135,0.303,0.1,0.109,0.412,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"LAA",1036,49,135,127,13,0.096,0.243,0.224,0.292,0.252,0.33,0.475,0.345,120,89.9,-2.5,22,-4.1,5.3,0.189,0.395,0.416,0.176,0.327,0.135,0.108,0.415,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"STL",1008,35,121,117,10,0.082,0.237,0.17,0.328,0.269,0.342,0.439,0.34,116,90.9,-3.7,16.6,-5.8,4.5,0.215,0.43,0.355,0.15,0.313,0.116,0.08,0.452,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"SDP",1051,38,137,131,22,0.11,0.2,0.183,0.29,0.256,0.343,0.439,0.339,116,90.2,0.9,21.5,6.3,6.4,0.192,0.442,0.366,0.147,0.268,0.088,0.08,0.447,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"LAD",1022,42,143,138,15,0.098,0.231,0.198,0.28,0.244,0.329,0.442,0.333,110,89.2,2.9,15.1,-5.6,4.4,0.188,0.378,0.434,0.145,0.308,0.116,0.102,0.417,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"BOS",1038,25,131,125,24,0.07,0.226,0.157,0.338,0.273,0.333,0.431,0.331,106,88.7,-0.6,6.5,-12,2.9,0.23,0.415,0.355,0.099,0.332,0.109,0.068,0.38,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"SEA",1050,39,136,131,24,0.093,0.257,0.182,0.302,0.247,0.327,0.43,0.328,115,89.5,0.8,18.8,-0.5,5.4,0.187,0.409,0.404,0.146,0.318,0.122,0.107,0.424,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"PHI",1024,31,134,129,27,0.069,0.233,0.169,0.327,0.267,0.324,0.436,0.328,103,89.8,3.4,7.5,-8.4,3.4,0.227,0.409,0.364,0.123,0.355,0.123,0.084,0.411,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"HOU",1047,37,133,130,33,0.091,0.182,0.178,0.282,0.254,0.324,0.433,0.328,110,89.1,-0.1,11.9,1.3,4.9,0.209,0.408,0.383,0.13,0.33,0.104,0.087,0.395,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"NYM",988,38,126,124,27,0.082,0.227,0.184,0.283,0.244,0.322,0.428,0.326,109,90,2.4,13.8,-5.8,4.2,0.197,0.421,0.383,0.151,0.299,0.102,0.094,0.423,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"BAL",984,30,124,121,15,0.085,0.21,0.159,0.306,0.26,0.329,0.419,0.326,109,88.7,-0.7,9,-4.2,3.8,0.206,0.386,0.408,0.108,0.336,0.11,0.079,0.388,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"CLE",1064,21,133,123,22,0.074,0.181,0.136,0.326,0.278,0.337,0.414,0.326,108,87.4,0.4,10.8,-2.3,4.4,0.24,0.419,0.341,0.079,0.351,0.09,0.046,0.334,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"ARI",1074,34,134,127,29,0.096,0.21,0.17,0.291,0.25,0.325,0.419,0.324,100,88.7,4.9,4.8,-2.8,3.8,0.165,0.437,0.398,0.118,0.297,0.092,0.07,0.363,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"MIA",1064,25,125,119,9,0.074,0.2,0.127,0.322,0.271,0.33,0.398,0.319,101,89.2,-3.8,-2.9,-4.6,2.9,0.22,0.467,0.313,0.105,0.323,0.096,0.062,0.386,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"CHC",1010,25,139,134,19,0.08,0.222,0.149,0.304,0.251,0.323,0.399,0.316,97,88.4,3.3,0,-0.7,3.4,0.177,0.47,0.353,0.104,0.297,0.105,0.066,0.349,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"MIN",997,34,108,103,14,0.076,0.264,0.169,0.303,0.243,0.309,0.412,0.314,101,89.3,-0.8,0.3,-4.2,3,0.219,0.409,0.372,0.143,0.314,0.123,0.099,0.395,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"DET",1043,33,131,127,5,0.075,0.227,0.17,0.296,0.249,0.306,0.42,0.314,101,89.8,-3.2,-2.1,-0.5,3.3,0.186,0.385,0.429,0.106,0.345,0.122,0.086,0.414,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"MIL",1030,24,125,121,17,0.105,0.245,0.142,0.296,0.234,0.324,0.376,0.31,92,89.3,-1.9,-11.7,7.5,3.1,0.197,0.423,0.38,0.097,0.286,0.106,0.084,0.391,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"TOR",969,26,111,106,17,0.069,0.226,0.147,0.305,0.252,0.311,0.398,0.31,97,90.5,-0.5,-3.5,-1.5,2.8,0.214,0.416,0.37,0.106,0.309,0.108,0.079,0.435,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"COL",962,31,108,102,9,0.073,0.264,0.154,0.309,0.246,0.308,0.4,0.309,77,88.1,-4.2,-31.4,-6.7,-0.6,0.201,0.452,0.347,0.144,0.356,0.134,0.077,0.367,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"TBR",1003,27,124,118,27,0.078,0.244,0.148,0.306,0.246,0.311,0.394,0.308,101,89.2,0,1,-3.6,3.1,0.178,0.461,0.361,0.113,0.356,0.129,0.066,0.376,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"SFG",1025,25,128,123,8,0.088,0.223,0.135,0.297,0.244,0.32,0.38,0.307,93,89.2,-0.1,-9.6,5.7,3.1,0.203,0.415,0.382,0.096,0.309,0.112,0.091,0.412,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"CHW",1025,36,108,105,17,0.067,0.252,0.169,0.291,0.24,0.3,0.409,0.307,95,89.1,-2.4,-9.1,-7.9,1.8,0.195,0.472,0.333,0.16,0.367,0.139,0.083,0.38,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"WSN",1034,27,106,101,19,0.049,0.19,0.155,0.29,0.253,0.294,0.408,0.303,87,88,-1.8,-18.6,-11.2,0.5,0.181,0.443,0.376,0.093,0.363,0.096,0.064,0.332,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"NYY",928,28,99,91,9,0.082,0.202,0.155,0.25,0.221,0.292,0.376,0.292,85,89.4,-2.7,-19.1,2,1.4,0.194,0.447,0.359,0.12,0.314,0.11,0.076,0.423,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"PIT",1033,23,109,104,13,0.083,0.248,0.128,0.276,0.22,0.291,0.348,0.284,75,89,-2.2,-34.8,0.8,0.1,0.191,0.455,0.355,0.097,0.3,0.116,0.065,0.376,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"KCR",1035,16,96,92,32,0.07,0.251,0.111,0.301,0.233,0.295,0.344,0.283,75,88.8,0.6,-30.3,2.6,0.7,0.218,0.439,0.344,0.068,0.338,0.128,0.063,0.384,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
