"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date","url"
"LAA",84,98.1,0.219,0.126,1.19,0.277,0.8,0.435,0.196,0.369,0.13,89.3,1.41,3.48,4.97,4.86,4.56,0.1,0.307,0.622,0.109,0.413,0.084,0.407,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"CIN",93,104.2,0.192,0.098,0.86,0.258,0.752,0.395,0.191,0.414,0.079,88.9,1.23,3.53,4.32,4.98,4.56,1.4,0.309,0.598,0.109,0.414,0.085,0.39,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"MIA",91,88.2,0.272,0.1,0.61,0.335,0.733,0.506,0.208,0.286,0.091,87.1,1.36,3.55,3.19,3.48,3.49,1.7,0.323,0.657,0.141,0.4,0.055,0.305,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"BOS",79,103.2,0.222,0.078,0.78,0.278,0.67,0.413,0.203,0.383,0.078,87,1.2,3.65,3.66,4.29,3.91,1.8,0.342,0.631,0.114,0.44,0.07,0.323,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"DET",91,124,0.221,0.085,0.58,0.302,0.689,0.431,0.221,0.347,0.065,89.3,1.29,3.77,3.44,4.18,3.97,1.4,0.333,0.605,0.107,0.402,0.066,0.406,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"HOU",79,83,0.252,0.105,0.87,0.347,0.692,0.417,0.184,0.399,0.088,88.6,1.49,3.8,4.03,4.52,3.91,0.7,0.337,0.614,0.139,0.406,0.087,0.361,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"TOR",91,101.2,0.283,0.061,1.42,0.32,0.762,0.403,0.201,0.396,0.148,90.3,1.23,3.9,3.86,3.49,3.06,1,0.349,0.616,0.123,0.409,0.08,0.425,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"OAK",88,125.2,0.215,0.114,0.86,0.278,0.714,0.427,0.183,0.39,0.088,89.8,1.33,4.15,4.33,4.81,4.46,0.5,0.292,0.524,0.103,0.431,0.06,0.414,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"TBR",97,112.2,0.221,0.115,1.04,0.284,0.754,0.434,0.201,0.366,0.115,88.3,1.37,4.15,4.63,4.72,4.39,0.5,0.272,0.575,0.096,0.42,0.067,0.394,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"PHI",89,95,0.243,0.086,1.52,0.291,0.779,0.439,0.178,0.383,0.158,89,1.32,4.17,4.61,4.11,3.76,0.4,0.303,0.586,0.115,0.439,0.078,0.393,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"TEX",72,88,0.247,0.078,0.92,0.283,0.667,0.446,0.171,0.383,0.098,89.3,1.17,4.3,3.57,3.9,3.61,1.4,0.333,0.6,0.133,0.406,0.066,0.417,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"SEA",83,87.2,0.276,0.087,1.23,0.329,0.744,0.46,0.226,0.315,0.162,89,1.37,4.31,3.89,3.45,3.35,1.1,0.338,0.654,0.132,0.414,0.071,0.388,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"MIL",90,93.1,0.233,0.11,0.96,0.298,0.72,0.424,0.224,0.353,0.111,89.7,1.38,4.44,4.4,4.53,4.18,-0.1,0.285,0.603,0.108,0.394,0.078,0.403,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"BAL",90,94.2,0.238,0.105,0.67,0.348,0.69,0.442,0.23,0.327,0.08,88.4,1.51,4.47,3.71,4.22,4.01,1.1,0.325,0.613,0.109,0.426,0.074,0.362,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"NYM",80,85.1,0.242,0.07,1.9,0.29,0.786,0.423,0.154,0.423,0.176,90.3,1.27,4.54,5.03,4.18,3.61,-0.5,0.326,0.635,0.125,0.398,0.099,0.45,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"CHC",80,89,0.271,0.123,1.11,0.364,0.764,0.395,0.239,0.366,0.126,89.4,1.61,4.55,4.17,4.11,3.94,0.6,0.32,0.595,0.131,0.398,0.092,0.427,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"KCR",85,102.2,0.228,0.114,0.7,0.312,0.656,0.424,0.188,0.389,0.071,89.1,1.44,4.91,3.85,4.56,4.31,1.1,0.309,0.58,0.117,0.42,0.085,0.355,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"STL",74,84,0.257,0.1,0.96,0.315,0.676,0.437,0.17,0.393,0.1,89.1,1.38,4.93,3.94,4.25,3.78,0.7,0.307,0.637,0.118,0.435,0.091,0.394,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"COL",98,119,0.183,0.114,1.29,0.31,0.697,0.453,0.19,0.358,0.129,89.1,1.58,5.45,5.15,5.05,4.79,0,0.27,0.604,0.088,0.427,0.089,0.384,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"WSN",74,87.2,0.21,0.103,1.64,0.306,0.669,0.42,0.233,0.347,0.176,89.5,1.51,5.54,5.28,4.55,4.33,0,0.275,0.574,0.103,0.448,0.08,0.39,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"PIT",90,93.2,0.202,0.096,1.35,0.33,0.652,0.37,0.208,0.422,0.115,90.4,1.57,5.67,4.89,5.01,4.44,0.1,0.287,0.587,0.118,0.41,0.092,0.433,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"LAD",97,102.1,0.24,0.077,1.5,0.345,0.629,0.46,0.218,0.322,0.177,90.4,1.47,6.07,4.59,3.92,3.61,0.1,0.341,0.595,0.114,0.429,0.103,0.439,2023-06-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-20&enddate=2023-06-18"
"SFG",86,131.1,0.28,0.058,0.41,0.253,0.814,0.48,0.17,0.35,0.052,87.1,0.9,1.71,2.63,3.42,2.98,2.9,0.33,0.621,0.112,0.451,0.045,0.297,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"CLE",89,95.2,0.236,0.102,0.66,0.257,0.804,0.45,0.19,0.36,0.075,89.2,1.17,2.45,3.57,4.16,4.02,1.1,0.316,0.612,0.12,0.427,0.062,0.408,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"NYY",79,87.1,0.237,0.09,0.52,0.253,0.699,0.517,0.177,0.306,0.07,88.9,1.09,2.99,3.37,3.91,3.73,1.1,0.299,0.566,0.107,0.403,0.064,0.41,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"ATL",85,94,0.272,0.079,0.96,0.293,0.802,0.386,0.183,0.431,0.094,90.6,1.18,3.06,3.52,3.93,3.42,0.9,0.32,0.613,0.123,0.42,0.08,0.414,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"MIN",79,90.1,0.257,0.07,1.1,0.287,0.825,0.464,0.163,0.372,0.124,89.2,1.14,3.09,3.86,3.83,3.4,0.9,0.34,0.596,0.128,0.426,0.091,0.415,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"SDP",81,93.2,0.248,0.091,0.86,0.285,0.759,0.523,0.148,0.329,0.115,86.9,1.17,3.27,3.76,3.83,3.65,1.2,0.355,0.592,0.111,0.419,0.074,0.361,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"ARI",85,97,0.236,0.096,0.84,0.305,0.779,0.419,0.228,0.353,0.094,88.9,1.34,3.34,3.76,4.12,3.96,1,0.347,0.619,0.125,0.415,0.076,0.367,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"LAA",81,94,0.221,0.127,1.15,0.268,0.8,0.438,0.188,0.375,0.125,89.1,1.38,3.35,4.94,4.9,4.57,0.1,0.304,0.623,0.105,0.413,0.081,0.403,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"CHW",91,102,0.23,0.116,0.97,0.221,0.727,0.476,0.172,0.352,0.115,88.9,1.16,3.35,4.28,4.37,4.25,0.6,0.319,0.623,0.115,0.412,0.077,0.405,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"MIA",91,91,0.273,0.098,0.59,0.335,0.738,0.49,0.218,0.293,0.086,87.3,1.35,3.46,3.13,3.49,3.48,1.7,0.324,0.655,0.14,0.402,0.058,0.298,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"CIN",93,103,0.198,0.101,0.79,0.263,0.762,0.401,0.189,0.411,0.074,89.2,1.25,3.5,4.23,4.97,4.53,1.5,0.307,0.595,0.109,0.412,0.084,0.406,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"BOS",79,104.1,0.229,0.077,0.78,0.29,0.681,0.424,0.209,0.368,0.081,87.1,1.23,3.62,3.59,4.15,3.82,1.8,0.343,0.638,0.117,0.442,0.07,0.331,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"DET",91,124,0.227,0.087,0.58,0.298,0.698,0.44,0.207,0.352,0.065,89.3,1.27,3.63,3.42,4.16,3.93,1.4,0.327,0.604,0.108,0.402,0.067,0.403,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"TEX",72,87.1,0.253,0.079,0.93,0.272,0.698,0.447,0.174,0.379,0.101,89.4,1.13,3.92,3.56,3.83,3.56,1.4,0.333,0.598,0.135,0.406,0.068,0.422,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"TBR",94,110.2,0.221,0.114,1.06,0.283,0.755,0.432,0.201,0.366,0.117,88.6,1.36,4.15,4.64,4.7,4.37,0.4,0.273,0.581,0.098,0.421,0.069,0.399,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"OAK",86,123.2,0.217,0.114,0.8,0.28,0.709,0.424,0.181,0.395,0.081,89.8,1.33,4.15,4.24,4.81,4.45,0.7,0.292,0.524,0.103,0.43,0.058,0.411,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"PHI",87,93,0.24,0.088,1.45,0.292,0.774,0.44,0.174,0.386,0.15,89.1,1.32,4.16,4.57,4.17,3.82,0.4,0.296,0.58,0.113,0.44,0.075,0.396,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"TOR",90,101.1,0.281,0.058,1.33,0.342,0.748,0.415,0.206,0.379,0.143,90,1.28,4.17,3.73,3.45,3.04,1.1,0.352,0.628,0.121,0.416,0.068,0.421,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"CHC",79,87.1,0.269,0.119,1.13,0.35,0.781,0.395,0.227,0.378,0.125,89.2,1.55,4.23,4.18,4.14,3.92,0.5,0.311,0.596,0.129,0.403,0.09,0.427,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"SEA",80,84.2,0.274,0.089,1.28,0.323,0.744,0.471,0.207,0.322,0.164,89,1.37,4.36,4.01,3.53,3.41,1,0.335,0.653,0.131,0.414,0.069,0.384,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"MIL",88,92.1,0.228,0.109,1.07,0.291,0.724,0.431,0.22,0.349,0.124,89.7,1.38,4.39,4.59,4.57,4.22,-0.2,0.287,0.604,0.105,0.394,0.081,0.419,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
