"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date","url"
"TEX",415,498.1,0.23,0.083,1.46,0.283,0.685,0.41,0.168,0.421,0.136,88.6,1.28,4.88,4.62,4.49,4.01,1.4,0.328,0.601,0.12,0.41,0.086,0.388,2023-09-14,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-13"
"WSN",468,534,0.198,0.096,1.42,0.298,0.702,0.437,0.21,0.353,0.149,89.2,1.43,5.04,4.99,4.69,4.47,0.5,0.293,0.593,0.098,0.442,0.08,0.401,2023-09-14,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-13"
"KCR",476,554,0.23,0.109,1.2,0.313,0.676,0.408,0.215,0.378,0.125,89,1.48,5.23,4.59,4.64,4.31,0.8,0.316,0.598,0.117,0.408,0.085,0.388,2023-09-14,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-13"
"OAK",486,616.1,0.204,0.12,1.1,0.299,0.673,0.392,0.199,0.409,0.101,88.8,1.51,5.24,4.83,5.24,4.79,-0.1,0.28,0.548,0.096,0.411,0.075,0.382,2023-09-14,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-13"
"COL",483,570.1,0.202,0.106,1.06,0.321,0.661,0.436,0.215,0.349,0.112,89,1.53,5.29,4.61,4.82,4.56,3.2,0.281,0.59,0.093,0.431,0.071,0.396,2023-09-14,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-13"
"NYY",465,566.1,0.242,0.099,0.87,0.271,0.758,0.515,0.169,0.316,0.115,87.4,1.22,3.29,3.94,4.08,3.9,4,0.319,0.593,0.117,0.395,0.06,0.35,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"BAL",499,519.1,0.258,0.087,0.8,0.307,0.734,0.44,0.21,0.35,0.094,88.9,1.27,3.5,3.48,3.89,3.68,7.6,0.334,0.622,0.122,0.422,0.068,0.391,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"SEA",492,488,0.264,0.09,1.01,0.304,0.746,0.485,0.19,0.325,0.131,87.8,1.28,3.54,3.77,3.74,3.59,5.5,0.339,0.638,0.131,0.419,0.063,0.379,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"ATL",479,520.2,0.267,0.082,1.11,0.29,0.751,0.395,0.213,0.392,0.119,89.3,1.21,3.54,3.78,3.9,3.57,5.1,0.337,0.642,0.13,0.419,0.077,0.388,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"MIL",465,499,0.246,0.09,1.06,0.278,0.747,0.446,0.202,0.352,0.124,88.7,1.22,3.63,4.04,4.08,3.84,4.2,0.306,0.601,0.112,0.398,0.073,0.377,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"LAD",495,564,0.242,0.084,0.96,0.285,0.721,0.445,0.194,0.361,0.109,88.7,1.21,3.67,3.84,4.08,3.82,6,0.324,0.612,0.117,0.434,0.07,0.373,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"PHI",467,487.2,0.249,0.091,1.02,0.293,0.723,0.428,0.203,0.369,0.112,87.9,1.29,3.67,3.91,4.13,3.85,5.9,0.321,0.627,0.126,0.437,0.063,0.346,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"HOU",463,493,0.264,0.097,1.19,0.29,0.758,0.405,0.188,0.408,0.124,88.8,1.27,3.71,4.17,4.23,3.78,3.4,0.328,0.596,0.138,0.407,0.088,0.377,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"TBR",485,596.1,0.234,0.087,0.98,0.265,0.728,0.438,0.193,0.368,0.108,87.9,1.17,3.71,4,4.26,3.95,4.7,0.327,0.596,0.115,0.433,0.068,0.367,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"TOR",498,501.1,0.257,0.084,1.15,0.293,0.744,0.409,0.195,0.396,0.12,89.2,1.24,3.73,3.95,4.06,3.7,4.6,0.336,0.623,0.128,0.408,0.074,0.403,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"CLE",489,526.1,0.233,0.093,1.08,0.288,0.731,0.431,0.188,0.381,0.113,89.2,1.29,3.74,4.12,4.33,4.05,3.5,0.325,0.59,0.123,0.424,0.081,0.39,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"SFG",452,639,0.236,0.077,0.97,0.299,0.722,0.465,0.188,0.347,0.111,88.5,1.25,3.79,3.79,4.01,3.76,5.1,0.315,0.63,0.109,0.437,0.065,0.369,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"SDP",457,525,0.23,0.096,1.03,0.282,0.725,0.466,0.191,0.343,0.121,87.2,1.28,3.89,4.24,4.32,4.07,3,0.315,0.58,0.114,0.419,0.064,0.36,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"CIN",549,589.1,0.223,0.106,1.07,0.276,0.737,0.396,0.195,0.409,0.104,88.3,1.33,3.94,4.45,4.8,4.37,5.6,0.32,0.595,0.121,0.409,0.069,0.365,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"CHC",454,514.1,0.254,0.108,0.98,0.287,0.742,0.43,0.212,0.358,0.116,89,1.29,3.97,4.06,4.2,4,3.6,0.308,0.611,0.121,0.403,0.074,0.401,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"MIN",441,498,0.241,0.094,1.16,0.275,0.721,0.436,0.173,0.391,0.122,89.1,1.24,4.03,4.26,4.34,3.99,2.5,0.317,0.6,0.118,0.437,0.078,0.389,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"PIT",470,554.2,0.235,0.097,1.01,0.294,0.715,0.436,0.191,0.372,0.108,88.7,1.32,4.04,4.12,4.38,4.07,4.5,0.311,0.612,0.114,0.417,0.075,0.39,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"MIA",486,550.2,0.251,0.097,1.05,0.305,0.713,0.453,0.2,0.347,0.124,88.2,1.33,4.18,4.02,4.07,3.86,4.9,0.314,0.623,0.117,0.416,0.071,0.355,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"DET",484,582,0.227,0.083,1.11,0.294,0.703,0.441,0.192,0.367,0.117,89,1.3,4.25,4.12,4.26,3.98,2.7,0.331,0.625,0.107,0.41,0.077,0.392,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"BOS",468,607.1,0.221,0.088,1.11,0.314,0.718,0.432,0.207,0.361,0.117,88.6,1.4,4.34,4.27,4.43,4.12,4,0.323,0.624,0.104,0.437,0.07,0.381,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"ARI",493,532.2,0.232,0.095,1.22,0.294,0.712,0.438,0.212,0.35,0.137,89.2,1.33,4.46,4.39,4.26,4.06,1.9,0.327,0.599,0.123,0.408,0.086,0.398,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"NYM",479,509.2,0.233,0.103,1.24,0.286,0.715,0.408,0.18,0.412,0.12,88.9,1.35,4.54,4.65,4.76,4.22,-0.1,0.3,0.6,0.107,0.392,0.082,0.396,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"STL",436,517.1,0.225,0.095,0.99,0.315,0.696,0.496,0.187,0.317,0.12,89.2,1.41,4.54,4.12,4.22,4.05,4.1,0.304,0.614,0.114,0.426,0.068,0.409,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"LAA",443,530.2,0.223,0.106,1.24,0.313,0.701,0.412,0.2,0.388,0.121,88.6,1.49,4.68,4.68,4.77,4.35,1.2,0.318,0.604,0.116,0.422,0.082,0.384,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"CHW",472,534,0.234,0.105,1.21,0.3,0.684,0.435,0.212,0.354,0.135,88.8,1.41,4.82,4.54,4.44,4.18,1.9,0.305,0.605,0.116,0.413,0.064,0.393,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"TEX",419,504,0.231,0.084,1.45,0.282,0.687,0.413,0.169,0.419,0.136,88.6,1.27,4.82,4.59,4.46,3.99,1.6,0.326,0.601,0.12,0.411,0.086,0.39,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"WSN",470,535.2,0.199,0.096,1.41,0.297,0.702,0.438,0.209,0.353,0.149,89.2,1.42,5.02,4.97,4.68,4.46,0.6,0.294,0.593,0.098,0.442,0.08,0.401,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"KCR",476,554,0.23,0.109,1.2,0.313,0.676,0.408,0.215,0.378,0.125,89,1.48,5.23,4.59,4.64,4.31,0.8,0.316,0.598,0.117,0.408,0.085,0.388,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"OAK",486,616.1,0.204,0.12,1.1,0.299,0.673,0.392,0.199,0.409,0.101,88.8,1.51,5.24,4.83,5.24,4.79,-0.1,0.28,0.548,0.096,0.411,0.075,0.382,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"COL",483,570.1,0.202,0.106,1.06,0.321,0.661,0.436,0.215,0.349,0.112,89,1.53,5.29,4.61,4.82,4.56,3.1,0.281,0.59,0.093,0.431,0.071,0.396,2023-09-15,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-14"
"NYY",469,570.1,0.242,0.099,0.87,0.272,0.755,0.515,0.17,0.315,0.115,87.4,1.22,3.31,3.94,4.08,3.9,4.1,0.319,0.593,0.118,0.395,0.06,0.352,2023-09-16,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-15"
"BAL",503,524.1,0.256,0.086,0.81,0.307,0.733,0.44,0.21,0.35,0.095,88.9,1.27,3.54,3.51,3.92,3.7,7.5,0.335,0.622,0.121,0.422,0.068,0.391,2023-09-16,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-15"
"SEA",496,491,0.265,0.09,1.03,0.304,0.746,0.486,0.19,0.324,0.133,87.8,1.28,3.56,3.79,3.74,3.59,5.4,0.338,0.638,0.131,0.42,0.063,0.378,2023-09-16,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-15"
"MIL",468,502.1,0.247,0.09,1.06,0.277,0.747,0.446,0.203,0.352,0.124,88.6,1.22,3.6,4.02,4.07,3.83,4.4,0.306,0.599,0.113,0.398,0.072,0.375,2023-09-16,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-15"
"ATL",482,523.2,0.266,0.083,1.12,0.291,0.747,0.395,0.216,0.39,0.121,89.3,1.21,3.61,3.81,3.91,3.59,5,0.337,0.643,0.13,0.419,0.076,0.389,2023-09-16,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-15"
"LAD",499,567.1,0.242,0.084,0.95,0.286,0.723,0.446,0.194,0.36,0.108,88.7,1.21,3.65,3.83,4.08,3.81,6.2,0.324,0.612,0.117,0.434,0.069,0.373,2023-09-16,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-15"
"PHI",472,492,0.249,0.093,1.01,0.293,0.726,0.428,0.203,0.37,0.111,87.9,1.29,3.66,3.93,4.16,3.88,5.9,0.32,0.626,0.125,0.437,0.062,0.346,2023-09-16,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-15"
"TBR",487,598.1,0.235,0.087,0.98,0.265,0.728,0.438,0.194,0.369,0.108,87.9,1.17,3.7,3.99,4.26,3.95,4.8,0.327,0.597,0.115,0.433,0.068,0.368,2023-09-16,"https://www.fangraphs.com/leaders-legacy.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-09-15"
