"Team","PA","HR","R","RBI","SB","BB.","K.","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC.","EV","BsR","Off","Def","WAR","LD.","GB.","FB.","HR.FB","O.Swing.","SwStr.","Barrel.","HardHit.","Date","url"
"NYY",212,10,28,24,5,0.057,0.264,0.173,0.267,0.23,0.283,0.403,0.302,92,89.3,0.4,-1.6,-0.7,0.5,0.191,0.447,0.362,0.196,0.331,0.127,0.099,0.411,2023-04-18,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-11&enddate=2023-04-17"
"DET",202,5,23,23,3,0.094,0.257,0.174,0.268,0.213,0.294,0.388,0.299,91,89.7,-1.3,-3.6,0.3,0.3,0.164,0.43,0.406,0.096,0.317,0.109,0.101,0.45,2023-04-18,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-11&enddate=2023-04-17"
"LAD",224,9,22,22,0,0.089,0.281,0.176,0.25,0.206,0.287,0.382,0.297,83,88.8,-0.2,-5.1,0.1,0.3,0.139,0.453,0.409,0.161,0.259,0.113,0.123,0.362,2023-04-18,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-11&enddate=2023-04-17"
"TEX",229,6,30,30,1,0.083,0.214,0.153,0.255,0.218,0.295,0.371,0.297,89,89.3,-0.2,-3.5,-1,0.3,0.187,0.355,0.458,0.085,0.283,0.097,0.07,0.382,2023-04-18,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-11&enddate=2023-04-17"
"SDP",259,7,21,21,3,0.081,0.236,0.129,0.277,0.227,0.298,0.356,0.292,81,88.8,0.4,-5.7,-1.2,0.2,0.193,0.421,0.386,0.106,0.301,0.102,0.086,0.351,2023-04-18,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-11&enddate=2023-04-17"
"COL",218,6,18,17,0,0.069,0.266,0.132,0.289,0.228,0.29,0.36,0.29,62,86.6,-1.1,-11.5,-3.1,-0.7,0.284,0.397,0.319,0.133,0.354,0.129,0.049,0.338,2023-04-18,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-11&enddate=2023-04-17"
"CHW",184,6,18,18,0,0.076,0.245,0.166,0.252,0.213,0.272,0.379,0.284,80,88.4,-0.7,-5.2,-1.3,-0.1,0.177,0.427,0.395,0.122,0.367,0.121,0.048,0.36,2023-04-18,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-11&enddate=2023-04-17"
"WSN",186,3,16,16,4,0.065,0.151,0.095,0.261,0.232,0.297,0.327,0.283,70,88.1,0.5,-6.5,-1.2,-0.1,0.209,0.482,0.309,0.07,0.339,0.094,0.042,0.338,2023-04-18,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-11&enddate=2023-04-17"
"KCR",231,2,25,23,6,0.065,0.26,0.108,0.322,0.241,0.291,0.349,0.281,74,89.1,0.8,-6.2,0.1,0.1,0.208,0.442,0.351,0.037,0.384,0.145,0.084,0.4,2023-04-18,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-11&enddate=2023-04-17"
"ARI",207,5,22,22,1,0.053,0.227,0.141,0.255,0.214,0.259,0.354,0.27,63,90,-1.1,-10.9,2.1,-0.2,0.188,0.465,0.347,0.1,0.336,0.101,0.088,0.399,2023-04-18,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-11&enddate=2023-04-17"
"ATL",235,12,39,39,3,0.085,0.251,0.249,0.317,0.268,0.345,0.517,0.373,128,92.2,0,8.1,-0.7,1.6,0.213,0.38,0.407,0.197,0.321,0.118,0.132,0.503,2023-04-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-12&enddate=2023-04-18"
"TBR",279,12,42,42,4,0.065,0.233,0.21,0.343,0.29,0.348,0.5,0.367,143,90,1.8,15.6,0.5,2.5,0.193,0.385,0.422,0.152,0.357,0.124,0.074,0.442,2023-04-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-12&enddate=2023-04-18"
"NYM",244,9,37,35,9,0.148,0.164,0.182,0.253,0.236,0.362,0.419,0.35,121,89.8,1.4,7.8,1,1.7,0.178,0.423,0.399,0.138,0.253,0.091,0.079,0.415,2023-04-19,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-12&enddate=2023-04-18"
