"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate","copyright","totalItems","totalEvents","totalGames","totalGamesInProgress"
634146,"/api/v1.1/game/634146/feed/live","R","2021","2021-05-14T23:05:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634146-2021-05-14","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,13,21,17,".553",147,"New York Yankees","/api/v1/teams/147",4,FALSE,FALSE,13,16,22,".421",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/634146/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634138,"/api/v1.1/game/634138/feed/live","R","2021","2021-05-14T23:10:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634138-2021-05-14","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,13,16,21,".432",108,"Los Angeles Angels","/api/v1/teams/108",4,TRUE,FALSE,13,24,16,".600",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634138/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634206,"/api/v1.1/game/634206/feed/live","R","2021","2021-05-14T23:10:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634206-2021-05-14","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,13,18,19,".486",112,"Chicago Cubs","/api/v1/teams/112",2,FALSE,FALSE,13,13,25,".342",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/634206/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634093,"/api/v1.1/game/634093/feed/live","R","2021","2021-05-14T23:10:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634093-2021-05-14","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,12,19,14,".576",121,"New York Mets","/api/v1/teams/121",3,TRUE,FALSE,13,21,19,".525",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/634093/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634119,"/api/v1.1/game/634119/feed/live","R","2021","2021-05-14T23:37:00Z","2021-05-14",FALSE,1,TRUE,"N","E","N","14-634119-2021-05-14","2021","night",9,FALSE,NA,3,1,"Regular Season","S","N","Normal Game","in Dunedin, FL",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,13,21,18,".538",143,"Philadelphia Phillies","/api/v1/teams/143",1,FALSE,FALSE,13,20,17,".541",141,"Toronto Blue Jays","/api/v1/teams/141",2536,"TD Ballpark","/api/v1/venues/2536","/api/v1/game/634119/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634123,"/api/v1.1/game/634123/feed/live","R","2021","2021-05-15T00:10:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634123-2021-05-14","2021","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,13,18,22,".450",140,"Texas Rangers","/api/v1/teams/140",10,TRUE,FALSE,13,22,17,".564",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/634123/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634131,"/api/v1.1/game/634131/feed/live","R","2021","2021-05-15T00:10:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634131-2021-05-14","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,13,24,16,".600",133,"Oakland Athletics","/api/v1/teams/133",1,FALSE,FALSE,13,12,24,".333",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/634131/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634118,"/api/v1.1/game/634118/feed/live","R","2021","2021-05-15T00:10:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634118-2021-05-14","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,13,18,20,".474",144,"Atlanta Braves","/api/v1/teams/144",3,FALSE,FALSE,13,20,19,".513",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/634118/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634121,"/api/v1.1/game/634121/feed/live","R","2021","2021-05-15T00:40:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634121-2021-05-14","2021","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,13,17,19,".472",113,"Cincinnati Reds","/api/v1/teams/113",9,TRUE,FALSE,13,15,24,".385",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634121/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634162,"/api/v1.1/game/634162/feed/live","R","2021","2021-05-15T01:40:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634162-2021-05-14","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,17,TRUE,FALSE,12,15,19,".441",120,"Washington Nationals","/api/v1/teams/120",2,FALSE,FALSE,13,17,22,".436",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/634162/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634110,"/api/v1.1/game/634110/feed/live","R","2021","2021-05-15T02:10:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634110-2021-05-14","2021","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,13,21,15,".583",114,"Cleveland Indians","/api/v1/teams/114",7,TRUE,FALSE,13,19,20,".487",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634110/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634132,"/api/v1.1/game/634132/feed/live","R","2021","2021-05-15T02:10:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634132-2021-05-14","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,13,23,16,".590",138,"St. Louis Cardinals","/api/v1/teams/138",5,TRUE,FALSE,13,22,17,".564",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634132/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634145,"/api/v1.1/game/634145/feed/live","R","2021","2021-05-15T02:10:00Z","2021-05-14",FALSE,1,TRUE,"N","P","N","14-634145-2021-05-14","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,13,17,22,".436",146,"Miami Marlins","/api/v1/teams/146",9,TRUE,FALSE,13,21,17,".553",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/634145/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634105,"/api/v1.1/game/634105/feed/live","R","2021","2021-05-15T17:10:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634105-2021-05-15","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,12,19,15,".559",121,"New York Mets","/api/v1/teams/121",12,TRUE,FALSE,13,22,19,".537",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/634105/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634080,"/api/v1.1/game/634080/feed/live","R","2021","2021-05-15T20:05:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634080-2021-05-15","2021","day",9,FALSE,145,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,13,24,17,".585",133,"Oakland Athletics","/api/v1/teams/133",5,TRUE,FALSE,13,13,24,".351",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/634080/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634095,"/api/v1.1/game/634095/feed/live","R","2021","2021-05-15T20:10:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634095-2021-05-15","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,13,16,22,".421",108,"Los Angeles Angels","/api/v1/teams/108",9,TRUE,FALSE,13,25,16,".610",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634095/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634111,"/api/v1.1/game/634111/feed/live","R","2021","2021-05-15T20:10:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634111-2021-05-15","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,FALSE,FALSE,13,18,20,".474",112,"Chicago Cubs","/api/v1/teams/112",9,TRUE,FALSE,13,14,25,".359",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/634111/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634085,"/api/v1.1/game/634085/feed/live","R","2021","2021-05-15T22:35:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634085-2021-05-15","2021","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,13,23,16,".590",137,"San Francisco Giants","/api/v1/teams/137",8,TRUE,FALSE,13,17,22,".436",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/634085/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634104,"/api/v1.1/game/634104/feed/live","R","2021","2021-05-15T23:05:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634104-2021-05-15","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,13,22,17,".564",147,"New York Yankees","/api/v1/teams/147",2,FALSE,FALSE,13,16,23,".410",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/634104/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634161,"/api/v1.1/game/634161/feed/live","R","2021","2021-05-15T23:10:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634161-2021-05-15","2021","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,13,18,23,".439",140,"Texas Rangers","/api/v1/teams/140",6,TRUE,FALSE,13,23,17,".575",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/634161/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634127,"/api/v1.1/game/634127/feed/live","R","2021","2021-05-15T23:10:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634127-2021-05-15","2021","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,13,18,21,".462",118,"Kansas City Royals","/api/v1/teams/118",1,FALSE,FALSE,13,23,15,".605",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/634127/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634106,"/api/v1.1/game/634106/feed/live","R","2021","2021-05-15T23:10:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634106-2021-05-15","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,13,19,20,".487",144,"Atlanta Braves","/api/v1/teams/144",1,FALSE,FALSE,13,20,20,".500",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/634106/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634139,"/api/v1.1/game/634139/feed/live","R","2021","2021-05-15T23:37:00Z","2021-05-15",FALSE,1,TRUE,"N","E","N","14-634139-2021-05-15","2021","night",9,FALSE,NA,3,2,"Regular Season","S","N","Normal Game","in Dunedin, FL",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,13,21,19,".525",143,"Philadelphia Phillies","/api/v1/teams/143",4,TRUE,FALSE,13,21,17,".553",141,"Toronto Blue Jays","/api/v1/teams/141",2536,"TD Ballpark","/api/v1/venues/2536","/api/v1/game/634139/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634148,"/api/v1.1/game/634148/feed/live","R","2021","2021-05-16T00:10:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634148-2021-05-15","2021","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,13,18,19,".486",113,"Cincinnati Reds","/api/v1/teams/113",5,FALSE,FALSE,13,15,25,".375",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634148/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634097,"/api/v1.1/game/634097/feed/live","R","2021","2021-05-16T00:10:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634097-2021-05-15","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,12,15,20,".429",120,"Washington Nationals","/api/v1/teams/120",11,TRUE,FALSE,13,18,22,".450",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/634097/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634143,"/api/v1.1/game/634143/feed/live","R","2021","2021-05-16T00:40:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634143-2021-05-15","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,13,23,17,".575",138,"St. Louis Cardinals","/api/v1/teams/138",13,TRUE,FALSE,13,23,17,".575",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634143/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634084,"/api/v1.1/game/634084/feed/live","R","2021","2021-05-16T01:10:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634084-2021-05-15","2021","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,13,21,16,".568",114,"Cleveland Indians","/api/v1/teams/114",7,TRUE,FALSE,13,20,20,".500",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634084/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634096,"/api/v1.1/game/634096/feed/live","R","2021","2021-05-16T01:10:00Z","2021-05-15",FALSE,1,TRUE,"N","P","N","14-634096-2021-05-15","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,13,17,23,".425",146,"Miami Marlins","/api/v1/teams/146",7,TRUE,FALSE,13,22,17,".564",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/634096/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634094,"/api/v1.1/game/634094/feed/live","R","2021","2021-05-16T17:05:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634094-2021-05-16","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,13,24,16,".600",137,"San Francisco Giants","/api/v1/teams/137",1,FALSE,FALSE,13,17,23,".425",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/634094/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634086,"/api/v1.1/game/634086/feed/live","R","2021","2021-05-16T17:05:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634086-2021-05-16","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,13,22,18,".550",147,"New York Yankees","/api/v1/teams/147",10,TRUE,FALSE,13,17,23,".425",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/634086/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634069,"/api/v1.1/game/634069/feed/live","R","2021","2021-05-16T17:07:00Z","2021-05-16",FALSE,1,TRUE,"N","E","N","14-634069-2021-05-16","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","in Dunedin, FL",NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,FALSE,FALSE,13,21,20,".512",143,"Philadelphia Phillies","/api/v1/teams/143",10,TRUE,FALSE,13,22,17,".564",141,"Toronto Blue Jays","/api/v1/teams/141",2536,"TD Ballpark","/api/v1/venues/2536","/api/v1/game/634069/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634100,"/api/v1.1/game/634100/feed/live","R","2021","2021-05-16T17:10:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634100-2021-05-16","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,13,17,22,".436",108,"Los Angeles Angels","/api/v1/teams/108",5,FALSE,FALSE,13,25,17,".595",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634100/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634083,"/api/v1.1/game/634083/feed/live","R","2021","2021-05-16T17:10:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634083-2021-05-16","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,13,19,20,".487",112,"Chicago Cubs","/api/v1/teams/112",1,FALSE,FALSE,13,14,26,".350",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/634083/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634071,"/api/v1.1/game/634071/feed/live","R","2021","2021-05-16T17:10:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634071-2021-05-16","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,12,19,16,".543",121,"New York Mets","/api/v1/teams/121",7,TRUE,FALSE,13,23,19,".548",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/634071/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634068,"/api/v1.1/game/634068/feed/live","R","2021","2021-05-16T18:10:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634068-2021-05-16","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,13,18,24,".429",140,"Texas Rangers","/api/v1/teams/140",6,TRUE,FALSE,13,24,17,".585",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/634068/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634188,"/api/v1.1/game/634188/feed/live","R","2021","2021-05-16T18:10:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634188-2021-05-16","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,13,25,17,".595",133,"Oakland Athletics","/api/v1/teams/133",6,FALSE,FALSE,13,13,25,".342",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/634188/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634124,"/api/v1.1/game/634124/feed/live","R","2021","2021-05-16T18:10:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634124-2021-05-16","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,13,18,22,".450",118,"Kansas City Royals","/api/v1/teams/118",4,TRUE,FALSE,13,24,15,".615",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/634124/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634134,"/api/v1.1/game/634134/feed/live","R","2021","2021-05-16T18:10:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634134-2021-05-16","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,FALSE,FALSE,13,19,21,".475",144,"Atlanta Braves","/api/v1/teams/144",10,TRUE,FALSE,13,21,20,".512",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/634134/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634098,"/api/v1.1/game/634098/feed/live","R","2021","2021-05-16T19:10:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634098-2021-05-16","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,13,19,19,".500",113,"Cincinnati Reds","/api/v1/teams/113",6,FALSE,FALSE,13,15,26,".366",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634098/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634130,"/api/v1.1/game/634130/feed/live","R","2021","2021-05-16T20:10:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634130-2021-05-16","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,12,16,20,".444",120,"Washington Nationals","/api/v1/teams/120",0,FALSE,FALSE,13,18,23,".439",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/634130/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634087,"/api/v1.1/game/634087/feed/live","R","2021","2021-05-16T20:10:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634087-2021-05-16","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,13,21,17,".553",114,"Cleveland Indians","/api/v1/teams/114",3,TRUE,FALSE,13,21,20,".512",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634087/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634122,"/api/v1.1/game/634122/feed/live","R","2021","2021-05-16T20:10:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634122-2021-05-16","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,13,18,23,".439",146,"Miami Marlins","/api/v1/teams/146",2,FALSE,FALSE,13,22,18,".550",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/634122/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634090,"/api/v1.1/game/634090/feed/live","R","2021","2021-05-16T23:08:00Z","2021-05-16",FALSE,1,TRUE,"N","P","N","14-634090-2021-05-16","2021","day",9,FALSE,145,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,13,23,18,".561",138,"St. Louis Cardinals","/api/v1/teams/138",5,TRUE,FALSE,13,24,17,".585",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634090/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634070,"/api/v1.1/game/634070/feed/live","R","2021","2021-05-17T22:40:00Z","2021-05-17",FALSE,1,TRUE,"N","P","N","14-634070-2021-05-17","2021","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,14,25,16,".610",137,"San Francisco Giants","/api/v1/teams/137",3,FALSE,FALSE,14,19,20,".487",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/634070/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
