"Team","PA","HR","R","RBI","SB","BB.","K.","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC.","EV","BsR","Off","Def","WAR","LD.","GB.","FB.","HR.FB","O.Swing.","SwStr.","Barrel.","HardHit.","Date"
"ATL",244,13,36,36,2,0.09,0.246,0.242,0.291,0.256,0.324,0.498,0.346,113,89.5,-0.1,3.9,0.4,1,0.242,0.41,0.348,0.232,0.323,0.128,0.093,0.429,2020-08-11
"PHI",236,10,37,34,3,0.114,0.182,0.2,0.268,0.249,0.343,0.449,0.343,113,86.9,0.7,4.5,-2.4,0.8,0.233,0.429,0.337,0.182,0.281,0.109,0.055,0.325,2020-08-11
"SDP",209,15,24,24,3,0.077,0.249,0.275,0.221,0.222,0.293,0.497,0.334,112,89.9,-0.3,2.9,0.2,1,0.168,0.423,0.409,0.268,0.276,0.084,0.13,0.384,2020-08-11
"TBR",244,3,27,27,5,0.131,0.279,0.159,0.341,0.242,0.348,0.401,0.328,113,88.5,0.2,4.1,0.1,1,0.234,0.411,0.355,0.06,0.262,0.109,0.071,0.355,2020-08-11
"COL",266,10,38,37,4,0.094,0.211,0.178,0.295,0.258,0.326,0.436,0.326,90,87,0.8,-2.7,-1.8,0.5,0.236,0.33,0.434,0.127,0.312,0.109,0.07,0.319,2020-08-11
"LAA",260,15,33,32,1,0.1,0.246,0.24,0.225,0.214,0.304,0.454,0.324,105,88.7,-0.4,0.9,-3.3,0.7,0.181,0.355,0.464,0.195,0.228,0.087,0.066,0.319,2020-08-11
"NYY",237,7,28,25,1,0.084,0.241,0.146,0.327,0.263,0.333,0.408,0.324,106,87.5,-0.1,1.5,-1.5,0.6,0.218,0.462,0.321,0.14,0.299,0.119,0.051,0.35,2020-08-11
"CLE",236,6,31,29,0,0.169,0.254,0.137,0.266,0.205,0.355,0.342,0.317,100,87,-0.7,-0.7,0.9,1,0.238,0.431,0.331,0.14,0.253,0.109,0.053,0.311,2020-08-11
"WSN",222,8,27,27,1,0.072,0.194,0.18,0.27,0.245,0.306,0.425,0.314,93,87.7,-1.1,-3.1,-1.9,0.1,0.263,0.431,0.306,0.163,0.316,0.093,0.031,0.338,2020-08-11
"CHC",109,3,13,11,1,0.073,0.303,0.12,0.359,0.26,0.321,0.38,0.308,91,85.3,0.5,-0.9,0.2,0.4,0.242,0.5,0.258,0.176,0.298,0.107,0.06,0.328,2020-08-11
"NYM",226,6,25,22,2,0.106,0.212,0.138,0.278,0.236,0.327,0.374,0.308,98,87.9,-1.1,-1.8,0,0.4,0.201,0.47,0.329,0.122,0.299,0.104,0.073,0.293,2020-08-11
"BOS",222,10,24,23,2,0.09,0.266,0.186,0.262,0.221,0.299,0.407,0.306,87,87.7,0.3,-3.3,0.2,0.3,0.207,0.457,0.336,0.213,0.351,0.13,0.106,0.376,2020-08-11
"BAL",249,8,30,30,2,0.072,0.229,0.178,0.272,0.231,0.297,0.409,0.304,90,87.4,-0.1,-3.4,-3.4,0,0.213,0.385,0.402,0.118,0.341,0.121,0.065,0.359,2020-08-11
"SEA",257,8,30,30,7,0.082,0.187,0.165,0.256,0.229,0.304,0.394,0.302,94,86.9,2,0.2,-1.7,0.8,0.212,0.462,0.326,0.133,0.248,0.095,0.065,0.332,2020-08-11
"MIN",262,10,31,31,2,0.095,0.218,0.147,0.251,0.225,0.305,0.372,0.296,85,86.6,0.1,-4.8,0.1,0.7,0.203,0.418,0.379,0.149,0.319,0.088,0.068,0.322,2020-08-11
"MIL",262,8,26,26,3,0.092,0.298,0.138,0.297,0.224,0.305,0.362,0.294,81,86.2,-1.5,-8,-0.6,0.3,0.295,0.442,0.263,0.195,0.273,0.116,0.058,0.308,2020-08-11
"LAD",214,10,30,29,0,0.084,0.173,0.205,0.182,0.189,0.28,0.395,0.294,84,89.2,-1,-5.3,-0.9,0.2,0.144,0.307,0.549,0.119,0.242,0.09,0.078,0.412,2020-08-11
"PIT",232,5,30,29,3,0.082,0.185,0.114,0.28,0.243,0.306,0.357,0.292,81,88.7,-0.4,-6.1,0,0.4,0.183,0.485,0.331,0.089,0.307,0.114,0.059,0.391,2020-08-11
"MIA",241,7,25,23,7,0.095,0.266,0.146,0.276,0.221,0.299,0.366,0.291,84,87.6,1,-3.9,-2.2,0,0.179,0.536,0.285,0.163,0.291,0.116,0.053,0.349,2020-08-11
"HOU",272,10,30,28,2,0.07,0.213,0.184,0.23,0.208,0.278,0.392,0.288,83,89.2,0.4,-5.3,-1.1,0.3,0.225,0.385,0.39,0.137,0.314,0.096,0.084,0.358,2020-08-11
"SFG",248,7,23,23,3,0.052,0.23,0.147,0.26,0.22,0.266,0.366,0.273,72,88.3,0.3,-8.8,-1.8,-0.2,0.182,0.483,0.335,0.119,0.34,0.111,0.04,0.375,2020-08-11
"TEX",244,4,24,21,9,0.066,0.225,0.121,0.28,0.228,0.279,0.348,0.273,71,90.1,0.8,-8.1,-2.8,-0.2,0.182,0.465,0.353,0.067,0.269,0.114,0.035,0.401,2020-08-11
"CIN",218,6,17,17,1,0.115,0.248,0.139,0.211,0.176,0.286,0.316,0.271,64,86.9,-1.1,-11.9,-1.3,-0.3,0.187,0.44,0.373,0.12,0.264,0.111,0.081,0.356,2020-08-11
"CHW",249,6,14,13,1,0.06,0.289,0.112,0.292,0.22,0.273,0.332,0.266,66,87.9,0.5,-9.9,1.6,0.3,0.194,0.475,0.331,0.113,0.34,0.129,0.069,0.369,2020-08-11
"TOR",211,4,14,14,4,0.085,0.237,0.12,0.245,0.198,0.265,0.318,0.258,57,88.2,-1.3,-12.9,-1.5,-0.9,0.189,0.462,0.35,0.08,0.322,0.126,0.063,0.385,2020-08-11
"KCR",231,10,35,32,7,0.091,0.203,0.227,0.344,0.3,0.365,0.527,0.379,140,89.2,-0.1,11.3,0.3,2.1,0.203,0.418,0.38,0.167,0.341,0.131,0.093,0.377,2020-08-12
"ARI",277,12,46,45,2,0.076,0.195,0.224,0.324,0.288,0.354,0.512,0.369,129,88.7,0.5,10.7,-0.2,2,0.241,0.426,0.333,0.185,0.326,0.111,0.096,0.386,2020-08-12
"DET",206,9,39,39,1,0.083,0.252,0.223,0.347,0.283,0.354,0.505,0.366,133,92.3,-0.3,8.2,-0.7,1.6,0.233,0.481,0.286,0.237,0.34,0.136,0.098,0.564,2020-08-12
"SDP",214,16,28,27,3,0.079,0.206,0.285,0.241,0.249,0.313,0.534,0.355,127,90.8,-0.3,7,0.4,1.5,0.188,0.403,0.409,0.262,0.279,0.076,0.118,0.408,2020-08-12
"PHI",283,13,46,43,3,0.113,0.184,0.211,0.268,0.251,0.343,0.462,0.347,115,87.5,0.7,6.1,-2.9,1,0.226,0.441,0.333,0.2,0.292,0.117,0.056,0.342,2020-08-12
"LAA",265,16,34,33,1,0.102,0.238,0.253,0.252,0.236,0.325,0.489,0.346,120,88.5,-0.4,6,-3.2,1.2,0.199,0.327,0.474,0.198,0.229,0.091,0.064,0.316,2020-08-12
"BAL",264,9,40,40,1,0.076,0.197,0.202,0.313,0.273,0.337,0.475,0.345,118,87.7,-1.3,4.4,-3.5,0.8,0.251,0.369,0.38,0.127,0.336,0.118,0.069,0.378,2020-08-12
"COL",270,10,41,40,6,0.089,0.204,0.181,0.328,0.284,0.346,0.465,0.345,102,86.9,0.8,1.4,-1.6,0.9,0.233,0.344,0.423,0.125,0.304,0.101,0.063,0.319,2020-08-12
"OAK",271,13,34,32,3,0.103,0.284,0.211,0.28,0.228,0.331,0.44,0.333,115,90.1,0.4,5.4,-0.6,1.4,0.181,0.413,0.406,0.206,0.277,0.11,0.114,0.399,2020-08-12
"NYY",275,9,37,32,1,0.098,0.233,0.161,0.312,0.256,0.342,0.417,0.332,111,87.8,-0.1,3.6,-1.7,0.9,0.22,0.463,0.316,0.161,0.296,0.114,0.061,0.352,2020-08-12
"TBR",251,4,30,29,4,0.143,0.267,0.165,0.324,0.236,0.351,0.401,0.33,114,88.5,0,4.5,-0.3,1.1,0.212,0.445,0.342,0.08,0.261,0.104,0.062,0.349,2020-08-12
"BOS",220,9,25,24,2,0.091,0.264,0.179,0.281,0.231,0.315,0.41,0.316,95,87.9,-0.1,-1.8,0,0.4,0.204,0.453,0.343,0.191,0.342,0.134,0.101,0.355,2020-08-12
"ATL",240,11,32,32,0,0.071,0.263,0.214,0.27,0.232,0.288,0.445,0.311,90,89.7,-0.6,-3.6,0.3,0.3,0.233,0.428,0.34,0.204,0.342,0.131,0.069,0.44,2020-08-12
"CLE",232,5,28,26,0,0.155,0.237,0.131,0.267,0.209,0.343,0.34,0.31,95,87.3,-0.7,-2.2,0.9,0.9,0.206,0.471,0.324,0.114,0.256,0.102,0.058,0.319,2020-08-12
"CHC",115,1,15,12,1,0.07,0.235,0.068,0.355,0.272,0.339,0.34,0.304,88,86.8,0.5,-1.4,0.3,0.4,0.208,0.519,0.273,0.048,0.291,0.094,0.026,0.312,2020-08-12
"MIL",260,11,30,30,2,0.077,0.281,0.171,0.283,0.231,0.3,0.402,0.304,87,86.2,-1.7,-6,-0.3,0.5,0.253,0.444,0.302,0.224,0.284,0.117,0.067,0.307,2020-08-12
"WSN",220,7,24,24,0,0.064,0.205,0.16,0.273,0.24,0.3,0.4,0.303,86,87.4,-0.9,-4.9,-2.1,-0.1,0.255,0.439,0.306,0.146,0.328,0.096,0.025,0.338,2020-08-12
"MIN",264,13,28,28,2,0.08,0.261,0.175,0.259,0.225,0.295,0.4,0.301,88,86.3,0.1,-3.7,0.1,0.8,0.194,0.435,0.371,0.206,0.334,0.1,0.076,0.31,2020-08-12
"NYM",221,5,23,20,2,0.104,0.208,0.142,0.266,0.226,0.317,0.368,0.3,92,87.7,-0.8,-3,0.4,0.3,0.204,0.469,0.327,0.104,0.312,0.103,0.068,0.291,2020-08-12
"CIN",224,6,21,21,2,0.121,0.241,0.157,0.242,0.199,0.309,0.356,0.296,79,86.9,-0.6,-7,-1.5,0.1,0.181,0.413,0.406,0.107,0.241,0.105,0.079,0.388,2020-08-12
"LAD",210,9,27,27,0,0.076,0.186,0.2,0.211,0.205,0.281,0.405,0.296,86,89.5,-0.9,-4.7,-0.8,0.2,0.153,0.307,0.54,0.111,0.259,0.089,0.073,0.404,2020-08-12
"SFG",261,9,28,28,4,0.065,0.215,0.163,0.267,0.233,0.288,0.396,0.296,85,87.5,0.6,-4.4,-1.8,0.3,0.189,0.47,0.341,0.143,0.331,0.113,0.043,0.371,2020-08-12
"HOU",269,9,28,27,2,0.082,0.208,0.184,0.235,0.209,0.277,0.393,0.29,84,89.4,-0.6,-5.9,-1,0.3,0.226,0.387,0.387,0.125,0.299,0.095,0.079,0.358,2020-08-12
"PIT",192,5,27,26,3,0.073,0.177,0.119,0.268,0.239,0.297,0.358,0.287,79,88.5,-0.4,-5.8,-0.1,0.3,0.189,0.517,0.294,0.119,0.309,0.112,0.049,0.385,2020-08-12
"SEA",256,7,29,28,8,0.082,0.195,0.135,0.253,0.222,0.297,0.357,0.287,84,86.8,2.2,-2.9,-1.6,0.5,0.199,0.464,0.337,0.115,0.238,0.096,0.061,0.326,2020-08-12
"MIA",244,7,25,24,7,0.102,0.275,0.145,0.266,0.21,0.295,0.355,0.285,80,88.1,1.1,-5.3,-2.3,-0.1,0.174,0.544,0.282,0.167,0.286,0.116,0.06,0.353,2020-08-12
"TEX",247,4,27,24,9,0.065,0.215,0.116,0.287,0.236,0.291,0.351,0.281,76,89.2,0.8,-6.4,-2.9,0,0.184,0.466,0.351,0.066,0.278,0.107,0.046,0.394,2020-08-12
"CHW",248,7,19,18,0,0.065,0.262,0.135,0.268,0.214,0.274,0.349,0.273,71,88.8,0.3,-8.6,1.7,0.4,0.183,0.482,0.335,0.127,0.347,0.126,0.067,0.372,2020-08-12
"TOR",216,5,18,18,5,0.088,0.236,0.128,0.25,0.205,0.274,0.333,0.266,63,89.7,-1.2,-11.5,-1.3,-0.7,0.207,0.421,0.372,0.093,0.317,0.13,0.082,0.404,2020-08-12
"KCR",240,11,39,37,7,0.117,0.221,0.248,0.352,0.301,0.385,0.549,0.394,151,89.8,-0.1,14.8,0.2,2.5,0.196,0.418,0.386,0.186,0.318,0.132,0.096,0.395,2020-08-13
"COL",283,12,45,44,5,0.092,0.208,0.217,0.364,0.311,0.376,0.528,0.381,126,86.9,1.2,10.7,-1.4,1.9,0.241,0.338,0.421,0.146,0.305,0.105,0.071,0.35,2020-08-13
"BAL",249,12,44,44,1,0.064,0.213,0.253,0.343,0.301,0.349,0.555,0.378,140,88.7,-1.3,11,-3.5,1.4,0.278,0.369,0.352,0.194,0.366,0.124,0.084,0.404,2020-08-13
"TBR",258,8,39,37,4,0.128,0.244,0.207,0.349,0.275,0.372,0.482,0.367,139,89,0,12.4,-0.3,1.8,0.181,0.463,0.356,0.14,0.27,0.101,0.075,0.388,2020-08-13
"DET",243,11,44,44,2,0.074,0.251,0.227,0.336,0.277,0.342,0.505,0.36,129,92.1,-0.1,8.5,-0.7,1.8,0.219,0.469,0.313,0.22,0.345,0.135,0.094,0.525,2020-08-13
"ARI",279,9,45,43,2,0.068,0.201,0.173,0.34,0.29,0.348,0.463,0.349,116,88.3,0.9,6.6,-0.1,1.6,0.251,0.442,0.307,0.148,0.338,0.119,0.075,0.39,2020-08-13
"PHI",257,11,38,37,4,0.113,0.206,0.201,0.29,0.259,0.346,0.46,0.347,115,87.6,0.9,5.9,-2.5,1,0.246,0.415,0.339,0.19,0.294,0.12,0.052,0.318,2020-08-13
"NYY",257,8,33,29,2,0.121,0.218,0.182,0.299,0.25,0.354,0.432,0.342,118,88.4,0,5.6,-1.6,1.1,0.215,0.466,0.319,0.154,0.282,0.109,0.079,0.37,2020-08-13
"TOR",233,12,27,27,7,0.094,0.232,0.224,0.285,0.252,0.323,0.476,0.34,114,90.9,-0.7,2.9,-1.3,0.8,0.218,0.423,0.359,0.214,0.323,0.127,0.108,0.459,2020-08-13
"LAA",265,14,32,31,1,0.109,0.234,0.233,0.259,0.237,0.325,0.47,0.339,115,89.3,-0.3,4.4,-3.2,1,0.192,0.331,0.477,0.171,0.225,0.092,0.076,0.355,2020-08-13
"WSN",226,11,29,29,0,0.066,0.221,0.211,0.29,0.26,0.323,0.471,0.339,109,87.6,-0.9,1.7,-2.1,0.5,0.25,0.404,0.346,0.204,0.322,0.108,0.032,0.365,2020-08-13
"OAK",278,12,36,34,4,0.112,0.255,0.211,0.277,0.232,0.337,0.443,0.337,118,90,0.7,6.8,-0.5,1.6,0.176,0.4,0.424,0.171,0.256,0.101,0.112,0.408,2020-08-13
"NYM",225,8,31,28,3,0.093,0.213,0.199,0.287,0.25,0.333,0.449,0.336,116,88.7,-0.7,3.8,0,0.9,0.215,0.443,0.342,0.157,0.313,0.102,0.099,0.311,2020-08-13
"SDP",210,14,22,21,1,0.076,0.219,0.253,0.238,0.237,0.3,0.489,0.334,112,89.6,-0.6,2.6,0.3,1,0.188,0.417,0.396,0.246,0.291,0.091,0.102,0.401,2020-08-13
"CHC",120,3,16,15,2,0.125,0.242,0.13,0.329,0.26,0.367,0.39,0.333,107,88,0.7,1.7,0,0.7,0.178,0.493,0.329,0.125,0.267,0.087,0.055,0.301,2020-08-13
"ATL",249,11,34,34,0,0.064,0.237,0.213,0.296,0.257,0.305,0.47,0.328,102,89.6,-0.2,0.3,0.2,0.7,0.266,0.399,0.335,0.19,0.346,0.115,0.069,0.439,2020-08-13
"MIN",275,15,35,34,2,0.084,0.247,0.194,0.283,0.25,0.32,0.444,0.328,107,87,0.1,2.4,0.1,1.4,0.228,0.394,0.378,0.221,0.322,0.094,0.083,0.309,2020-08-13
"CIN",229,9,25,25,3,0.127,0.231,0.196,0.241,0.211,0.328,0.407,0.322,96,87.7,-0.4,-1.8,-1.4,0.7,0.171,0.421,0.407,0.158,0.243,0.097,0.085,0.401,2020-08-13
"MIA",242,7,36,32,10,0.107,0.269,0.142,0.326,0.251,0.336,0.393,0.319,102,87.4,1.8,2.4,-2.2,0.7,0.193,0.524,0.283,0.171,0.283,0.121,0.06,0.315,2020-08-13
"MIL",262,11,31,31,2,0.076,0.267,0.178,0.287,0.237,0.305,0.415,0.311,92,86.6,-1.8,-4.6,-0.4,0.6,0.263,0.431,0.305,0.216,0.294,0.117,0.06,0.298,2020-08-13
"CLE",237,5,28,26,0,0.135,0.245,0.131,0.287,0.222,0.34,0.354,0.311,95,87.1,-0.8,-2.1,0.6,0.9,0.213,0.468,0.319,0.111,0.27,0.103,0.063,0.322,2020-08-13
"BOS",219,8,25,24,3,0.087,0.26,0.152,0.295,0.239,0.312,0.391,0.308,88,88.4,0.1,-3,0.2,0.3,0.207,0.486,0.307,0.186,0.326,0.131,0.078,0.376,2020-08-13
"PIT",161,4,25,24,3,0.081,0.174,0.116,0.296,0.26,0.323,0.377,0.308,92,89.3,0.1,-1.7,0.1,0.5,0.202,0.504,0.294,0.114,0.312,0.116,0.034,0.378,2020-08-13
"TEX",253,3,30,25,9,0.071,0.186,0.102,0.302,0.252,0.32,0.354,0.297,87,89.3,0.8,-3.4,-2.9,0.3,0.177,0.464,0.359,0.046,0.275,0.095,0.044,0.385,2020-08-13
"SFG",262,8,25,25,4,0.069,0.229,0.15,0.277,0.233,0.291,0.383,0.293,84,86.7,0.5,-4.9,-1.7,0.3,0.215,0.448,0.337,0.131,0.333,0.115,0.044,0.341,2020-08-13
"LAD",207,8,26,26,0,0.077,0.184,0.172,0.221,0.21,0.286,0.382,0.292,84,89.3,-0.8,-5.2,-0.7,0.2,0.185,0.315,0.5,0.11,0.268,0.086,0.06,0.396,2020-08-13
"CHW",258,9,26,25,0,0.07,0.279,0.168,0.28,0.223,0.283,0.391,0.292,84,90,0.8,-4.6,0.9,0.8,0.193,0.446,0.361,0.15,0.339,0.135,0.09,0.422,2020-08-13
"HOU",268,6,26,24,2,0.09,0.198,0.141,0.253,0.216,0.289,0.357,0.284,80,88.2,-1.1,-7.6,-1.2,0.1,0.237,0.403,0.36,0.09,0.304,0.083,0.047,0.321,2020-08-13
"SEA",257,8,26,25,5,0.082,0.198,0.135,0.227,0.205,0.284,0.341,0.276,77,87.3,1.6,-5.8,-1.7,0.2,0.194,0.45,0.356,0.125,0.244,0.097,0.067,0.35,2020-08-13
"TBR",311,12,56,53,4,0.122,0.244,0.23,0.372,0.297,0.386,0.528,0.388,153,88.9,-0.1,20.4,-0.4,2.8,0.195,0.462,0.344,0.179,0.272,0.105,0.077,0.39,2020-08-14
"BAL",254,10,48,48,1,0.079,0.217,0.211,0.381,0.319,0.374,0.53,0.384,144,87.9,-1.4,12.3,-3.3,1.5,0.318,0.364,0.318,0.179,0.374,0.123,0.067,0.376,2020-08-14
"COL",246,9,39,38,5,0.085,0.22,0.197,0.379,0.314,0.374,0.511,0.374,122,87,1.1,7.9,-1.2,1.5,0.249,0.337,0.414,0.129,0.302,0.104,0.065,0.359,2020-08-14
"CHC",119,4,18,17,2,0.151,0.235,0.188,0.333,0.271,0.395,0.458,0.369,131,91.7,0.6,5.3,0,1,0.2,0.486,0.314,0.182,0.244,0.081,0.086,0.386,2020-08-14
"TOR",201,11,24,24,7,0.109,0.219,0.236,0.301,0.27,0.35,0.506,0.363,129,91.7,-0.6,6.5,-1.1,1,0.216,0.418,0.366,0.224,0.314,0.125,0.119,0.481,2020-08-14
"DET",243,11,44,44,2,0.074,0.251,0.227,0.336,0.277,0.342,0.505,0.36,129,92.1,-0.1,8.5,-0.7,1.8,0.219,0.469,0.313,0.22,0.345,0.135,0.094,0.525,2020-08-14
"CIN",236,12,31,31,3,0.114,0.22,0.241,0.271,0.246,0.347,0.488,0.357,118,88.3,-0.3,5.1,-1.5,1.4,0.173,0.413,0.413,0.194,0.252,0.099,0.079,0.395,2020-08-14
"NYM",267,11,39,36,4,0.097,0.21,0.216,0.304,0.267,0.352,0.483,0.357,130,88.4,-0.6,9.5,0.3,1.6,0.215,0.429,0.356,0.175,0.311,0.1,0.101,0.33,2020-08-14
"KCR",195,8,26,24,5,0.123,0.226,0.2,0.31,0.267,0.361,0.467,0.356,125,89,-0.6,5.3,-0.1,1.4,0.198,0.43,0.372,0.178,0.309,0.136,0.088,0.392,2020-08-14
"NYY",219,7,29,25,2,0.137,0.21,0.19,0.295,0.25,0.365,0.44,0.35,123,89.6,0.3,6.7,-1.5,1.1,0.217,0.471,0.312,0.163,0.264,0.111,0.079,0.403,2020-08-14
"ARI",241,9,40,38,2,0.058,0.22,0.18,0.335,0.284,0.336,0.464,0.344,112,88.5,0.8,4.6,0,1.3,0.249,0.432,0.32,0.167,0.352,0.125,0.076,0.382,2020-08-14
"OAK",243,11,30,28,4,0.107,0.259,0.225,0.281,0.234,0.339,0.459,0.343,123,90,0.7,7.5,-0.4,1.5,0.188,0.403,0.41,0.186,0.251,0.1,0.122,0.435,2020-08-14
"LAA",226,12,26,25,1,0.115,0.243,0.231,0.271,0.241,0.327,0.472,0.342,117,89.6,-0.2,4.3,-2.7,1,0.186,0.324,0.49,0.169,0.225,0.094,0.09,0.379,2020-08-14
"PHI",257,12,37,36,4,0.097,0.191,0.215,0.272,0.254,0.331,0.469,0.342,112,88.6,0.9,4.8,-2.2,0.9,0.246,0.408,0.346,0.194,0.302,0.113,0.077,0.348,2020-08-14
"ATL",217,9,30,30,0,0.06,0.235,0.208,0.322,0.272,0.318,0.48,0.339,109,89.7,-0.3,2.1,0.2,0.8,0.263,0.428,0.309,0.191,0.346,0.114,0.072,0.434,2020-08-14
"PIT",167,6,28,27,2,0.084,0.168,0.159,0.305,0.278,0.341,0.437,0.337,112,89.7,-0.5,1.8,0.4,0.9,0.226,0.468,0.306,0.158,0.293,0.1,0.048,0.411,2020-08-14
"LAD",248,14,37,37,0,0.081,0.177,0.239,0.232,0.234,0.312,0.473,0.335,112,90,-1.3,2.5,-0.7,1,0.193,0.307,0.5,0.159,0.269,0.089,0.078,0.419,2020-08-14
"MIN",236,12,30,29,1,0.085,0.258,0.184,0.293,0.25,0.322,0.434,0.325,105,86.9,-0.2,1.3,0,1.2,0.232,0.397,0.371,0.214,0.315,0.096,0.079,0.309,2020-08-14
"BOS",262,8,33,32,3,0.084,0.26,0.165,0.325,0.254,0.326,0.419,0.324,99,88.5,0,-0.2,0.1,0.7,0.214,0.482,0.304,0.157,0.328,0.126,0.065,0.373,2020-08-14
"WSN",265,12,31,31,0,0.072,0.211,0.193,0.267,0.244,0.313,0.437,0.323,99,87.1,-1,-1.4,-2.4,0.3,0.246,0.399,0.355,0.185,0.322,0.109,0.033,0.353,2020-08-14
"SDP",244,16,24,23,1,0.07,0.213,0.247,0.226,0.229,0.286,0.475,0.322,104,88.9,-0.6,0.6,0,0.9,0.187,0.398,0.415,0.225,0.29,0.094,0.103,0.379,2020-08-14
"MIA",204,6,28,25,8,0.123,0.289,0.129,0.319,0.236,0.33,0.365,0.308,94,87,1.3,-0.2,-2,0.3,0.162,0.538,0.299,0.171,0.277,0.126,0.05,0.283,2020-08-14
"CHW",222,8,23,22,0,0.068,0.261,0.175,0.279,0.228,0.284,0.403,0.296,87,90.3,0.6,-3.2,1,0.7,0.182,0.459,0.358,0.151,0.34,0.136,0.088,0.426,2020-08-14
"SEA",225,7,25,24,4,0.093,0.182,0.136,0.237,0.217,0.302,0.354,0.29,86,87.8,1.3,-2.5,-1.4,0.4,0.189,0.44,0.371,0.119,0.229,0.09,0.069,0.371,2020-08-14
"CLE",193,3,15,13,0,0.119,0.233,0.104,0.259,0.202,0.314,0.307,0.284,78,87.1,-0.8,-6.2,0.2,0.2,0.193,0.462,0.345,0.073,0.269,0.094,0.058,0.322,2020-08-14
"HOU",233,4,22,20,1,0.099,0.189,0.126,0.252,0.213,0.294,0.338,0.281,79,88.1,-1.3,-7.5,-1,0,0.236,0.398,0.366,0.068,0.308,0.082,0.048,0.315,2020-08-14
"SFG",225,7,21,21,4,0.067,0.249,0.15,0.264,0.218,0.277,0.369,0.28,76,87.2,0.6,-6.4,-1.3,0,0.219,0.424,0.358,0.13,0.335,0.122,0.053,0.349,2020-08-14
"MIL",245,10,25,25,3,0.061,0.29,0.177,0.253,0.208,0.265,0.385,0.28,72,87.9,-1.4,-10.4,0,0,0.213,0.458,0.329,0.196,0.292,0.126,0.064,0.308,2020-08-14
"TEX",214,1,26,21,7,0.075,0.196,0.074,0.295,0.238,0.313,0.312,0.28,75,88.8,0.4,-6.1,-2.4,-0.1,0.18,0.46,0.36,0.019,0.284,0.092,0.04,0.353,2020-08-14
"TBR",320,13,59,56,5,0.134,0.241,0.242,0.378,0.304,0.4,0.546,0.401,162,89.5,0.1,24.6,-0.3,3.2,0.217,0.449,0.333,0.197,0.26,0.105,0.086,0.414,2020-08-15
"NYY",229,8,39,35,3,0.131,0.197,0.206,0.352,0.299,0.402,0.505,0.389,150,89.6,0.6,14.7,-1.3,1.9,0.215,0.463,0.322,0.167,0.267,0.104,0.087,0.413,2020-08-15
"TOR",207,16,33,32,5,0.101,0.227,0.295,0.283,0.273,0.354,0.568,0.387,145,91.8,-0.6,10.8,-1.1,1.5,0.228,0.368,0.404,0.291,0.328,0.135,0.131,0.482,2020-08-15
"NYM",272,12,41,39,6,0.103,0.195,0.217,0.324,0.289,0.375,0.506,0.376,142,88.6,-0.2,14.5,0.4,2.2,0.208,0.464,0.328,0.2,0.304,0.109,0.092,0.357,2020-08-15
"CIN",231,13,31,31,3,0.104,0.238,0.266,0.289,0.256,0.346,0.522,0.368,125,88.6,-0.3,7.2,-1.3,1.6,0.192,0.411,0.397,0.224,0.262,0.107,0.088,0.405,2020-08-15
"WSN",283,13,46,46,1,0.071,0.205,0.214,0.324,0.29,0.351,0.504,0.363,125,87.2,-1,8.1,-2.7,1.3,0.269,0.381,0.35,0.188,0.327,0.104,0.035,0.357,2020-08-15
"KCR",162,7,23,21,4,0.136,0.247,0.207,0.319,0.267,0.37,0.474,0.363,129,88.8,-0.4,5.4,-0.1,1.2,0.177,0.448,0.375,0.194,0.315,0.14,0.102,0.408,2020-08-15
"ARI",244,10,45,43,2,0.061,0.217,0.197,0.352,0.3,0.352,0.498,0.361,123,89,0.8,8.1,0,1.7,0.235,0.459,0.306,0.192,0.337,0.133,0.081,0.39,2020-08-15
"BAL",239,10,40,40,1,0.079,0.197,0.202,0.317,0.28,0.34,0.482,0.351,121,87.1,-1.3,4.9,-3.1,0.8,0.272,0.426,0.302,0.196,0.369,0.117,0.052,0.372,2020-08-15
"DET",224,12,32,32,2,0.058,0.232,0.262,0.292,0.262,0.313,0.524,0.35,122,91.3,-0.1,6,-0.8,1.5,0.192,0.462,0.346,0.222,0.334,0.132,0.09,0.487,2020-08-15
"PHI",296,13,43,42,4,0.095,0.189,0.209,0.286,0.262,0.338,0.471,0.346,115,88.9,0.9,6.5,-2.5,1.2,0.257,0.379,0.364,0.173,0.306,0.112,0.077,0.354,2020-08-15
"OAK",230,12,35,33,4,0.1,0.239,0.244,0.259,0.234,0.326,0.478,0.343,122,90.1,0.7,6.8,-0.3,1.4,0.166,0.434,0.4,0.207,0.247,0.089,0.102,0.415,2020-08-15
"MIN",201,10,28,27,1,0.085,0.269,0.183,0.325,0.267,0.338,0.45,0.341,116,86.9,-0.2,3.7,-0.2,1.2,0.27,0.357,0.373,0.213,0.315,0.099,0.071,0.323,2020-08-15
"LAA",223,12,27,26,1,0.112,0.233,0.234,0.261,0.239,0.323,0.472,0.339,115,89.4,-0.2,3.8,-2.6,0.9,0.185,0.39,0.425,0.194,0.238,0.1,0.082,0.377,2020-08-15
"CHC",158,4,21,20,2,0.139,0.272,0.154,0.329,0.246,0.367,0.4,0.338,110,90.8,0.7,2.7,0,0.9,0.225,0.483,0.292,0.154,0.275,0.105,0.067,0.371,2020-08-15
