"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.reason","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
631140,"/api/v1.1/game/631140/feed/live","R","2020","2020-08-05T23:05:00Z","2020-08-05",FALSE,1,TRUE,"N","P","N","14-631140-2020-08-05","2020","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",5,TRUE,FALSE,4,10,2,"0.833",142,"Minnesota Twins","/api/v1/teams/142",2,FALSE,FALSE,4,2,10,"0.167",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/631140/content",NA,NA,NA,NA,NA,NA,NA,NA
631570,"/api/v1.1/game/631570/feed/live","R","2020","2020-08-05T23:10:00Z","2020-08-05",FALSE,1,TRUE,"N","P","N","14-631570-2020-08-05","2020","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",0,FALSE,FALSE,4,5,7,"0.417",113,"Cincinnati Reds","/api/v1/teams/113",2,TRUE,FALSE,4,7,6,"0.538",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/631570/content",NA,NA,NA,NA,NA,NA,NA,NA
630307,"/api/v1.1/game/630307/feed/live","R","2020","2020-08-05T23:10:00Z","2020-08-05",FALSE,1,TRUE,"N","P","N","14-630307-2020-08-05","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",2,TRUE,FALSE,3,4,5,"0.444",141,"Toronto Blue Jays","/api/v1/teams/141",1,FALSE,FALSE,4,8,5,"0.615",144,"Atlanta Braves","/api/v1/teams/144",4705,"Truist Park","/api/v1/venues/4705","/api/v1/game/630307/content",NA,NA,NA,NA,NA,NA,NA,NA
631417,"/api/v1.1/game/631417/feed/live","R","2020","2020-08-06T00:05:00Z","2020-08-05",FALSE,1,TRUE,"N","P","N","14-631417-2020-08-05","2020","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",6,TRUE,FALSE,4,10,2,"0.833",112,"Chicago Cubs","/api/v1/teams/112",1,FALSE,FALSE,5,3,10,"0.231",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/631417/content",NA,NA,NA,NA,NA,NA,NA,NA
631518,"/api/v1.1/game/631518/feed/live","R","2020","2020-08-06T00:10:00Z","2020-08-05",FALSE,1,TRUE,"N","P","N","14-631518-2020-08-05","2020","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",1,TRUE,FALSE,3,4,5,"0.444",158,"Milwaukee Brewers","/api/v1/teams/158",0,FALSE,FALSE,4,7,5,"0.583",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/631518/content",NA,NA,NA,NA,NA,NA,NA,NA
631544,"/api/v1.1/game/631544/feed/live","R","2020","2020-08-06T00:40:00Z","2020-08-05",FALSE,1,TRUE,"N","P","N","14-631544-2020-08-05","2020","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",4,TRUE,FALSE,4,6,7,"0.462",137,"San Francisco Giants","/api/v1/teams/137",3,FALSE,FALSE,4,8,3,"0.727",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/631544/content",NA,NA,NA,NA,NA,NA,NA,NA
630110,"/api/v1.1/game/630110/feed/live","R","2020","2020-08-06T01:10:00Z","2020-08-05",FALSE,1,TRUE,"N","P","N","14-630110-2020-08-05","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",7,FALSE,FALSE,4,6,5,"0.545",117,"Houston Astros","/api/v1/teams/117",14,TRUE,FALSE,4,4,8,"0.333",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/630110/content",NA,NA,NA,NA,NA,NA,NA,NA
631085,"/api/v1.1/game/631085/feed/live","R","2020","2020-08-06T01:10:00Z","2020-08-05",FALSE,1,TRUE,"N","P","N","14-631085-2020-08-05","2020","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",7,TRUE,FALSE,4,9,4,"0.692",119,"Los Angeles Dodgers","/api/v1/teams/119",6,FALSE,FALSE,4,7,6,"0.538",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/631085/content",NA,NA,NA,NA,NA,NA,NA,NA
631174,"/api/v1.1/game/631174/feed/live","R","2020","2020-08-06T01:10:00Z","2020-08-05",FALSE,1,TRUE,"N","P","N","14-631174-2020-08-05","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",4,FALSE,FALSE,4,3,7,"0.3",140,"Texas Rangers","/api/v1/teams/140",6,TRUE,FALSE,4,8,4,"0.667",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/631174/content",NA,NA,NA,NA,NA,NA,NA,NA
631043,"/api/v1.1/game/631043/feed/live","R","2020","2020-08-06T01:40:00Z","2020-08-05",FALSE,1,TRUE,"N","P","N","14-631043-2020-08-05","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",6,FALSE,FALSE,4,4,8,"0.333",108,"Los Angeles Angels","/api/v1/teams/108",7,TRUE,FALSE,4,5,8,"0.385",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/631043/content",NA,NA,NA,NA,NA,NA,NA,NA
631471,"/api/v1.1/game/631471/feed/live","R","2020","2020-08-05T19:10:00Z","2020-08-13",NA,1,TRUE,"Y","P","N","14-631471-2020-08-05","2020","day","Makeup of 8/3 PPD",7,FALSE,145,4,2,"Regular Season","S","N","Normal Game","Final","D","Postponed","DE",FALSE,"COVID-19","FALSE",NA,NA,FALSE,3,2,3,"0.4",138,"St. Louis Cardinals","/api/v1/teams/138",NA,NA,FALSE,4,9,7,"0.563",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/631471/content","2020-08-13T07:33:00Z","2020-08-13",NA,NA,NA,NA,NA,NA
630994,"/api/v1.1/game/630994/feed/live","R","2020","2020-08-05T19:15:00Z","2020-09-10",NA,2,TRUE,"Y","P","N","14-630994-2020-08-05","2020","day","at Comerica Park",7,FALSE,145,2,1,"Regular Season","S","N","Normal Game","Final","D","Postponed","DE",TRUE,"COVID-19","FALSE",NA,NA,FALSE,4,20,23,"0.465",116,"Detroit Tigers","/api/v1/teams/116",NA,NA,FALSE,13,19,18,"0.514",138,"St. Louis Cardinals","/api/v1/teams/138",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/630994/content","2020-09-10T18:15:00Z","2020-09-10",NA,NA,NA,NA,NA,NA
631320,"/api/v1.1/game/631320/feed/live","R","2020","2020-08-05T23:10:00Z","2020-09-13",NA,1,TRUE,"N","P","N","14-631320-2020-08-05","2020","night",NA,7,FALSE,145,3,2,"Regular Season","S","N","Normal Game","Final","D","Postponed","DO",FALSE,NA,"FALSE",NA,NA,FALSE,4,23,21,"0.523",143,"Philadelphia Phillies","/api/v1/teams/143",NA,NA,FALSE,4,22,21,"0.512",146,"Miami Marlins","/api/v1/teams/146",4169,"Marlins Park","/api/v1/venues/4169","/api/v1/game/631320/content","2020-09-13T17:15:00Z","2020-09-13",NA,NA,NA,NA,NA,NA
630497,"/api/v1.1/game/630497/feed/live","R","2020","2020-08-05T23:35:00Z","2020-09-04",NA,1,TRUE,"N","P","N","14-630497-2020-08-05","2020","night",NA,7,FALSE,145,1,1,"Regular Season","S","N","Normal Game","Final","D","Postponed","DO",FALSE,NA,"FALSE",NA,NA,FALSE,7,21,16,"0.568",147,"New York Yankees","/api/v1/teams/147",NA,NA,FALSE,6,16,21,"0.432",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/630497/content","2020-09-04T21:10:00Z","2020-09-04",NA,NA,NA,NA,NA,NA
631148,"/api/v1.1/game/631148/feed/live","R","2020","2020-08-06T17:35:00Z","2020-08-06",FALSE,1,TRUE,"N","P","N","14-631148-2020-08-06","2020","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",5,FALSE,FALSE,4,10,3,"0.769",142,"Minnesota Twins","/api/v1/teams/142",6,TRUE,FALSE,4,3,10,"0.231",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/631148/content",NA,NA,NA,NA,NA,NA,NA,NA
631545,"/api/v1.1/game/631545/feed/live","R","2020","2020-08-06T19:10:00Z","2020-08-06",FALSE,1,TRUE,"N","P","N","14-631545-2020-08-06","2020","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",4,FALSE,FALSE,4,6,8,"0.429",137,"San Francisco Giants","/api/v1/teams/137",6,TRUE,FALSE,4,9,3,"0.75",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/631545/content",NA,NA,NA,NA,NA,NA,NA,NA
631175,"/api/v1.1/game/631175/feed/live","R","2020","2020-08-06T19:40:00Z","2020-08-06",FALSE,1,TRUE,"N","P","N","14-631175-2020-08-06","2020","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",4,FALSE,FALSE,4,3,8,"0.273",140,"Texas Rangers","/api/v1/teams/140",6,TRUE,FALSE,4,9,4,"0.692",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/631175/content",NA,NA,NA,NA,NA,NA,NA,NA
631042,"/api/v1.1/game/631042/feed/live","R","2020","2020-08-06T20:10:00Z","2020-08-06",FALSE,1,TRUE,"N","P","N","14-631042-2020-08-06","2020","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",6,TRUE,FALSE,4,5,8,"0.385",108,"Los Angeles Angels","/api/v1/teams/108",1,FALSE,FALSE,4,5,9,"0.357",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/631042/content",NA,NA,NA,NA,NA,NA,NA,NA
631129,"/api/v1.1/game/631129/feed/live","R","2020","2020-08-06T22:05:00Z","2020-08-06",FALSE,1,TRUE,"N","P","N","14-631129-2020-08-06","2020","night","Makeup of 7/28 PPD",9,FALSE,NA,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",4,FALSE,FALSE,4,9,3,"0.75",147,"New York Yankees","/api/v1/teams/147",5,TRUE,FALSE,2,3,4,"0.429",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/631129/content",NA,NA,"2020-07-28T22:05:00Z","2020-07-28",NA,NA,NA,NA
631571,"/api/v1.1/game/631571/feed/live","R","2020","2020-08-06T22:10:00Z","2020-08-06",FALSE,1,TRUE,"N","P","N","14-631571-2020-08-06","2020","night",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",0,FALSE,FALSE,4,5,8,"0.385",113,"Cincinnati Reds","/api/v1/teams/113",13,TRUE,FALSE,4,8,6,"0.571",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/631571/content",NA,NA,NA,NA,NA,NA,NA,NA
630111,"/api/v1.1/game/630111/feed/live","R","2020","2020-08-06T23:07:00Z","2020-08-06",FALSE,1,TRUE,"N","P","N","14-630111-2020-08-06","2020","day",NA,9,FALSE,145,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",4,FALSE,FALSE,4,6,6,"0.5",117,"Houston Astros","/api/v1/teams/117",5,TRUE,FALSE,4,5,8,"0.385",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/630111/content",NA,NA,NA,NA,NA,NA,NA,NA
631425,"/api/v1.1/game/631425/feed/live","R","2020","2020-08-06T23:07:00Z","2020-08-06",FALSE,1,TRUE,"N","P","N","14-631425-2020-08-06","2020","night",NA,9,FALSE,145,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",2,FALSE,FALSE,4,10,3,"0.769",112,"Chicago Cubs","/api/v1/teams/112",13,TRUE,FALSE,5,4,10,"0.286",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/631425/content",NA,NA,NA,NA,NA,NA,NA,NA
630313,"/api/v1.1/game/630313/feed/live","R","2020","2020-08-06T23:10:00Z","2020-08-06",FALSE,1,TRUE,"N","P","N","14-630313-2020-08-06","2020","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",3,FALSE,FALSE,3,4,6,"0.4",141,"Toronto Blue Jays","/api/v1/teams/141",4,TRUE,FALSE,4,9,5,"0.643",144,"Atlanta Braves","/api/v1/teams/144",4705,"Truist Park","/api/v1/venues/4705","/api/v1/game/630313/content",NA,NA,NA,NA,NA,NA,NA,NA
631340,"/api/v1.1/game/631340/feed/live","R","2020","2020-08-06T23:35:00Z","2020-08-06",FALSE,1,TRUE,"N","P","N","14-631340-2020-08-06","2020","night","at Oriole Park; Makeup of 7/28 PPD",9,TRUE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",7,FALSE,FALSE,4,5,7,"0.417",110,"Baltimore Orioles","/api/v1/teams/110",8,TRUE,FALSE,2,6,1,"0.857",146,"Miami Marlins","/api/v1/teams/146",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/631340/content",NA,NA,"2020-07-28T23:10:00Z","2020-07-28",NA,NA,NA,NA
631513,"/api/v1.1/game/631513/feed/live","R","2020","2020-08-07T00:10:00Z","2020-08-06",FALSE,1,TRUE,"N","P","N","14-631513-2020-08-06","2020","night",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",8,TRUE,FALSE,3,5,5,"0.5",158,"Milwaukee Brewers","/api/v1/teams/158",3,FALSE,FALSE,4,7,6,"0.538",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/631513/content",NA,NA,NA,NA,NA,NA,NA,NA
630995,"/api/v1.1/game/630995/feed/live","R","2020","2020-08-06T17:10:00Z","2020-09-10",NA,1,TRUE,"N","P","N","14-630995-2020-08-06","2020","day","at Comerica Park",7,FALSE,145,2,2,"Regular Season","S","N","Normal Game","Final","D","Postponed","DE",FALSE,"COVID-19","FALSE",NA,NA,FALSE,4,19,23,"0.452",116,"Detroit Tigers","/api/v1/teams/116",NA,NA,FALSE,13,19,17,"0.528",138,"St. Louis Cardinals","/api/v1/teams/138",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/630995/content","2020-09-10T18:20:00Z","2020-09-10",NA,NA,NA,NA,NA,NA
631321,"/api/v1.1/game/631321/feed/live","R","2020","2020-08-06T23:10:00Z","2020-09-14",NA,1,TRUE,"N","P","N","14-631321-2020-08-06","2020","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","D","Postponed","DO",FALSE,NA,"FALSE",NA,NA,FALSE,4,23,23,"0.5",143,"Philadelphia Phillies","/api/v1/teams/143",NA,NA,FALSE,4,24,21,"0.533",146,"Miami Marlins","/api/v1/teams/146",4169,"Marlins Park","/api/v1/venues/4169","/api/v1/game/631321/content","2020-09-14T20:10:00Z","2020-09-14",NA,NA,NA,NA,NA,NA
630879,"/api/v1.1/game/630879/feed/live","R","2020","2020-08-07T22:05:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-630879-2020-08-07","2020","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",11,TRUE,FALSE,5,6,7,"0.462",110,"Baltimore Orioles","/api/v1/teams/110",0,FALSE,FALSE,5,4,6,"0.4",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/630879/content",NA,NA,NA,NA,NA,NA,NA,NA
630974,"/api/v1.1/game/630974/feed/live","R","2020","2020-08-07T22:40:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-630974-2020-08-07","2020","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",0,FALSE,FALSE,5,9,4,"0.692",147,"New York Yankees","/api/v1/teams/147",1,TRUE,FALSE,5,6,7,"0.462",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/630974/content",NA,NA,NA,NA,NA,NA,NA,NA
631105,"/api/v1.1/game/631105/feed/live","R","2020","2020-08-07T23:05:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-631105-2020-08-07","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",17,TRUE,FALSE,5,6,5,"0.545",116,"Detroit Tigers","/api/v1/teams/116",13,FALSE,FALSE,5,3,11,"0.214",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/631105/content",NA,NA,NA,NA,NA,NA,NA,NA
631237,"/api/v1.1/game/631237/feed/live","R","2020","2020-08-07T23:10:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-631237-2020-08-07","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",4,TRUE,FALSE,3,7,1,"0.875",146,"Miami Marlins","/api/v1/teams/146",3,FALSE,FALSE,5,5,9,"0.357",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/631237/content",NA,NA,NA,NA,NA,NA,NA,NA
631623,"/api/v1.1/game/631623/feed/live","R","2020","2020-08-07T23:30:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-631623-2020-08-07","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",3,FALSE,FALSE,4,4,7,"0.364",141,"Toronto Blue Jays","/api/v1/teams/141",5,TRUE,FALSE,5,5,8,"0.385",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/631623/content",NA,NA,NA,NA,NA,NA,NA,NA
631419,"/api/v1.1/game/631419/feed/live","R","2020","2020-08-08T00:05:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-631419-2020-08-07","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",2,FALSE,FALSE,5,10,4,"0.714",142,"Minnesota Twins","/api/v1/teams/142",3,TRUE,FALSE,6,5,10,"0.333",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/631419/content",NA,NA,NA,NA,NA,NA,NA,NA
631504,"/api/v1.1/game/631504/feed/live","R","2020","2020-08-08T00:10:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-631504-2020-08-07","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",0,FALSE,FALSE,5,8,7,"0.533",114,"Cleveland Indians","/api/v1/teams/114",2,TRUE,FALSE,5,8,6,"0.571",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/631504/content",NA,NA,NA,NA,NA,NA,NA,NA
631295,"/api/v1.1/game/631295/feed/live","R","2020","2020-08-08T00:10:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-631295-2020-08-07","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",8,TRUE,FALSE,5,6,8,"0.429",113,"Cincinnati Reds","/api/v1/teams/113",3,FALSE,FALSE,4,5,6,"0.455",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/631295/content",NA,NA,NA,NA,NA,NA,NA,NA
630920,"/api/v1.1/game/630920/feed/live","R","2020","2020-08-08T01:05:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-630920-2020-08-07","2020","night",NA,9,FALSE,145,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",3,FALSE,FALSE,5,5,9,"0.357",108,"Los Angeles Angels","/api/v1/teams/108",4,TRUE,FALSE,5,4,8,"0.333",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/630920/content",NA,NA,NA,NA,NA,NA,NA,NA
631176,"/api/v1.1/game/631176/feed/live","R","2020","2020-08-08T01:10:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-631176-2020-08-07","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",2,FALSE,FALSE,5,6,7,"0.462",117,"Houston Astros","/api/v1/teams/117",3,TRUE,FALSE,5,10,4,"0.714",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/631176/content",NA,NA,NA,NA,NA,NA,NA,NA
631073,"/api/v1.1/game/631073/feed/live","R","2020","2020-08-08T01:10:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-631073-2020-08-07","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",0,FALSE,FALSE,5,5,9,"0.357",109,"Arizona Diamondbacks","/api/v1/teams/109",3,TRUE,FALSE,5,8,6,"0.571",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/631073/content",NA,NA,NA,NA,NA,NA,NA,NA
631045,"/api/v1.1/game/631045/feed/live","R","2020","2020-08-08T01:40:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-631045-2020-08-07","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",8,TRUE,FALSE,5,10,3,"0.769",115,"Colorado Rockies","/api/v1/teams/115",4,FALSE,FALSE,5,5,10,"0.333",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/631045/content",NA,NA,NA,NA,NA,NA,NA,NA
631358,"/api/v1.1/game/631358/feed/live","R","2020","2020-08-08T01:40:00Z","2020-08-07",FALSE,1,TRUE,"N","P","N","14-631358-2020-08-07","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",2,FALSE,FALSE,5,6,9,"0.4",137,"San Francisco Giants","/api/v1/teams/137",7,TRUE,FALSE,5,10,4,"0.714",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/631358/content",NA,NA,NA,NA,NA,NA,NA,NA
631131,"/api/v1.1/game/631131/feed/live","R","2020","2020-08-07T23:05:00Z","2020-08-09",NA,1,TRUE,"N","P","N","14-631131-2020-08-07","2020","night",NA,7,FALSE,145,4,1,"Regular Season","S","N","Normal Game","Final","D","Postponed","DI",FALSE,"Inclement Weather","FALSE",NA,NA,FALSE,5,10,6,"0.625",144,"Atlanta Braves","/api/v1/teams/144",NA,NA,FALSE,3,4,5,"0.444",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/631131/content","2020-08-09T17:10:00Z","2020-08-09",NA,NA,NA,NA,NA,NA
630996,"/api/v1.1/game/630996/feed/live","R","2020","2020-08-08T00:15:00Z","2020-08-17",NA,1,TRUE,"N","P","N","14-630996-2020-08-07","2020","night",NA,7,TRUE,145,5,2,"Regular Season","S","N","Normal Game","Final","D","Postponed","DE",FALSE,"COVID-19","FALSE",NA,NA,FALSE,5,13,7,"0.65",112,"Chicago Cubs","/api/v1/teams/112",NA,NA,FALSE,5,5,4,"0.556",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/630996/content","2020-08-17T21:20:00Z","2020-08-17",NA,NA,NA,NA,NA,NA
631503,"/api/v1.1/game/631503/feed/live","R","2020","2020-08-08T18:10:00Z","2020-08-08",FALSE,1,TRUE,"N","P","N","14-631503-2020-08-08","2020","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",7,TRUE,FALSE,5,9,7,"0.563",114,"Cleveland Indians","/api/v1/teams/114",1,FALSE,FALSE,5,8,7,"0.533",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/631503/content",NA,NA,NA,NA,NA,NA,NA,NA
630962,"/api/v1.1/game/630962/feed/live","R","2020","2020-08-08T18:10:00Z","2020-08-08",FALSE,1,TRUE,"Y","P","N","14-630962-2020-08-08","2020","day",NA,7,FALSE,145,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",8,TRUE,FALSE,5,10,4,"0.714",147,"New York Yankees","/api/v1/teams/147",4,FALSE,FALSE,5,6,8,"0.429",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/630962/content",NA,NA,NA,NA,NA,NA,NA,NA
