game_pk,game_date,fullName,id,team,team_id,home_plate_full_name,home_plate_id
631174,2020-08-05,Kyle Gibson,502043,Texas Rangers,140,Bill Miller,427344
631174,2020-08-05,Sean Manaea,640455,Oakland Athletics,133,Bill Miller,427344
631043,2020-08-05,Julio Teheran,527054,Los Angeles Angels,108,Cory Blaser,484183
631043,2020-08-05,Marco Gonzales,594835,Seattle Mariners,136,Cory Blaser,484183
631148,2020-08-06,Kenta Maeda,628317,Minnesota Twins,142,CB Bucknor,427044
631148,2020-08-06,JT Brubaker,664141,Pittsburgh Pirates,134,CB Bucknor,427044
631545,2020-08-06,Tyler Anderson,542881,San Francisco Giants,137,John Libka,596805
631545,2020-08-06,Kyle Freeland,607536,Colorado Rockies,115,John Libka,596805
631175,2020-08-06,Mike Minor,501985,Texas Rangers,140,Edwin Moscoso,554242
631175,2020-08-06,Mike Fiers,571666,Oakland Athletics,133,Edwin Moscoso,554242
631042,2020-08-06,Dylan Bundy,605164,Los Angeles Angels,108,Gabe Morales,573597
631042,2020-08-06,Taijuan Walker,592836,Seattle Mariners,136,Gabe Morales,573597
631129,2020-08-06,Jordan Montgomery,656756,New York Yankees,147,Will Little,504381
631129,2020-08-06,Zach Eflin,621107,Philadelphia Phillies,143,Will Little,504381
631571,2020-08-06,Luis Castillo,622491,Cincinnati Reds,113,Jerry Meals,427339
631571,2020-08-06,Carlos Carrasco,471911,Cleveland Indians,114,Jerry Meals,427339
630111,2020-08-06,Brandon Bielak,656232,Houston Astros,117,Ted Barrett,427019
630111,2020-08-06,Zac Gallen,668678,Arizona Diamondbacks,109,Ted Barrett,427019
631425,2020-08-06,Tyler Chatwood,543022,Chicago Cubs,112,Lance Barksdale,427013
631425,2020-08-06,Brad Keller,641745,Kansas City Royals,118,Lance Barksdale,427013
630313,2020-08-06,Nate Pearson,663878,Toronto Blue Jays,141,Alan Porter,484198
630313,2020-08-06,Touki Toussaint,657053,Atlanta Braves,144,Alan Porter,484198
631340,2020-08-06,Wade LeBlanc,453281,Baltimore Orioles,110,Chris Segal,503490
631340,2020-08-06,Jordan Yamamoto,657141,Miami Marlins,146,Chris Segal,503490
631513,2020-08-06,Josh Lindblom,458676,Milwaukee Brewers,158,Andy Fletcher,427164
631513,2020-08-06,Gio Gonzalez,461829,Chicago White Sox,145,Andy Fletcher,427164
630879,2020-08-07,Tommy Milone,543548,Baltimore Orioles,110,D.J. Reyburn,482666
630879,2020-08-07,Anibal Sanchez,434671,Washington Nationals,120,D.J. Reyburn,482666
630974,2020-08-07,Masahiro Tanaka,547888,New York Yankees,147,Stu Scheurwater,521889
630974,2020-08-07,Blake Snell,605483,Tampa Bay Rays,139,Stu Scheurwater,521889
631105,2020-08-07,Matthew Boyd,571510,Detroit Tigers,116,Ramon De Jesus,594151
631105,2020-08-07,Chad Kuhl,641771,Pittsburgh Pirates,134,Ramon De Jesus,594151
631237,2020-08-07,Humberto Mejia,650668,Miami Marlins,146,Mike Estabrook,482631
631237,2020-08-07,Michael Wacha,608379,New York Mets,121,Mike Estabrook,482631
631623,2020-08-07,Tanner Roark,543699,Toronto Blue Jays,141,Carlos Torres,547380
631623,2020-08-07,Ryan Weber,543901,Boston Red Sox,111,Carlos Torres,547380
631419,2020-08-07,Devin Smeltzer,656970,Minnesota Twins,142,John Tumpane,483630
631419,2020-08-07,Jakob Junis,596001,Kansas City Royals,118,John Tumpane,483630
631504,2020-08-07,Aaron Civale,650644,Cleveland Indians,114,Jordan Baker,490319
631504,2020-08-07,Dylan Cease,656302,Chicago White Sox,145,Jordan Baker,490319
631295,2020-08-07,Trevor Bauer,545333,Cincinnati Reds,113,Tripp Gibson,503586
631295,2020-08-07,Eric Lauer,641778,Milwaukee Brewers,158,Tripp Gibson,503586
630920,2020-08-07,Griffin Canning,656288,Los Angeles Angels,108,Doug Eddings,427139
630920,2020-08-07,Jordan Lyles,543475,Texas Rangers,140,Doug Eddings,427139
631176,2020-08-07,Zack Greinke,425844,Houston Astros,117,Adrian Johnson,482641
631176,2020-08-07,Chris Bassitt,605135,Oakland Athletics,133,Adrian Johnson,482641
631073,2020-08-07,Luke Weaver,596133,Arizona Diamondbacks,109,Marvin Hudson,427243
631073,2020-08-07,Zach Davies,605200,San Diego Padres,135,Marvin Hudson,427243
631045,2020-08-07,Antonio Senzatela,622608,Colorado Rockies,115,Alfonso Marquez,427315
631045,2020-08-07,Yusei Kikuchi,579328,Seattle Mariners,136,Alfonso Marquez,427315
631358,2020-08-07,Jeff Samardzija,502188,San Francisco Giants,137,Jim Reynolds,427424
631358,2020-08-07,Julio Urias,628711,Los Angeles Dodgers,119,Jim Reynolds,427424
631503,2020-08-08,Zach Plesac,668676,Cleveland Indians,114,David Rackley,482663
631503,2020-08-08,Matt Foster,641582,Chicago White Sox,145,David Rackley,482663
631106,2020-08-08,Ivan Nova,467100,Detroit Tigers,116,Jansen Visconti,596740
631106,2020-08-08,Derek Holland,502706,Pittsburgh Pirates,134,Jansen Visconti,596740
631177,2020-08-08,Framber Valdez,664285,Houston Astros,117,Quinn Wolcott,511890
631177,2020-08-08,Frankie Montas,593423,Oakland Athletics,133,Quinn Wolcott,511890
630880,2020-08-08,Thomas Eshelman,664045,Baltimore Orioles,110,Ryan Blakney,503502
630880,2020-08-08,Austin Voth,608723,Washington Nationals,120,Ryan Blakney,503502
631133,2020-08-08,Kyle Wright,657140,Atlanta Braves,144,Ron Kulpa,427292
631133,2020-08-08,Jake Arrieta,453562,Philadelphia Phillies,143,Ron Kulpa,427292
630935,2020-08-08,Patrick Sandoval,663776,Los Angeles Angels,108,Bill Miller,427344
630935,2020-08-08,Kolby Allard,663465,Texas Rangers,140,Bill Miller,427344
631420,2020-08-08,Jake Odorizzi,543606,Minnesota Twins,142,Jose Navas,664265
631420,2020-08-08,Danny Duffy,518633,Kansas City Royals,118,Jose Navas,664265
631236,2020-08-08,Daniel Castano,641447,Miami Marlins,146,Chad Whitson,489985
631236,2020-08-08,David Peterson,656849,New York Mets,121,Chad Whitson,489985
631296,2020-08-08,Anthony DeSclafani,543101,Cincinnati Reds,113,Ben May,521251
631296,2020-08-08,Brett Anderson,474463,Milwaukee Brewers,158,Ben May,521251
631658,2020-08-08,Chase Anderson,502624,Toronto Blue Jays,141,Paul Nauert,427361
631658,2020-08-08,Zack Godley,643327,Boston Red Sox,111,Paul Nauert,427361
631074,2020-08-08,Merrill Kelly,518876,Arizona Diamondbacks,109,Tom Woodring,524988
631074,2020-08-08,Chris Paddack,663978,San Diego Padres,135,Tom Woodring,524988
631046,2020-08-08,Ryan Castellani,624418,Colorado Rockies,115,Chris Guccione,427197
631046,2020-08-08,Nick Margevicius,676606,Seattle Mariners,136,Chris Guccione,427197
631343,2020-08-08,Johnny Cueto,456501,San Francisco Giants,137,Lance Barrett,483561
631343,2020-08-08,Clayton Kershaw,477132,Los Angeles Dodgers,119,Lance Barrett,483561
631235,2020-08-09,Pablo Lopez,641154,Miami Marlins,146,Mark Carlson,427053
631235,2020-08-09,Jacob deGrom,594798,New York Mets,121,Mark Carlson,427053
630946,2020-08-09,James Paxton,572020,New York Yankees,147,Joe West,427538
630946,2020-08-09,Charlie Morton,450203,Tampa Bay Rays,139,Joe West,427538
631110,2020-08-09,Spencer Turnbull,605513,Detroit Tigers,116,Bill Welke,427534
631110,2020-08-09,Steven Brault,643230,Pittsburgh Pirates,134,Bill Welke,427534
631630,2020-08-09,Matt Shoemaker,533167,Toronto Blue Jays,141,Ryan Additon,596809
631630,2020-08-09,Nathan Eovaldi,543135,Boston Red Sox,111,Ryan Additon,596809
631421,2020-08-09,Jose Berrios,621244,Minnesota Twins,142,Jeff Nelson,427362
631421,2020-08-09,Brady Singer,663903,Kansas City Royals,118,Jeff Nelson,427362
631297,2020-08-09,Sonny Gray,543243,Cincinnati Reds,113,Erich Bacchus,623938
631297,2020-08-09,Brandon Woodruff,605540,Milwaukee Brewers,158,Erich Bacchus,623938
630922,2020-08-09,Andrew Heaney,571760,Los Angeles Angels,108,Nate Tomlinson,608158
630922,2020-08-09,Lance Lynn,458681,Texas Rangers,140,Nate Tomlinson,608158
631178,2020-08-09,Cristian Javier,664299,Houston Astros,117,Nick Mahrley,521051
631178,2020-08-09,Jesus Luzardo,666200,Oakland Athletics,133,Nick Mahrley,521051
631075,2020-08-09,Madison Bumgarner,518516,Arizona Diamondbacks,109,Mike Muchlinski,483912
631075,2020-08-09,Dinelson Lamet,659275,San Diego Padres,135,Mike Muchlinski,483912
631047,2020-08-09,German Marquez,608566,Colorado Rockies,115,Cory Blaser,484183
631047,2020-08-09,Justus Sheffield,656954,Seattle Mariners,136,Cory Blaser,484183
631373,2020-08-09,Kevin Gausman,592332,San Francisco Giants,137,Adam Hamari,503077
631373,2020-08-09,Walker Buehler,621111,Los Angeles Dodgers,119,Adam Hamari,503077
631506,2020-08-09,Shane Bieber,669456,Cleveland Indians,114,Jeremie Rehak,605672
631506,2020-08-09,Lucas Giolito,608337,Chicago White Sox,145,Jeremie Rehak,605672
631138,2020-08-10,Sean Newcomb,656794,Atlanta Braves,144,Chris Segal,503490
631138,2020-08-10,Aaron Nola,605400,Philadelphia Phillies,143,Chris Segal,503490
631233,2020-08-10,Patrick Corbin,571578,Washington Nationals,120,Chad Fairchild,431232
631233,2020-08-10,Steven Matz,571927,New York Mets,121,Chad Fairchild,431232
631473,2020-08-10,Dallas Keuchel,572971,Chicago White Sox,145,Dan Iassogna,427248
631473,2020-08-10,Michael Fulmer,605242,Detroit Tigers,116,Dan Iassogna,427248
631631,2020-08-10,Ryan Yarbrough,642232,Tampa Bay Rays,139,Stu Scheurwater,521889
631631,2020-08-10,Ryan Brasier,518489,Boston Red Sox,111,Stu Scheurwater,521889
631298,2020-08-10,Randy Dobnak,677976,Minnesota Twins,142,Ed Hickox,427224
631298,2020-08-10,Adrian Houser,605288,Milwaukee Brewers,158,Ed Hickox,427224
631546,2020-08-10,Robbie Ray,592662,Arizona Diamondbacks,109,Gabe Morales,573597
631546,2020-08-10,Jon Gray,592351,Colorado Rockies,115,Gabe Morales,573597
630923,2020-08-10,Justin Dunn,643290,Seattle Mariners,136,Edwin Moscoso,554242
630923,2020-08-10,Kyle Gibson,502043,Texas Rangers,140,Edwin Moscoso,554242
631445,2020-08-10,Logan Webb,657277,San Francisco Giants,137,Ted Barrett,427019
631445,2020-08-10,Lance McCullers Jr.,621121,Houston Astros,117,Ted Barrett,427019
631395,2020-08-10,Sean Manaea,640455,Oakland Athletics,133,Mark Ripperger,483919
631395,2020-08-10,Julio Teheran,527054,Los Angeles Angels,108,Mark Ripperger,483919
631346,2020-08-10,Luis Perdomo,606131,San Diego Padres,135,John Libka,596805
631346,2020-08-10,Dustin May,669160,Los Angeles Dodgers,119,John Libka,596805
630901,2020-08-11,Elieser Hernandez,622694,Miami Marlins,146,James Hoye,428442
630901,2020-08-11,Hyun Jin Ryu,547943,Toronto Blue Jays,141,James Hoye,428442
631598,2020-08-11,Kris Bubic,663460,Kansas City Royals,118,CB Bucknor,427044
631598,2020-08-11,Luis Castillo,622491,Cincinnati Reds,113,CB Bucknor,427044
631139,2020-08-11,Alex Cobb,502171,Baltimore Orioles,110,Pat Hoberg,573596
631139,2020-08-11,Zack Wheeler,554430,Philadelphia Phillies,143,Pat Hoberg,573596
631192,2020-08-11,Touki Toussaint,657053,Atlanta Braves,144,Ron Kulpa,427292
631192,2020-08-11,Jordan Montgomery,656756,New York Yankees,147,Ron Kulpa,427292
631572,2020-08-11,Jon Lester,452657,Chicago Cubs,112,D.J. Reyburn,482666
631572,2020-08-11,Adam Plutko,592644,Cleveland Indians,114,D.J. Reyburn,482666
631243,2020-08-11,Max Scherzer,453286,Washington Nationals,120,Jansen Visconti,596740
631243,2020-08-11,Rick Porcello,519144,New York Mets,121,Jansen Visconti,596740
631474,2020-08-11,Gio Gonzalez,461829,Chicago White Sox,145,Andy Fletcher,427164
631474,2020-08-11,Tyler Alexander,641302,Detroit Tigers,116,Andy Fletcher,427164
631646,2020-08-11,Andrew Kittredge,552640,Tampa Bay Rays,139,Hunter Wendelstedt,427537
631646,2020-08-11,Martin Perez,527048,Boston Red Sox,111,Hunter Wendelstedt,427537
631299,2020-08-11,Tyler Clippard,461325,Minnesota Twins,142,Jerry Meals,427339
631299,2020-08-11,Josh Lindblom,458676,Milwaukee Brewers,158,Jerry Meals,427339
631547,2020-08-11,Zac Gallen,668678,Arizona Diamondbacks,109,Alfonso Marquez,427315
631547,2020-08-11,Kyle Freeland,607536,Colorado Rockies,115,Alfonso Marquez,427315
630924,2020-08-11,Marco Gonzales,594835,Seattle Mariners,136,Rob Drake,427128
630924,2020-08-11,Mike Minor,501985,Texas Rangers,140,Rob Drake,427128
631446,2020-08-11,Tyler Anderson,542881,San Francisco Giants,137,Adrian Johnson,482641
631446,2020-08-11,Brandon Bielak,656232,Houston Astros,117,Adrian Johnson,482641
631396,2020-08-11,Mike Fiers,571666,Oakland Athletics,133,Marvin Hudson,427243
631396,2020-08-11,Dylan Bundy,605164,Los Angeles Angels,108,Marvin Hudson,427243
631347,2020-08-11,Garrett Richards,572070,San Diego Padres,135,Jim Reynolds,427424
631347,2020-08-11,Ross Stripling,548389,Los Angeles Dodgers,119,Jim Reynolds,427424
631475,2020-08-12,Dylan Cease,656302,Chicago White Sox,145,Tripp Gibson,503586
631475,2020-08-12,Matthew Boyd,571510,Detroit Tigers,116,Tripp Gibson,503586
631535,2020-08-12,Luke Weaver,596133,Arizona Diamondbacks,109,Chris Guccione,427197
631535,2020-08-12,Antonio Senzatela,622608,Colorado Rockies,115,Chris Guccione,427197
631397,2020-08-12,Chris Bassitt,605135,Oakland Athletics,133,Brian Knight,427286
631397,2020-08-12,Griffin Canning,656288,Los Angeles Angels,108,Brian Knight,427286
631568,2020-08-12,Kyle Hendricks,543294,Chicago Cubs,112,Tim Timmons,427509
631568,2020-08-12,Carlos Carrasco,471911,Cleveland Indians,114,Tim Timmons,427509
630902,2020-08-12,Jordan Yamamoto,657141,Miami Marlins,146,Roberto Ortiz,577468
630902,2020-08-12,Nate Pearson,663878,Toronto Blue Jays,141,Roberto Ortiz,577468
631599,2020-08-12,Brad Keller,641745,Kansas City Royals,118,Chris Conroy,482620
631599,2020-08-12,Wade Miley,489119,Cincinnati Reds,113,Chris Conroy,482620
631141,2020-08-12,Wade LeBlanc,453281,Baltimore Orioles,110,Ramon De Jesus,594151
631141,2020-08-12,Zach Eflin,621107,Philadelphia Phillies,143,Ramon De Jesus,594151
631208,2020-08-12,Huascar Ynoa,660623,Atlanta Braves,144,Todd Tichenor,429805
631208,2020-08-12,Masahiro Tanaka,547888,New York Yankees,147,Todd Tichenor,429805
631232,2020-08-12,Anibal Sanchez,434671,Washington Nationals,120,Ryan Additon,596809
631232,2020-08-12,Robert Gsellman,607229,New York Mets,121,Ryan Additon,596809
631447,2020-08-12,Trevor Cahill,502239,San Francisco Giants,137,Clint Vondrak,623949
631447,2020-08-12,Zack Greinke,425844,Houston Astros,117,Clint Vondrak,623949
631300,2020-08-12,Kenta Maeda,628317,Minnesota Twins,142,Jordan Baker,490319
631300,2020-08-12,Eric Lauer,641778,Milwaukee Brewers,158,Jordan Baker,490319
631648,2020-08-12,Blake Snell,605483,Tampa Bay Rays,139,Vic Carapazza,483569
631648,2020-08-12,Zack Godley,643327,Boston Red Sox,111,Vic Carapazza,483569
630926,2020-08-12,Taijuan Walker,592836,Seattle Mariners,136,Bill Miller,427344
630926,2020-08-12,Jordan Lyles,543475,Texas Rangers,140,Bill Miller,427344
631350,2020-08-12,Zach Davies,605200,San Diego Padres,135,Lance Barrett,483561
631350,2020-08-12,Tony Gonsolin,664062,Los Angeles Dodgers,119,Lance Barrett,483561
631231,2020-08-13,Austin Voth,608723,Washington Nationals,120,Carlos Torres,547380
631231,2020-08-13,David Peterson,656849,New York Mets,121,Carlos Torres,547380
631142,2020-08-13,Thomas Eshelman,664045,Baltimore Orioles,110,Sean Barber,503493
631142,2020-08-13,Jake Arrieta,453562,Philadelphia Phillies,143,Sean Barber,503493
631650,2020-08-13,Tyler Glasnow,607192,Tampa Bay Rays,139,Brennan Miller,639723
631650,2020-08-13,Kyle Hart,606996,Boston Red Sox,111,Brennan Miller,639723
631600,2020-08-13,Trevor Williams,592866,Pittsburgh Pirates,134,Ben May,521251
631600,2020-08-13,Anthony DeSclafani,543101,Cincinnati Reds,113,Ben May,521251
631609,2020-08-13,Brett Anderson,474463,Milwaukee Brewers,158,Jeremie Rehak,605672
631609,2020-08-13,Yu Darvish,506433,Chicago Cubs,112,Jeremie Rehak,605672
631351,2020-08-13,Chris Paddack,663978,San Diego Padres,135,Adam Hamari,503077
631351,2020-08-13,Julio Urias,628711,Los Angeles Dodgers,119,Adam Hamari,503077
630903,2020-08-14,Trevor Richards,670950,Tampa Bay Rays,139,Stu Scheurwater,521889
630903,2020-08-14,Tanner Roark,543699,Toronto Blue Jays,141,Stu Scheurwater,521889
631683,2020-08-14,Stephen Strasburg,544931,Washington Nationals,120,Angel Hernandez,427220
631683,2020-08-14,Tommy Milone,543548,Baltimore Orioles,110,Angel Hernandez,427220
631150,2020-08-14,Walker Lockett,621141,New York Mets,121,Mark Wegner,427533
631150,2020-08-14,Spencer Howard,675921,Philadelphia Phillies,143,Mark Wegner,427533
631196,2020-08-14,Colten Brewer,605155,Boston Red Sox,111,Chad Fairchild,431232
631196,2020-08-14,Gerrit Cole,543037,New York Yankees,147,Chad Fairchild,431232
631476,2020-08-14,Aaron Civale,650644,Cleveland Indians,114,Ryan Blakney,503502
631476,2020-08-14,Ivan Nova,467100,Detroit Tigers,116,Ryan Blakney,503502
631601,2020-08-14,Chad Kuhl,641771,Pittsburgh Pirates,134,Dan Iassogna,427248
631601,2020-08-14,Sonny Gray,543243,Cincinnati Reds,113,Dan Iassogna,427248
631322,2020-08-14,Kyle Wright,657140,Atlanta Braves,144,Mike Estabrook,482631
631322,2020-08-14,Pablo Lopez,641154,Miami Marlins,146,Mike Estabrook,482631
631610,2020-08-14,Brandon Woodruff,605540,Milwaukee Brewers,158,Ed Hickox,427224
631610,2020-08-14,Alec Mills,621219,Chicago Cubs,112,Ed Hickox,427224
631516,2020-08-14,Lance Lynn,458681,Texas Rangers,140,Doug Eddings,427139
631516,2020-08-14,Ryan Castellani,624418,Colorado Rockies,115,Doug Eddings,427139
631448,2020-08-14,Nestor Cortes,641482,Seattle Mariners,136,Nick Mahrley,521051
631448,2020-08-14,Framber Valdez,664285,Houston Astros,117,Nick Mahrley,521051
631381,2020-08-14,Clayton Kershaw,477132,Los Angeles Dodgers,119,John Libka,596805
631381,2020-08-14,Patrick Sandoval,663776,Los Angeles Angels,108,John Libka,596805
630115,2020-08-14,Dinelson Lamet,659275,San Diego Padres,135,Cory Blaser,484183
630115,2020-08-14,Merrill Kelly,518876,Arizona Diamondbacks,109,Cory Blaser,484183
631022,2020-08-14,Jesus Luzardo,666200,Oakland Athletics,133,Mike Muchlinski,483912
631022,2020-08-14,Johnny Cueto,456501,San Francisco Giants,137,Mike Muchlinski,483912
631611,2020-08-15,Adrian Houser,605288,Milwaukee Brewers,158,Jerry Meals,427339
631611,2020-08-15,Colin Rea,607067,Chicago Cubs,112,Jerry Meals,427339
631151,2020-08-15,Steven Matz,571927,New York Mets,121,Marty Foster,427168
631151,2020-08-15,Aaron Nola,605400,Philadelphia Phillies,143,Marty Foster,427168
631477,2020-08-15,Shane Bieber,669456,Cleveland Indians,114,Laz Diaz,427113
631477,2020-08-15,Spencer Turnbull,605513,Detroit Tigers,116,Laz Diaz,427113
631330,2020-08-15,Max Fried,608331,Atlanta Braves,144,Mark Carlson,427053
631330,2020-08-15,Daniel Castano,641447,Miami Marlins,146,Mark Carlson,427053
631023,2020-08-15,Sean Manaea,640455,Oakland Athletics,133,Marvin Hudson,427243
631023,2020-08-15,Kevin Gausman,592332,San Francisco Giants,137,Marvin Hudson,427243
631197,2020-08-15,Nathan Eovaldi,543135,Boston Red Sox,111,Jansen Visconti,596740
631197,2020-08-15,James Paxton,572020,New York Yankees,147,Jansen Visconti,596740
631449,2020-08-15,Nick Margevicius,676606,Seattle Mariners,136,Ted Barrett,427019
631449,2020-08-15,Cristian Javier,664299,Houston Astros,117,Ted Barrett,427019
630568,2020-08-15,Patrick Corbin,571578,Washington Nationals,120,Dan Bellino,483564
630568,2020-08-15,Asher Wojciechowski,592879,Baltimore Orioles,110,Dan Bellino,483564
630116,2020-08-15,Cal Quantrill,615698,San Diego Padres,135,Alfonso Marquez,427315
630116,2020-08-15,Alex Young,622065,Arizona Diamondbacks,109,Alfonso Marquez,427315
631533,2020-08-15,Kyle Gibson,502043,Texas Rangers,140,Nate Tomlinson,608158
631533,2020-08-15,German Marquez,608566,Colorado Rockies,115,Nate Tomlinson,608158
631363,2020-08-15,Walker Buehler,621111,Los Angeles Dodgers,119,Jim Reynolds,427424
631363,2020-08-15,Andrew Heaney,571760,Los Angeles Angels,108,Jim Reynolds,427424
631679,2020-08-16,Max Scherzer,453286,Washington Nationals,120,Will Little,504381
631679,2020-08-16,John Means,607644,Baltimore Orioles,110,Will Little,504381
631124,2020-08-16,Rick Porcello,519144,New York Mets,121,Alan Porter,484198
631124,2020-08-16,Zack Wheeler,554430,Philadelphia Phillies,143,Alan Porter,484198
631479,2020-08-16,Adam Plutko,592644,Cleveland Indians,114,D.J. Reyburn,482666
631479,2020-08-16,Michael Fulmer,605242,Detroit Tigers,116,D.J. Reyburn,482666
631324,2020-08-16,Robbie Erlin,572362,Atlanta Braves,144,James Hoye,428442
631324,2020-08-16,Elieser Hernandez,622694,Miami Marlins,146,James Hoye,428442
631450,2020-08-16,Justus Sheffield,656954,Seattle Mariners,136,Adrian Johnson,482641
631450,2020-08-16,Lance McCullers Jr.,621121,Houston Astros,117,Adrian Johnson,482641
631252,2020-08-16,Brady Singer,663903,Kansas City Royals,118,John Bacon,545402
631252,2020-08-16,Randy Dobnak,677976,Minnesota Twins,142,John Bacon,545402
631491,2020-08-16,Dakota Hudson,641712,St. Louis Cardinals,138,Alex Tosi,605673
631491,2020-08-16,Dallas Keuchel,572971,Chicago White Sox,145,Alex Tosi,605673
631612,2020-08-16,Josh Lindblom,458676,Milwaukee Brewers,158,Jordan Baker,490319
631612,2020-08-16,Jon Lester,452657,Chicago Cubs,112,Jordan Baker,490319
631521,2020-08-16,Kolby Allard,663465,Texas Rangers,140,Edwin Moscoso,554242
631521,2020-08-16,Jon Gray,592351,Colorado Rockies,115,Edwin Moscoso,554242
631024,2020-08-16,Mike Fiers,571666,Oakland Athletics,133,Lew Williams,607886
631024,2020-08-16,Logan Webb,657277,San Francisco Giants,137,Lew Williams,607886
631364,2020-08-16,Dustin May,669160,Los Angeles Dodgers,119,Lance Barrett,483561
631364,2020-08-16,Julio Teheran,527054,Los Angeles Angels,108,Lance Barrett,483561
630117,2020-08-16,Garrett Richards,572070,San Diego Padres,135,Chris Guccione,427197
630117,2020-08-16,Robbie Ray,592662,Arizona Diamondbacks,109,Chris Guccione,427197
631198,2020-08-16,Chris Mazza,607391,Boston Red Sox,111,Ryan Additon,596809
631198,2020-08-16,J.A. Happ,457918,New York Yankees,147,Ryan Additon,596809
631199,2020-08-17,Martin Perez,527048,Boston Red Sox,111,Carlos Torres,547380
631199,2020-08-17,Jordan Montgomery,656756,New York Yankees,147,Carlos Torres,547380
630316,2020-08-17,Anibal Sanchez,434671,Washington Nationals,120,Chad Whitson,489985
630316,2020-08-17,Touki Toussaint,657053,Atlanta Braves,144,Chad Whitson,489985
631325,2020-08-17,Robert Gsellman,607229,New York Mets,121,Sean Barber,503493
631325,2020-08-17,Jordan Yamamoto,657141,Miami Marlins,146,Sean Barber,503493
631678,2020-08-17,Hyun Jin Ryu,547943,Toronto Blue Jays,141,Nic Lentz,544728
631678,2020-08-17,Alex Cobb,502171,Baltimore Orioles,110,Nic Lentz,544728
631258,2020-08-17,Kris Bubic,663460,Kansas City Royals,118,Jeff Nelson,427362
631258,2020-08-17,Matt Wisler,605538,Minnesota Twins,142,Jeff Nelson,427362
631493,2020-08-17,Matthew Boyd,571510,Detroit Tigers,116,Chris Conroy,482620
631493,2020-08-17,Gio Gonzalez,461829,Chicago White Sox,145,Chris Conroy,482620
630927,2020-08-17,Zach Davies,605200,San Diego Padres,135,Nestor Ceja,598411
630927,2020-08-17,Jordan Lyles,543475,Texas Rangers,140,Nestor Ceja,598411
631451,2020-08-17,Kyle Freeland,607536,Colorado Rockies,115,Rob Drake,427128
631451,2020-08-17,Brandon Bielak,656232,Houston Astros,117,Rob Drake,427128
630118,2020-08-17,Chris Bassitt,605135,Oakland Athletics,133,Brian Knight,427286
630118,2020-08-17,Zac Gallen,668678,Arizona Diamondbacks,109,Brian Knight,427286
631352,2020-08-17,Justin Dunn,643290,Seattle Mariners,136,Quinn Wolcott,511890
631352,2020-08-17,Ross Stripling,548389,Los Angeles Dodgers,119,Quinn Wolcott,511890
631365,2020-08-17,Tyler Anderson,542881,San Francisco Giants,137,Adam Hamari,503077
631365,2020-08-17,Griffin Canning,656288,Los Angeles Angels,108,Adam Hamari,503077
631452,2020-08-18,Antonio Senzatela,622608,Colorado Rockies,115,Doug Eddings,427139
631452,2020-08-18,Zack Greinke,425844,Houston Astros,117,Doug Eddings,427139
630928,2020-08-18,Adrian Morejon,670970,San Diego Padres,135,Cory Blaser,484183
630928,2020-08-18,Mike Minor,501985,Texas Rangers,140,Cory Blaser,484183
631366,2020-08-18,Trevor Cahill,502239,San Francisco Giants,137,John Libka,596805
631366,2020-08-18,Dylan Bundy,605164,Los Angeles Angels,108,John Libka,596805
630174,2020-08-18,Frankie Montas,593423,Oakland Athletics,133,Mike Muchlinski,483912
630174,2020-08-18,Luke Weaver,596133,Arizona Diamondbacks,109,Mike Muchlinski,483912
631114,2020-08-18,Carlos Carrasco,471911,Cleveland Indians,114,Andy Fletcher,427164
631114,2020-08-18,JT Brubaker,664141,Pittsburgh Pirates,134,Andy Fletcher,427164
631200,2020-08-18,Blake Snell,605483,Tampa Bay Rays,139,Chad Fairchild,431232
631200,2020-08-18,Masahiro Tanaka,547888,New York Yankees,147,Chad Fairchild,431232
631353,2020-08-18,Marco Gonzales,594835,Seattle Mariners,136,Nick Mahrley,521051
631353,2020-08-18,Tony Gonsolin,664062,Los Angeles Dodgers,119,Nick Mahrley,521051
630322,2020-08-18,Austin Voth,608723,Washington Nationals,120,Roberto Ortiz,577468
630322,2020-08-18,Josh Tomlin,458708,Atlanta Braves,144,Roberto Ortiz,577468
631326,2020-08-18,Corey Oswalt,621261,New York Mets,121,Mark Wegner,427533
631326,2020-08-18,Humberto Mejia,650668,Miami Marlins,146,Mark Wegner,427533
631651,2020-08-18,Zach Eflin,621107,Philadelphia Phillies,143,Stu Scheurwater,521889
631651,2020-08-18,Zack Godley,643327,Boston Red Sox,111,Stu Scheurwater,521889
631681,2020-08-18,Nate Pearson,663878,Toronto Blue Jays,141,Angel Hernandez,427220
631681,2020-08-18,Wade LeBlanc,453281,Baltimore Orioles,110,Angel Hernandez,427220
631496,2020-08-18,Tarik Skubal,669373,Detroit Tigers,116,David Rackley,482663
631496,2020-08-18,Dylan Cease,656302,Chicago White Sox,145,David Rackley,482663
631260,2020-08-18,Corbin Burnes,669203,Milwaukee Brewers,158,Jeremie Rehak,605672
631260,2020-08-18,Kenta Maeda,628317,Minnesota Twins,142,Jeremie Rehak,605672
631620,2020-08-18,Daniel Ponce de Leon,594965,St. Louis Cardinals,138,Laz Diaz,427113
631620,2020-08-18,Yu Darvish,506433,Chicago Cubs,112,Laz Diaz,427113
631682,2020-08-19,Tanner Roark,543699,Toronto Blue Jays,141,Dan Bellino,483564
631682,2020-08-19,Tommy Milone,543548,Baltimore Orioles,110,Dan Bellino,483564
